ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
0.601037	1	0.907024	4617200
0.621135	0.762554	0.827601	4212900
1	1	1	5090490
0.0409375	0.78041	0.141966	722675
0.00288573	0.579599	0.0123659	62948.7
0.0239594	0.79122	0.0941332	479184
0.0032118	0.79122	0.0177254	90231.1
5.49391e-05	1	0.000593852	3023
0.00767544	1	0.0450528	229341
0.773015	0.611525	0.826905	4209350
0.264398	0.431645	0.361831	1841900
0.0307441	0.437535	0.0714101	363512
0.0663009	0.622182	0.172763	879449
0.34161	0.349315	0.373008	1898800
0.00187877	0.469776	0.0070896	36089.6
0.000352235	0.558615	0.00187585	9548.99
0.926876	0.214206	0.519537	2644700
0.868921	0.206485	0.487667	2482470
1	0.15245	0.439196	2235720
0.994038	0.18324	0.492334	2506220
1	0.184552	0.496412	2526980
0.999418	0.126305	0.387485	1972490
1	0.191532	0.508076	2586360
1	0.0570388	0.220399	1121940
0.998579	0.0487945	0.195951	997488
0.589722	0.0858003	0.201575	1026120
0.992886	0.130179	0.393702	2004130
1	0.0505682	0.201485	1025660
1	0.0815622	0.285989	1455820
1	0.0815622	0.285989	1455820
0.000928613	0.353396	0.00296073	15071.5
1	0.41909	0.78356	3988700
0.99461	0.283833	0.639353	3254620
1	0.283833	0.641284	3264450
3.57216e-07	0.610756	3.56449e-06	18.145
0.508209	0.535733	0.626475	3189070
1	1	1	5090490
0.203517	1	0.527517	2685320
0.0590978	0.655294	0.164635	838074
0.74742	0.216155	0.456062	2321580
1	0.216155	0.547253	2785780
0.810269	0.623766	0.8503	4328450
0.65047	0.808306	0.863789	4397110
1	0.609259	0.911154	4638220
0.604897	1	0.908977	4627140
1	1	1	5090490
0.716895	0.456621	0.692909	3527250
1	0.454128	0.812606	4136560
0.42328	0.59466	0.598935	3048880
1	0.415499	0.780421	3972730
0.434263	0.180716	0.278201	1416180
0.678899	1	0.941825	4794350
1	0.499847	0.846467	4308940
1	1	1	5090490
0.727273	1	0.958875	4881150
1	1	1	5090490
0.797297	0.466216	0.739572	3764790
0.719626	1	0.9564	4868550
1	1	1	5090490
0.390476	1	0.757675	3856940
0.451923	0.451923	0.528658	2691130
1	1	1	5090490
1	1	1	5090490
0.502024	1	0.847973	4316600
1	0.122512	0.379733	1933030
0.497034	0.122336	0.231064	1176230
0.514843	0.122336	0.237126	1207090
0.462908	0.492582	0.565107	2876670
0.660166	1	0.934309	4756090
0.516892	0.496622	0.605772	3083680
1	1	1	5090490
0.542553	1	0.874308	4450660
0.634146	0.471545	0.66002	3359830
1	0.471545	0.826024	4204870
1	1	1	5090490
1	0.453416	0.812043	4133700
0.478261	1	0.831026	4230330
1	0.497402	0.844766	4300270
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.230769	1	0.569155	2897280
1	0.475	0.828609	4218030
0.448819	0.456693	0.529829	2697090
0.825175	1	0.98374	5007720
0.708861	1	0.952777	4850100
1	1	1	5090490
1	1	1	5090490
1	0.495495	0.843431	4293480
0.347499	1	0.714803	3638700
1	1	1	5090490
0.323944	0.478873	0.44421	2261250
0.661972	1	0.935057	4759900
0.670455	0.488636	0.693199	3528720
1	1	1	5090490
1	0.510526	0.85376	4346060
1	1	1	5090490
1	1	1	5090490
0.153846	1	0.441816	2249060
1	0.490909	0.840189	4276980
0.925926	0.481481	0.805968	4102770
0.837607	1	0.986036	5019410
1	0.51746	0.858375	4369550
1	1	1	5090490
1	1	1	5090490
0.576642	0.445255	0.605845	3084050
1	0.452555	0.811361	4130230
0.371212	1	0.739077	3762260
0.727273	1	0.958875	4881150
0.0296612	0.268616	0.0464693	236552
0.241456	0.262668	0.238338	1213260
0.376338	0.182305	0.252434	1285010
0.0790528	0.184106	0.0761161	387468
1.76323e-05	0.265282	6.20836e-05	316.036
0.0172564	0.26716	0.0294109	149716
0.00508006	0.268616	0.0103666	52771.2
0.0301325	0.496688	0.0778548	396319
0.143579	0.503322	0.262139	1334420
5.55546e-05	0.652872	0.000407114	2072.41
0.0643141	0.655839	0.175713	894466
1	0.0786855	0.278727	1418860
1	0.439252	0.800617	4075530
1	1	1	5090490
0.714286	1	0.954623	4859500
1	1	1	5090490
1	1	1	5090490
1	0.478261	0.831026	4230330
0.813008	1	0.981312	4995360
0.772727	0.472727	0.73316	3732140
1	1	1	5090490
1	1	1	5090490
1	0.50402	0.849344	4323580
1	0.419118	0.783584	3988830
0.842105	1	0.986821	5023400
0.575	0.425	0.588712	2996830
0.745763	1	0.964531	4909930
0.616708	0.109091	0.248854	1266790
0.954545	0.492424	0.824892	4199100
1	1	1	5090490
0.613333	0.493333	0.664284	3381530
1	0.447761	0.807535	4110750
1	1	1	5090490
0.621849	1	0.917263	4669320
0.53719	0.446281	0.582133	2963350
1	1	1	5090490
1	0.448276	0.807948	4112850
1	0.496359	0.844036	4296560
0.781022	1	0.974053	4958410
0.435897	0.478632	0.535601	2726470
1	1	1	5090490
0.830707	1	0.984785	5013040
0.709362	1	0.952949	4850980
0.601504	1	0.907262	4618410
0.738053	1	0.962229	4898220
1	0.245332	0.590058	3003690
1	1	1	5090490
0.571429	1	0.891209	4536690
0.25703	1	0.606221	3085960
0.644172	0.466258	0.661613	3367940
0.828947	0.473684	0.759722	3867360
1	1	1	5090490
0.489051	1	0.838864	4270230
1	0.485437	0.836265	4257000
1	0.484375	0.835496	4253090
0.643243	1	0.927063	4719210
1	0.0452274	0.185254	943033
1	0.490741	0.840069	4276370
0.546032	1	0.876424	4461430
0.762238	1	0.969183	4933620
0.691358	1	0.946537	4818340
1	0.497548	0.844868	4300790
1	0.346939	0.714211	3635680
0.836774	0.0133231	0.0612768	311929
0.800688	1	0.978668	4981900
0.833333	1	0.985268	5015500
1	1	1	5090490
0.778761	0.477876	0.740006	3766990
1	1	1	5090490
0.811189	1	0.980934	4993430
0.768657	1	0.970899	4942350
0.748201	0.496403	0.739272	3763260
1	1	1	5090490
1	0.474074	0.827919	4214510
0.442623	1	0.803377	4089580
0.8	0.488889	0.758272	3859980
0.744966	1	0.964297	4908740
1	0.455696	0.813841	4142850
0.6361	1	0.923871	4702960
0.850877	1	0.988283	5030850
0.724305	1	0.957924	4876310
0.16129	0.435484	0.256784	1307160
0.788033	1	0.975755	4967070
1	1	1	5090490
0.893939	0.492424	0.801393	4079490
0.725926	0.496296	0.728075	3706260
0.52027	0.486486	0.600858	3058660
0.610687	1	0.91186	4641810
1	0.444444	0.804858	4097120
0.751592	0.44586	0.701479	3570870
0.328358	0.477612	0.447368	2277320
1	1	1	5090490
1	3.27398e-11	8.23158e-10	0.00419028
1	0.458647	0.81615	4154610
0.445205	0.486301	0.547787	2788500
1	0.498212	0.845331	4303150
1	1	1	5090490
0.507353	0.477941	0.586041	2983240
1	0.107771	0.347858	1770770
0.418919	0.452703	0.50495	2570440
0.676829	0.493902	0.700584	3566320
0.251938	1	0.599253	3050490
1	0.489655	0.839295	4272430
1	1	1	5090490
0.783281	8.42017e-08	1.15645e-06	5.8869
1	0.191613	0.508211	2587040
0.72687	0.196358	0.420591	2141010
1	0.487179	0.837521	4263390
0.551471	1	0.879688	4478040
1	1	1	5090490
0.573264	0.601995	0.712261	3625760
0.47651	1	0.829731	4223740
1	0.474747	0.828421	4217070
0.760684	0.487179	0.738459	3759120
0.402878	1	0.769143	3915310
0.741071	1	0.96314	4902850
1	0.000601108	0.00505937	25754.7
0.482014	1	0.833779	4244350
0.77686	1	0.973013	4953120
1	1	1	5090490
0.537815	1	0.87139	4435800
1	1	1	5090490
0.722807	0.239835	0.477144	2428890
1	0.492958	0.841642	4284370
0.873529	0.497277	0.796586	4055020
0.694215	1	0.947585	4823670
0.626168	0.401869	0.598839	3048380
1	0.199475	0.521042	2652360
1	0.492188	0.841097	4281600
1	0.425926	0.789449	4018680
0.800656	0.117038	0.315567	1606390
1	1	1	5090490
1	1.89332e-17	7.47969e-16	3.80753e-09
0.471074	0.471074	0.555993	2830280
1	1	1	5090490
0.442029	1	0.802893	4087120
0.781955	1	0.974283	4959580
0.704545	1	0.951279	4842480
0.565217	0.452174	0.604243	3075890
1	0.495868	0.843692	4294810
1	0.218714	0.551157	2805660
0.788618	1	0.975894	4967780
1	1	1	5090490
0.264706	0.433824	0.363369	1849730
0.680267	1	0.942354	4797040
0.808	1	0.98026	4990010
0.563636	1	0.886795	4514220
0.36646	1	0.734336	3738130
1	1	1	5090490
0.716981	1	0.955525	4864090
0.46875	1	0.823915	4194130
1	1	1	5090490
0.804054	0.472973	0.747968	3807520
0.634615	0.432692	0.629495	3204440
