ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.626859	0.706455	0.80356	4090520
0.660166	0.361853	0.580911	2957120
0.0676634	0.600528	0.17079	869406
0.00431471	0.785872	0.0226733	115418
0.322788	0.455251	0.42875	2182550
0.00500972	0.792125	0.0259108	131899
1.90958e-14	0.793609	4.97382e-13	2.53192e-06
0.00212472	0.791204	0.0124204	63225.8
0.650485	0.657664	0.791045	4026810
0.0424503	0.798409	0.148604	756469
0.521765	0.826331	0.793877	4041220
6.41465e-12	1	1.71736e-10	0.000874219
0.00319194	1	0.0215364	109631
1	0.528824	0.865738	4407030
0.000487092	1	0.00420217	21391.1
4.33452e-07	1	6.78417e-06	34.5348
0.0102614	1	0.0572523	291442
1.90556e-05	1	0.000226154	1151.24
0.116467	0.440924	0.203822	1037550
0.773116	0.444755	0.710924	3618950
6.09512e-14	1	1.91562e-12	9.75144e-06
0.0207245	0.810975	0.08548	435135
0.0273154	1	0.125659	639666
0.00117676	0.360454	0.00371799	18926.4
0.325524	0.440881	0.422127	2148840
0.0393133	1	0.166539	847764
0.396969	1	0.763728	3887750
0.313216	0.793245	0.59443	3025940
0.55185	1	0.879913	4479190
0.0743174	1	0.267499	1361700
0.165714	0.795116	0.398812	2030150
0.551102	1	0.879468	4476920
0.741511	1	0.963271	4903520
0.43736	0.504703	0.554223	2821270
0.140342	0.516861	0.26285	1338040
0.156788	0.512445	0.28293	1440250
0.0190686	0.301875	0.0354443	180429
3.76944e-05	0.301875	0.000140915	717.325
9.52362e-05	0.301875	0.000329379	1676.7
0.0834622	0.301875	0.117941	600378
0.246406	0.294534	0.262949	1338540
0.124155	0.198958	0.116119	591104
0.21166	0.289536	0.232401	1183040
0.465757	0.421552	0.515964	2626510
0.659385	0.749907	0.842715	4289830
0.590245	0.754299	0.805487	4100320
1	0.749034	0.965483	4914780
0.508111	1	0.85213	4337760
1	1	1	5090490
0.582529	1	0.897314	4567770
0.0239647	0.466089	0.0613723	312415
0.0551505	0.49364	0.125332	638000
0.0415866	0.0754594	0.0212265	108054
0.0103424	0.114113	0.0091372	46512.8
0.139026	0.0707021	0.0552648	281325
0.855665	0.156926	0.403884	2055970
0.307941	0.566825	0.479232	2439530
0.0585174	0.579661	0.148698	756944
0.0217906	0.567423	0.0666807	339438
0.128133	0.567423	0.263291	1340280
0.719771	0.563658	0.771703	3928350
0.704966	1	0.951426	4843230
0.0254545	0.464351	0.0642759	327196
1.46617e-08	0.569232	1.63592e-07	0.832766
0.378461	0.780368	0.655544	3337040
0.585099	1	0.898697	4574810
0.0100903	0.794256	0.0466953	237702
0.284216	0.789021	0.559506	2848160
2.26259e-06	1	3.1674e-05	161.236
0.226164	1	0.562356	2862670
3.4949e-07	1	5.54529e-06	28.2282
0.0712827	0.839275	0.228314	1162230
0.0688945	1	0.2532	1288910
0.839891	0.69174	0.896478	4563510
0.0501345	0.683983	0.149951	763322
0.326301	0.68561	0.558702	2844070
0.519054	1	0.859422	4374880
0.544761	0.704704	0.751431	3825150
0.0684582	1	0.252031	1282960
0.000884383	0.563791	0.00428986	21837.5
0.753857	0.758826	0.891555	4538450
0.55932	1	0.884304	4501540
0.0222365	0.755972	0.0854928	435200
0.0317076	0.755396	0.113333	576921
0.82287	0.549495	0.81105	4128650
0.265532	0.377293	0.33068	1683330
1	0.546897	0.876947	4464090
0.0149567	1	0.0778136	396109
0.276421	1	0.631851	3216430
0.184401	0.756442	0.414249	2108730
0.488674	0.798504	0.757423	3855660
0.385965	0.491228	0.504869	2570030
0.681818	1	0.942949	4800070
1	1	1	5090490
0.6875	1	0.945102	4811030
1	0.000669574	0.0055634	28320.5
0.186134	0.210708	0.166237	846226
0.000238929	0.210708	0.000548582	2792.55
0.76967	0.210708	0.457185	2327300
0.500441	0.210708	0.342655	1744280
0.378696	0.391304	0.431114	2194580
0.0359775	0.391304	0.0740952	377181
0.0650791	0.391304	0.118936	605441
0.60267	0.214759	0.394063	2005970
1	1	1	5090490
0.820513	0.487179	0.766275	3900720
0.653846	0.498718	0.691495	3520050
0.47689	0.677025	0.687872	3501610
1	1	1	5090490
0.818182	1	0.982367	5000730
0.5	1	0.846574	4309480
0.666667	1	0.936977	4769670
1	0.438596	0.800077	4072780
1	1	1	5090490
0.404762	1	0.770851	3924010
1	1	1	5090490
1	0.206531	0.532293	2709630
0.72093	1	0.956828	4870720
1	1	1	5090490
1	1	1	5090490
0.545455	1	0.876074	4459650
0.730769	1	0.959981	4886770
1	0.391304	0.758453	3860900
0.625	0.395833	0.59295	3018410
1	1	1	5090490
0.537313	1	0.871078	4434220
1	1	1	5090490
0.321429	1	0.686244	3493320
0.111111	0.388889	0.178962	911003
0.240741	1	0.583564	2970630
1	0.440678	0.801788	4081490
0.655172	0.465517	0.667163	3396190
1	1	1	5090490
0.209677	0.467742	0.325807	1658520
0.596491	0.491228	0.652698	3322550
0.654545	0.472727	0.672389	3422790
0.603774	0.45283	0.627959	3196620
0.525	1	0.863287	4394560
1	1	1	5090490
0.5	1	0.846574	4309480
1	1	1	5090490
0.323529	1	0.688621	3505420
1	0.454545	0.812935	4138240
1	0.0084353	0.0487166	247992
1	0.176471	0.482577	2456550
0.864865	0.405405	0.718089	3655430
1	1	1	5090490
0.72	1	0.956523	4869170
1	1	1	5090490
0.315789	1	0.679794	3460480
1	0.418605	0.783137	3986550
0.695652	1	0.948108	4826340
1	0.464286	0.820511	4176810
0.612903	1	0.912949	4647360
1	1	1	5090490
0.338983	1	0.705697	3592340
0.377358	1	0.745117	3793010
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
0.469697	0.469697	0.554039	2820330
0.369231	1	0.737108	3752240
1	0.485714	0.836465	4258020
1	0.409091	0.774744	3943830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.613636	0.477273	0.652524	3321670
1	1	1	5090490
0.388889	1	0.75618	3849330
1	1	1	5090490
1	1	1	5090490
0.670918	0.161565	0.34925	1777850
1	1	1	5090490
0.575758	1	0.893615	4548940
0.358491	0.490566	0.481522	2451180
1	1	1	5090490
1	1	1	5090490
0.722222	1	0.95725	4872870
1	1	1	5090490
1	1	1	5090490
0.666667	1	0.936977	4769670
0.575	1	0.893197	4546810
0.52381	0.452381	0.578152	2943080
0.711111	0.466667	0.697907	3552690
1	1	1	5090490
0.333333	1	0.699537	3560990
0.72973	1	0.959654	4885110
1	1	1	5090490
0.666667	1	0.936977	4769670
1	1	1	5090490
0.73913	0.492754	0.73207	3726600
0.686275	0.490196	0.702902	3578120
0.405405	0.432432	0.48056	2446290
0.704545	1	0.951279	4842480
0.704545	1	0.951279	4842480
0.463415	0.487805	0.562195	2861850
0.185185	0.444444	0.287846	1465280
0.296296	0.444444	0.39866	2029380
0.339286	1	0.706024	3594010
0.925	1	0.997114	5075800
1	0.219231	0.551942	2809660
0.790698	0.44186	0.716784	3648780
0.467154	1	0.822703	4187960
0.701479	1	0.950199	4836980
1	0.0681818	0.251289	1279190
1	0.434783	0.796917	4056700
1	0.478261	0.831026	4230330
0.294558	0.0644637	0.0942566	479812
0.53946	1	0.872407	4440980
0.715942	0.523671	0.742731	3780870
0.118731	1	0.371735	1892310
1	1	1	5090490
1	6.62982e-07	1.00949e-05	51.3881
1	0.220923	0.554504	2822700
0.519231	0.403846	0.537251	2734870
0.161829	1	0.456554	2324080
1	0.386364	0.753786	3837140
0.52381	1	0.862519	4390650
1	0.477273	0.830296	4226610
0.286693	1	0.644871	3282710
0.781062	1	0.974063	4958460
1	5.97278e-06	7.78152e-05	396.117
