ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
1	1	1	5090490
0.704918	0.409836	0.647621	3296710
1	1	1	5090490
0.678571	0.482143	0.692707	3526220
0.0909091	1	0.3089	1572450
0.330921	0.50019	0.46324	2358120
0.523062	0.534483	0.63588	3236940
1	0.548749	0.878061	4469760
0.686453	0.687324	0.826228	4205910
0.166896	0.247154	0.172756	879413
0.355283	0.247154	0.301414	1534340
0.0235213	0.850275	0.0982389	500084
0.151322	0.710391	0.347249	1767670
0.296528	0.707491	0.537409	2735680
0.236968	0.848274	0.523517	2664960
0.0193357	0.569732	0.0606814	308898
0.177172	0.575379	0.334709	1703830
0.561512	0.850225	0.830398	4227140
1	0.699127	0.949361	4832710
0.826898	0.699127	0.894907	4555520
0.297762	0.362614	0.348306	1773050
0.349621	0.275767	0.321936	1638810
0.769357	0.139248	0.34643	1763500
0.908074	0.343183	0.674978	3435970
1	0.531485	0.867426	4415620
0.472869	0.531485	0.598404	3046170
0.398733	0.658594	0.613733	3124200
0.0230036	0.520978	0.065005	330907
0.0439076	0.322856	0.0745113	379299
0.067291	0.250735	0.085746	436489
0.351774	0.360982	0.38904	1980400
1	0.529141	0.865939	4408060
0.0616946	1	0.233548	1188880
0.353475	0.727016	0.606156	3085630
0.165092	1	0.462464	2354170
0.279852	0.792621	0.555852	2829560
0.103069	0.607211	0.236022	1201470
0.640926	0.513811	0.695098	3538390
0.399522	0.668104	0.619473	3153420
0.769144	1	0.971027	4943000
0.344404	1	0.711518	3621970
0.104787	0.858637	0.306653	1561010
0.212455	0.860701	0.493546	2512390
0.000464663	0.722827	0.00302243	15385.7
0.414965	1	0.779952	3970340
0.545317	0.382395	0.535432	2725610
0.000171552	0.360887	0.000661816	3368.97
0.0140252	0.361468	0.0318602	162184
1	0.0201525	0.0988365	503126
0.25938	0.766355	0.519916	2646630
0.462993	0.766355	0.722462	3677690
0.0495323	1	0.198383	1009870
0.177269	0.762413	0.405639	2064900
1	0.0613085	0.232472	1183400
0.207792	1	0.534279	2719740
0.159091	1	0.451544	2298580
0.10989	1	0.352558	1794690
0.563636	1	0.886795	4514220
0.404211	0.660761	0.61969	3154530
0.874038	1	0.991711	5048300
0.779508	0.785828	0.91278	4646500
0.452992	1	0.811708	4131990
0.143493	1	0.42208	2148590
0.860613	0.852705	0.96094	4891660
0.000311787	0.165925	0.000562309	2862.43
0.062883	0.590602	0.15944	811630
0.0463336	0.715449	0.14608	743620
0.165009	0.585905	0.322558	1641980
0.0768687	0.582314	0.18381	935681
0.00067451	0.853043	0.00486804	24780.7
0.38813	0.445287	0.476223	2424210
0.81387	0.337154	0.629245	3203170
1	0.446734	0.806709	4106540
1	0.487179	0.837521	4263390
0.81889	0.204479	0.466688	2375670
1	1	1	5090490
0.848485	0.484848	0.776789	3954240
0.916667	1	0.996427	5072300
0.565217	0.492754	0.634533	3230090
1	0.239344	0.581571	2960480
0.74	1	0.962818	4901220
0.900452	0.143288	0.393234	2001750
0.759259	0.462963	0.719019	3660160
0.759259	0.462963	0.719019	3660160
0.677966	0.474576	0.686604	3495150
1	1	1	5090490
1	1	1	5090490
0.695652	1	0.948108	4826340
1	0.46875	0.823915	4194130
1	0.044156	0.181924	926082
0.571429	1	0.891209	4536690
1	0.536134	0.870345	4430480
0.909091	1	0.995737	5068790
0.758621	0.465517	0.720732	3668880
0.882353	1	0.992791	5053790
1	0.434783	0.796917	4056700
1	0.490909	0.840189	4276980
1	1	1	5090490
0.818558	0.636429	0.860665	4381210
0.689655	0.396552	0.628059	3197130
1	0.480519	0.832686	4238780
0.861111	1	0.989875	5038950
0.744262	1	0.964089	4907690
0.298507	0.477612	0.420287	2139470
0.863636	1	0.990248	5040850
1	0.418182	0.782769	3984680
1	0.486486	0.837022	4260860
1	1	1	5090490
1	1	1	5090490
0.675	1	0.940304	4786610
1	0.461538	0.818395	4166030
0.134615	1	0.404564	2059430
1	1	1	5090490
0.6	0.453333	0.626131	3187320
1	1	1	5090490
0.464789	0.450704	0.536927	2733220
0.705882	1	0.951746	4844850
1	1	1	5090490
1	0.482759	0.834322	4247110
1	0.239631	0.581982	2962570
1	1	1	5090490
1	0.481481	0.83339	4242370
0.617647	1	0.915253	4659090
1	1	1	5090490
0.869565	0.391304	0.707081	3599390
0.613636	0.409091	0.598004	3044130
0.744186	0.395349	0.654168	3330040
1	1	1	5090490
0.745098	0.490196	0.733114	3731910
1	0.137881	0.411073	2092570
0.839286	0.464286	0.756915	3853070
0.863636	1	0.990248	5040850
0.5625	0.4625	0.61045	3107490
1	1	1	5090490
1	0.496855	0.844384	4298330
1	0.543506	0.87489	4453620
0.813559	1	0.981426	4995940
0.00228311	1	0.0161694	82310.4
1	1	1	5090490
1	0.247541	0.593153	3019440
0.466637	1	0.82231	4185960
0.725	1	0.958148	4877440
0.883721	1	0.992961	5054660
0.276923	0.476923	0.399438	2033330
0.704918	1	0.951409	4843140
1	1	1	5090490
0.0483871	1	0.194928	992282
1	0.478261	0.831026	4230330
0.767857	1	0.970688	4941280
1	0.476923	0.830037	4225300
0.931818	1	0.997621	5078380
1	1	1	5090490
1	1	1	5090490
1	0.213691	0.543464	2766500
1	0.204787	0.529535	2695600
1	0.485714	0.836465	4258020
0.738095	1	0.962242	4898280
0.00921861	1	0.0524219	266853
1	1	1	5090490
1	1	1	5090490
0.468468	0.512012	0.58231	2964240
0.542373	0.491525	0.619034	3151190
1	0.351852	0.719377	3661980
0.0317308	1	0.141217	718863
1	0.46	0.817203	4159970
1	1	1	5090490
1	0.493506	0.84203	4286350
0.0281081	1	0.128502	654137
1	1	1	5090490
1	0.480769	0.832869	4239710
1	0.480769	0.832869	4239710
1	0.375	0.742811	3781270
1	1	1	5090490
0.795779	0.286585	0.565164	2876960
1	1	1	5090490
0.435897	1	0.797844	4061420
0.487179	1	0.837521	4263390
0.512821	1	0.855297	4353880
0.615385	0.461538	0.641524	3265670
0.790323	1	0.976297	4969830
0.865854	0.47561	0.777164	3956140
1	1	1	5090490
1	0.42623	0.789708	4020000
0.873016	1	0.991573	5047590
1	0.472973	0.827096	4210320
0.839286	0.464286	0.756915	3853070
1	0.474576	0.828294	4216420
1	0.485714	0.836465	4258020
1	0.497787	0.845035	4301640
1	0.41791	0.782532	3983470
1	0.0369624	0.158859	808670
0.138462	1	0.412223	2098420
0.0632911	0.443038	0.12826	652905
1	1	1	5090490
0.50925	1	0.8529	4341680
0.79661	1	0.977751	4977230
0.0746269	0.38806	0.131531	669555
1	1	1	5090490
0.906667	1	0.995502	5067600
0.712274	1	0.953943	4856040
0.737425	1	0.962038	4897250
1	0.209135	0.536384	2730460
1	0.453125	0.811813	4132530
0.73913	0.463768	0.709789	3613170
1	1	1	5090490
1	1	1	5090490
0.661538	1	0.934878	4758990
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
0.890909	1	0.993821	5059030
1	0.439394	0.800733	4076130
1	0.491803	0.840824	4280210
1	0.236842	0.57798	2942200
1	0.236842	0.57798	2942200
1	1	1	5090490
1	0.467532	0.822991	4189430
1	0.453333	0.811978	4133370
1	0.448718	0.808303	4114660
1	1	1	5090490
1	0.415094	0.780066	3970920
0.0609756	0.487805	0.134299	683646
1	0.419355	0.78379	3989880
0.00699301	1	0.0416982	212264
0.819672	0.42623	0.716774	3648730
1	0.454545	0.812935	4138240
0.931507	1	0.997599	5078270
1	1	1	5090490
1	0.531313	0.867318	4415070
1	1	1	5090490
0.842857	0.471429	0.764076	3889520
1	1	1	5090490
1	0.481481	0.83339	4242370
0.692308	1	0.946886	4820120
0.888889	1	0.993585	5057840
0.0288782	1	0.131242	668085
1	0.486111	0.836752	4259480
1	0.492958	0.841642	4284370
1	0.221053	0.554699	2823690
1	1	1	5090490
1	0.46875	0.823915	4194130
1	1	1	5090490
0.774194	1	0.972336	4949670
0.897059	0.470588	0.786206	4002170
1	0.431034	0.793779	4040720
0.830508	1	0.984748	5012850
0.8	1	0.978515	4981120
1	1	1	5090490
0.76295	1	0.969376	4934600
0.825581	1	0.983818	5008120
1	0.490566	0.839945	4275730
1	1	1	5090490
0.00819672	1	0.0475739	242175
0.787628	0.238722	0.502247	2556680
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	1	1	5090490
0.819672	1	0.982665	5002250
0.515385	0.488462	0.598987	3049140
1	0.46875	0.823915	4194130
1	0.492958	0.841642	4284370
1	1	1	5090490
1	0.433962	0.796233	4053220
0.758621	1	0.968192	4928570
0.833333	1	0.985268	5015500
1	0.233684	0.573411	2918940
1	1	1	5090490
0.729412	1	0.959553	4884600
1	1	1	5090490
0.671429	1	0.938891	4779410
0.870968	0.483871	0.785594	3999060
0.00480769	1	0.0304689	155102
1	1	1	5090490
0.657534	1	0.933211	4750500
0.662921	1	0.935448	4761890
0.839506	0.481481	0.770349	3921450
0.742857	0.471429	0.717652	3653200
1	1	1	5090490
1	1	1	5090490
0.0933333	0.493333	0.187776	955872
0.787879	0.439394	0.713416	3631640
1	0.493151	0.841779	4285070
1	1	1	5090490
1	1	1	5090490
0.677419	0.387097	0.613229	3121640
1	0.440678	0.801788	4081490
0.00255754	1	0.0178228	90726.7
0.60274	0.465753	0.637356	3244460
1	0.493506	0.84203	4286350
1	1	1	5090490
0.833333	0.484848	0.770198	3920690
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.854839	1	0.988914	5034060
1	0.483871	0.835131	4251230
0.780488	0.487805	0.748383	3809640
0.178082	0.479452	0.295474	1504110
1	0.45679	0.814699	4147220
0.817073	0.463415	0.746367	3799380
1	0.443182	0.803832	4091900
1	0.231782	0.570638	2904830
1	1	1	5090490
1	0.291667	0.651042	3314120
0.925373	0.432836	0.767006	3904440
0.861538	0.461538	0.764341	3890870
1	0.00475278	0.0301755	153608
1	0.493269	0.841863	4285490
1	0.484848	0.835839	4254830
0.0307692	1	0.137884	701899
1	0.492308	0.841182	4282030
1	1	1	5090490
1	1	1	5090490
1	0.0877016	0.301151	1533010
0.524327	0.189857	0.329215	1675870
0.302284	0.189857	0.221407	1127070
1	0.442308	0.80312	4088270
0.73913	0.492754	0.73207	3726600
0.692308	1	0.946886	4820120
1	1	1	5090490
0.00402414	1	0.0262191	133468
0.842857	1	0.98695	5024060
0.0952381	0.47619	0.185638	944987
0	1	0	0
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.811321	1	0.980961	4993570
1	1	1	5090490
0.656448	0.475687	0.67571	3439700
0.785714	0.446429	0.71824	3656200
1	1	1	5090490
0.0754717	1	0.27049	1376930
1	1	1	5090490
1	1	1	5090490
0.711538	0.480769	0.709039	3609360
1	1	1	5090490
0.886364	0.454545	0.769156	3915380
0.765625	1	0.970095	4938260
1	1	1	5090490
0.6	0.466667	0.63643	3239740
1	0.484848	0.835839	4254830
1	1	1	5090490
0.842857	0.485714	0.775009	3945180
0.655738	1	0.932455	4746660
0.584906	1	0.898593	4574280
0.693548	1	0.947342	4822430
1	0.0421146	0.175507	893415
0.779221	0.480519	0.742252	3778430
1	0.492958	0.841642	4284370
1	0.446429	0.806462	4105290
1	0.248421	0.59438	3025680
0.666667	0.444444	0.65671	3342970
1	0.47619	0.829494	4222530
0.697674	1	0.948839	4830060
0.844828	1	0.987285	5025760
1	1	1	5090490
0.891304	1	0.993866	5059270
0.816327	1	0.981993	4998820
1	0.491228	0.840416	4278130
0.781818	0.490909	0.751341	3824700
1	0.486111	0.836752	4259480
0.761905	0.452381	0.711803	3623430
0.785714	1	0.975199	4964240
0.702703	0.472973	0.698466	3555530
0.0209285	1	0.101851	518474
0.789474	1	0.976096	4968810
0.679245	1	0.941959	4795030
1	1	1	5090490
1	1	1	5090490
1	0.492958	0.841642	4284370
0.649684	1	0.929872	4733510
0.875	0.482143	0.785973	4000990
0.809524	1	0.980584	4991650
0.8	0.485714	0.75588	3847800
1	1	1	5090490
1	0.473684	0.827628	4213030
0.509434	0.490566	0.59645	3036220
1	0.454545	0.812935	4138240
0.754386	0.438596	0.696823	3547170
1	1	1	5090490
0.830769	0.492308	0.774657	3943390
1	0.439394	0.800733	4076130
1	1	1	5090490
0.882353	1	0.992791	5053790
1	0.471429	0.825937	4204430
1	1	1	5090490
1	1	1	5090490
1	0.493333	0.841908	4285720
0.440351	0.493333	0.548911	2794230
1	1	1	5090490
1	1	1	5090490
0.941815	0.24144	0.564177	2871940
0.938462	1	0.998066	5080650
1	1	1	5090490
0.661538	1	0.934878	4758990
0.177515	0.712621	0.388042	1975320
0.0308302	1	0.138096	702979
0.105161	0.807696	0.294382	1498550
0.387668	0.808048	0.676862	3445560
0.580801	0.807696	0.824188	4195520
0.0718535	0.665057	0.193106	983006
0.171477	0.826874	0.418764	2131720
0.000310908	0.829178	0.00238807	12156.5
0.023904	0.516701	0.0666226	339142
0.00620625	0.667331	0.0268653	136758
0.0018291	0.667331	0.009409	47896.4
0.022658	0.667331	0.0785006	399607
0.0650824	1	0.242894	1236450
0.066555	1	0.246901	1256850
0.2736	1	0.628209	3197890
0.227027	1	0.563636	2869190
0.21868	1	0.551105	2805400
0.676763	1	0.940995	4790120
0.524109	1	0.862713	4391630
0.337292	1	0.703863	3583010
1	1	1	5090490
0.601423	0.602638	0.73028	3717480
0.323496	1	0.688583	3505230
0.710538	1	0.953352	4853030
0.253294	1	0.601119	3059990
1	1	1	5090490
0.623424	0.76125	0.828297	4216440
0.597335	1	0.905128	4607550
0.693131	1	0.947189	4821660
1	1	1	5090490
0.485923	1	0.836616	4258790
1	1	1	5090490
0.803129	1	0.979207	4984640
0.616436	1	0.914668	4656110
0.809587	1	0.980597	4991720
0.521218	0.490327	0.60423	3075830
0.149323	0.565623	0.293203	1492550
0.160097	0.782974	0.385662	1963210
0.374608	0.789988	0.656271	3340740
0.158476	0.59692	0.31767	1617100
0.0778302	0.603894	0.190711	970814
0.00107365	0.355567	0.00338644	17238.6
0.164676	0.659648	0.349763	1780470
0.0483278	0.661351	0.142012	722913
0.121845	0.834852	0.334211	1701300
0.0695762	0.834852	0.223389	1137160
0.107997	0.674683	0.263705	1342390
0.401224	0.56277	0.561809	2859890
0.837472	0.847802	0.953172	4852110
0.577387	1	0.894513	4553510
0.00456563	1	0.0291707	148493
0.64223	1	0.926615	4716930
0.802603	0.678846	0.875703	4457760
0.398989	0.679955	0.625211	3182630
0.188823	0.833958	0.448558	2283380
0.541752	0.806698	0.798784	4066200
0.488356	0.462066	0.561595	2858790
0.339171	0.4403	0.433309	2205750
0.823488	0.368761	0.665589	3388170
1	0.0419884	0.175107	891379
1	1	1	5090490
1	1	1	5090490
0.869048	1	0.991025	5044800
0.94186	0.476744	0.80855	4115920
0.653333	1	0.931436	4741470
0.0769231	1	0.274227	1395950
1	1	1	5090490
1	1	1	5090490
0.708119	1	0.952521	4848800
0.696621	0.0661211	0.187828	956137
1	0.18797	0.502157	2556220
0.00869565	1	0.0499559	254300
1	0.0518765	0.205373	1045450
0.246893	1	0.592247	3014830
1	0.472222	0.826533	4207460
1	1	1	5090490
0.75	1	0.965762	4916200
1	1	1	5090490
1	0.495192	0.843218	4292390
1	0.397436	0.764159	3889940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.776316	0.473684	0.735608	3744610
1	0.428571	0.791699	4030140
1	0.419355	0.78379	3989880
0.5	0.433333	0.548036	2789770
0.197958	0.494805	0.325518	1657050
0.212674	0.236184	0.200476	1020520
0.00516871	0.151805	0.00639501	32553.8
0.00977353	0.141059	0.0104593	53242.9
0.160009	0.094808	0.0787091	400668
1	0.282512	0.639617	3255960
0.0478798	0.509789	0.115033	585576
0.440643	0.671496	0.656215	3340460
0.438894	0.427462	0.501555	2553160
0.170496	0.423006	0.261756	1332470
0.0866876	0.425937	0.158731	808017
0.0327253	0.320793	0.0583332	296944
0.0781995	0.436554	0.149435	760697
0.12878	0.85724	0.353673	1800370
0.123869	0.85724	0.344313	1752720
0.859352	1	0.98961	5037600
1	0.848924	0.987966	5029230
0.877849	1	0.992216	5050870
0.184874	0.85023	0.448029	2280690
1	0.85023	0.988178	5030310
0.726639	0.85023	0.915331	4659490
0.547449	1	0.877279	4465780
0.559207	0.69376	0.755297	3844830
0.357474	0.849737	0.665694	3388710
0.530111	0.848387	0.80912	4118820
0.568971	0.848788	0.834451	4247770
0.544602	0.68664	0.741776	3776000
0.0263177	1	0.122049	621288
0.0349993	0.821008	0.130733	665495
0.0293801	0.822178	0.114093	580789
0.0293297	0.822178	0.113939	580004
0.092208	0.822178	0.271367	1381390
0.0198031	0.819956	0.0831438	423243
0.00641574	0.820908	0.0328978	167466
0.228552	0.819956	0.501207	2551390
0.559861	1	0.884618	4503140
0.000749003	0.822178	0.00516826	26309
0.431761	0.819207	0.721305	3671800
0.0361173	1	0.156062	794434
0.234808	0.811972	0.50663	2579000
0.00344962	0.811972	0.0192646	98066.5
0.0370959	0.747338	0.127124	647125
2.73304e-06	0.520152	2.05616e-05	104.668
1	0.462687	0.819282	4170550
0.897959	1	0.994607	5063040
0.509777	0.0329611	0.0854627	435047
0.390346	0.183076	0.260023	1323650
0.436406	0.101864	0.182852	930809
0.0673515	0.101864	0.0410402	208915
0.441601	0.0989358	0.180468	918671
0.00595973	0.0981596	0.00493972	25145.6
0.13574	0.101975	0.0730872	372050
0.0429843	0.0981596	0.0272909	138924
0.137737	0.0911351	0.0675061	343639
0.138487	0.0911351	0.067805	345161
0.297131	0.0913267	0.125013	636376
0.515374	0.0884816	0.186409	948915
0.426904	0.0924687	0.167063	850430
1	0.00491239	0.0310266	157941
1	0.493151	0.841779	4285070
0.666667	1	0.936977	4769670
0.6	0.466667	0.63643	3239740
1	1	1	5090490
0.711416	0.161734	0.363854	1852200
1	1	1	5090490
1	0.452055	0.810965	4128210
1	1	1	5090490
1	0.491228	0.840416	4278130
0.714286	0.482143	0.711501	3621890
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.459016	0.816438	4156070
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.922078	1	0.996882	5074620
0.869565	0.478261	0.780755	3974430
1	0.480519	0.832686	4238780
0.736111	0.458333	0.703963	3583520
0.824324	0.486486	0.767452	3906710
1	0.459459	0.816783	4157830
0.967742	1	0.999474	5087810
1	0.478261	0.831026	4230330
0.876923	1	0.992095	5050250
1	0.464286	0.820511	4176810
1	0.457627	0.815355	4150550
0.596491	1	0.904693	4605330
1	1	1	5090490
0.789474	1	0.976096	4968810
0.64	1	0.925624	4711880
0.7	1	0.949672	4834300
0.925926	1	0.997186	5076170
0.0336463	1	0.14777	752220
0.85	1	0.988141	5030120
0.101449	1	0.333585	1698110
0.830986	0.478873	0.764621	3892290
1	0.4375	0.799172	4068180
0.727273	1	0.958875	4881150
0.682927	1	0.943373	4802230
1	0.468085	0.823411	4191570
1	0.459016	0.816438	4156070
1	0.589219	0.900891	4585980
1	1	1	5090490
0.835821	0.492537	0.777043	3955530
0.06	1	0.228805	1164730
1	0.408163	0.773913	3939600
1	0.491525	0.840627	4279210
0.813008	0.488966	0.764249	3890400
1	0.470588	0.825304	4201200
0.639344	1	0.925331	4710390
0.935484	1	0.997873	5079660
1	1	1	5090490
1	0.496528	0.844155	4297160
0.458333	1	0.815906	4153360
0.844156	0.493506	0.781384	3977630
0.869565	1	0.991097	5045170
0.0290851	1	0.131975	671816
0.887097	1	0.993372	5056750
0.761194	0.432836	0.695273	3539280
1	1	1	5090490
0.890244	1	0.993743	5058640
0.666667	0.444444	0.65671	3342970
0.530612	1	0.866874	4412810
1	1	1	5090490
0.797101	0.405797	0.688544	3505030
0.789474	0.45614	0.727908	3705410
0.934783	0.478261	0.806979	4107920
0.965517	1	0.999399	5087430
0.543233	1	0.874723	4452770
1	1	1	5090490
1	0.435484	0.797501	4059670
1	0.463415	0.819842	4173400
0.90566	1	0.995403	5067090
0.6875	1	0.945102	4811030
1	0.0616128	0.233321	1187720
1	0.426471	0.789914	4021050
1	0.483871	0.835131	4251230
1	1	1	5090490
1	1	1	5090490
0.878788	0.484848	0.78958	4019350
1	1	1	5090490
0.712329	0.493151	0.718785	3658970
0.671053	0.486842	0.69218	3523540
0.777778	0.472222	0.735163	3742340
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.493919	0.842321	4287830
1	1	1	5090490
1	0.0438346	0.18092	920971
1	0.466667	0.822332	4186070
0.197183	1	0.517334	2633480
1	1	1	5090490
0.857143	0.467532	0.767196	3905400
0.461722	1	0.818538	4166760
0.8	0.493333	0.761594	3876890
1	0.413793	0.77892	3965080
0.000604961	1	0.00508793	25900.1
0.822581	1	0.983238	5005160
0.0517241	1	0.204922	1043160
0.732275	1	0.960451	4889170
0.243058	1	0.586853	2987370
1	0.444444	0.804858	4097120
1	1	1	5090490
0.676923	0.476923	0.687843	3501460
1	0.13289	0.401094	2041760
1	0.4	0.766516	3901940
1	0.463415	0.819842	4173400
1	0.459016	0.816438	4156070
1	0.476923	0.830037	4225300
1	1	1	5090490
1	1	1	5090490
0.816667	1	0.982061	4999180
1	1	1	5090490
0.790989	0.0639314	0.201488	1025670
1	1	1	5090490
0.828571	1	0.984386	5011010
1	0.489362	0.839086	4271360
1	1	1	5090490
0.924528	0.490566	0.812143	4134210
1	0.474576	0.828294	4216420
0.763636	0.472727	0.728806	3709980
1	1	1	5090490
1	0.500565	0.846965	4311470
1	0.289474	0.648332	3300330
1	1	1	5090490
0.849315	0.465753	0.762434	3881160
0.606061	1	0.909561	4630110
1	0.434783	0.796917	4056700
1	1	1	5090490
1	1	1	5090490
0.00869565	1	0.0499559	254300
1	0.446429	0.806462	4105290
1	1	1	5090490
1	1	1	5090490
0.732143	0.464286	0.706713	3597510
0.8	1	0.978515	4981120
0.777778	1	0.973245	4954290
0.810345	1	0.980757	4992530
1	1	1	5090490
0.905882	1	0.995425	5067200
1	1	1	5090490
1	0.485294	0.836162	4256470
0.676923	1	0.941057	4790440
1	0.000125038	0.00124875	6356.73
0.724638	1	0.958032	4876850
1	0.236842	0.57798	2942200
1	0.491525	0.840627	4279210
1	1	1	5090490
0.79135	1	0.976538	4971060
0.728814	1	0.959364	4883640
0.188679	0.433962	0.286784	1459870
1	1	1	5090490
0.09375	1	0.315668	1606900
0.61194	0.477612	0.651785	3317900
0.828125	1	0.984302	5010580
0.818182	1	0.982367	5000730
1	0.387755	0.755107	3843870
0.636364	0.409091	0.610684	3108680
1	0.453125	0.811813	4132530
0.752941	1	0.966602	4920480
1	1	1	5090490
0.623377	1	0.917987	4673010
0.805195	0.480519	0.754307	3839790
1	0.418919	0.783411	3987950
0.779412	1	0.973653	4956370
1	1	1	5090490
0.797468	1	0.977946	4978220
0.983051	0.423729	0.78134	3977410
0.677966	0.423729	0.645596	3286400
1	0.423729	0.787568	4009110
1	1	1	5090490
1	0.231235	0.569838	2900750
0.382585	0.371852	0.419691	2136430
0.158412	0.571256	0.307902	1567370
