ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.471698	0.82614	4205460
0.0816327	0.489796	0.168701	858773
0.0208333	1	0.101483	516600
1	0.467742	0.82315	4190240
1	1	1	5090490
1	1	1	5090490
1	0.493333	0.841908	4285720
1	1	1	5090490
0.166364	1	0.464751	2365810
0.0807823	1	0.28403	1445850
1	0.47541	0.828914	4219580
1	1	1	5090490
0.0714286	1	0.259933	1323180
0.0517241	0.431034	0.107091	545147
1	1	1	5090490
1	0.494898	0.843011	4291340
1	0.45098	0.81011	4123860
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.176471	0.470588	0.289692	1474670
1	1	1	5090490
1	1	1	5090490
0.047619	1	0.192596	980410
1	1	1	5090490
0.0217391	0.413043	0.0512968	261126
1	0.490196	0.839681	4274390
0.344157	1	0.711254	3620630
1	0.460526	0.817612	4162040
0.21147	1	0.540024	2748990
1	1	1	5090490
0.0793651	1	0.280452	1427640
0.0327869	1	0.144843	737325
0.08	1	0.282058	1435820
0.105263	1	0.342241	1742180
0.121212	1	0.376996	1919090
0.0908654	1	0.308795	1571920
0.0615385	1	0.233113	1186660
0.015873	1	0.0816371	415573
1	1	1	5090490
0.0967213	1	0.322655	1642470
0.0350877	1	0.152628	776953
0.107143	1	0.346456	1763630
0.22807	1	0.565181	2877050
1	1	1	5090490
1	1	1	5090490
0.0298507	1	0.134673	685552
0.0583845	1	0.224238	1141480
0.0650273	1	0.242744	1235680
1	1	1	5090490
1	0.478261	0.831026	4230330
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.457143	0.814976	4148630
1	0.447368	0.807219	4109140
0.0933333	1	0.314681	1601880
1	1	1	5090490
1	0.114513	0.362671	1846170
1	0.498361	0.845435	4303680
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.138889	1	0.413067	2102710
0.0363636	1	0.156879	798594
1	0.490196	0.839681	4274390
1	0.456522	0.814489	4146150
1	1	1	5090490
1	0.492754	0.841498	4283640
1	1	1	5090490
1	0.492308	0.841182	4282030
0.0615385	0.492308	0.136233	693491
0.290909	1	0.650107	3309370
1	1	1	5090490
1	0.4375	0.799172	4068180
1	1	1	5090490
1	0.468085	0.823411	4191570
1	1	1	5090490
0.0952381	1	0.319179	1624780
0.025	1	0.117222	596717
0.35	1	0.717438	3652110
0.0701754	1	0.256615	1306290
1	0.464789	0.820897	4178770
0.242424	1	0.585955	2982800
1	0.491803	0.840824	4280210
0.527721	1	0.865033	4403440
0.359049	1	0.726822	3699880
0.427236	1	0.790565	4024360
0.153846	1	0.441816	2249060
0.153846	1	0.441816	2249060
0.153846	1	0.441816	2249060
1	1	1	5090490
1	1	1	5090490
1	0.478873	0.831477	4232630
1	1	1	5090490
0.05	0.45	0.10787	549113
1	1	1	5090490
1	0.492694	0.841456	4283420
1	1	1	5090490
0.154595	1	0.443215	2256180
0.047619	1	0.192596	980410
1	0.477612	0.830546	4227890
0.0606061	1	0.230507	1173390
1	1	1	5090490
0.037037	1	0.159105	809923
1	0.473684	0.827628	4213030
1	1	1	5090490
0.132075	1	0.399447	2033380
1	1	1	5090490
1	0.483333	0.83474	4249240
1	1	1	5090490
1	1	1	5090490
1	0.490196	0.839681	4274390
1	0.403846	0.770022	3919790
1	1	1	5090490
0.0496835	0.501582	0.116928	595222
0.05	1	0.199787	1017010
0.160643	1	0.454389	2313060
0.0379747	1	0.162184	825594
1	1	1	5090490
1	0.491525	0.840627	4279210
1	1	1	5090490
0.0363636	0.418182	0.0788619	401446
0.107071	1	0.346295	1762810
0.101633	1	0.334006	1700260
1	0.48	0.832305	4236840
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.490196	0.839681	4274390
0.0776471	0.490196	0.16247	827052
1	0.490196	0.839681	4274390
1	0.45283	0.81158	4131340
0.0289855	1	0.131622	670021
1	1	1	5090490
0.146341	1	0.427582	2176600
0.0561798	1	0.217932	1109380
0.183908	1	0.495323	2521440
0.0813953	1	0.28557	1453690
0.0714286	0.464286	0.146128	743862
0.0625	0.46875	0.132723	675625
1	0.496563	0.844179	4297290
1	0.489796	0.839396	4272940
0.0697674	1	0.255529	1300770
1	1	1	5090490
0.0322581	0.483871	0.0805399	409988
0.0307692	0.492308	0.0786161	400195
0.0819672	0.47541	0.16542	842068
1	1	1	5090490
0.2	1	0.521888	2656660
0.03125	1	0.139554	710400
0.046875	1	0.190325	968849
0.171875	1	0.474545	2415670
0.047619	1	0.192596	980410
0.0877193	1	0.301194	1533230
0.0526316	1	0.207602	1056800
0.0526316	1	0.207602	1056800
0.0847458	1	0.293907	1496130
0.166667	1	0.465293	2368570
0.0847458	1	0.293907	1496130
0.115942	1	0.365758	1861890
0.0655738	0.491803	0.143002	727951
0.0655738	0.491803	0.143002	727951
0.078125	0.46875	0.157732	802933
0.0655738	0.459016	0.135545	689992
0.0327869	0.459016	0.0782043	398098
0.0508475	1	0.202318	1029900
0.106383	1	0.344756	1754980
0.0425532	1	0.176894	900475
1	1	1	5090490
0.352195	1	0.719735	3663800
0.204545	1	0.529152	2693640
0.184766	1	0.496774	2528820
0.0377358	1	0.161402	821614
0.0851064	1	0.294796	1500660
0.0638298	1	0.23946	1218970
1	1	1	5090490
1	1	1	5090490
1	0.199894	0.521717	2655800
1	0.492537	0.841345	4282860
1	1	1	5090490
1	0.489796	0.839396	4272940
1	0.460526	0.817612	4162040
0.0344828	1	0.150596	766610
0.0588235	0.470588	0.126975	646367
0.0634921	1	0.23853	1214230
1	0.465517	0.821455	4181610
0.117647	0.392157	0.188058	957308
0.0816327	0.387755	0.14095	717505
1	0.240678	0.583475	2970170
1	1	1	5090490
1	0.488889	0.838748	4269640
0.0444444	1	0.182823	930658
0.133192	1	0.401703	2044870
0.226481	1	0.562826	2865060
0.124884	1	0.38469	1958260
0.0776471	1	0.27608	1405390
0.21553	1	0.546294	2780900
1	1	1	5090490
1	1	1	5090490
0.112903	1	0.35917	1828350
0.104478	1	0.34047	1733160
0.0779221	1	0.276783	1408960
0.0547945	1	0.213927	1088990
0.0551643	1	0.215	1094450
0.0583845	1	0.224238	1141480
0.111801	1	0.356761	1816090
0.0740741	1	0.266866	1358480
1	1	1	5090490
1	0.491228	0.840416	4278130
1	1	1	5090490
1	1	1	5090490
0.0566038	1	0.219152	1115590
1	0.491833	0.840846	4280320
1	0.491228	0.840416	4278130
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.472727	0.826912	4209390
0.207729	1	0.53418	2719240
0.107071	1	0.346295	1762810
0.093702	1	0.315554	1606330
1	0.492958	0.841642	4284370
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491228	0.840416	4278130
1	1	1	5090490
1	0.1875	0.501371	2552220
0.05	0.483333	0.114134	580997
1	0.493671	0.842146	4286940
0.184766	1	0.496774	2528820
1	1	1	5090490
0.204545	1	0.529152	2693640
0.185616	1	0.498207	2536120
0.191525	1	0.508066	2586310
1	1	1	5090490
1	0.473684	0.827628	4213030
0.0408163	0.489796	0.0982079	499926
0.0204082	0.489796	0.0560325	285233
0.12069	1	0.375892	1913470
0.0768968	1	0.274159	1395610
0.14703	1	0.428904	2183330
0.126452	1	0.387942	1974820
0.154595	1	0.443215	2256180
0.0789189	1	0.27932	1421880
1	0.419355	0.78379	3989880
0.0333333	0.45	0.0779956	397036
1	0.490566	0.839945	4275730
1	0.482759	0.834322	4247110
0.104167	1	0.339767	1729580
0.195652	1	0.514842	2620800
1	1	1	5090490
1	1	1	5090490
1	0.458333	0.815906	4153360
1	0.469388	0.824398	4196590
0.0392157	0.490196	0.095187	484549
0.138961	1	0.413209	2103440
0.184766	1	0.496774	2528820
0.184766	1	0.496774	2528820
0.152157	1	0.438644	2232920
0.204545	1	0.529152	2693640
0.0857143	0.457143	0.166119	845627
0.123077	0.476923	0.225128	1146010
1	0.481481	0.83339	4242370
0.238915	0.608511	0.425735	2167200
0.357919	1	0.725662	3693980
0.157614	1	0.448822	2284730
0.26629	1	0.618636	3149160
0.213523	0.555366	0.37142	1890710
1	0.555366	0.881992	4489770
1	0.557233	0.883087	4495350
0.109015	0.176799	0.0953859	485561
0.0384615	0.442308	0.0863154	439388
0.0425532	1	0.176894	900475
0.12	1	0.374432	1906040
0.115385	1	0.364556	1855770
0.134615	1	0.404564	2059430
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.125	1	0.38493	1959480
1	0.475	0.828609	4218030
1	1	1	5090490
1	0.480769	0.832869	4239710
1	1	1	5090490
1	0.482143	0.833873	4244820
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.490196	0.839681	4274390
0.0392157	0.45098	0.0890467	453291
1	0.464789	0.820897	4178770
0.0188679	1	0.0937791	477382
1	0.484375	0.835496	4253090
1	0.468354	0.823615	4192610
1	0.478873	0.831477	4232630
0.232692	1	0.571967	2911590
1	1	1	5090490
1	1	1	5090490
1	0.492256	0.841146	4281840
1	1	1	5090490
1	0.480769	0.832869	4239710
0.0192308	1	0.0952162	484697
1	1	1	5090490
1	1	1	5090490
1	0.453125	0.811813	4132530
1	0.45283	0.81158	4131340
0.121212	1	0.376996	1919090
0.109375	1	0.351419	1788890
0.0384615	1	0.163773	833685
0.247059	1	0.592479	3016010
1	0.419355	0.78379	3989880
1	0.188737	0.503437	2562740
1	0.438356	0.799879	4071780
0.1	0.475	0.192234	978564
1	0.464286	0.820511	4176810
1	0.492537	0.841345	4282860
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.111111	0.492063	0.213576	1087210
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.4375	0.799172	4068180
1	0.482143	0.833873	4244820
0.0961538	1	0.321327	1635710
1	0.482143	0.833873	4244820
0.0958904	0.452055	0.179395	913207
0.0993184	1	0.328687	1673180
1	1	1	5090490
1	1	1	5090490
0.125	0.421875	0.207905	1058340
0.09375	0.421875	0.167307	851672
1	1	1	5090490
0.0350877	0.403509	0.0744362	378917
1	0.0226765	0.10854	552520
1	1	1	5090490
1	1	1	5090490
0.195578	1	0.514722	2620190
1	0.602941	0.907991	4622120
1	1	1	5090490
1	0.458333	0.815906	4153360
1	1	1	5090490
1	1	1	5090490
0.0147059	1	0.0767575	390733
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.482759	0.834322	4247110
1	0.489362	0.839086	4271360
1	1	1	5090490
1	0.47619	0.829494	4222530
1	0.45283	0.81158	4131340
1	1	1	5090490
1	0.48	0.832305	4236840
1	0.413793	0.77892	3965080
1	1	1	5090490
1	0.489362	0.839086	4271360
1	0.491803	0.840824	4280210
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.212698	1	0.54193	2758690
0.212698	1	0.54193	2758690
0.161905	1	0.456692	2324790
0.235854	1	0.576556	2934950
0.161905	1	0.456692	2324790
0.0555556	1	0.216132	1100220
0.0555556	1	0.216132	1100220
1	1	1	5090490
0.0454545	1	0.185956	946610
0.0454545	1	0.185956	946610
1	1	1	5090490
0.115865	1	0.365591	1861040
0.0740741	1	0.266866	1358480
0.16996	1	0.471163	2398450
0.125	1	0.38493	1959480
1	1	1	5090490
1	1	1	5090490
0.181818	1	0.491772	2503360
1	1	1	5090490
0.181818	1	0.491772	2503360
0.181818	1	0.491772	2503360
1	1	1	5090490
1	1	1	5090490
1	0.44	0.801231	4078660
0.0566038	0.471698	0.123436	628351
1	1	1	5090490
1	0.392857	0.759907	3868300
1	1	1	5090490
0.0491803	1	0.197324	1004480
0.0491803	1	0.197324	1004480
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.441176	0.802196	4083570
1	0.454545	0.812935	4138240
1	0.493333	0.841908	4285720
0.259615	1	0.609721	3103780
1	1	1	5090490
0.185616	1	0.498207	2536120
0.0847458	1	0.293907	1496130
1	1	1	5090490
1	1	1	5090490
0.0350877	1	0.152628	776953
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.111111	0.333333	0.159105	809923
1	0.183007	0.493794	2513660
1	1	1	5090490
0.0784314	1	0.278081	1415570
1	1	1	5090490
0.0449438	1	0.184375	938559
1	1	1	5090490
0.0363636	0.454545	0.0843412	429338
0.123912	1	0.382663	1947940
1	0.455882	0.813987	4143590
1	0.432836	0.795291	4048420
1	0.474576	0.828294	4216420
1	0.413043	0.778258	3961710
1	0.00111117	0.00866972	44133.1
1	1	1	5090490
1	0.47619	0.829494	4222530
1	0.408163	0.773913	3939600
0.0612245	1	0.232237	1182200
0.286255	1	0.644323	3279920
0.296782	1	0.6573	3345980
1	1	1	5090490
0.108108	1	0.348608	1774590
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492308	0.841182	4282030
1	0.481013	0.833047	4240620
1	1	1	5090490
1	1	1	5090490
0.116667	0.433333	0.201448	1025470
1	0.238095	0.579782	2951380
0.0639873	1	0.239893	1221170
1	1	1	5090490
0.134301	1	0.403934	2056220
1	1	1	5090490
1	1	1	5090490
1	0.485294	0.836162	4256470
1	1	1	5090490
0.0327869	1	0.144843	737325
1	0.458333	0.815906	4153360
1	0.531205	0.867249	4414720
1	0.493151	0.841779	4285070
1	1	1	5090490
0.0881954	1	0.302351	1539120
0.093702	1	0.315554	1606330
0.146853	1	0.428565	2181610
0.062004	1	0.23441	1193260
0.0922619	1	0.312133	1588910
1	1	1	5090490
0.0999416	1	0.330124	1680490
0.0327869	1	0.144843	737325
0.166667	1	0.465293	2368570
0.175084	1	0.480166	2444280
1	0.491525	0.840627	4279210
1	1	1	5090490
1	0.448718	0.808303	4114660
1	0.477273	0.830296	4226610
1	1	1	5090490
1	1	1	5090490
0.0908654	1	0.308795	1571920
0.123912	1	0.382663	1947940
0.229371	1	0.5671	2886820
0.0535714	0.482143	0.120267	612217
1	1	1	5090490
1	0.448276	0.807948	4112850
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.416667	0.781445	3977940
1	1	1	5090490
1	0.49209	0.841028	4281250
0.0683606	1	0.251769	1281630
1	1	1	5090490
1	1	1	5090490
0.0769231	0.430769	0.146035	743391
1	1	1	5090490
0.0454545	0.477273	0.104798	533476
1	1	1	5090490
1	1	1	5090490
0.122449	0.469388	0.22165	1128310
0.0714286	1	0.259933	1323180
1	0.470588	0.825304	4201200
1	1	1	5090490
1	1	1	5090490
0.0806452	1	0.283685	1444100
0.0821918	1	0.287564	1463840
1	1	1	5090490
0.0689466	1	0.253339	1289620
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.489796	0.839396	4272940
1	0.463415	0.819842	4173400
0.1	1	0.330259	1681180
1	1	1	5090490
0.047619	1	0.192596	980410
1	0.463415	0.819842	4173400
0.0945946	0.445946	0.175727	894535
1	0.495136	0.843178	4292190
1	0.510204	0.853543	4344950
0.176053	1	0.481852	2452860
1	0.484848	0.835839	4254830
0.143955	1	0.422977	2153160
0.0672122	1	0.248678	1265890
1	1	1	5090490
0.202331	1	0.525626	2675690
1	1	1	5090490
1	1	1	5090490
1	0.474576	0.828294	4216420
1	0.47619	0.829494	4222530
1	0.403226	0.769459	3916920
1	0.455882	0.813987	4143590
1	0.500891	0.847191	4312620
0.285714	0.471429	0.404722	2060230
1	1	1	5090490
0.149254	0.432836	0.241581	1229760
1	0.479452	0.831903	4234790
1	1	1	5090490
1	1	1	5090490
0.111801	0.499379	0.216928	1104270
1	1	1	5090490
0.142857	1	0.420844	2142300
1	1	1	5090490
1	0.386364	0.753786	3837140
1	0.461538	0.818395	4166030
1	0.491803	0.840824	4280210
1	1	1	5090490
1	0.333333	0.699537	3560990
1	0.102529	0.33605	1710660
1	1	1	5090490
1	0.487805	0.837971	4265680
0.25	0.458333	0.362823	1846950
0.0833333	0.458333	0.162902	829250
1	1	1	5090490
0.046875	0.484375	0.108648	553070
0.126984	1	0.38904	1980410
1	1	1	5090490
1	0.44	0.801231	4078660
1	0.482143	0.833873	4244820
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491525	0.840627	4279210
1	0.470588	0.825304	4201200
1	0.355311	0.722974	3680290
1	1	1	5090490
1	1	1	5090490
0.103448	1	0.33814	1721300
0.308176	1	0.670925	3415340
0.129944	1	0.395113	2011320
0.148148	0.444444	0.244969	1247010
0.0769231	1	0.274227	1395950
0.046875	1	0.190325	968849
0.0615385	1	0.233113	1186660
0.147541	1	0.429883	2188310
0.0634921	1	0.23853	1214230
0.0769231	1	0.274227	1395950
0.0746269	1	0.268303	1365790
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.441558	0.802508	4085160
1	0.467532	0.822991	4189430
1	1	1	5090490
1	0.477612	0.830546	4227890
1	0.425926	0.789449	4018680
1	1	1	5090490
0.340736	1	0.707589	3601980
0.136591	1	0.408512	2079530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.44898	0.808513	4115730
1	1	1	5090490
1	1	1	5090490
0.0961538	1	0.321327	1635710
0.145833	1	0.426605	2171630
0.0363636	1	0.156879	798594
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.490196	0.839681	4274390
1	0.493648	0.84213	4286860
0.243258	1	0.587135	2988800
1	0.49648	0.844122	4296990
1	0.465753	0.821635	4182530
1	1	1	5090490
0.0666496	1	0.247157	1258150
1	0.491803	0.840824	4280210
0.153846	1	0.441816	2249060
0.142857	1	0.420844	2142300
1	1	1	5090490
1	1	1	5090490
1	0.490909	0.840189	4276980
1	1	1	5090490
0.0487805	0.502439	0.115407	587477
1	0.491228	0.840416	4278130
1	1	1	5090490
0.122024	1	0.378706	1927800
1	1	1	5090490
0.106607	1	0.345257	1757530
1	1	1	5090490
1	1	1	5090490
0.101633	1	0.334006	1700260
0.057971	0.492754	0.130131	662433
1	0.421875	0.785973	4000990
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492958	0.841642	4284370
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
1	1	1	5090490
0.0952381	1	0.319179	1624780
1	0.469388	0.824398	4196590
1	0.438356	0.799879	4071780
1	0.46875	0.823915	4194130
1	0.484848	0.835839	4254830
0.121951	1	0.378553	1927020
0.116279	1	0.366484	1865580
1	1	1	5090490
1	0.4	0.766516	3901940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.484375	0.835496	4253090
1	1	1	5090490
1	0.234783	0.575005	2927060
0.252906	1	0.600586	3057280
1	0.446154	0.806241	4104160
0.102041	0.489796	0.199724	1016690
1	0.45614	0.81419	4144630
1	1	1	5090490
0.208524	1	0.535427	2725580
1	0.466667	0.822332	4186070
0.0963855	1	0.32187	1638480
0.111111	1	0.355247	1808380
1	0.435484	0.797501	4059670
0.0428571	0.485714	0.101418	516265
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.479167	0.831693	4233720
1	0.425926	0.789449	4018680
1	0.446429	0.806462	4105290
0.379228	1	0.746935	3802260
1	0.126442	0.38792	1974700
1	1	1	5090490
1	0.464789	0.820897	4178770
0.0857143	1	0.296292	1508270
0.0779221	1	0.276783	1408960
0.127869	1	0.390863	1989690
1	1	1	5090490
1	0.484848	0.835839	4254830
1	0.430769	0.793556	4039590
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.413333	0.778514	3963020
1	0.490909	0.840189	4276980
1	1	1	5090490
1	1	1	5090490
1	0.442623	0.803377	4089580
0.0908654	1	0.308795	1571920
0.0720539	1	0.26158	1331570
0.0807823	0.215136	0.087808	446986
1	0.481481	0.83339	4242370
1	1	1	5090490
0.166667	1	0.465293	2368570
1	1	1	5090490
0.0333333	1	0.146707	746809
1	3.21257e-05	0.000364494	1855.45
1	1	1	5090490
1	0.454545	0.812935	4138240
1	1	1	5090490
1	0.48	0.832305	4236840
1	0.484848	0.835839	4254830
0.0379747	0.481013	0.0913808	465173
1	1	1	5090490
0.0645161	1	0.241345	1228560
1	0.477612	0.830546	4227890
0.103896	0.493506	0.203585	1036350
1	0.484375	0.835496	4253090
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.12963	0.462963	0.228843	1164920
0.0925926	0.462963	0.177883	905512
1	0.457143	0.814976	4148630
0.233333	1	0.5729	2916340
0.144737	0.486842	0.257381	1310190
0.0779221	0.467532	0.157103	799732
0.113208	0.404233	0.186907	951447
0.223529	0.418917	0.315408	1605580
1	0.0369084	0.158681	807763
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.216471	0.547736	2788240
0.0980392	1	0.325724	1658100
1	1	1	5090490
1	1	1	5090490
1	0.471698	0.82614	4205460
1	0.226408	0.562718	2864510
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.157895	1	0.449341	2287370
1	0.388889	0.75618	3849330
0.0909091	1	0.3089	1572450
0.111111	1	0.355247	1808380
0.107143	0.446429	0.193243	983702
1	0.49209	0.841028	4281250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491525	0.840627	4279210
1	1	1	5090490
0.158163	1	0.449836	2289890
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.490909	0.840189	4276980
1	1	1	5090490
1	0.472727	0.826912	4209390
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
0.0612245	0.489796	0.135153	687995
0.0142857	1	0.0749785	381677
1	1	1	5090490
0.031746	0.492063	0.0805912	410249
0.0793651	0.492063	0.165694	843466
0.093702	1	0.315554	1606330
0.144731	1	0.424478	2160800
1	1	1	5090490
1	0.486486	0.837022	4260860
0.093702	1	0.315554	1606330
1	1	1	5090490
1	1	1	5090490
0.146853	1	0.428565	2181610
1	0.477612	0.830546	4227890
1	1	1	5090490
1	1	1	5090490
0.236111	1	0.576926	2936840
0.012987	1	0.0694001	353280
1	0.468085	0.823411	4191570
1	1	1	5090490
1	1	1	5090490
1	0.435484	0.797501	4059670
1	1	1	5090490
1	1	1	5090490
1	0.473684	0.827628	4213030
1	1	1	5090490
1	0.481481	0.83339	4242370
0.181984	1	0.492055	2504800
0.0597015	1	0.227964	1160450
1	0.461538	0.818395	4166030
1	0.375	0.742811	3781270
1	0.261905	0.612798	3119440
1	0.454545	0.812935	4138240
1	0.492308	0.841182	4282030
1	0.491525	0.840627	4279210
1	0.493333	0.841908	4285720
1	1	1	5090490
1	1	1	5090490
0.0454545	0.484848	0.106115	540177
1	1	1	5090490
1	1	1	5090490
1	0.417274	0.781977	3980650
0.37931	0.417274	0.450045	2290950
1	1	1	5090490
1	0.522727	0.861818	4387080
0.0377358	0.45283	0.0866253	440965
1	0.466667	0.822332	4186070
1	0.495082	0.84314	4292000
1	0.448276	0.807948	4112850
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.501299	0.847472	4314050
1	0.448276	0.807948	4112850
1	1	1	5090490
0.0416667	1	0.174086	886181
1	1	1	5090490
0.0847458	0.457627	0.164816	838992
0.0727273	0.472727	0.150251	764850
0.0535714	1	0.210361	1070840
0.0363636	0.490909	0.0897147	456692
0.0491803	1	0.197324	1004480
1	1	1	5090490
0.180392	1	0.489336	2490960
1	1	1	5090490
0.0461538	1	0.188113	957586
0.215385	1	0.546071	2779770
1	1	1	5090490
0.0294118	1	0.133128	677688
0.181818	1	0.491772	2503360
0.0615385	1	0.233113	1186660
0.0757576	1	0.271229	1380690
0.106061	1	0.344034	1751300
0.12963	0.481481	0.235549	1199060
1	0.492308	0.841182	4282030
1	1	1	5090490
1	1	1	5090490
1	0.480769	0.832869	4239710
1	1	1	5090490
1	0.836076	0.985764	5018020
0.252069	0.415829	0.341238	1737070
1	0.653417	0.931472	4741650
0.585463	1	0.898892	4575800
0.0528233	0.079341	0.0271363	138137
0.393615	0.275444	0.349299	1778100
0.421053	0.0999713	0.175439	893070
0.0406404	0.442484	0.0902436	459384
0.0923077	1	0.312243	1589470
1	0.474576	0.828294	4216420
1	1	1	5090490
1	0.472973	0.827096	4210320
1	1	1	5090490
1	1	1	5090490
1	0.601581	0.907301	4618610
1	0.484848	0.835839	4254830
1	0.490909	0.840189	4276980
0.346275	1	0.713507	3632100
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0832998	1	0.290326	1477900
0.0289855	0.492754	0.0749658	381613
1	1	1	5090490
