ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.443038	0.803715	4091300
0.0789474	0.473684	0.160287	815939
0.0681818	0.454545	0.138658	705838
0.0681818	0.454545	0.138658	705838
0.0681818	0.454545	0.138658	705838
1	0.454545	0.812935	4138240
1	0.454545	0.812935	4138240
0.0792683	1	0.280207	1426390
0.207707	0.49635	0.337339	1717220
1	0.496405	0.844069	4296730
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492647	0.841423	4283250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.436364	0.798231	4063390
1	1	1	5090490
1	1	1	5090490
1	0.421053	0.785262	3997370
1	0.492308	0.841182	4282030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.457143	0.814976	4148630
1	0.433333	0.795707	4050540
1	1	1	5090490
1	1	1	5090490
0.0555556	0.458333	0.118926	605389
0.1	0.483333	0.194766	991453
0.0163934	0.47541	0.0456273	232265
1	1	1	5090490
1	1	1	5090490
1	0.499561	0.846269	4307930
0.142669	1	0.420478	2140440
1	0.380282	0.747954	3807460
1	1	1	5090490
1	1	1	5090490
1	0.45098	0.81011	4123860
1	1	1	5090490
1	0.4375	0.799172	4068180
1	0.4375	0.799172	4068180
1	0.448276	0.807948	4112850
0.169014	0.492958	0.290368	1478110
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.482143	0.833873	4244820
1	0.487179	0.837521	4263390
0.125	1	0.38493	1959480
1	1	1	5090490
1	0.497787	0.845035	4301640
1	0.490196	0.839681	4274390
1	0.4375	0.799172	4068180
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.03125	0.453125	0.0744445	378959
1	1	1	5090490
1	0.457627	0.815355	4150550
1	0.471698	0.82614	4205460
1	1	1	5090490
0.0612245	0.469388	0.130745	665554
1	0.454545	0.812935	4138240
1	0.466667	0.822332	4186070
0.0454545	0.454545	0.100816	513204
0.181818	0.454545	0.288695	1469600
1	0.486486	0.837022	4260860
1	0.22973	0.567628	2889510
1	0.45	0.809328	4119880
0.0555556	1	0.216132	1100220
1	0.451613	0.810613	4126420
0.102041	0.489796	0.199724	1016690
1	1	1	5090490
0.047619	1	0.192596	980410
1	1	1	5090490
0.108764	0.492958	0.210491	1071500
0.18006	0.230655	0.173656	883995
1	0.102908	0.336911	1715040
1	0.479452	0.831903	4234790
0.0571429	1	0.220697	1123460
1	1	1	5090490
1	1	1	5090490
1	0.491803	0.840824	4280210
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.503086	0.848703	4320320
0.117543	1	0.369198	1879400
1	0.478873	0.831477	4232630
1	0.428571	0.791699	4030140
0.0810811	0.472973	0.163407	831820
1	0.487179	0.837521	4263390
1	1	1	5090490
0.0394737	0.407895	0.0825804	420375
1	1	1	5090490
0.0735294	0.455882	0.147344	750051
1	0.442857	0.803568	4090550
0.0307692	1	0.137884	701899
0.0952381	0.492063	0.190289	968665
1	1	1	5090490
1	1	1	5090490
1	0.506731	0.851194	4332990
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492063	0.841009	4281150
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.485294	0.836162	4256470
0.0675676	0.486486	0.14513	738782
1	1	1	5090490
1	1	1	5090490
1	0.432432	0.794953	4046700
1	1	1	5090490
1	0.428571	0.791699	4030140
1	1	1	5090490
0.0697674	0.488372	0.149212	759564
1	1	1	5090490
0.188235	1	0.5026	2558480
1	0.460317	0.81745	4161220
0.0350877	1	0.152628	776953
0.0895522	1	0.305636	1555840
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0641026	1	0.24021	1222790
0.113119	0.661339	0.268777	1368210
0.0618557	0.566828	0.15254	776506
1	0.777525	0.973181	4953970
1	0.774636	0.972449	4950240
1	1	1	5090490
0.141245	1	0.417698	2126290
1	0.656081	0.9326	4747390
0.460873	0.653577	0.662654	3373230
1	0.506157	0.850804	4331010
0.00151983	0.366209	0.00472739	24064.7
0.490954	0.405969	0.520779	2651020
0.490954	0.405969	0.520779	2651020
0.518236	0.411838	0.54306	2764440
1	0.409146	0.774793	3944080
0.00136903	1	0.010396	52920.6
0.203723	0.670797	0.408643	2080190
0.229976	1	0.56799	2891350
1	0.816595	0.982047	4999100
0.445946	0.815041	0.731317	3722760
0.418117	0.815041	0.707638	3602230
0.00150587	1	0.0112916	57479.9
0.0867292	0.639797	0.21594	1099240
3.58628e-05	0.496276	0.000212443	1081.44
0.166036	0.4915	0.2861	1456390
0.197244	0.496561	0.325503	1656970
0.0370028	0.37986	0.0740001	376697
0.00658974	0.37986	0.0174977	89071.9
0.416898	0.37986	0.450204	2291760
0.017184	0.381567	0.0395196	201174
0.25508	0.376968	0.321335	1635750
1	0.410526	0.776024	3950340
0.136051	0.654646	0.30446	1549850
1	0.821182	0.982964	5003770
0.0915033	0.655567	0.228767	1164540
0.211747	0.655567	0.412919	2101960
0.159508	0.451369	0.26143	1330810
1	0.448256	0.807933	4112770
0.0816831	0.451332	0.158542	807054
0.0459803	0.451369	0.101176	515037
1	0.318814	0.683266	3478160
0.497831	0.585538	0.650835	3313070
0.414312	0.585502	0.586177	2983930
0.123284	0.585502	0.26192	1333300
0.439806	0.581072	0.604218	3075770
0.357565	0.581072	0.534245	2719570
0.338273	0.403848	0.408551	2079720
0.109883	0.400879	0.181593	924397
0.473721	0.257021	0.378142	1924930
1	1	1	5090490
0.625498	1	0.918986	4678090
0.537905	0.70989	0.74947	3815170
0.415405	0.458007	0.505968	2575630
0.397877	0.0936177	0.159801	813465
1	0.0330465	0.14573	741836
0.0622597	0.0330465	0.0147855	75265.5
0.23913	0.478261	0.362353	1844560
0.08	1	0.282058	1435820
0.08	1	0.282058	1435820
0.423077	0.418535	0.48362	2461860
0.163043	1	0.458762	2335320
0.466667	1	0.822332	4186070
1	0.597188	0.905052	4607160
0.0910679	0.484994	0.181959	926263
0.00326308	1	0.0219445	111708
0.39028	1	0.757491	3856000
0.588404	0.490885	0.647544	3296310
1	0.269105	0.622346	3168050
1	0.201062	0.523595	2665350
0.429573	0.204745	0.301762	1536120
0.0131895	0.272682	0.0238371	121343
0.627739	0.284048	0.485754	2472720
1	0.294135	0.654072	3329550
1	0.286708	0.64489	3282800
1	0.291951	0.651392	3315900
1	0.226605	0.56301	2866000
1	0.491525	0.840627	4279210
1	0.492308	0.841182	4282030
1	1	1	5090490
1	0.438596	0.800077	4072780
1	0.493333	0.841908	4285720
1	0.473684	0.827628	4213030
1	0.423077	0.787008	4006260
1	1	1	5090490
1	0.469697	0.824632	4197780
1	0.469697	0.824632	4197780
1	1	1	5090490
1	1	1	5090490
1	0.471698	0.82614	4205460
0.0769231	0.480769	0.158924	809004
0.113208	0.471698	0.209858	1068280
0.222222	0.444444	0.327408	1666670
1	0.043286	0.179201	912220
1	0.428571	0.791699	4030140
0.128205	0.410256	0.2075	1056280
0.266667	1	0.619135	3151700
0.0204082	1	0.0998331	508199
1	0.446429	0.806462	4105290
1	0.480769	0.832869	4239710
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491525	0.840627	4279210
1	1	1	5090490
1	1	1	5090490
1	0.422535	0.786542	4003880
1	1	1	5090490
1	0.42029	0.784602	3994010
1	0.493333	0.841908	4285720
1	1	1	5090490
1	0.502304	0.848165	4317580
1	1	1	5090490
1	0.490909	0.840189	4276980
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.469136	0.824207	4195620
1	1	1	5090490
1	1	1	5090490
1	0.476923	0.830037	4225300
1	1	1	5090490
1	0.465753	0.821635	4182530
1	1	1	5090490
1	0.477612	0.830546	4227890
1	0.493333	0.841908	4285720
1	1	1	5090490
1	1	1	5090490
1	0.462687	0.819282	4170550
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0952381	0.492063	0.190289	968665
1	0.480519	0.832686	4238780
1	0.485294	0.836162	4256470
0.174825	0.176224	0.13802	702592
1	0.45283	0.81158	4131340
1	1	1	5090490
1	0.480769	0.832869	4239710
1	1	1	5090490
1	0.478261	0.831026	4230330
0.150685	1	0.435866	2218770
1	1	1	5090490
1	0.484848	0.835839	4254830
0.084472	1	0.293231	1492690
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.280161	1	0.636635	3240790
1	1	1	5090490
1	1	1	5090490
1	0.479167	0.831693	4233720
1	0.47541	0.828914	4219580
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.486842	0.837279	4262160
0.172494	1	0.475634	2421210
1	1	1	5090490
1	0.450704	0.80989	4122740
1	0.431818	0.794438	4044080
1	0.494987	0.843074	4291660
1	1	1	5090490
1	0.482143	0.833873	4244820
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.455882	0.813987	4143590
1	0.416667	0.781445	3977940
1	1	1	5090490
1	0.444444	0.804858	4097120
0.216667	0.483333	0.341022	1735970
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.15625	1	0.446297	2271870
1	1	1	5090490
1	0.45	0.809328	4119880
0.0416667	0.486111	0.099235	505155
0.0188679	1	0.0937791	477382
1	1	1	5090490
1	1	1	5090490
1	0.433333	0.795707	4050540
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.492308	0.841182	4282030
0.209677	0.483871	0.333602	1698200
1	0.470588	0.825304	4201200
1	0.433962	0.796233	4053220
0.0138889	1	0.073287	373067
1	1	1	5090490
1	1	1	5090490
1	0.446429	0.806462	4105290
1	1	1	5090490
1	0.447761	0.807535	4110750
1	0.439394	0.800733	4076130
1	1	1	5090490
1	1	1	5090490
0.221469	1	0.555327	2826890
1	0.484375	0.835496	4253090
0.0416667	0.444444	0.0923886	470303
0.0638298	0.478723	0.137144	698131
0.0851064	1	0.294796	1500660
1	1	1	5090490
1	0.471429	0.825937	4204430
1	1	1	5090490
1	1	1	5090490
1	0.43662	0.798443	4064470
0.21147	1	0.540024	2748990
0.0363636	1	0.156879	798594
0.379699	1	0.747391	3804590
1	0.462963	0.819495	4171630
1	0.462963	0.819495	4171630
1	0.24	0.582508	2965250
1	0.375	0.742811	3781270
1	1	1	5090490
1	1	1	5090490
1	0.474359	0.828132	4215600
1	0.459459	0.816783	4157830
1	1	1	5090490
0.156863	1	0.447433	2277650
1	0.114513	0.362671	1846170
0.278155	1	0.634075	3227750
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.475	0.828609	4218030
1	0.481481	0.83339	4242370
1	1	1	5090490
1	1	1	5090490
1	0.44	0.801231	4078660
1	0.484848	0.835839	4254830
0.0434783	1	0.179804	915291
0.057971	1	0.223062	1135490
1	0.454545	0.812935	4138240
1	1	1	5090490
1	0.470588	0.825304	4201200
1	0.464789	0.820897	4178770
1	0.478873	0.831477	4232630
1	0.478261	0.831026	4230330
1	0.426471	0.789914	4021050
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.116336	0.366607	1866210
1	1	1	5090490
1	0.466667	0.822332	4186070
1	1	1	5090490
1	0.491803	0.840824	4280210
1	1	1	5090490
1	0.473684	0.827628	4213030
0.226415	1	0.562729	2864570
1	1	1	5090490
0.0961538	0.480769	0.18834	958744
1	1	1	5090490
1	0.462687	0.819282	4170550
1	1	1	5090490
0.0428571	1	0.177852	905355
1	0.428571	0.791699	4030140
0.206349	0.47619	0.32624	1660720
1	0.492958	0.841642	4284370
1	0.492308	0.841182	4282030
1	0.473684	0.827628	4213030
1	0.473684	0.827628	4213030
1	0.490909	0.840189	4276980
1	1	1	5090490
1	0.493269	0.841863	4285490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.179104	1	0.487126	2479710
1	1	1	5090490
1	0.226244	0.562475	2863270
1	0.490566	0.839945	4275730
1	1	1	5090490
1	0.480519	0.832686	4238780
1	0.477273	0.830296	4226610
1	0.4375	0.799172	4068180
1	1	1	5090490
1	0.438596	0.800077	4072780
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.474576	0.828294	4216420
1	1	1	5090490
1	0.17037	0.471889	2402140
1	0.318182	0.682542	3474470
1	0.165217	0.46269	2355320
1	1	1	5090490
1	0.486111	0.836752	4259480
1	0.486111	0.836752	4259480
0.093702	1	0.315554	1606330
0.0583845	1	0.224238	1141480
0.103448	0.482759	0.199608	1016110
1	1	1	5090490
1	0.431034	0.793779	4040720
1	0.416667	0.781445	3977940
1	0.224138	0.559335	2847290
0.298784	0.491803	0.428737	2182480
1	0.491803	0.840824	4280210
0.0961538	1	0.321327	1635710
1	0.444444	0.804858	4097120
1	1	1	5090490
0.0188679	1	0.0937791	477382
1	0.45283	0.81158	4131340
0.0188679	0.45283	0.0492349	250630
1	0.45283	0.81158	4131340
0.0731707	1	0.264509	1346480
1	0.497886	0.845104	4301990
1	0.434783	0.796917	4056700
1	0.459459	0.816783	4157830
1	0.473684	0.827628	4213030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.037037	1	0.159105	809923
0.0555556	1	0.216132	1100220
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.483333	0.83474	4249240
1	1	1	5090490
1	0.448276	0.807948	4112850
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	0.410256	0.775784	3949120
1	0.485714	0.836465	4258020
1	1	1	5090490
1	0.498539	0.845559	4304310
1	1	1	5090490
0.0806452	0.467742	0.161353	821368
1	1	1	5090490
0.0789474	1	0.279393	1422250
1	1	1	5090490
1	0.491228	0.840416	4278130
1	1	1	5090490
1	1	1	5090490
1	0.459016	0.816438	4156070
1	0.436364	0.798231	4063390
1	0.474576	0.828294	4216420
1	1	1	5090490
1	0.436364	0.798231	4063390
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.176423	1	0.482495	2456140
0.0981013	1	0.325868	1658830
1	1	1	5090490
1	1	1	5090490
1	0.477273	0.830296	4226610
1	1	1	5090490
0.288566	0.529946	0.440088	2240260
0.134301	0.529946	0.259256	1319740
0.0655738	0.42623	0.127935	651251
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.515789	0.857271	4363930
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.403509	0.769716	3918230
0.0793651	0.428571	0.149013	758551
1	1	1	5090490
1	1	1	5090490
0.141414	1	0.418029	2127970
1	1	1	5090490
1	0.432836	0.795291	4048420
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.464286	0.820511	4176810
1	1	1	5090490
1	0.471429	0.825937	4204430
1	1	1	5090490
1	0.628768	0.920512	4685860
1	0.409836	0.775409	3947210
1	0.454545	0.812935	4138240
0.0727273	0.454545	0.145768	742033
1	0.449275	0.808749	4116930
1	1	1	5090490
1	0.493168	0.841791	4285130
1	1	1	5090490
0.12963	0.425926	0.215139	1095170
1	0.46875	0.823915	4194130
0.04	1	0.168755	859046
0.207729	1	0.53418	2719240
0.115294	1	0.36436	1854770
0.0806452	1	0.283685	1444100
0.0895522	1	0.305636	1555840
1	1	1	5090490
0.225015	1	0.560644	2853950
1	1	1	5090490
1	0.490909	0.840189	4276980
1	0.454545	0.812935	4138240
1	0.496488	0.844127	4297020
1	0.492958	0.841642	4284370
1	1	1	5090490
0.0384615	1	0.163773	833685
1	0.473684	0.827628	4213030
1	1	1	5090490
1	0.480519	0.832686	4238780
1	1	1	5090490
1	0.497479	0.84482	4300550
1	0.4	0.766516	3901940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492308	0.841182	4282030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.425532	0.789113	4016970
0.188732	1	0.50343	2562700
1	1	1	5090490
1	1	1	5090490
1	0.413043	0.778258	3961710
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.490196	0.839681	4274390
0.0277778	1	0.12732	648121
1	0.487179	0.837521	4263390
1	1	1	5090490
1	1	1	5090490
1	0.206531	0.532293	2709630
1	0.486111	0.836752	4259480
0.0833333	1	0.290409	1478320
1	1	1	5090490
1	1	1	5090490
0.175	1	0.48002	2443540
1	0.453125	0.811813	4132530
0.136821	0.199598	0.125637	639552
1	0.460526	0.817612	4162040
1	0.48	0.832305	4236840
1	1	1	5090490
1	1	1	5090490
1	0.480519	0.832686	4238780
1	1	1	5090490
1	0.466667	0.822332	4186070
1	0.439394	0.800733	4076130
1	1	1	5090490
0.105195	1	0.342087	1741390
1	0.481481	0.83339	4242370
0.08	1	0.282058	1435820
1	0.474576	0.828294	4216420
1	0.247312	0.592832	3017810
1	0.42	0.78435	3992730
1	0.216471	0.547736	2788240
1	1	1	5090490
1	1	1	5090490
1	0.454545	0.812935	4138240
1	1	1	5090490
0.0625	1	0.235787	1200270
1	1	1	5090490
1	0.463768	0.820114	4174780
1	0.411765	0.777125	3955950
1	1	1	5090490
1	1	1	5090490
0.112903	0.467742	0.208126	1059460
1	0.193548	0.511399	2603270
1	1	1	5090490
1	0.487179	0.837521	4263390
1	1	1	5090490
1	0.42623	0.789708	4020000
1	1	1	5090490
0.060241	1	0.229482	1168180
0.0714286	0.482143	0.150448	765856
0.103383	1	0.337993	1720550
0.191781	0.493151	0.317621	1616850
1	1	1	5090490
1	0.500907	0.847202	4312670
1	0.430769	0.793556	4039590
1	0.392857	0.759907	3868300
0.305085	1	0.667271	3396740
1	0.443038	0.803715	4091300
1	1	1	5090490
1	1	1	5090490
1	0.45283	0.81158	4131340
0.031746	0.492063	0.0805912	410249
1	1	1	5090490
1	0.0552035	0.215113	1095030
1	0.453125	0.811813	4132530
1	1	1	5090490
1	0.432432	0.794953	4046700
1	1	1	5090490
1	0.45	0.809328	4119880
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.472727	0.826912	4209390
1	0.47619	0.829494	4222530
1	0.469697	0.824632	4197780
1	1	1	5090490
0.211039	0.590961	0.384339	1956470
1	0.594481	0.903651	4600030
1	0.41791	0.782532	3983470
1	1	1	5090490
1	1	1	5090490
1	0.488889	0.838748	4269640
1	0.491265	0.840442	4278260
1	0.485294	0.836162	4256470
1	1	1	5090490
1	0.491803	0.840824	4280210
1	0.472222	0.826533	4207460
1	0.472727	0.826912	4209390
1	0.492754	0.841498	4283640
1	1	1	5090490
1	1	1	5090490
0.174825	1	0.479715	2441980
0.125859	1	0.386714	1968570
1	1	1	5090490
1	1	1	5090490
0.0357143	0.464286	0.0845574	430439
1	1	1	5090490
0.356452	0.282595	0.33194	1689740
1	1	1	5090490
1	0.476923	0.830037	4225300
1	0.49492	0.843027	4291420
1	0.481481	0.83339	4242370
1	0.403846	0.770022	3919790
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.452381	0.811223	4129530
0.156863	0.490196	0.274151	1395560
0.0392157	0.490196	0.095187	484549
1	1	1	5090490
1	0.493671	0.842146	4286940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.225064	0.560718	2854330
1	0.471698	0.82614	4205460
1	1	1	5090490
1	0.236364	0.577291	2938690
1	0.485294	0.836162	4256470
1	0.40625	0.772195	3930850
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.354839	0.722484	3677800
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.118644	1	0.371549	1891370
1	0.482143	0.833873	4244820
1	1	1	5090490
1	0.472973	0.827096	4210320
1	0.45283	0.81158	4131340
1	1	1	5090490
0.0357143	1	0.154722	787609
1	0.47619	0.829494	4222530
1	1	1	5090490
1	1	1	5090490
1	0.454545	0.812935	4138240
0.315282	0.615321	0.512139	2607040
0.353322	0.615321	0.549166	2795520
0.178571	0.452381	0.28403	1445850
1	0.182216	0.49245	2506810
1	1	1	5090490
1	1	1	5090490
1	0.464286	0.820511	4176810
0.105263	1	0.342241	1742180
1	1	1	5090490
1	1	1	5090490
1	0.493151	0.841779	4285070
1	1	1	5090490
0.0735294	0.470588	0.150998	768654
1	1	1	5090490
0.0666667	0.493333	0.145192	739098
1	0.488372	0.838377	4267750
1	1	1	5090490
1	1	1	5090490
0.208333	1	0.535128	2724070
1	0.40625	0.772195	3930850
0.0714286	0.428571	0.137337	699115
1	0.447761	0.807535	4110750
1	1	1	5090490
1	0.446154	0.806241	4104160
1	0.47561	0.829063	4220340
1	0.494118	0.842462	4288540
1	1	1	5090490
1	1	1	5090490
1	0.442623	0.803377	4089580
1	0.454545	0.812935	4138240
0.0163934	0.47541	0.0456273	232265
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0338983	0.474576	0.0825236	420085
1	0.474576	0.828294	4216420
1	0.467532	0.822991	4189430
1	0.47619	0.829494	4222530
1	0.206557	0.532335	2709850
1	1	1	5090490
1	0.468354	0.823615	4192610
1	1	1	5090490
1	1	1	5090490
0.116689	1	0.367366	1870070
0.0847458	0.474576	0.169457	862620
1	1	1	5090490
1	0.465517	0.821455	4181610
0.0714286	1	0.259933	1323180
1	0.441176	0.802196	4083570
1	0.463768	0.820114	4174780
1	0.466667	0.822332	4186070
0.163647	1	0.459855	2340890
1	0.461538	0.818395	4166030
0.0727273	1	0.263348	1340570
0.0999416	1	0.330124	1680490
0.101695	0.423729	0.178588	909102
1	1	1	5090490
1	0.466667	0.822332	4186070
0.12	0.44	0.208098	1059320
0.150943	0.415094	0.236218	1202470
0.0943396	0.415094	0.166042	845234
0.0824468	1	0.288201	1467090
0.0425532	1	0.176894	900475
0.375181	1	0.742989	3782180
0.184766	1	0.496774	2528820
0.138961	1	0.413209	2103440
1	0.492332	0.8412	4282120
1	1	1	5090490
0.0666667	0.433333	0.13128	668278
1	0.4375	0.799172	4068180
1	0.430769	0.793556	4039590
1	0.466667	0.822332	4186070
1	0.492063	0.841009	4281150
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.200269	0.764328	0.440363	2241660
1	0.764328	0.969747	4936490
0.494361	0.769331	0.747998	3807680
0.174268	0.762837	0.401191	2042260
0.26009	0.571279	0.431875	2198460
1	0.590897	0.901776	4590480
0.385087	0.590897	0.564407	2873110
0.276411	0.413281	0.362068	1843110
1	0.26035	0.61071	3108820
0.44916	0.28982	0.395587	2013730
1	0.174713	0.47952	2440990
0.316509	0.192824	0.231695	1179440
0.365509	0.34447	0.386813	1969070
1	0.225895	0.561955	2860630
0.0774678	0.386384	0.134959	687009
1	0.553744	0.881036	4484900
0.363376	0.553744	0.523843	2666620
1	1	1	5090490
1	0.551163	0.879504	4477110
1	1	1	5090490
0.406315	0.461161	0.501165	2551170
0.315673	0.630404	0.520278	2648470
0.522924	0.643065	0.702755	3577370
0.229314	0.643065	0.429734	2187560
0.177755	0.641864	0.361763	1841550
1	0.831556	0.984942	5013840
1	0.836238	0.985792	5018170
0.10492	0.685506	0.261236	1329820
0.227419	0.697724	0.45078	2294690
0.406894	0.338688	0.410933	2091850
1	0.696768	0.948512	4828390
1	0.570701	0.890802	4534620
1	0.317772	0.682072	3472080
0.218939	0.419827	0.31131	1584720
1	0.320429	0.685108	3487530
0.420858	0.376798	0.450602	2293780
0.114509	0.476732	0.213333	1085970
1	0.473451	0.827454	4212150
1	0.627681	0.920007	4683280
0.358186	0.75247	0.622897	3170850
1	1	1	5090490
1	1	1	5090490
0.0441176	1	0.181804	925473
1	0.457627	0.815355	4150550
1	1	1	5090490
0.1	1	0.330259	1681180
1	0.470588	0.825304	4201200
1	1	1	5090490
0.0144928	1	0.0758566	386147
0.0746269	1	0.268303	1365790
0.164179	1	0.460817	2345790
0.016129	1	0.0826957	420962
1	1	1	5090490
0.0405405	1	0.170491	867885
0.0833333	1	0.290409	1478320
1	0.42623	0.789708	4020000
1	1	1	5090490
1	0.488372	0.838377	4267750
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.453125	0.811813	4132530
1	0.480769	0.832869	4239710
0.0307692	1	0.137884	701899
0.0298507	1	0.134673	685552
1	0.457143	0.814976	4148630
1	1	1	5090490
