ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.0572989	0.61134	0.152432	775953
0.0975915	0.61134	0.227852	1159880
1	1	1	5090490
0.359067	1	0.72684	3699970
0.000100297	0.719653	0.000760507	3871.36
0.313745	1	0.677431	3448450
0.197847	0.0283547	0.0346872	176575
0.323968	0.0238581	0.0453147	230674
0.164384	0.0286323	0.0299287	152352
1	0.470032	0.824885	4199070
0.0625	1	0.235787	1200270
1	0.73645	0.96174	4895730
0.0974813	0.628134	0.232256	1182300
1	0.628134	0.920218	4684360
0.30493	0.635043	0.511555	2604070
1	0.650395	0.930179	4735070
1	0.812481	0.981203	4994800
0.547482	1	0.877299	4465880
0.270038	1	0.62357	3174280
1	1	1	5090490
1	1	1	5090490
0.200354	0.655008	0.39774	2024690
0.234042	0.472824	0.354256	1803340
0.494148	0.466216	0.568583	2894370
0.188574	1	0.503166	2561360
0.100298	1	0.330944	1684670
1	0.797635	0.977984	4978420
0.230902	0.627142	0.424628	2161560
1	0.803644	0.97932	4985220
0.062706	0.805083	0.201233	1024370
1	0.626051	0.919246	4679410
0.1271	0.385801	0.196888	1002260
0.0742371	0.378812	0.128551	654389
0.158178	0.77845	0.381036	1939660
0.135063	0.438827	0.226745	1154240
0.356664	0.310898	0.354752	1805860
1	0.293409	0.653183	3325020
0.371788	0.810164	0.662645	3373190
0.410691	0.639349	0.613695	3124010
1	1	1	5090490
0.24198	1	0.585326	2979600
0.408806	0.761671	0.674674	3434420
1	1	1	5090490
1	0.796051	0.977624	4976590
0.237762	0.794937	0.503885	2565020
1	0.793034	0.97693	4973050
0.552498	1	0.880298	4481150
0.170903	1	0.47283	2406940
1	0.495607	0.843509	4293880
0.158489	1	0.450437	2292940
0.486936	0.740599	0.728431	3708070
0.166631	0.260095	0.17937	913082
0.129556	0.384159	0.199098	1013500
1	0.267497	0.620231	3157280
0.310838	0.753264	0.574078	2922340
0.41562	0.751742	0.675914	3440730
0.292947	1	0.652616	3322140
0.157528	0.19006	0.134986	687143
1	0.105788	0.343423	1748190
1	1	1	5090490
1	0.334677	0.70101	3568490
0.155603	0.349469	0.212717	1082840
0.613902	0.778881	0.830949	4229940
0.256405	0.606406	0.444876	2264640
0.32649	0.607648	0.519291	2643450
0.362772	0.365293	0.400342	2037940
0.428988	0.634448	0.626354	3188450
0.591024	0.806639	0.829903	4224620
0.213442	0.723297	0.442818	2254160
0.397257	0.722235	0.645145	3284110
0.332389	1	0.698498	3555700
1	1	1	5090490
0.0901474	0.810385	0.264204	1344930
1	1	1	5090490
0.207118	0.495582	0.336312	1711990
1	0.769085	0.971011	4942920
0.272211	0.732765	0.521028	2652290
1	0.789404	0.97608	4968730
0.601911	1	0.907469	4619460
0.422226	1	0.786275	4002530
0.490727	0.794321	0.757034	3853680
0.539436	0.795059	0.791963	4031480
1	1	1	5090490
1	1	1	5090490
0.248664	1	0.594718	3027410
0.196935	0.344013	0.250124	1273250
0.522329	0.583158	0.666695	3393810
1	0.589596	0.90109	4586990
0.379123	0.755848	0.644704	3281860
0.418601	0.754019	0.679613	3459570
1	0.824149	0.983543	5006720
0.578056	0.655119	0.746418	3799630
0.299659	0.784498	0.575438	2929260
1	0.784767	0.97497	4963070
0.501081	0.354795	0.484845	2468100
1	1	1	5090490
1	0.85236	0.988521	5032060
0.260229	0.853733	0.556378	2832240
0.205799	1	0.531138	2703750
1	0.855142	0.988961	5034300
1	0.855142	0.988961	5034300
1	0.32946	0.695259	3539210
0.0873232	0.729359	0.239075	1217010
0.229325	0.728693	0.466083	2372590
0.639224	0.59589	0.748559	3810530
0.600916	0.365058	0.552153	2810730
0.0763091	0.472294	0.155807	793132
1	0.857801	0.989373	5036400
1	0.856431	0.989162	5035320
1	0.568968	0.889827	4529650
1	0.54457	0.875537	4456910
1	0.53869	0.871932	4438560
0.157727	0.53869	0.29445	1498900
0.0245594	0.53869	0.070453	358640
1	0.415898	0.780772	3974510
0.0367044	0.412641	0.078607	400148
0.502049	0.536173	0.622452	3168590
1	0.679894	0.94221	4796310
0.215762	0.546133	0.369822	1882570
0.137063	0.698498	0.320353	1630750
0.14723	0.541737	0.281452	1432730
1	0.314691	0.678525	3454030
0.459333	0.42435	0.513644	2614700
1	0.432891	0.795338	4048660
1	0.693723	0.947405	4822760
0.417471	0.702886	0.653215	3325190
1	0.579887	0.89588	4560470
0.0174642	0.580413	0.0566792	288525
1	0.423851	0.787674	4009650
0.0704559	0.523755	0.158659	807650
1	0.378154	0.745891	3796950
0.220455	0.147969	0.144274	734427
0.293748	0.147969	0.179764	915089
1	0.0638559	0.239531	1219330
1	0.0277544	0.127236	647694
1	0.028562	0.130119	662370
1	0.0776738	0.276149	1405730
1	0.129569	0.394349	2007430
0.345793	0.0634026	0.105678	537954
0.186607	0.326779	0.231552	1178710
0.185877	0.0792659	0.076875	391331
0.412445	0.277531	0.362569	1845650
1	0.188971	0.503828	2564730
0.270847	0.192478	0.206129	1049300
1	0.185122	0.497374	2531880
0.0323462	0.152431	0.0311233	158433
1	0.858637	0.989501	5037050
0.468915	1	0.82404	4194770
0.260402	0.861331	0.559566	2848470
1	1	1	5090490
0.254321	1	0.602527	3067160
0.478141	0.407759	0.513722	2615100
0.452688	0.41347	0.500823	2549430
1	0.343532	0.710587	3617240
0.0745508	0.441721	0.145335	739825
1	0.436084	0.797999	4062210
0.471381	0.700598	0.696134	3543660
1	0.570719	0.890812	4534670
0.262311	0.570773	0.434037	2209460
1	0.691144	0.946458	4817930
0.223837	0.694846	0.444963	2265080
0.521858	0.694846	0.730452	3718360
0.130694	0.845967	0.354041	1802240
0.249261	0.848266	0.539978	2748750
0.0370291	0.706733	0.12151	618545
1	0.580712	0.896329	4562750
1	0.595371	0.904113	4602380
0.0815251	0.386083	0.140335	714372
0.276526	0.376506	0.339647	1728970
0.517031	0.152025	0.278514	1417780
0.254835	0.148696	0.161917	824235
1	0.862979	0.990152	5040360
1	0.682046	0.943036	4800520
0.154455	0.419392	0.24206	1232200
0.044852	0.41352	0.092503	470886
0.452566	0.318686	0.423503	2155840
0.577306	0.417774	0.584193	2973830
0.501421	0.30845	0.443343	2256830
0.166664	0.30845	0.203984	1038380
0.27594	0.221347	0.23183	1180130
1	0.463936	0.820243	4175440
1	0.350635	0.718103	3655500
1	0.350635	0.718103	3655500
0.0569469	0.570719	0.143864	732338
0.277023	1	0.632625	3220370
0.620446	1	0.916595	4665920
0.102246	0.85601	0.300717	1530800
0.0496872	0.374737	0.0927916	472355
0.00230293	0.371679	0.0069018	35133.5
0.560272	0.471285	0.615661	3134010
1	0.345171	0.712335	3626130
1	0.560397	0.884928	4504720
0.113931	0.715914	0.285996	1455860
0.00350172	1	0.0233022	118620
0.0289642	1	0.131546	669636
0.00163776	1	0.012143	61813.9
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.202645	1	0.526128	2678250
1	0.498721	0.845685	4304950
0.504646	1	0.849773	4325760
1	0.713314	0.954295	4857830
0.278969	0.579223	0.456111	2321830
1	0.471483	0.825978	4204630
1	0.729859	0.959694	4885320
1	0.59359	0.903187	4597660
0.433903	0.592706	0.606421	3086980
1	0.256175	0.605059	3080050
0.0944559	0.264906	0.117303	597129
0.415254	0.264906	0.352808	1795960
1	0.437992	0.799578	4070250
0.546139	0.561418	0.66908	3405950
0.557423	0.561573	0.676605	3444250
1	1	1	5090490
0.0797854	0.507209	0.170258	866699
0.237982	0.507209	0.375927	1913660
0.100104	1	0.330497	1682390
1	0.240964	0.583882	2972240
0.601967	1	0.907497	4619610
1	0.416462	0.781266	3977030
0.338549	0.426699	0.423952	2158120
0.405497	0.41402	0.467469	2379650
0.155556	0.41402	0.241035	1226980
0.289899	0.41402	0.374482	1906300
0.415254	0.065326	0.12498	636209
1	0.0365145	0.157379	801137
1	0.0365145	0.157379	801137
1	1	1	5090490
0.12483	0.204125	0.118992	605726
1	0.200351	0.522452	2659540
0.0442308	0.200351	0.0507421	258302
1	0.212743	0.542	2759040
0.262587	0.212743	0.217022	1104750
1	0.212743	0.542	2759040
1	0.273463	0.628032	3196990
0.310602	0.268103	0.290259	1477560
0.32903	0.261065	0.296743	1510570
0.0302892	0.503665	0.0790669	402489
1	0.503665	0.849101	4322340
0.456412	0.5015	0.566392	2883210
0.00802595	0.5015	0.0262239	133492
0.598086	0.635903	0.747996	3807670
0.0903756	0.64986	0.225222	1146490
0.0581341	0.64986	0.161543	822334
1	0.813677	0.98145	4996060
0.448038	0.813677	0.732423	3728390
0.00456234	0.655809	0.0203811	103750
1	0.830446	0.984737	5012790
0.345684	0.818277	0.640063	3258230
1	0.818277	0.982386	5000830
0.0221485	0.818277	0.090809	462262
0.325581	0.818277	0.618803	3150010
0.438306	1	0.799838	4071570
0.00233212	1	0.0164671	83825.4
1	1	1	5090490
0.028467	1	0.129781	660650
0.0132101	1	0.0703672	358203
0.605632	1	0.909346	4629020
0.372809	0.85594	0.683595	3479830
0.217065	0.85923	0.499709	2543770
1	1	1	5090490
1	0.475972	0.829332	4221710
0.576442	1	0.893993	4550860
1	0.610917	0.911973	4642390
1	0.86376	0.990267	5040940
1	0.723346	0.957614	4874730
0.175896	1	0.481579	2451470
0.392163	1	0.759258	3865000
1	0.727499	0.958947	4881510
1	0.473655	0.827606	4212920
1	1	1	5090490
0.59917	0.362783	0.549108	2795230
1	0.373278	0.741118	3772660
1	0.861643	0.989954	5039350
1	1	1	5090490
0.236715	1	0.577797	2941270
0.213003	1	0.542401	2761090
7.73529e-05	0.840502	0.00069182	3521.7
2.30165e-05	0.84584	0.000230635	1174.05
0.50636	1	0.850942	4331710
1	1	1	5090490
0.12963	1	0.394473	2008060
1	0.852492	0.988542	5032170
0.398294	0.705087	0.637488	3245130
1	0.422452	0.786471	4003520
0.0674009	0.695992	0.190434	969402
1	1	1	5090490
0.484183	1	0.835357	4252380
0.442069	1	0.802925	4087280
0.117616	0.852188	0.330789	1683880
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.859639	0.989653	5037820
0.316307	0.47847	0.43711	2225110
0.00523028	0.857857	0.0287454	146328
0.386555	1	0.753968	3838070
0.301293	1	0.662745	3373700
0.421875	1	0.785973	4000990
0.411183	0.858865	0.720732	3668880
0.261506	0.717974	0.501797	2554390
1	0.704853	0.951387	4843020
1	0.578984	0.895387	4557960
1	1	1	5090490
1	0.459656	0.816936	4158600
0.0400992	0.578591	0.11052	562599
0.431876	0.850593	0.73523	3742680
0.42675	0.707162	0.663332	3376680
0.0107955	0.850126	0.0522292	265872
1	1	1	5090490
1	1	1	5090490
0.0888291	0.708534	0.237001	1206450
0.243592	0.705235	0.474394	2414900
0.0319796	1	0.142074	723228
0.0120436	1	0.0652669	332241
1	0.852623	0.988563	5032270
0.344758	0.85814	0.656167	3340210
0.196505	0.294472	0.222761	1133960
0.154144	0.158462	0.115098	585905
1	0.221726	0.555715	2828860
1	0.735256	0.961374	4893870
1	1	1	5090490
0.0349694	0.859311	0.135371	689103
0.00289895	1	0.0198387	100989
0.470336	0.863084	0.771915	3929430
0.0258753	0.602768	0.0804902	409735
1	0.603405	0.908225	4623310
1	1	1	5090490
0.0964508	1	0.322022	1639250
0.649955	0.866492	0.886534	4512890
1	0.724866	0.958105	4877230
1	0.720305	0.956623	4869680
1	0.19425	0.512549	2609130
0.139686	1	0.414638	2110710
0.464925	0.845771	0.760247	3870030
0.500911	0.691608	0.713676	3632960
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.00457362	1	0.0292137	148712
1	0.822213	0.983166	5004800
0.378049	0.821119	0.673562	3428760
1	0.65148	0.930645	4737440
1	0.488099	0.838182	4266760
0.429747	0.488099	0.53736	2735430
0.0223991	0.636563	0.0748625	381087
0.119403	1	0.373164	1899590
1	0.477612	0.830546	4227890
1	0.798181	0.978107	4979040
0.396796	0.798181	0.680859	3465910
1	0.767819	0.970678	4941230
0.085213	1	0.295059	1501990
0.583012	1	0.897575	4569100
1	1	1	5090490
0.553897	0.846673	0.824082	4194980
1	0.84751	0.987733	5028040
0.394832	0.848859	0.701536	3571160
1	0.0870926	0.299667	1525450
0.235146	0.0860863	0.099189	504921
0.482062	0.0860863	0.173552	883466
1	1	1	5090490
0.606898	0.326049	0.518462	2639220
1	0.462264	0.818956	4168890
0.0150136	0.831253	0.0671881	342020
0.333333	0.833015	0.633457	3224610
0.581383	0.838939	0.837927	4265460
1	0.227473	0.564298	2872560
1	0.205959	0.531391	2705040
1	0.511728	0.854566	4350160
0.212951	0.506519	0.348065	1771820
1	0.508865	0.85264	4340360
0.327381	0.45017	0.429569	2186720
0.348375	0.442951	0.442689	2253500
0.508796	1	0.852594	4340120
1	0.493151	0.841779	4285070
0.0467717	1	0.190009	967239
1	1	1	5090490
0.186555	1	0.499786	2544150
0.492544	1	0.84135	4282880
0.170257	1	0.471689	2401130
0.110814	0.834316	0.312591	1591240
1	0.845201	0.987348	5026080
0.0535397	0.721678	0.164349	836617
0.173124	0.857493	0.431624	2197180
0.0641845	0.473157	0.13649	694799
0.252002	0.588172	0.431181	2194920
0.689358	0.707442	0.837881	4265230
0.490476	0.696249	0.708403	3606120
0.013171	1	0.0701979	357342
0.338727	0.851238	0.64692	3293140
2.10869e-05	0.706911	0.000180573	919.208
1	0.700418	0.949821	4835060
0.190925	0.340821	0.242863	1236290
0.450003	0.580986	0.612182	3116310
0.36247	0.856512	0.673606	3428980
0.107045	0.709254	0.271653	1382850
0.331907	0.557956	0.497489	2532460
0.504233	0.560133	0.639523	3255480
0.439597	0.68485	0.662464	3372260
0.126988	0.681937	0.298458	1519300
1	0.835146	0.985597	5017170
1	1	1	5090490
1	1	1	5090490
0.0618421	0.496711	0.137705	700984
1	0.836892	0.985909	5018760
1	0.839653	0.986396	5021240
0.168971	0.526382	0.304165	1548350
1	0.535432	0.869906	4428250
0.366792	0.394124	0.424151	2159140
1	0.652417	0.931046	4739480
1	0.650162	0.930079	4734560
0.0172613	0.653849	0.0618958	315080
1	0.653849	0.931656	4742580
1	0.823887	0.983492	5006460
1	0.658593	0.933654	4752760
0.407388	0.662022	0.623127	3172020
1	0.826044	0.983907	5008570
0.0319226	1	0.141878	722228
0.512526	1	0.8551	4352880
1	1	1	5090490
0.454852	1	0.813177	4139470
0.0379576	0.847769	0.142761	726724
0.184664	0.846655	0.446475	2272780
0.0122255	0.182382	0.0158441	80654.2
0.442676	0.127304	0.218435	1111940
0.429987	0.178024	0.273264	1391050
0.341667	0.126318	0.178801	910183
1	0.252611	0.60018	3055210
1	0.266141	0.61844	3148160
0.527577	0.19974	0.3425	1743490
0.0960155	0.175912	0.0858196	436864
0.387846	0.128211	0.198966	1012830
1	1	1	5090490
1	0.491071	0.840305	4277560
1	0.441296	0.802294	4084070
0.0129414	0.712725	0.0524454	266973
0.357291	1	0.725017	3690690
0.337301	0.854075	0.646601	3291510
0.216966	1	0.548494	2792100
0.514094	1	0.856146	4358210
0.058002	1	0.22315	1135940
0.465557	1	0.821485	4181760
0.466022	0.829197	0.753844	3837440
0.445606	0.659341	0.653671	3327510
0.308383	0.659029	0.527066	2683020
1	0.652326	0.931007	4739280
0.470424	0.450839	0.54098	2753860
0.51286	0.613536	0.678487	3453830
0.184775	0.792946	0.427919	2178320
1	0.794978	0.977378	4975340
0.17164	1	0.474131	2413560
0.04168	0.801513	0.146957	748084
1	1	1	5090490
1	0.800422	0.978609	4981600
1	1	1	5090490
1	0.833811	0.985355	5015940
0.458017	1	0.815659	4152100
0.295979	1	0.656323	3341010
0.488019	1	0.838124	4266460
1	0.837838	0.986077	5019620
0.130335	0.686691	0.305509	1555190
0.0247489	0.683209	0.0858947	437246
1	0.683209	0.943481	4802780
1	1	1	5090490
1	0.712168	0.953907	4855860
1	1	1	5090490
1	0.495726	0.843593	4294300
0.575037	1	0.893217	4546910
0.580726	1	0.896337	4562790
1	0.690852	0.94635	4817380
1	0.45098	0.81011	4123860
1	0.57166	0.891338	4537350
1	0.85158	0.988396	5031420
1	0.329371	0.69516	3538710
1	0.23138	0.57005	2901840
1	0.241119	0.584103	2973370
0.0234822	0.343701	0.0469683	239092
1	0.857098	0.989265	5035850
0.479218	0.714554	0.709405	3611220
0.52092	1	0.860642	4381090
0.00315834	1	0.0213432	108647
0.204411	1	0.528939	2692560
0.254058	0.864257	0.552458	2812280
0.529595	1	0.866229	4409530
0.0311109	1	0.139072	707944
0.391275	1	0.758426	3860760
1	1	1	5090490
1	1	1	5090490
0.0105643	1	0.0586347	298479
0.388357	0.862228	0.701203	3569470
0.221632	0.862228	0.507359	2582700
0.419919	0.861741	0.729692	3714490
1	0.862599	0.990096	5040070
0.615473	0.723956	0.805773	4101780
0.00226307	0.862301	0.0141269	71912.9
0.238881	0.575632	0.410334	2088800
0.604828	0.575632	0.715499	3642240
0.343028	0.853316	0.652327	3320670
0.529149	0.565476	0.660253	3361010
0.348433	0.338962	0.370399	1885520
0.184089	0.56854	0.340886	1735280
0.171972	0.565558	0.323912	1648870
0.260934	0.565558	0.429944	2188630
0.468958	1	0.824073	4194930
0.0239048	0.861896	0.100592	512064
1	1	1	5090490
0.0374159	0.576756	0.10436	531245
0.523022	0.456103	0.580437	2954710
0.00285842	0.574886	0.0121784	61993.8
0.157023	1	0.44773	2279170
0.266669	1	0.619138	3151720
0.173399	0.847999	0.428927	2183450
0.347234	1	0.714523	3637270
0.059218	1	0.226599	1153500
0.358908	1	0.726677	3699140
0.302096	1	0.663708	3378600
0.46985	1	0.824747	4198370
0.40404	0.83983	0.706067	3594230
0.00243513	1	0.0170891	86992.1
1	1	1	5090490
0.109227	1	0.351091	1787230
0.405327	0.845307	0.709618	3612300
0.356309	0.568105	0.525769	2676420
1	1	1	5090490
0.367834	0.835931	0.670109	3411190
0.0931998	0.835926	0.276747	1408780
0.104665	0.540649	0.219103	1115340
1	0.554463	0.881461	4487070
0.53282	0.540649	0.646586	3291440
0.507634	0.548194	0.634238	3228580
1	0.593123	0.902943	4596420
0.418182	0.339476	0.419101	2133430
1	0.339476	0.706229	3595050
1	0.408234	0.773977	3939920
0.000111909	0.823958	0.000948962	4830.68
0.023881	0.806799	0.0953599	485429
1	0.325593	0.690943	3517240
1	0.325593	0.690943	3517240
1	0.297852	0.658598	3352590
1	1	1	5090490
0.27541	1	0.630549	3209810
1	1	1	5090490
0.315711	1	0.679703	3460020
0.408886	0.729726	0.659231	3355810
0.308176	1	0.670925	3415340
0.169811	0.727658	0.381937	1944250
0.19235	0.727658	0.415188	2113510
1	0.785076	0.975044	4963460
1	0.785076	0.975044	4963460
0.0615694	0.790014	0.195696	996188
1	0.801755	0.978905	4983100
0.11849	0.662488	0.278251	1416440
0.107476	0.662488	0.259334	1320140
0.377067	0.666031	0.598149	3044870
1	1	1	5090490
0.300372	0.85595	0.606321	3086470
1	0.715069	0.954886	4860840
0.0448835	0.715069	0.142471	725246
0.487395	0.856443	0.782109	3981320
1	0.859231	0.989591	5037510
1	0.692171	0.946836	4819860
0.625591	1	0.91903	4678310
1	0.829011	0.984469	5011430
1	0.521038	0.860719	4381480
1	0.517792	0.858593	4370660
1	0.504856	0.849916	4326490
0.000418324	0.500481	0.00198297	10094.3
1	0.488889	0.838748	4269640
1	0.488889	0.838748	4269640
0.0888889	0.488889	0.179737	914948
1	0.47541	0.828914	4219580
0.0267857	0.464286	0.0669957	341041
1	0.473214	0.827277	4211240
1	1	1	5090490
1	0.499571	0.846276	4307960
0.101449	1	0.333585	1698110
1	0.121051	0.376655	1917360
1	0.493243	0.841844	4285400
1	0.489933	0.839494	4273430
1	1	1	5090490
1	0.48227	0.833966	4245290
0.0967742	1	0.322778	1643100
0.149632	1	0.43387	2208610
0.274579	1	0.629476	3204340
0.144363	0.343274	0.198455	1010240
1	0.455992	0.814073	4144030
0.517137	0.607925	0.678167	3452200
0.0605517	0.447038	0.124771	635143
0.348666	0.450919	0.448095	2281020
0.258824	0.327611	0.294024	1496730
0.0532754	0.321979	0.0868923	442325
0.351012	0.317621	0.356076	1812600
0.256538	0.321677	0.28839	1468040
1	0.327611	0.693202	3528740
1	0.318814	0.683266	3478160
0.451035	0.318814	0.422669	2151590
1	0.242017	0.585378	2979860
0.231887	0.494469	0.36299	1847800
0.252476	0.496057	0.385434	1962050
0.12288	0.362161	0.183003	931577
1	0.362161	0.729996	3716040
0.028286	0.362161	0.0571729	291038
1	0.635192	0.92346	4700860
0.261496	0.389953	0.334778	1704180
0.13052	0.65888	0.296985	1511800
0.753383	1	0.966727	4921120
0.0557755	1	0.216767	1103450
0.525483	1	0.863598	4396140
1	0.533866	0.868926	4423260
1	0.313271	0.676881	3445650
0.162053	0.311649	0.201293	1024680
0.0652303	0.567306	0.159001	809395
1	0.567306	0.888887	4524870
0.000289849	0.567306	0.00159714	8130.24
1	0.857708	0.989359	5036320
0.0572699	1	0.221061	1125310
0.000250517	0.843207	0.00199885	10175.1
0.202341	0.843464	0.472415	2404820
1	0.473379	0.8274	4211870
0.0506702	0.291635	0.0770582	392264
0.133675	0.84773	0.360079	1832980
0.223618	1	0.558557	2843330
0.196268	1	0.515846	2625910
0.0615871	1	0.233249	1187350
0.231281	1	0.569905	2901100
0.274901	1	0.629893	3206460
1	0.274942	0.629946	3206730
0.393939	0.309542	0.378531	1926910
1	0.477378	0.830374	4227010
0.382353	0.477378	0.492979	2509510
0.106211	0.692795	0.265586	1351960
1	0.692795	0.947066	4821030
0.381223	0.692795	0.615743	3134430
0.58567	0.696516	0.773703	3938530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.333333	1	0.699537	3560990
1	1	1	5090490
0.333333	1	0.699537	3560990
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.468085	0.823411	4191570
1	0.489796	0.839396	4272940
0.0816327	0.489796	0.168701	858773
1	1	1	5090490
1	0.418605	0.783137	3986550
1	0.473684	0.827628	4213030
1	1	1	5090490
1	1	1	5090490
1	0.467742	0.82315	4190240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.454545	0.812935	4138240
1	1	1	5090490
0.0227273	1	0.108732	553497
0.0851064	1	0.294796	1500660
1	1	1	5090490
1	1	1	5090490
1	0.487179	0.837521	4263390
1	1	1	5090490
1	0.428571	0.791699	4030140
0.075	0.475	0.154424	786094
1	0.44898	0.808513	4115730
0.0769231	0.435897	0.147377	750221
1	1	1	5090490
1	1	1	5090490
0.0784314	1	0.278081	1415570
0.0638298	0.468085	0.134768	686035
0.249012	1	0.595202	3029870
1	1	1	5090490
1	0.4	0.766516	3901940
1	0.409091	0.774744	3943830
1	0.466667	0.822332	4186070
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.431818	0.794438	4044080
0.0833333	1	0.290409	1478320
1	0.45283	0.81158	4131340
0.0517241	1	0.204922	1043160
1	0.491497	0.840607	4279100
1	0.482759	0.834322	4247110
1	1	1	5090490
1	0.409091	0.774744	3943830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.04	1	0.168755	859046
1	0.439024	0.800429	4074580
1	0.439024	0.800429	4074580
1	1	1	5090490
0.341085	1	0.707964	3603890
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
1	0.486486	0.837022	4260860
1	0.466667	0.822332	4186070
1	1	1	5090490
1	0.447761	0.807535	4110750
1	0.433962	0.796233	4053220
0.530787	0.753933	0.766679	3902770
0.0379998	0.753933	0.13043	663951
0.322786	0.753933	0.587278	2989530
1	1	1	5090490
1	1	1	5090490
1	0.409091	0.774744	3943830
