ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.953216	1	0.998888	5084830
0.362842	0.74495	0.623911	3176010
1	1	1	5090490
0.770205	1	0.971304	4944420
1	0.711149	0.953561	4854090
0.000325289	0.540153	0.00169498	8628.28
1.14082e-05	0.644335	9.42411e-05	479.734
0.83557	0.493862	0.777915	3959970
0.824804	0.791129	0.931092	4739720
1	0.897078	0.994512	5062550
0.0610687	0.800364	0.19641	999826
0.140454	0.605227	0.29455	1499400
1	0.692082	0.946803	4819690
0.996968	0.606693	0.908955	4627030
0.716935	0.591927	0.788122	4011930
0.935713	0.789788	0.962521	4899700
0.917366	0.588496	0.872658	4442260
0.965005	0.587424	0.888638	4523600
0.508713	0.673681	0.709709	3612770
1	0.673681	0.939784	4783960
0.997441	0.684456	0.943288	4801800
0.0110364	1	0.0607724	309361
0.773279	1	0.972101	4948470
0.119604	0.897959	0.34703	1766550
1	1	1	5090490
0.8265	0.805961	0.936757	4768560
0.788268	1	0.97581	4967350
0.923026	0.900773	0.98492	5013730
0.710533	0.800511	0.889726	4529140
0.138856	0.805376	0.356828	1816430
1	0.261691	0.612511	3117980
0.978269	0.125427	0.380129	1935040
1.90022e-07	0.0725646	2.6336e-07	1.34063
0.991245	0.0795825	0.279236	1421450
0.869261	0.0540328	0.190612	970306
0.660473	0.0396994	0.121695	619486
0.462697	0.182185	0.292796	1490480
0.87661	0.251219	0.553443	2817300
0.728906	0.0791257	0.222218	1131200
0.209912	0.061867	0.0693985	353273
0.201736	0.061867	0.0671912	342036
0.259729	0.0443029	0.0628824	320102
0.00568733	0.0768704	0.0038189	19440.1
0.00253116	0.074839	0.00181312	9229.68
0.00140256	0.104678	0.00144267	7343.91
0.000310009	0.074839	0.000270783	1378.42
1	0.521311	0.860898	4382390
1	0.523507	0.862323	4389650
0.44	1	0.801231	4078660
0.77974	1	0.973735	4956790
0.69081	1	0.946334	4817300
0.637866	0.67739	0.794661	4045220
0.409599	0.0701221	0.130687	665263
0.597482	0.0936364	0.217259	1105960
0.410773	0.434373	0.485962	2473790
0.554493	0.133658	0.266966	1358990
3.42829e-07	0.176563	1.06656e-06	5.42933
0.0754428	0.176563	0.0708441	360631
1	0.503659	0.849096	4322320
0.0808194	0.176599	0.0749229	381394
0.369133	0.503659	0.498714	2538700
1.47476e-09	0.135912	4.67632e-09	0.0238047
0.0312209	0.135912	0.027422	139591
1	0.414344	0.779405	3967560
0.00229697	0.176563	0.00357308	18188.7
0.000486996	0.178222	0.000898486	4573.73
0.0370543	0.180772	0.0402298	204789
2.08851e-05	0.226307	6.26835e-05	319.09
0.247929	0.430153	0.345348	1757990
0.997314	0.372033	0.7389	3761360
8.07596e-09	0.174557	3.01396e-08	0.153425
0.0183218	0.324967	0.0364604	185601
0.00203209	0.271022	0.00468364	23842
0.127233	0.165723	0.102458	521561
0.948035	1	0.998626	5083500
0.330497	0.404292	0.402559	2049220
0.318433	0.628399	0.522053	2657500
0.627089	0.809536	0.851819	4336180
0.830686	0.810324	0.939564	4782840
0.0390413	0.903697	0.153277	780254
0.493052	0.903148	0.80555	4100640
0.0473268	1	0.191706	975876
0.982497	1	0.999846	5089710
0.752033	0.84484	0.923531	4701220
1	1	1	5090490
0.698042	0.672798	0.82459	4197570
0.607351	1	0.910206	4633390
0.670753	0.843882	0.888166	4521200
0.883165	0.667306	0.900955	4586310
0.0474327	1	0.192029	977519
0.2796	1	0.635921	3237150
0.202703	1	0.526219	2678710
0.761648	1	0.969022	4932800
0.477286	1	0.830305	4226660
0.0808693	1	0.284249	1446970
0.32408	0.744577	0.584364	2974700
0.659578	0.616117	0.772309	3931430
0.773847	0.799719	0.915836	4662060
0.449624	0.617468	0.633401	3224320
0.224505	0.457126	0.336274	1711800
0.70423	0.627107	0.802565	4085450
0.732087	0.497301	0.731927	3725870
0.12003	0.560513	0.248857	1266800
0.13712	0.302226	0.173369	882533
0.167871	0.868305	0.42647	2170940
0.0667569	1	0.247448	1259630
0.189185	1	0.504184	2566540
0.334368	1	0.700673	3566770
1	0.875817	0.991949	5049510
0.908788	1	0.995708	5068640
1	0.529757	0.866331	4410050
0.856912	0.488417	0.783073	3986230
0.0579689	0.464385	0.124232	632403
0.0483517	0.555849	0.124075	631600
0.829463	0.882511	0.960369	4888750
0.125711	0.626536	0.278923	1419850
1	1	1	5090490
0.145112	0.328769	0.192868	981795
0.00156465	0.398667	0.00522705	26608.3
0.975022	0.392258	0.750055	3818150
0.703113	0.336268	0.577393	2939210
0.654871	0.343778	0.560817	2854830
0.885092	0.341118	0.663499	3377530
0.00726771	0.883971	0.0388528	197780
0.797799	0.220548	0.481678	2451980
0.0101187	0.23617	0.0168155	85599
1	0.211857	0.540626	2752050
0.809176	0.277223	0.559611	2848690
0.286571	1	0.644718	3281930
0.788155	0.213476	0.468127	2383000
1	0.214813	0.545193	2775300
0.543948	0.349106	0.505365	2572560
0.700769	0.659011	0.818609	4167120
0.712893	0.424326	0.66419	3381060
0.00243531	0.345301	0.00679546	34592.2
0.367627	0.224936	0.288814	1470200
0.222338	0.636329	0.418158	2128630
0.027139	0.278516	0.0444832	226441
0.0214192	0.222784	0.0302775	154127
0.00777504	0.333002	0.0180109	91684.5
0.99207	0.332614	0.695833	3542130
0.198463	0.334929	0.246673	1255690
0.0729775	0.428872	0.139721	711246
0.465162	0.839345	0.757633	3856720
0.0633333	0.570346	0.156078	794511
1	0.669446	0.938098	4775380
0.431388	1	0.794076	4042240
0.0588235	1	0.225483	1147820
0.581656	1	0.896842	4565360
0.371343	0.460785	0.473194	2408790
1	0.473684	0.827628	4213030
0.102977	0.247514	0.119019	605863
0.268539	0.349961	0.316208	1609650
0.863546	0.349961	0.663841	3379280
0.0314837	0.330166	0.0578623	294547
1	0.261867	0.612747	3119180
0.0332182	0.383488	0.0683193	347779
0.82384	0.596705	0.840673	4279440
0.741219	0.383488	0.641806	3267110
1	0.365372	0.733243	3732570
0.189959	0.365372	0.254566	1295860
1	0.365372	0.733243	3732570
0.0518123	0.377702	0.0965521	491497
0.0363586	0.377702	0.0726183	369663
0.735289	0.377702	0.633519	3224920
1	0.596705	0.904803	4605890
0.825077	0.725392	0.905729	4610610
0.562292	0.724601	0.773262	3936280
1	0.724601	0.95802	4876790
1	1	1	5090490
0.874562	0.862491	0.966987	4922440
0.256964	0.858937	0.554191	2821110
0.240874	0.370014	0.304608	1550600
0.40174	0.560397	0.560822	2854860
0.291847	0.835666	0.588024	2993330
0.448873	0.835666	0.742917	3781810
0.627425	1	0.919887	4682680
0.614271	0.617627	0.747092	3803070
0.315763	0.307124	0.323255	1645530
0.521736	0.190793	0.329206	1675820
0.207093	0.190793	0.16718	851030
0.407603	0.110898	0.185177	942640
1	0.158239	0.449977	2290600
0.78621	0.157499	0.382487	1947050
0.364213	0.157499	0.221328	1126670
0.89022	0.0868674	0.275272	1401270
0.297278	0.439657	0.396656	2019170
1	1	1	5090490
1	1	1	5090490
0.0895522	1	0.305636	1555840
0.651515	1	0.93066	4737520
1	1	1	5090490
1	0.448718	0.808303	4114660
0.961039	1	0.999231	5086580
0.691835	1	0.946712	4819230
0.316948	1	0.681127	3467270
1	1	1	5090490
1	1	1	5090490
0.9	0.457143	0.776826	3954430
0.85	1	0.988141	5030120
0.888889	1	0.993585	5057840
0.0588235	0.45098	0.122814	625182
0.843137	0.45098	0.747912	3807240
0.0784314	0.45098	0.153576	781778
1	1	1	5090490
0.745455	0.436364	0.690602	3515500
1	0.436364	0.798231	4063390
0.624859	1	0.918686	4676560
0.883721	0.488372	0.794242	4043080
1	0.440678	0.801788	4081490
1	0.47619	0.829494	4222530
1	0.44	0.801231	4078660
1	1	1	5090490
0.0909091	1	0.3089	1572450
0.704225	1	0.951167	4841910
0.0555556	1	0.216132	1100220
0.851852	1	0.98844	5031650
0.738462	1	0.962353	4898850
0.723077	1	0.957527	4874280
0.538462	1	0.87179	4437840
1	0.465753	0.821635	4182530
0.722222	1	0.95725	4872870
0.934211	0.486842	0.813146	4139310
1	1	1	5090490
0.681818	1	0.942949	4800070
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.736842	1	0.96186	4896340
1	0.486486	0.837022	4260860
1	1	1	5090490
0.755639	1	0.967363	4924350
1	1	1	5090490
0.62069	1	0.916711	4666510
1	0.435897	0.797844	4061420
1	0.470588	0.825304	4201200
1	0.384615	0.75212	3828660
1	0.454545	0.812935	4138240
1	1	1	5090490
0.727463	1	0.958936	4881460
0.75	0.433333	0.690277	3513850
1	0.442623	0.803377	4089580
0.560386	1	0.884922	4504690
0.00966184	1	0.0544886	277374
0.000925069	1	0.00738727	37604.8
0	1	0	0
0.00725689	1	0.0430029	218906
0.00698812	1	0.041674	212141
0.276501	0.610978	0.469344	2389190
0.00163934	1	0.0121532	61865.8
0.0020202	1	0.0145547	74090.4
0.729508	1	0.959584	4884750
0.485783	1	0.836515	4258270
1	1	1	5090490
1	1	1	5090490
0.692308	1	0.946886	4820120
1	1	1	5090490
0.619114	1	0.915958	4662680
1	0.470588	0.825304	4201200
0.855072	1	0.98895	5034240
1	0.473684	0.827628	4213030
0.753623	1	0.966795	4921460
1	1	1	5090490
1	1	1	5090490
1	0.447059	0.80697	4107870
0.8	0.430769	0.711743	3623120
0.0063234	1	0.0383419	195179
1	1	1	5090490
0.6875	1	0.945102	4811030
0.855422	0.445783	0.748969	3812620
1	1	1	5090490
1	0.482143	0.833873	4244820
0.932039	1	0.997636	5078460
0.586207	1	0.89929	4577830
0.792453	1	0.976795	4972370
1	0.237288	0.578622	2945470
1	1	1	5090490
0.806818	1	0.980007	4988720
1	1	1	5090490
1	1	1	5090490
0.80597	0.492537	0.763729	3887750
1	1	1	5090490
0.959459	1	0.999167	5086250
0.693333	0.466667	0.688651	3505570
1	0.465753	0.821635	4182530
0.76	0.48	0.732667	3729630
1	1	1	5090490
1	1	1	5090490
0.770833	0.479167	0.737234	3752880
1	1	1	5090490
0.763636	0.436364	0.699416	3560370
0.786667	1	0.975428	4965410
1	0.44	0.801231	4078660
0.782609	1	0.974444	4960400
0.7	0.4	0.63643	3239740
1	1	1	5090490
1	1	1	5090490
0.0138889	1	0.073287	373067
1	1	1	5090490
1	0.477612	0.830546	4227890
1	0.489796	0.839396	4272940
0.745098	1	0.964335	4908940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0164706	1	0.0841018	428119
1	0.47541	0.828914	4219580
1	1	1	5090490
1	1	1	5090490
1	0.493506	0.84203	4286350
1	0.493506	0.84203	4286350
1	0.493506	0.84203	4286350
0.636364	0.493506	0.677783	3450250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.441558	0.802508	4085160
1	1	1	5090490
1	0.47619	0.829494	4222530
1	1	1	5090490
1	1	1	5090490
0.734375	1	0.961103	4892480
1	0.447761	0.807535	4110750
0.893939	1	0.994165	5060790
1	1	1	5090490
1	1	1	5090490
0.625	1	0.918752	4676900
1	1	1	5090490
1	0.472727	0.826912	4209390
1	0.487179	0.837521	4263390
0.705882	0.490196	0.713238	3630730
1	0.46	0.817203	4159970
0.891892	1	0.993934	5059610
1	0.459459	0.816783	4157830
1	1	1	5090490
0.0769231	0.461538	0.154017	784021
1	0.402985	0.76924	3915810
0.276622	0.665207	0.495497	2522320
0.563245	0.439039	0.592797	3017630
0.641461	0.439039	0.638496	3250260
0.897059	1	0.99451	5062540
1	1	1	5090490
1	1	1	5090490
0.0597357	1	0.228061	1160940
0.00141958	0.674474	0.00761303	38754.1
1	0.328571	0.694272	3534180
0.102041	1	0.334937	1704990
0.688628	0.320749	0.554434	2822340
0.302766	0.154802	0.190306	968752
0.619152	0.000379268	0.00219718	11184.7
0.000870644	0.0247023	0.000252644	1286.08
0.7809	0.000151007	0.00118457	6030.07
0.664403	0.706817	0.824567	4197450
0.220482	1	0.553838	2819310
0.299127	1	0.66014	3360440
0.745457	1	0.964441	4909480
0.452794	1	0.811551	4131190
0.102564	1	0.33613	1711070
0.718694	0.710003	0.853591	4345200
0.773524	0.710003	0.878334	4471150
0.844828	0.465517	0.760304	3870320
0.615798	0.624159	0.751872	3827400
1	1	1	5090490
0.412197	1	0.777508	3957900
0.360262	0.667489	0.58318	2968670
0.536894	0.237744	0.390399	1987320
0.526428	1	0.864206	4399230
1	1	1	5090490
0.0143193	0.712075	0.0569544	289926
0.00223254	0.715224	0.0118796	60472.8
0.022797	0.715224	0.0834209	424653
0.611322	1	0.912173	4643410
