ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.453498	0.812108	4134030
2.31801e-07	0.291151	1.18183e-06	6.01607
1	0.371117	0.738982	3761780
0.374786	0.453498	0.47117	2398490
0.339256	0.763555	0.608945	3099830
0.0576408	0.877499	0.20152	1025840
1	0.748731	0.965395	4914340
1	0.86884	0.990996	5044650
0.263249	0.751375	0.518333	2638570
0.275173	1	0.630244	3208250
0.0764086	1	0.272906	1389220
0.472756	0.842406	0.764911	3893770
0.10625	0.842406	0.305523	1555260
0.10625	0.842406	0.305523	1555260
0.410446	0.842424	0.712971	3629370
1	0.694851	0.947817	4824850
0.0814322	0.694851	0.219093	1115290
0.294152	0.693155	0.528115	2688370
0.525135	0.693155	0.731859	3725520
0.0366199	0.693155	0.118633	603899
1	0.693155	0.947197	4821700
1	0.55541	0.882018	4489900
0.00803734	0.423684	0.0227556	115837
0.0459599	0.233853	0.0594684	302723
1	0.391012	0.758179	3859500
0.0419976	0.12222	0.0321943	163885
0.143989	0.12222	0.0886947	451500
0.260918	0.361338	0.316919	1613270
0.135632	0.853401	0.365341	1859760
1	0.850953	0.988295	5030910
1	0.756874	0.967708	4926110
0.000141338	0.478116	0.000716459	3647.13
0.995728	0.691914	0.945646	4813800
0.964666	0.794362	0.970273	4939170
0.947376	0.794362	0.966493	4919930
1	0.794362	0.977237	4974610
1	0.612933	0.912964	4647430
1	0.700424	0.949823	4835070
1	0.798152	0.9781	4979010
1	0.897919	0.994603	5063020
1	0.89628	0.994425	5062110
0.63965	0.706875	0.811042	4128600
1	0.802245	0.979013	4983650
1	0.536785	0.87075	4432540
0.997115	0.79994	0.977983	4978410
0.997168	0.798435	0.977652	4976730
1	1	1	5090490
1	0.900537	0.994881	5064430
0.963835	0.699249	0.939894	4784520
0.250831	0.593007	0.432181	2200020
0.999103	0.687329	0.944806	4809530
0.511891	0.78744	0.76933	3916270
0.0130686	1	0.0697543	355084
0.993498	0.890615	0.993097	5055350
1	1	1	5090490
0.000329902	1	0.00297464	15142.4
1	1	1	5090490
1	0.764435	0.969776	4936640
0.00411035	0.766502	0.0212985	108420
1	0.760349	0.968668	4930990
0.54655	0.612465	0.701083	3568860
0.441333	0.29629	0.396782	2019820
1	0.682826	0.943334	4802040
1	0.682826	0.943334	4802040
1	0.837426	0.986004	5019250
0.327312	1	0.692868	3527040
0.345576	0.727257	0.598403	3046170
0.158523	0.541057	0.296429	1508970
0.390485	0.541259	0.539844	2748070
0.191886	0.53735	0.337371	1717390
0.296307	1	0.656723	3343040
0.164235	1	0.460919	2346300
0.0537189	0.307453	0.0842882	429068
0.126777	0.258469	0.144779	736995
1	0.72305	0.957518	4874240
0.0626179	1	0.236114	1201930
0.461694	0.345256	0.452117	2301500
0.571197	0.195018	0.355867	1811540
0.0227296	0.259096	0.0361278	183908
0.0968953	0.742285	0.261238	1329830
0.225301	0.451262	0.334089	1700680
0.0422191	0.623418	0.122058	621333
1	0.355949	0.723633	3683650
0.132847	0.457406	0.230952	1175660
0.286534	0.52642	0.436154	2220240
1	0.570396	0.89063	4533740
1	0.45594	0.814032	4143820
0.318432	0.454384	0.4244	2160400
0.118414	0.456711	0.21185	1078420
1	0.289986	0.648966	3303560
0.954384	0.250761	0.58154	2960320
0.0334592	0.406368	0.0720345	366691
0.0376467	0.320719	0.0654012	332924
0.00540941	0.321891	0.0128036	65176.7
0.928195	0.329231	0.667871	3399790
0.539406	1	0.872374	4440810
0.112474	0.277479	0.139413	709680
1	0.338028	0.704663	3587080
0.0635319	0.429225	0.125494	638825
0.0502126	0.421101	0.102686	522722
1	0.423372	0.787262	4007550
1	0.340284	0.707101	3599490
0.00013004	0.631387	0.000854513	4349.89
1	0.385147	0.752627	3831240
0.210853	1	0.539066	2744110
0.536348	1	0.870478	4431160
0.197326	1	0.517566	2634670
0.0851977	0.255421	0.105055	534782
0.208876	0.84967	0.484318	2465420
0.305117	0.704978	0.545635	2777550
0.204439	1	0.528982	2692780
0.18071	1	0.48988	2493730
0.18518	1	0.497472	2532380
0.10052	1	0.331455	1687270
0.136006	1	0.407345	2073590
0.0643044	0.80164	0.204403	1040510
0.320755	1	0.685478	3489420
0.252417	0.518221	0.396874	2020280
0.158832	0.521626	0.289209	1472220
0.199773	0.790972	0.449563	2288500
0.284146	0.4073	0.365307	1859590
0.172211	0.409017	0.257309	1309830
0.302657	0.415768	0.386664	1968310
1	0.706146	0.951838	4845320
0.42593	0.590709	0.598787	3048120
1	1	1	5090490
1	0.615581	0.914254	4654000
1	0.53835	0.871721	4437490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.768927	0.97097	4942710
1	0.884919	0.993109	5055410
0.888527	1	0.993542	5057620
0.0290127	0.885745	0.119787	609773
1	1	1	5090490
0.00367655	1	0.0242865	123630
1	0.763414	0.969501	4935240
0.265651	1	0.617791	3144860
0.654118	0.892044	0.897839	4570440
0.999038	1	1	5090490
0.246036	1	0.591046	3008710
1	1	1	5090490
1	1	1	5090490
0.293025	1	0.652713	3322630
1	0.78348	0.974657	4961480
0.280966	1	0.637659	3246000
1	0.842181	0.986834	5023470
0.00064942	0.539868	0.00313993	15983.8
0.531511	1	0.867442	4415710
1	0.243148	0.58698	2988020
1	0.282318	0.639372	3254720
1	0.222354	0.556659	2833670
0.456617	1	0.814563	4146530
0.224266	0.468242	0.341672	1739280
0.272276	1	0.626491	3189140
0.198875	1	0.520073	2647430
1	1	1	5090490
0.206515	0.608642	0.386371	1966820
1	1	1	5090490
0.14091	1	0.417043	2122950
1	1	1	5090490
0.43257	1	0.795069	4047290
0.362382	1	0.73022	3717180
0.0830934	0.428367	0.154322	785575
0.229658	0.681765	0.446895	2274920
1	1	1	5090490
0.398945	0.678572	0.624453	3178770
0.400138	0.747745	0.660229	3360890
0.48772	0.168899	0.288024	1466180
0.396555	1	0.763344	3885800
1	0.467391	0.822884	4188880
1	1.91627e-06	2.71442e-05	138.177
1	4.01463e-09	8.16308e-08	0.415541
1	0.465753	0.821635	4182530
0.117248	0.391292	0.187264	953264
0.298038	1	0.658823	3353730
0.233359	0.835209	0.513619	2614570
0.203208	0.726532	0.430066	2189250
0.337902	1	0.704525	3586380
0.164557	0.392405	0.2415	1229360
0.380146	0.629736	0.581639	2960830
0.0927625	0.62831	0.223951	1140020
1	0.62831	0.920299	4684770
0.252903	0.0458607	0.0632906	322180
0.041459	0.141948	0.0361067	183801
0.0945755	0.0466527	0.0283413	144271
0.183958	0.045576	0.0484719	246746
0.112848	0.0712234	0.0468072	238272
0.00547694	0.137994	0.00618819	31500.9
1	0.143353	0.421808	2147210
0.189443	0.143353	0.125089	636766
0.543864	0.0688227	0.160399	816508
1	0.0997659	0.329719	1678430
0.0681136	0.0997659	0.0407148	207258
0.140371	0.0944256	0.0705596	359183
0.184702	0.136057	0.117702	599159
0.267396	0.134697	0.15573	792742
1	0.134697	0.404727	2060260
0.102122	0.183083	0.0930989	473919
1	0.183083	0.493924	2514310
1	0.136373	0.408078	2077320
1	0.248837	0.594959	3028630
0.217435	0.404359	0.301687	1535730
1	0.0934333	0.314918	1603080
1	0.0916433	0.310657	1581400
1	2.26521e-07	3.69239e-06	18.7961
0.00481847	1	0.0305264	155395
1	0.000109915	0.00111188	5660
1	0.418245	0.782824	3984960
1	0.429455	0.792446	4033940
0.531818	0.602834	0.6853	3488510
0.462955	0.800475	0.738453	3759090
1	0.562763	0.886294	4511670
1	0.39754	0.764255	3890430
1	0.39754	0.764255	3890430
1	0.387686	0.755042	3843530
0.526044	0.741661	0.757365	3855360
1	1	1	5090490
1	0.445455	0.805676	4101290
1	0.494505	0.842735	4289930
0.0641026	1	0.24021	1222790
0.0588235	0.455882	0.123859	630502
0.115013	0.204126	0.111557	567881
1	1	1	5090490
1	0.258947	0.608819	3099190
1	0.13112	0.397509	2023520
0.0963855	0.46988	0.185446	944013
1	1	1	5090490
1	1	1	5090490
1	0.384615	0.75212	3828660
1	1	1	5090490
1	0.466667	0.822332	4186070
1	0.488889	0.838748	4269640
0.030303	1	0.136258	693619
0.0638298	1	0.23946	1218970
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.488095	0.838179	4266740
1	1	1	5090490
1	0.455556	0.81373	4142290
1	0.428571	0.791699	4030140
1	1	1	5090490
1	0.49743	0.844786	4300370
1	1	1	5090490
1	1	1	5090490
1	0.4375	0.799172	4068180
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.4375	0.799172	4068180
1	0.45	0.809328	4119880
1	0.478261	0.831026	4230330
1	0.482143	0.833873	4244820
1	0.237818	0.579384	2949350
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
1	1	1	5090490
1	0.487179	0.837521	4263390
1	0.47561	0.829063	4220340
1	0.319506	0.684056	3482180
1	1	1	5090490
1	1	1	5090490
1	0.395349	0.762227	3880110
1	0.42268	0.786667	4004520
1	1	1	5090490
0.0512821	1	0.203611	1036480
1	1	1	5090490
0.115385	1	0.364556	1855770
1	1	1	5090490
1	0.474359	0.828132	4215600
1	1	1	5090490
1	0.48913	0.83892	4270520
0.0212766	1	0.103195	525311
1	0.463158	0.819645	4172390
1	0.226974	0.563558	2868790
1	1	1	5090490
1	1	1	5090490
0.357143	1	0.724864	3689910
0.0175439	0.403509	0.042125	214437
0.0701754	0.403509	0.129245	657920
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.21147	1	0.540024	2748990
1	0.453333	0.811978	4133370
1	0.191729	0.508403	2588020
1	1	1	5090490
1	0.444444	0.804858	4097120
0.0987654	0.444444	0.181111	921945
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.1125	0.4875	0.21407	1089720
1	0.482759	0.834322	4247110
1	0.452055	0.810965	4128210
0.267518	1	0.620259	3157420
0.0638298	0.404255	0.120173	611741
0.101266	0.455696	0.18809	957470
0.278481	0.455696	0.388872	1979550
1	1	1	5090490
1	1	1	5090490
0.261012	1	0.611601	3113350
1	0.465116	0.821148	4180050
0.0967742	0.494624	0.19335	984246
1	1	1	5090490
0.0425532	1	0.176894	900475
1	0.48	0.832305	4236840
1	1	1	5090490
1	0.494744	0.842903	4290790
1	1	1	5090490
0.146067	1	0.427055	2173920
1	1	1	5090490
0.0752688	0.44086	0.146195	744204
1	1	1	5090490
1	0.445652	0.805836	4102100
1	1	1	5090490
0.452159	0.507485	0.567237	2887520
1	1	1	5090490
1	1	1	5090490
1	0.493333	0.841908	4285720
1	0.470588	0.825304	4201200
1	1	1	5090490
1	0.48913	0.83892	4270520
1	0.49432	0.842604	4289270
1	0.483333	0.83474	4249240
1	0.478261	0.831026	4230330
1	1	1	5090490
1	1	1	5090490
0.062004	1	0.23441	1193260
0.0922619	1	0.312133	1588910
0.15129	1	0.437009	2224590
0.0754717	1	0.27049	1376930
1	0.459459	0.816783	4157830
1	0.470588	0.825304	4201200
1	0.470588	0.825304	4201200
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.428571	0.791699	4030140
1	0.488372	0.838377	4267750
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.113924	1	0.361393	1839670
1	0.481928	0.833716	4244020
1	0.481928	0.833716	4244020
1	0.22921	0.566862	2885610
0.11894	1	0.37218	1894580
1	1	1	5090490
1	1	1	5090490
1	0.496653	0.844242	4297610
1	1	1	5090490
0.047619	1	0.192596	980410
1	0.447917	0.80766	4111390
0.107843	1	0.348018	1771580
1	1	1	5090490
1	0.4875	0.837752	4264570
1	0.475	0.828609	4218030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.084507	1	0.293317	1493130
0.0786517	1	0.278641	1418420
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.474359	0.828132	4215600
1	0.479452	0.831903	4234790
0.04	1	0.168755	859046
0.0561798	1	0.217932	1109380
1	0.443182	0.803832	4091900
1	1	1	5090490
1	1	1	5090490
0.0930233	1	0.313945	1598130
1	0.471154	0.82573	4203370
0.0970297	1	0.323375	1646140
1	0.484211	0.835377	4252480
1	0.220126	0.553299	2816560
1	1	1	5090490
1	0.423529	0.787397	4008240
1	0.428571	0.791699	4030140
1	0.491228	0.840416	4278130
1	0.48	0.832305	4236840
1	0.236842	0.57798	2942200
1	0.46	0.817203	4159970
1	0.490566	0.839945	4275730
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.469697	0.824632	4197780
1	0.493671	0.842146	4286940
1	1	1	5090490
1	0.485714	0.836465	4258020
0.0789474	1	0.279393	1422250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.4625	0.819138	4169810
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.436782	0.798577	4065150
0.08	1	0.282058	1435820
1	0.499218	0.846031	4306710
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0689655	0.482759	0.146572	746122
0.269413	1	0.622751	3170110
0.263912	1	0.615479	3133090
1	0.491228	0.840416	4278130
1	0.146271	0.427447	2175910
1	0.0518666	0.205344	1045300
1	2.00334e-05	0.000236757	1205.21
1	1	1	5090490
1	0.707985	0.952475	4848570
1	1	1	5090490
0.266144	1	0.618444	3148180
0.0989487	1	0.327832	1668830
1	1.51986e-05	0.000183816	935.716
1	2.78811e-05	0.000320286	1630.41
0.444725	1	0.805085	4098280
1	1.27008e-06	1.85133e-05	94.2417
1	1	1	5090490
1	1	1	5090490
0.420451	0.444628	0.50044	2547480
1	0.278877	0.634999	3232460
0.0982725	0.21149	0.101291	515620
0.0694444	1	0.254669	1296390
1	1	1	5090490
1	7.7739e-07	1.17132e-05	59.6258
1	0.0136538	0.0722795	367938
0.357576	1	0.72531	3692190
1	0.000990509	0.00784215	39920.4
1	1	1	5090490
1	0.477612	0.830546	4227890
1	0.476636	0.829824	4224210
0.0823529	1	0.287967	1465890
0.342173	1	0.709132	3609830
1	1	1	5090490
1	1	1	5090490
1	5.94113e-05	0.000637544	3245.41
1	7.9231e-07	1.19229e-05	60.6935
0.399794	1	0.766327	3900980
1	1	1	5090490
0.164489	0.599651	0.327108	1665140
1	1	1	5090490
0.101618	0.618862	0.23686	1205730
0.00774517	1	0.045392	231068
1	0.474747	0.828421	4217070
0.234667	1	0.574838	2926210
0.491364	1	0.840513	4278620
1	0.383816	0.751355	3824770
0.188034	1	0.502264	2556770
0.415423	1	0.780355	3972390
0.294249	1	0.654213	3330260
1	0.485981	0.836658	4259000
0.182366	1	0.492705	2508110
1	1.7789e-06	2.53307e-05	128.946
1	4.09306e-06	5.48725e-05	279.328
1	2.9047e-11	7.33787e-10	0.00373534
0.393771	1	0.76076	3872640
1	0.00809231	0.0470717	239618
0.108696	1	0.349913	1781230
1	0.66265	0.935336	4761320
1	0.000189176	0.00181095	9218.62
0.331645	1	0.697678	3551530
