ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
1	0.494391	0.842654	4289520
1	1	1	5090490
1	0.478261	0.831026	4230330
0.072	0.488	0.15279	777776
1	0.479339	0.831819	4234370
1	1	1	5090490
1	0.481132	0.833135	4241070
0.0714286	0.479592	0.149834	762729
1	0.456897	0.814783	4147640
0.174312	1	0.478819	2437420
1	0.495413	0.843373	4293180
1	1	1	5090490
0.138614	0.49505	0.252467	1285180
1	0.444444	0.804858	4097120
1	0.202736	0.526272	2678980
1	0.246323	0.591448	3010760
1	1	1	5090490
1	1	1	5090490
1	0.234869	0.57513	2927690
1	0.210759	0.53892	2743370
0.102273	1	0.335466	1707690
1	1	1	5090490
0.129487	1	0.394181	2006580
1	1	1	5090490
0.0847458	1	0.293907	1496130
1	1	1	5090490
1	0.425743	0.789293	4017890
1	1	1	5090490
1	1	1	5090490
1	0.455556	0.81373	4142290
0.154545	1	0.443123	2255710
1	0.474227	0.828033	4215090
1	1	1	5090490
0.0961538	0.413462	0.167969	855043
0.127138	1	0.389358	1982020
1	1	1	5090490
1	0.488372	0.838377	4267750
0.156627	0.481928	0.270519	1377070
1	1	1	5090490
0.304281	1	0.666316	3391880
0.115602	1	0.365025	1858160
1	1	1	5090490
1	0.457364	0.815149	4149510
1	0.487805	0.837971	4265680
1	0.491935	0.840918	4280690
0.0909091	1	0.3089	1572450
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.494632	0.842824	4290390
1	1	1	5090490
1	1	1	5090490
0.168971	0.573274	0.322994	1644200
0.11236	0.426966	0.193675	985900
1	1	1	5090490
0.297572	1	0.658259	3350860
0.192491	1	0.509659	2594410
0.110512	1	0.353929	1801670
1	1	1	5090490
1	0.484211	0.835377	4252480
0.237288	0.40678	0.322194	1640120
1	0.470085	0.824925	4199270
1	1.88131e-10	4.40111e-09	0.0224038
1	0.495327	0.843313	4292880
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0730357	1	0.264156	1344680
1	1	1	5090490
1	1	1	5090490
1	0.146521	0.427927	2178360
0.12049	1	0.375469	1911320
0.0707071	0.494949	0.152322	775395
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491803	0.840824	4280210
1	1	1	5090490
1	0.495935	0.843739	4295050
1	1	1	5090490
1	0.451128	0.810228	4124460
1	0.497592	0.844899	4300950
1	1	1	5090490
1	0.482143	0.833873	4244820
1	1	1	5090490
0.0704633	1	0.257379	1310180
0.0423729	0.423729	0.0901305	458808
1	1	1	5090490
1	0.476636	0.829824	4224210
1	1	1	5090490
1	1	1	5090490
0.0307692	0.353846	0.0601009	305943
1	0.353846	0.721454	3672560
1	0.376812	0.744583	3790300
1	1	1	5090490
1	1	1	5090490
0.0952381	1	0.319179	1624780
0.0490196	0.460784	0.108202	550802
0.0725806	1	0.262964	1338610
1	0.445378	0.805614	4100970
1	1	1	5090490
1	0.480916	0.832977	4240260
0.0588235	1	0.225483	1147820
0.370013	1	0.737886	3756200
1	0.460784	0.817812	4163060
0.115842	1	0.365542	1860790
1	1	1	5090490
1	0.457831	0.815514	4151370
1	1	1	5090490
1	0.499299	0.846087	4307000
1	1	1	5090490
1	0.466102	0.821901	4183880
1	1	1	5090490
1	0.485437	0.836265	4257000
0.124387	1	0.383654	1952990
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.455357	0.813574	4141490
1	1	1	5090490
1	0.468468	0.823702	4193050
1	1	1	5090490
1	0.487179	0.837521	4263390
1	1	1	5090490
0.0940171	1	0.3163	1610120
0.136752	1	0.408832	2081160
0.0683761	1	0.251811	1281840
1	0.494632	0.842824	4290390
1	0.494632	0.842824	4290390
1	0.43662	0.798443	4064470
1	1	1	5090490
0.0891848	0.267399	0.112945	574946
0.433333	0.0165455	0.0425731	216718
0.369405	0.267809	0.327789	1668610
0.280461	0.257775	0.262216	1334810
0.295082	0.257775	0.272021	1384720
0.401285	0.271672	0.350628	1784870
0.337939	0.348695	0.369827	1882600
0.0145458	0.348695	0.0318727	162248
1	0.346719	0.713977	3634500
0.419017	0.357722	0.434362	2211120
0.298773	0.346915	0.338594	1723610
0.239779	0.363852	0.300036	1527330
0.16735	0.366322	0.23246	1183330
1	0.366322	0.734199	3737430
0.193398	0.358563	0.254404	1295040
0.419026	0.489359	0.529959	2697750
0.492199	0.808651	0.764694	3892670
1	0.808651	0.980399	4990710
0.175169	1	0.480314	2445030
1	0.629874	0.921024	4688460
0.0830636	0.79737	0.246026	1252390
0.253691	0.599011	0.438281	2231060
0.372549	0.772377	0.646188	3289410
1	0.772377	0.971869	4947290
1	0.772377	0.971869	4947290
1	0.773708	0.972211	4949030
0.472046	0.749447	0.721379	3672170
1	0.753933	0.966883	4921910
0.21581	0.753933	0.45815	2332210
1	1	1	5090490
1	1	1	5090490
0.0909091	1	0.3089	1572450
1	0.4625	0.819138	4169810
1	1	1	5090490
0.074352	1	0.267589	1362160
0.144924	1	0.424852	2162700
0.189921	1	0.505408	2572770
0.250349	0.620289	0.444509	2262770
0.0322581	0.491935	0.08162	415486
1	1	1	5090490
1	0.494391	0.842654	4289520
0.104651	0.488372	0.203096	1033860
0.176471	0.494118	0.299922	1526750
1	1	1	5090490
1	0.454545	0.812935	4138240
1	0.496238	0.843952	4296130
1	1	1	5090490
1	0.465347	0.821324	4180940
0.038835	1	0.164988	839869
1	0.488	0.838111	4266390
1	1	1	5090490
1	1	1	5090490
0.237579	0.496288	0.369976	1883360
1	1	1	5090490
1	0.117852	0.369858	1882760
0.346535	1	0.713783	3633500
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.427273	0.790597	4024530
1	1	1	5090490
1	1	1	5090490
0.0703125	0.46875	0.145431	740316
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.490385	0.839816	4275070
1	1	1	5090490
1	1	1	5090490
1	0.458015	0.815658	4152100
1	1	1	5090490
1	1	1	5090490
1	0.418605	0.783137	3986550
1	1	1	5090490
1	0.219193	0.551884	2809360
1	0.393162	0.760192	3869750
1	1	1	5090490
0.0901639	0.491803	0.182507	929049
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.445455	0.805676	4101290
1	1	1	5090490
1	1	1	5090490
0.145912	1	0.426756	2172400
1	0.455696	0.813841	4142850
1	0.00211681	0.0151518	77130.2
1	0.102748	0.336549	1713200
1	0.485294	0.836162	4256470
0.0722892	1	0.262199	1334720
1	1	1	5090490
1	0.465649	0.821555	4182120
0.076087	1	0.272078	1385010
1	0.246165	0.591227	3009640
0.136752	0.478632	0.243908	1241610
0.0989011	1	0.327722	1668270
1	1	1	5090490
1	1	1	5090490
1	0.49	0.839541	4273680
1	1	1	5090490
0.0666667	1	0.247203	1258390
0.12766	1	0.390433	1987490
0.0348837	1	0.151944	773471
1	0.494949	0.843047	4291520
0.0769231	0.461538	0.154017	784021
1	0.486957	0.837361	4262580
1	1	1	5090490
0.0571429	1	0.220697	1123460
1	0.443478	0.804073	4093130
0.104762	1	0.341112	1736430
0.059322	0.491525	0.132233	673132
0.0731707	1	0.264509	1346480
1	0.200244	0.52228	2658660
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.126761	1	0.388579	1978060
0.0803571	1	0.28296	1440400
0.0769231	1	0.274227	1395950
1	1	1	5090490
0.078125	0.492188	0.163742	833529
1	0.441176	0.802196	4083570
1	0.0861538	0.29737	1513760
0.214188	1	0.54423	2770400
1	1	1	5090490
1	1	1	5090490
1	0.436364	0.798231	4063390
1	1	1	5090490
1	0.251933	0.599246	3050460
1	1	1	5090490
0.0849057	1	0.294301	1498140
1	1	1	5090490
0.0658263	1	0.244922	1246780
1	1	1	5090490
1	1	1	5090490
0.195122	0.495935	0.322763	1643020
0.059322	0.491525	0.132233	673132
1	0.476744	0.829904	4224620
1	1	1	5090490
0.121622	1	0.377859	1923490
1	1	1	5090490
0.038835	1	0.164988	839869
0.0588235	1	0.225483	1147820
1	0.46789	0.823263	4190810
1	1	1	5090490
0.132626	1	0.40056	2039050
0.123026	1	0.38081	1938510
1	1	1	5090490
1	0.483051	0.834535	4248190
1	0.472222	0.826533	4207460
1	1	1	5090490
1	0.482456	0.834102	4245990
1	0.472222	0.826533	4207460
1	0.496196	0.843923	4295980
1	0.469388	0.824398	4196590
1	0.462264	0.818956	4168890
1	0.466102	0.821901	4183880
1	1	1	5090490
1	0.500105	0.846646	4309850
1	0.477477	0.830447	4227380
1	1	1	5090490
0.0990991	0.495495	0.197092	1003290
1	0.462366	0.819034	4169290
1	1	1	5090490
1	1	1	5090490
0.167904	1	0.467506	2379830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.441667	0.802597	4085610
1	0.439024	0.800429	4074580
0.135174	0.496366	0.248365	1264300
1	1	1	5090490
1	1	1	5090490
1	0.456522	0.814489	4146150
0.0638298	0.489362	0.139505	710150
1	0.491228	0.840416	4278130
1	1	1	5090490
1	0.496523	0.844152	4297150
1	0.491071	0.840305	4277560
1	1	1	5090490
1	0.00556466	0.0344526	175381
1	0.428571	0.791699	4030140
1	0.500478	0.846905	4311160
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.483871	0.835131	4251230
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.471698	0.82614	4205460
0.106195	1	0.344334	1752830
0.0847458	1	0.293907	1496130
1	1	1	5090490
1	0.498113	0.845262	4302800
0.0340909	0.477273	0.0832796	423934
1	0.635183	0.923456	4700840
1	1	1	5090490
0.0344828	1	0.150596	766610
1	0.457143	0.814976	4148630
1	0.48	0.832305	4236840
1	1	1	5090490
1	0.484211	0.835377	4252480
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.467742	0.82315	4190240
0.0294118	1	0.133128	677688
1	0.482143	0.833873	4244820
0.0631579	1	0.237607	1209540
1	0.42268	0.786667	4004520
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
0.247093	1	0.592527	3016250
1	1	1	5090490
0.0416667	0.475	0.0974244	495938
1	1	1	5090490
1	0.458716	0.816204	4154880
1	1	1	5090490
0.0666667	0.485714	0.143454	730249
1	1	1	5090490
1	1	1	5090490
0.201596	1	0.52445	2669710
1	1	1	5090490
0.198627	0.502059	0.329619	1677920
1	1	1	5090490
1	0.495362	0.843337	4293000
0.130695	1	0.396644	2019110
1	1	1	5090490
0.1875	0.3125	0.224832	1144500
1	0.3125	0.675985	3441090
1	1	1	5090490
1	0.428571	0.791699	4030140
1	1	1	5090490
1	0.464286	0.820511	4176810
1	1	1	5090490
0.0652174	1	0.243263	1238330
0.0652174	1	0.243263	1238330
0.212121	0.484848	0.336773	1714340
0.171123	0.484848	0.289502	1473710
0.136364	0.41007	0.21718	1105550
0.256432	0.41007	0.341998	1740940
0.454545	0.41007	0.499519	2542800
0.131579	0.41007	0.211487	1076570
0.463382	1	0.819817	4173270
0.554978	1	0.881764	4488610
1	0.72405	0.957842	4875890
0.309267	0.72405	0.559016	2845670
0.0765298	0.603148	0.188128	957664
1	0.607054	0.910058	4632640
1	0.605073	0.909065	4627590
0.137823	0.607054	0.291236	1482530
0.360832	0.608827	0.55263	2813160
1	0.605087	0.909072	4627620
0.128965	0.620865	0.282235	1436720
0.306777	0.620655	0.506207	2576840
0.616647	0.523376	0.687727	3500870
0.00613961	0.597242	0.024232	123353
0.0181371	0.598638	0.0599651	305252
0.00434097	0.593844	0.0179439	91343.5
0.228541	1	0.565876	2880590
0.0550635	1	0.214707	1092970
1	1	1	5090490
0.0826373	0.859051	0.258773	1317280
0.330013	1	0.695873	3542330
0.554773	0.844186	0.823598	4192520
0.255656	0.551898	0.417406	2124800
0.0258414	0.551898	0.0748769	381160
0.179793	0.511959	0.311621	1586300
0.281378	0.508696	0.421386	2145060
1	0.389892	0.757125	3854140
1	0.627194	0.91978	4682130
1	0.805435	0.979709	4987200
1	0.807425	0.980137	4989380
0.560333	0.808767	0.811855	4132740
0.170057	0.621071	0.343038	1746230
0.00226926	0.668392	0.0113623	57839.6
0.27057	0.671454	0.491529	2502120
1	0.742267	0.963497	4904670
0.567171	0.632998	0.72679	3699720
0.270405	0.754759	0.528429	2689960
0.235745	1	0.576397	2934140
0.448683	0.875888	0.760037	3868960
0.967392	0.579412	0.884999	4505080
0.97148	0.404379	0.759897	3868250
1	0.406326	0.772263	3931200
0.839646	0.416936	0.71752	3652530
0.660435	0.34177	0.561691	2859280
1	0.335631	0.702053	3573800
0.88356	0.253765	0.559452	2847880
0.41882	0.195556	0.286841	1460160
0.105571	0.197092	0.101382	516086
0.192966	0.305539	0.225865	1149770
0.386758	0.374072	0.424371	2160260
0.298981	0.206757	0.233888	1190600
3.04054e-07	0.206757	1.10531e-06	5.62659
0.420385	0.248901	0.340824	1734960
1	0.555318	0.881964	4489630
1	1	1	5090490
1	1	1	5090490
0.121141	0.526266	0.239247	1217880
1	0.521631	0.861106	4383450
0.157658	0.507678	0.282158	1436320
1	0.694153	0.947562	4823560
1	0.694153	0.947562	4823560
0.379679	0.243697	0.312764	1592120
1	0.228675	0.566075	2881600
0.05	1	0.199787	1017010
0.0833333	1	0.290409	1478320
1	1	1	5090490
0.0333333	1	0.146707	746809
1	0.480769	0.832869	4239710
1	0.11643	0.366809	1867240
1	1	1	5090490
1	0.471264	0.825814	4203800
1	0.484211	0.835377	4252480
0.0428571	1	0.177852	905355
0.0384615	0.384615	0.0771244	392601
0.0384615	0.384615	0.0771244	392601
1	0.488889	0.838748	4269640
0.0454545	0.454545	0.100816	513204
1	1	1	5090490
1	0.445783	0.805941	4102640
1	0.459459	0.816783	4157830
1	1	1	5090490
0.12	1	0.374432	1906040
1	1	1	5090490
1	0.494624	0.842818	4290360
1	0.449541	0.808962	4118010
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.20546	1	0.530602	2701020
1	1	1	5090490
1	1	1	5090490
0.113415	1	0.360285	1834030
1	1	1	5090490
0.371795	1	0.739654	3765200
0.419856	1	0.784225	3992090
0.480106	1	0.832383	4237240
0.104571	1	0.34068	1734230
1	1	1	5090490
0.0156541	1	0.0807283	410947
1	1	1	5090490
1	0.233516	0.573167	2917700
1	0.485714	0.836465	4258020
1	0.481818	0.833636	4243620
1	0.495146	0.843185	4292230
0.0708661	1	0.258446	1315620
1	0.448276	0.807948	4112850
1	0.242424	0.585955	2982800
1	0.451923	0.81086	4127680
0.364067	0.363384	0.399893	2035650
1	0.457143	0.814976	4148630
1	0.479675	0.832066	4235630
0.0934579	1	0.314976	1603380
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.468254	0.823539	4192220
1	1	1	5090490
1	0.239969	0.582463	2965020
1	0.23928	0.58148	2960020
1	1	1	5090490
0.0909091	0.472727	0.178224	907247
1	0.473118	0.827205	4210880
1	1	1	5090490
1	1	1	5090490
1	0.484536	0.835613	4253680
1	1	1	5090490
1	0.0108103	0.0597513	304163
1	0.468468	0.823702	4193050
0.275229	1	0.630317	3208620
1	1	1	5090490
1	1	1	5090490
1	0.495238	0.84325	4292560
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.486239	0.836844	4259950
1	1	1	5090490
0.0916667	1	0.310713	1581680
0.103774	0.45283	0.190683	970668
0.0729167	1	0.263844	1343100
1	1	1	5090490
0.520433	0.0013381	0.00575887	29315.5
0.0566038	0.471698	0.123436	628351
0.112069	0.456897	0.203379	1035300
1	0.494505	0.842735	4289930
1	0.212715	0.541956	2758820
0.0543478	1	0.212628	1082380
1	0.470149	0.824973	4199520
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.494382	0.842648	4289490
0.0603448	0.482759	0.13214	672659
0.129487	1	0.394181	2006580
0.135758	1	0.40685	2071070
0.0416667	0.46875	0.0964012	490729
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.117647	1	0.36942	1880530
0.0571429	0.466667	0.123316	627738
0.0666667	0.488889	0.144179	733941
0.0483871	1	0.194928	992282
0.0325203	1	0.143931	732681
1	1	1	5090490
1	0.469388	0.824398	4196590
0.196262	1	0.515836	2625860
1	1	1	5090490
1	0.490385	0.839816	4275070
0.0512821	1	0.203611	1036480
1	1	1	5090490
1	0.453608	0.812195	4134470
1	0.476636	0.829824	4224210
0.321739	0.452174	0.425928	2168180
1	0.47619	0.829494	4222530
0.0927835	1	0.313375	1595230
1	1	1	5090490
1	0.243697	0.587756	2991970
0.046729	1	0.189878	966573
0.102804	1	0.336675	1713840
0.336207	1	0.702682	3577000
1	0.504927	0.849964	4326740
0.0442478	1	0.18221	927539
0.0990991	1	0.32818	1670600
1	1	1	5090490
1	0.455357	0.813574	4141490
1	1	1	5090490
0.024	0.496	0.0646492	329096
1	1	1	5090490
0.0571429	1	0.220697	1123460
1	0.433333	0.795707	4050540
1	0.210256	0.538136	2739380
1	1	1	5090490
0.24073	1	0.583549	2970550
1	1	1	5090490
0.112269	1	0.357786	1821310
0.0955618	0.243902	0.110921	564642
0.129588	0.494382	0.240109	1222270
1	1	1	5090490
1	0.481481	0.83339	4242370
0.10929	1	0.351231	1787940
0.118812	1	0.371907	1893190
1	1	1	5090490
1	1	1	5090490
1	0.495575	0.843487	4293760
1	1	1	5090490
1	1	1	5090490
1	0.46729	0.822806	4188490
0.100917	1	0.332367	1691910
1	0.495971	0.843764	4295180
1	1	1	5090490
1	1	1	5090490
0.141026	1	0.417269	2124100
1	1	1	5090490
1	0.46789	0.823263	4190810
1	1	1	5090490
1	0.494744	0.842903	4290790
1	1	1	5090490
1	1	1	5090490
1	0.495146	0.843185	4292230
1	1	1	5090490
1	1	1	5090490
0.258333	0.441667	0.361769	1841580
0.0989487	0.499072	0.197933	1007580
0.0444444	1	0.182823	930658
1	1	1	5090490
1	0.485981	0.836658	4259000
1	0.453704	0.812271	4134860
1	0.444444	0.804858	4097120
1	1	1	5090490
1	0.473684	0.827628	4213030
0.036036	0.486486	0.0884228	450115
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.495575	0.843487	4293760
1	0.495652	0.843541	4294040
1	0.448276	0.807948	4112850
1	0.2389	0.580935	2957240
0.255213	1	0.603746	3073360
1	1	1	5090490
1	0.491071	0.840305	4277560
1	0.46087	0.817878	4163400
1	1	1	5090490
1	0.483607	0.834939	4250250
0.0789474	0.473684	0.160287	815939
0.357539	0.696979	0.595459	3031180
0.207826	0.702692	0.426999	2173630
1	1	1	5090490
1	1	1	5090490
1	0.477876	0.830742	4228880
1	0.44898	0.808513	4115730
0.072	1	0.261438	1330850
1	1	1	5090490
0.130435	1	0.396115	2016420
0.0898876	1	0.306444	1559950
1	0.431655	0.7943	4043380
1	1	1	5090490
1	1	1	5090490
0.0917431	1	0.310896	1582610
1	1	1	5090490
1	0.46789	0.823263	4190810
1	1	1	5090490
1	0.489362	0.839086	4271360
0.100566	1	0.33156	1687810
1	0.489362	0.839086	4271360
1	1	1	5090490
1	1	1	5090490
0.184178	0.381769	0.256981	1308160
0.0792079	1	0.280054	1425610
0.0564516	1	0.218715	1113360
0.0816327	0.44898	0.157832	803443
1	0.477064	0.830141	4225830
1	0.45	0.809328	4119880
1	0.48062	0.83276	4239160
1	0.209284	0.536617	2731650
1	1	1	5090490
1	1	1	5090490
0.0754717	1	0.27049	1376930
0.114286	1	0.362178	1843660
1	0.209397	0.536795	2732550
0.13	1	0.395229	2011910
1	0.468085	0.823411	4191570
1	0.242574	0.586168	2983880
1	1	1	5090490
0.151786	0.446429	0.250159	1273430
1	1	1	5090490
1	1	1	5090490
1	0.459016	0.816438	4156070
1	0.543506	0.87489	4453620
0.225186	1	0.5609	2855260
0.0434783	0.478261	0.101331	515824
1	0.495327	0.843313	4292880
1	1	1	5090490
1	1	1	5090490
0.10989	0.494505	0.212609	1082280
1	1	1	5090490
0.0714286	0.492063	0.152828	777970
0.0789474	1	0.279393	1422250
1	1	1	5090490
0.126126	1	0.387267	1971380
0.115385	1	0.364556	1855770
1	1	1	5090490
0.107543	1	0.34735	1768180
1	0.497495	0.844831	4300600
1	0.472222	0.826533	4207460
1	0.476636	0.829824	4224210
1	0.495495	0.843431	4293480
1	1	1	5090490
1	0.234494	0.574586	2924930
1	0.435294	0.797343	4058870
1	0.506494	0.851033	4332170
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492537	0.841345	4282860
1	0.243697	0.587756	2991970
1	0.492308	0.841182	4282030
1	1	1	5090490
0.242092	1	0.585484	2980400
1	1	1	5090490
1	1	1	5090490
0.0178571	1	0.0897384	456813
1	1	1	5090490
1	0.229961	0.567969	2891240
0.225225	1	0.560958	2855550
1	1	1	5090490
1	0.458333	0.815906	4153360
0.0306122	1	0.137337	699115
0.16039	1	0.453927	2310710
0.0329201	1	0.145299	739641
1	0.46729	0.822806	4188490
1	0.454545	0.812935	4138240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.414141	0.779227	3966650
1	0.495413	0.843373	4293180
1	0.345737	0.712936	3629200
1	0.446429	0.806462	4105290
1	0.45045	0.809688	4121710
1	0.46729	0.822806	4188490
0.0540541	0.495495	0.123739	629893
1	0.427184	0.790522	4024140
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.373832	0.741663	3775430
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.487395	0.837676	4264180
1	0.15596	0.445758	2269130
1	0.396694	0.763474	3886460
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0982143	1	0.326131	1660170
1	0.44086	0.801937	4082250
0.242609	0.366753	0.304248	1548770
0.0206186	1	0.100651	512362
1	0.485981	0.836658	4259000
1	0.477064	0.830141	4225830
1	1	1	5090490
0.07	1	0.256148	1303920
1	1	1	5090490
1	0.483871	0.835131	4251230
1	1	1	5090490
1	0.481928	0.833716	4244020
1	1	1	5090490
1	0.460784	0.817812	4163060
1	0.449438	0.80888	4117590
1	0.461538	0.818395	4166030
1	1	1	5090490
1	1	1	5090490
1	0.216402	0.547631	2787710
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.384615	0.75212	3828660
1	0.392157	0.759252	3864970
1	0.384615	0.75212	3828660
1	0.424242	0.788009	4011350
1	1	1	5090490
1	0.496296	0.843993	4296340
1	0.483146	0.834604	4248540
1	1	1	5090490
0.180593	1	0.48968	2492710
1	0.481818	0.833636	4243620
1	0.495798	0.843644	4294560
1	0.453608	0.812195	4134470
1	1	1	5090490
1	0.476923	0.830037	4225300
1	0.478873	0.831477	4232630
1	1	1	5090490
1	0.47619	0.829494	4222530
1	0.489796	0.839396	4272940
0.196444	1	0.516133	2627370
0.0707071	0.484848	0.149921	763169
1	0.46729	0.822806	4188490
1	1	1	5090490
1	1	1	5090490
0.0752688	0.483871	0.157068	799551
0.11697	1	0.367968	1873140
1	0.48913	0.83892	4270520
1	0.391753	0.758874	3863040
1	0.495935	0.843739	4295050
0.162393	0.495726	0.283326	1442270
1	0.495935	0.843739	4295050
1	1	1	5090490
1	1	1	5090490
1	0.425287	0.788904	4015910
1	1	1	5090490
0.03125	1	0.139554	710400
1	1	1	5090490
1	0.455696	0.813841	4142850
1	0.434211	0.79644	4054270
1	1	1	5090490
1	0.100278	0.330899	1684440
0.020202	1	0.0990298	504110
0.138439	1	0.412178	2098190
1	0.445545	0.805749	4101660
1	0.468254	0.823539	4192220
1	0.49573	0.843596	4294320
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.459184	0.816569	4156740
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.453704	0.812271	4134860
1	0.429825	0.792759	4035530
0.165498	1	0.463195	2357890
0.0952381	1	0.319179	1624780
1	0.447619	0.807421	4110170
1	0.477778	0.830669	4228510
1	0.463158	0.819645	4172390
1	1	1	5090490
0.109504	1	0.351705	1790350
1	0.480769	0.832869	4239710
1	1	1	5090490
1	0.365854	0.733728	3735030
1	0.446809	0.806769	4106850
1	1	1	5090490
1	1	1	5090490
1	0.494949	0.843047	4291520
1	1	1	5090490
1	0.490909	0.840189	4276980
1	0.474138	0.827967	4214760
1	0.491935	0.840918	4280690
0.162504	1	0.457782	2330330
1	0.472222	0.826533	4207460
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.483333	0.83474	4249240
0.12037	1	0.375216	1910040
0.0674157	1	0.249228	1268690
0.5412	0.27281	0.430081	2189320
1	0.615702	0.914313	4654300
1	0.497436	0.84479	4300390
0.169482	1	0.470313	2394130
0.10101	1	0.332579	1692990
1	0.466667	0.822332	4186070
0.102804	0.495327	0.202539	1031020
1	0.495726	0.843593	4294300
0.0347826	1	0.151605	771743
1	0.439252	0.800617	4075530
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.155844	1	0.445543	2268030
1	1	1	5090490
1	0.489362	0.839086	4271360
1	0.243243	0.587115	2988700
1	0.451128	0.810228	4124460
1	1	1	5090490
1	0.443299	0.803927	4092390
1	0.410256	0.775784	3949120
0.0555458	1	0.216103	1100070
1	1	1	5090490
1	1	1	5090490
1	0.498703	0.845673	4304890
0.179929	1	0.488542	2486920
