ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.482143	0.833873	4244820
1	0.490196	0.839681	4274390
1	0.194265	0.512574	2609250
1	0.446809	0.806769	4106850
1	0.470588	0.825304	4201200
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.394737	0.761659	3877220
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.490566	0.839945	4275730
1	0.384615	0.75212	3828660
0.0434783	1	0.179804	915291
1	0.497585	0.844893	4300920
1	1	1	5090490
1	0.477273	0.830296	4226610
1	1	1	5090490
1	0.434783	0.796917	4056700
1	0.428571	0.791699	4030140
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.462687	0.819282	4170550
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.454545	0.812935	4138240
1	0.465116	0.821148	4180050
1	0.488889	0.838748	4269640
1	0.44186	0.802755	4086420
1	0.47619	0.829494	4222530
1	1	1	5090490
1	0.474576	0.828294	4216420
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.474576	0.828294	4216420
1	1	1	5090490
0.181818	0.454545	0.288695	1469600
1	0.446809	0.806769	4106850
0.15361	1	0.441373	2246810
0.127536	0.488889	0.235374	1198170
1	1	1	5090490
1	1	1	5090490
0.08	1	0.282058	1435820
1	1	1	5090490
1	1	1	5090490
0.0806452	0.483871	0.165594	842957
1	0.467742	0.82315	4190240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0408163	1	0.171374	872380
1	1	1	5090490
0.191304	1	0.507701	2584450
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.411765	0.777125	3955950
1	1	1	5090490
1	0.380952	0.748602	3810750
0.0655738	1	0.244235	1243270
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.115865	1	0.365591	1861040
1	0.45283	0.81158	4131340
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.481481	0.83339	4242370
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.141414	1	0.418029	2127970
1	1	1	5090490
1	0.495082	0.84314	4292000
0.0639873	1	0.239893	1221170
1	0.415385	0.780321	3972220
0.0714286	0.404762	0.13136	668687
1	0.490196	0.839681	4274390
1	0.490196	0.839681	4274390
0.0727273	0.454545	0.145768	742033
1	0.489796	0.839396	4272940
1	0.483333	0.83474	4249240
1	0.444444	0.804858	4097120
1	0.202899	0.526532	2680300
1	1	1	5090490
1	0.25	0.596574	3036850
1	0.193548	0.511399	2603270
1	0.473684	0.827628	4213030
1	0.445783	0.805941	4102640
1	1	1	5090490
1	1	1	5090490
1	0.481481	0.83339	4242370
1	0.452381	0.811223	4129530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.454545	0.812935	4138240
1	1	1	5090490
1	0.474576	0.828294	4216420
1	1	1	5090490
1	0.77613	0.972829	4952180
0.415139	1	0.780105	3971120
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
1	0.489362	0.839086	4271360
0.24479	0.640256	0.447184	2276380
1	1	1	5090490
0.0566038	1	0.219152	1115590
0.183508	0.492451	0.307601	1565840
0.0892857	1	0.304992	1552560
1	0.410256	0.775784	3949120
1	0.458333	0.815906	4153360
1	1	1	5090490
1	1	1	5090490
1	0.488889	0.838748	4269640
1	0.4375	0.799172	4068180
1	1	1	5090490
0.04	1	0.168755	859046
1	1	1	5090490
1	0.485294	0.836162	4256470
1	1	1	5090490
1	0.4375	0.799172	4068180
1	1	1	5090490
1	1	1	5090490
1	0.485294	0.836162	4256470
1	0.45614	0.81419	4144630
1	0.482759	0.834322	4247110
1	1	1	5090490
0.197822	0.0968222	0.0949111	483144
0.28377	0.0968222	0.126234	642594
1	0.611483	0.912252	4643810
1	0.49899	0.845872	4305910
1	0.470588	0.825304	4201200
1	0.492308	0.841182	4282030
1	1	1	5090490
1	1	1	5090490
1	0.489362	0.839086	4271360
0.150943	1	0.436355	2221260
1	0.494898	0.843011	4291340
1	0.45	0.809328	4119880
1	0.462687	0.819282	4170550
1	0.419355	0.78379	3989880
1	0.416667	0.781445	3977940
1	0.447761	0.807535	4110750
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.046875	0.46875	0.105863	538896
1	1	1	5090490
0.0789474	1	0.279393	1422250
1	1	1	5090490
0.177404	1	0.484193	2464780
1	0.392157	0.759252	3864970
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.28125	0.433148	0.378283	1925650
0.255535	0.2595	0.24624	1253480
0.138329	0.27237	0.161208	820627
0.44186	0.302761	0.402882	2050870
1	0.483333	0.83474	4249240
0.367358	0.422723	0.444512	2262790
0.275161	0.670749	0.496432	2527080
0.252593	0.424822	0.346823	1765500
1	0.481481	0.83339	4242370
1	1	1	5090490
1	0.438596	0.800077	4072780
1	1	1	5090490
1	1	1	5090490
0.115942	0.492754	0.220663	1123280
1	0.403226	0.769459	3916920
1	1	1	5090490
1	1	1	5090490
1	0.472727	0.826912	4209390
1	1	1	5090490
1	0.457627	0.815355	4150550
1	0.453125	0.811813	4132530
1	1	1	5090490
1	0.473684	0.827628	4213030
1	0.47619	0.829494	4222530
0.0444444	1	0.182823	930658
0.142857	1	0.420844	2142300
0.0919158	1	0.311308	1584710
1	1	1	5090490
1	0.423077	0.787008	4006260
1	0.479167	0.831693	4233720
0.105263	0.491228	0.204875	1042910
1	0.490909	0.840189	4276980
1	1	1	5090490
1	1	1	5090490
1	0.44898	0.808513	4115730
1	0.477273	0.830296	4226610
1	0.492308	0.841182	4282030
0.163934	0.409836	0.248608	1265540
1	0.463768	0.820114	4174780
0.102941	1	0.336988	1715430
1	0.468085	0.823411	4191570
1	0.0703053	0.256959	1308050
1	1	1	5090490
0.0441176	0.485294	0.103708	527924
1	1	1	5090490
1	1	1	5090490
0.0222222	0.466667	0.0577505	293979
1	1	1	5090490
1	0.473684	0.827628	4213030
1	0.431373	0.794063	4042170
1	1	1	5090490
1	0.446809	0.806769	4106850
1	0.483333	0.83474	4249240
1	0.481481	0.83339	4242370
1	0.488889	0.838748	4269640
1	1	1	5090490
1	0.214286	0.544381	2771170
1	1	1	5090490
1	0.463415	0.819842	4173400
0.211268	1	0.53971	2747390
1	0.490909	0.840189	4276980
1	0.196429	0.516108	2627240
0.130435	0.456522	0.227527	1158220
0.114286	1	0.362178	1843660
1	0.428571	0.791699	4030140
1	1	1	5090490
1	0.458333	0.815906	4153360
1	0.461538	0.818395	4166030
0.133192	1	0.401703	2044870
1	0.436364	0.798231	4063390
1	1	1	5090490
1	1	1	5090490
1	0.452381	0.811223	4129530
1	0.45098	0.81011	4123860
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
1	0.493151	0.841779	4285070
0.103448	0.465517	0.194231	988731
1	1	1	5090490
0.116667	1	0.367317	1869830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.431818	0.794438	4044080
0.0344828	1	0.150596	766610
1	1	1	5090490
1	0.154545	0.443123	2255710
1	0.486486	0.837022	4260860
1	0.472727	0.826912	4209390
1	0.45	0.809328	4119880
0.0208333	0.458333	0.0539626	274696
1	0.458333	0.815906	4153360
1	0.490244	0.839715	4274560
1	1	1	5090490
0.268293	1	0.621279	3162620
1	0.46875	0.823915	4194130
1	0.163636	0.459836	2340790
1	1	1	5090490
1	0.488462	0.838442	4268080
1	0.484848	0.835839	4254830
1	1	1	5090490
1	1	1	5090490
1	0.433962	0.796233	4053220
1	1	1	5090490
1	0.45283	0.81158	4131340
1	1	1	5090490
1	0.375	0.742811	3781270
0.197031	0.503374	0.328368	1671550
1	0.255061	0.603538	3072310
0.149798	0.503374	0.270316	1376040
1	1	1	5090490
0.0857143	0.4	0.149932	763229
1	1	1	5090490
1	0.44	0.801231	4078660
1	0.486486	0.837022	4260860
1	0.458333	0.815906	4153360
1	1	1	5090490
0.230769	0.461538	0.345038	1756410
0.399028	0.667252	0.618587	3148910
0.207729	0.513043	0.345185	1757160
1	1	1	5090490
1	1	1	5090490
1	0.491803	0.840824	4280210
1	1	1	5090490
1	0.4375	0.799172	4068180
0.297297	0.722775	0.545294	2775820
0.25	0.704956	0.482175	2454510
1	0.482143	0.833873	4244820
1	0.488372	0.838377	4267750
0.446273	0.727907	0.690103	3512960
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0638298	0.468085	0.134768	686035
1	1	1	5090490
1	0.566896	0.888654	4523690
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.487805	0.837971	4265680
1	0.490566	0.839945	4275730
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491228	0.840416	4278130
1	1	1	5090490
1	0.488372	0.838377	4267750
1	0.492694	0.841456	4283420
1	0.47619	0.829494	4222530
0.2	1	0.521888	2656660
1	1	1	5090490
1	1	1	5090490
1	0.45098	0.81011	4123860
0.129032	1	0.393251	2001840
1	0.490196	0.839681	4274390
1	0.483871	0.835131	4251230
1	0.433333	0.795707	4050540
1	1	1	5090490
1	1	1	5090490
1	0.477273	0.830296	4226610
0.113636	1	0.360767	1836480
1	0.479167	0.831693	4233720
1	1	1	5090490
1	0.491228	0.840416	4278130
0.0740741	0.481481	0.154558	786778
1	1	1	5090490
0.15129	1	0.437009	2224590
0.102041	0.469388	0.193441	984709
1	1	1	5090490
0.18006	1	0.488766	2488060
0.062004	1	0.23441	1193260
1	0.462963	0.819495	4171630
1	1	1	5090490
1	0.428571	0.791699	4030140
1	0.428571	0.791699	4030140
1	1	1	5090490
1	1	1	5090490
1	0.487805	0.837971	4265680
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.126843	0.388749	1978920
1	1	1	5090490
1	1	1	5090490
0.212121	1	0.541036	2754140
1	1	1	5090490
0.212698	1	0.54193	2758690
1	1	1	5090490
1	1	1	5090490
0.109524	1	0.351748	1790570
1	1	1	5090490
1	0.459459	0.816783	4157830
1	0.45	0.809328	4119880
1	0.447368	0.807219	4109140
1	0.452381	0.811223	4129530
1	0.489879	0.839455	4273240
1	1	1	5090490
1	0.416667	0.781445	3977940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.411765	0.777125	3955950
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
1	0.471429	0.825937	4204430
1	0.439024	0.800429	4074580
1	1	1	5090490
1	1	1	5090490
1	0.471698	0.82614	4205460
1	1	1	5090490
1	0.42	0.78435	3992730
1	1	1	5090490
0.166667	0.333333	0.216132	1100220
1	1	1	5090490
1	0.463415	0.819842	4173400
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.480769	0.832869	4239710
1	0.478261	0.831026	4230330
1	0.491525	0.840627	4279210
1	0.441176	0.802196	4083570
1	0.454545	0.812935	4138240
1	1	1	5090490
0.12766	1	0.390433	1987490
1	0.459459	0.816783	4157830
1	1	1	5090490
1	1	1	5090490
1	0.492308	0.841182	4282030
0.0447761	0.477612	0.103614	527446
0.0895522	0.492537	0.181774	925317
0.0615385	0.476923	0.132907	676563
1	0.546443	0.876672	4462690
0.134301	1	0.403934	2056220
1	1	1	5090490
1	0.490196	0.839681	4274390
1	1	1	5090490
1	0.227273	0.564001	2871040
1	1	1	5090490
1	1	1	5090490
0.0652174	1	0.243263	1238330
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.434783	0.796917	4056700
0.103448	1	0.33814	1721300
1	1	1	5090490
1	0.474576	0.828294	4216420
1	0.477612	0.830546	4227890
1	0.463415	0.819842	4173400
1	0.478261	0.831026	4230330
1	1	1	5090490
1	1	1	5090490
0.109524	1	0.351748	1790570
1	0.433962	0.796233	4053220
0.15	1	0.434568	2212160
0.0697674	0.488372	0.149212	759564
1	1	1	5090490
1	0.471698	0.82614	4205460
1	0.448276	0.807948	4112850
1	1	1	5090490
0.273263	1	0.627773	3195670
1	1	1	5090490
1	0.463768	0.820114	4174780
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.47619	0.829494	4222530
1	0.422222	0.786272	4002510
1	1	1	5090490
1	1	1	5090490
0.1	0.46	0.187639	955176
1	0.428571	0.791699	4030140
1	0.493333	0.841908	4285720
0.298784	1	0.659725	3358320
1	0.46	0.817203	4159970
1	0.431818	0.794438	4044080
1	0.085042	0.294637	1499850
1	0.4375	0.799172	4068180
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0491803	0.42623	0.101981	519136
0.25	1	0.596574	3036850
1	1	1	5090490
1	0.442308	0.80312	4088270
1	1	1	5090490
1	1	1	5090490
1	0.483333	0.83474	4249240
1	1	1	5090490
1	0.227922	0.564962	2875930
1	1	1	5090490
1	1	1	5090490
1	0.403846	0.770022	3919790
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.109524	0.190476	0.101593	517159
0.16	1	0.453213	2307080
1	1	1	5090490
1	0.44	0.801231	4078660
0.0769231	1	0.274227	1395950
1	1	1	5090490
1	1	1	5090490
1	0.478261	0.831026	4230330
1	0.479167	0.831693	4233720
0.0625	1	0.235787	1200270
1	1	1	5090490
0.03125	1	0.139554	710400
1	0.428571	0.791699	4030140
1	1	1	5090490
1	0.428571	0.791699	4030140
1	1	1	5090490
0.1	1	0.330259	1681180
1	0.481481	0.83339	4242370
0.135593	1	0.406521	2069390
1	0.489362	0.839086	4271360
1	0.471698	0.82614	4205460
1	1	1	5090490
0.0512821	0.487179	0.117161	596409
0.0517241	1	0.204922	1043160
1	1	1	5090490
1	0.368421	0.7363	3748130
1	1	1	5090490
1	0.492537	0.841345	4282860
1	0.457627	0.815355	4150550
1	1	1	5090490
1	1	1	5090490
0.0571429	0.457143	0.121338	617669
1	1	1	5090490
1	0.465116	0.821148	4180050
1	0.421053	0.785262	3997370
1	1	1	5090490
1	1	1	5090490
1	0.490248	0.839718	4274580
1	1	1	5090490
1	0.489796	0.839396	4272940
1	1	1	5090490
1	0.395349	0.762227	3880110
1	1	1	5090490
1	1	1	5090490
1	0.490909	0.840189	4276980
1	0.490566	0.839945	4275730
1	1	1	5090490
1	1	1	5090490
1	0.210312	0.538223	2739820
1	1	1	5090490
0.125	1	0.38493	1959480
1	0.185859	0.498616	2538200
1	0.093728	0.315616	1606640
0.0181818	1	0.0910424	463451
1	0.502857	0.848546	4319520
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.471698	0.82614	4205460
1	1	1	5090490
0.296875	1	0.657413	3346560
1	0.464286	0.820511	4176810
1	1	1	5090490
0.201128	1	0.5237	2665890
1	0.409091	0.774744	3943830
0.286255	1	0.644323	3279920
1	1	1	5090490
1	1	1	5090490
0.0689655	1	0.25339	1289880
0.05	1	0.199787	1017010
0.0508475	1	0.202318	1029900
1	1	1	5090490
1	1	1	5090490
1	0.480769	0.832869	4239710
1	1	1	5090490
1	1	1	5090490
0.308104	1	0.670841	3414910
1	1	1	5090490
1	1	1	5090490
1	0.482143	0.833873	4244820
1	1	1	5090490
1	0.473684	0.827628	4213030
0.130435	1	0.396115	2016420
1	0.454545	0.812935	4138240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.487179	0.837521	4263390
0.140351	1	0.415945	2117370
0.0277778	1	0.12732	648121
1	1	1	5090490
1	0.468085	0.823411	4191570
0.135135	0.472973	0.239695	1220160
1	1	1	5090490
0.102564	1	0.33613	1711070
1	0.472727	0.826912	4209390
1	0.478261	0.831026	4230330
1	0.479167	0.831693	4233720
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.489796	0.839396	4272940
0.154595	1	0.443215	2256180
1	1	1	5090490
1	0.452055	0.810965	4128210
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.45098	0.81011	4123860
1	0.482759	0.834322	4247110
0.0655738	0.442623	0.13176	670723
1	0.491525	0.840627	4279210
1	0.45283	0.81158	4131340
1	1	1	5090490
1	1	1	5090490
0.0851064	0.446809	0.162352	826453
1	1	1	5090490
0.266667	0.466667	0.383774	1953600
1	0.475	0.828609	4218030
1	1	1	5090490
1	1	1	5090490
0.436729	1	0.798534	4064930
0.159836	1	0.452912	2305540
0.0264432	1	0.122505	623609
0.0577082	0.779915	0.184572	939564
0.138002	0.781268	0.347959	1771280
0.380282	1	0.747954	3807460
0.385093	1	0.752576	3830980
0.395083	1	0.761981	3878860
1	1	1	5090490
0.220588	1	0.553998	2820120
0.40929	0.762211	0.675362	3437920
0.0424964	0.762211	0.143489	730429
0.331955	0.762211	0.600742	3058070
0.0424964	0.762211	0.143489	730429
1	1	1	5090490
1	1	1	5090490
0.40929	1	0.774921	3944730
0.40349	1	0.769699	3918150
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0286073	0.623096	0.0896092	456155
0.27787	1	0.633711	3225900
0.551203	1	0.879528	4477230
1	0.640946	0.926045	4714020
0.179101	0.502185	0.306575	1560620
0.232505	0.266201	0.234101	1191690
0.1848	0.263339	0.195769	996563
0.11965	0.375169	0.184205	937694
0.441456	0.498192	0.553002	2815050
0.16296	0.276747	0.184856	941006
0.52449	0.0832995	0.180467	918664
1	0.0832995	0.290325	1477900
0.489211	0.124551	0.231418	1178030
0.107241	0.148294	0.0817623	416210
0.152223	0.160002	0.114838	584583
0.118834	0.0943871	0.0615822	313484
0.317802	0.210337	0.247687	1260850
0.147948	0.139981	0.101006	514168
0.351317	0.276595	0.323708	1647830
0.238592	0.276595	0.245377	1249090
0.164848	0.276595	0.186394	948839
0.127977	0.276595	0.153666	782233
0.484545	0.276595	0.403375	2053380
0.467901	0.21302	0.329503	1677330
1	0.390697	0.757883	3858000
1	1	1	5090490
1	0.517464	0.858377	4369560
0.00369635	0.388895	0.0108457	55209.7
0.426487	0.408821	0.478898	2437820
1	1	1	5090490
1	0.656015	0.932572	4747250
0.571843	1	0.891441	4537870
1	0.630042	0.921102	4688860
1	0.652188	0.930948	4738980
0.0408163	0.818147	0.146912	747854
0.327591	0.818147	0.620917	3160770
0.171574	0.82164	0.417164	2123570
1	0.82164	0.983054	5004230
0.449857	1	0.809215	4119300
0.0623064	0.803828	0.200037	1018290
0.350079	0.795326	0.634424	3229530
0.246204	1	0.591282	3009920
0.234193	1	0.57415	2922700
0.302335	1	0.663995	3380060
0.388883	1	0.756174	3849290
0.388883	1	0.756174	3849290
0.387399	1	0.754769	3842150
1	1	1	5090490
0.123567	0.71598	0.303021	1542520
0.106406	1	0.344808	1755240
0.465381	1	0.82135	4181080
1	1	1	5090490
1	1	1	5090490
0.469512	0.726246	0.707853	3603320
0.531949	0.509056	0.624555	3179290
0.22619	0.50268	0.360909	1837200
1	0.507915	0.851998	4337090
0.248068	1	0.593888	3023180
0.459596	1	0.816889	4158370
1	1	1	5090490
1	1	1	5090490
0.263278	1	0.614635	3128790
0.439626	1	0.800924	4077100
0.293683	0.50464	0.43115	2194760
0.000187358	0.600186	0.00113496	5777.49
0.548363	0.240772	0.399356	2032920
0.247292	0.315067	0.276761	1408850
0.00526893	0.421319	0.0157841	80349.1
0.356887	0.547856	0.514632	2619730
1	0.77393	0.972268	4949320
0.196115	0.618332	0.377106	1919650
1	0.552971	0.880579	4482580
0.362503	0.297141	0.347732	1770120
1	0.460697	0.817744	4162720
0.217475	0.464038	0.332365	1691900
0.135056	0.379343	0.203464	1035730
1	0.302288	0.663938	3379770
1	0.218199	0.550374	2801670
0.0612061	0.218199	0.0709939	361394
0.394181	0.837525	0.69601	3543030
0.255399	0.66757	0.472112	2403280
0.0629352	0.53488	0.147825	752503
0.412221	0.619674	0.60406	3074960
1	0.619674	0.916226	4664040
1	0.741237	0.963189	4903110
0.439066	0.619674	0.626233	3187830
1	0.470199	0.825011	4199710
1	1	1	5090490
0.400718	0.807696	0.688766	3506160
0.200216	0.808337	0.456579	2324210
0.144332	1	0.423707	2156880
0.301168	0.643487	0.511808	2605350
0.325229	0.537118	0.479472	2440750
1	0.669009	0.937922	4774480
1	0.303693	0.665615	3388310
1	0.31643	0.680531	3464240
1	0.186133	0.499077	2540550
0.247882	0.189694	0.190774	971133
0.376864	0.56074	0.539796	2747820
1	0.561234	0.885413	4507190
0.0405184	0.562718	0.109008	554905
0.095944	0.560977	0.211095	1074580
1	0.560977	0.885264	4506430
0.174403	0.558125	0.324094	1649800
0.257369	1	0.606681	3088300
0.199351	1	0.520841	2651340
1	0.724278	0.957915	4876260
0.274768	0.65983	0.490889	2498860
0.448487	0.786085	0.720104	3665680
0.480146	0.790568	0.747283	3804040
0.478691	0.790781	0.746267	3798860
0.490011	0.832996	0.773926	3939660
