ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.8	1	0.978515	4981120
0.645443	1	0.92803	4724130
1	0.470085	0.824925	4199270
0.411765	1	0.777125	3955950
1	0.496732	0.844298	4297890
0.549669	1	0.878612	4472570
1	0.495327	0.843313	4292880
0.596154	0.490385	0.651877	3318370
0.684932	0.493151	0.704387	3585680
0.567568	0.486486	0.631456	3214420
0.866667	0.453333	0.759937	3868450
0.675676	0.472973	0.684136	3482590
0.6	0.471429	0.640053	3258180
1	1	1	5090490
0.438862	1	0.800296	4073900
0.825942	1	0.983888	5008470
0.164978	1	0.46226	2353130
0.445152	1	0.805431	4100040
1	1	1	5090490
0.780995	1	0.974047	4958380
0.6592	1	0.933907	4754050
1	0.00321039	0.0216424	110170
0.755245	1	0.967252	4923790
0.851429	0.485714	0.778706	3964000
0.576923	1	0.894258	4552210
0.943396	0.490566	0.819368	4170980
1	1	1	5090490
1	0.491525	0.840627	4279210
0.382353	1	0.749951	3817620
1	1	1	5090490
0.554745	0.452555	0.59803	3044270
0.797101	1	0.977863	4977800
1	0.455556	0.81373	4142290
0.788462	1	0.975856	4967590
0.605769	0.490385	0.657638	3347700
0.480519	1	0.832686	4238780
0.798658	1	0.978214	4979590
1	0.438356	0.799879	4071780
1	1	1	5090490
0.679012	1	0.941869	4794570
0.409524	1	0.77513	3945790
1	0.491803	0.840824	4280210
0.696138	1	0.948284	4827230
0.78	1	0.9738	4957120
1	0.186259	0.499288	2541620
0.741344	1	0.963221	4903270
0.464	1	0.820292	4175690
0.540698	1	0.87317	4444860
0.837094	1	0.985945	5018950
0.808123	1	0.980286	4990140
1	1	1	5090490
0.826025	1	0.983903	5008550
0.826025	1	0.983903	5008550
0.807914	1	0.980242	4989910
1	0.438356	0.799879	4071780
1	0.180124	0.488877	2488620
1	0.499853	0.846472	4308960
0.783505	0.484536	0.74733	3804280
0.789916	0.495798	0.758767	3862500
0.69186	1	0.946722	4819280
0.72028	1	0.956615	4869640
0.842546	0.226638	0.507119	2581490
0.697368	1	0.948729	4829500
0.594381	1	0.903599	4599760
0.687445	1	0.945081	4810930
0.692796	1	0.947066	4821030
0.682418	1	0.943179	4801240
0.35502	1	0.722672	3678750
0.604027	1	0.908539	4624910
0.812081	1	0.98112	4994380
0.844444	0.496296	0.783564	3988720
0.588235	0.490196	0.646937	3293230
1	1	1	5090490
0.796296	0.490741	0.757956	3858370
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.702381	0.494048	0.714286	3636060
1	1	1	5090490
0.72561	0.426829	0.672729	3424520
0.742081	0.470588	0.716613	3647910
1	0.497201	0.844626	4299560
0.186555	1	0.499786	2544150
0.604015	1	0.908533	4624880
0.876404	1	0.992026	5049900
1	1	1	5090490
1	1	1	5090490
0.410256	0.487179	0.521676	2655590
0.59375	0.46875	0.634287	3228830
0.571429	1	0.891209	4536690
0.507853	1	0.851956	4336870
0.868421	0.447368	0.755816	3847470
1	1	1	5090490
0.486842	1	0.837279	4262160
0.508772	1	0.852577	4340040
0.638889	0.490741	0.67718	3447180
0.663043	1	0.935498	4762140
0.413663	1	0.778805	3964500
1	0.489691	0.839321	4272550
0.836066	0.47541	0.764194	3890120
0.837349	0.481928	0.769746	3918390
0.888754	0.781644	0.947758	4824550
0.74277	0.871104	0.928722	4727650
0.702356	1	0.950509	4838560
0.156879	1	0.447462	2277800
0.126888	1	0.388841	1979390
0.155331	1	0.444588	2263170
6.35546e-05	1	0.000677722	3449.94
0.253385	1	0.601243	3060620
0.0959567	1	0.320866	1633360
0.00012873	0.860945	0.00112021	5702.43
1.04905e-05	0.863418	0.000114234	581.509
0.030884	1	0.138284	703931
0.226107	1	0.56227	2862230
0.0472808	0.876384	0.173352	882448
1	0.604478	0.908766	4626070
2.0362e-06	0.901808	2.60892e-05	132.807
0.381169	0.805634	0.669636	3408780
0.0529095	1	0.20842	1060960
0.808696	1	0.980408	4990760
0.0078344	0.903262	0.0421121	214371
0.888662	1	0.993558	5057700
0.316552	1	0.680672	3464950
0.250676	1	0.597509	3041620
0.626541	1	0.919475	4680580
0.82	1	0.98273	5002580
0.519608	1	0.859785	4376730
0.510638	1	0.853835	4346440
1	0.47619	0.829494	4222530
1	1	1	5090490
0.560847	0.492063	0.631274	3213490
0.822785	0.481013	0.762618	3882100
0.681641	4.8563e-12	9.08135e-11	0.000462285
1	0.494118	0.842462	4288540
1	0.490196	0.839681	4274390
0.754386	0.491228	0.738445	3759050
0.842697	1	0.986923	5023920
1	0.482353	0.834026	4245600
1	1	1	5090490
1	0.235227	0.575648	2930330
0.910891	0.475248	0.795344	4048690
0.75	1	0.965762	4916200
1	0.213942	0.543851	2768470
0.9	1	0.994824	5064140
0.915344	1	0.996311	5071710
0.403315	1	0.76954	3917340
0.549451	1	0.878482	4471900
1	1	1	5090490
1	0.0431999	0.17893	910843
0.4375	1	0.799172	4068180
0.658537	0.487805	0.686026	3492210
1	1	1	5090490
0.317073	0.487805	0.443355	2256900
0.695122	0.487805	0.705806	3592900
0.731707	0.487805	0.724645	3688800
0.695122	0.487805	0.705806	3592900
1	0.487805	0.837971	4265680
1	1	1	5090490
1	0.172932	0.476403	2425130
1	1	1	5090490
0.474359	1	0.828132	4215600
0.461538	0.487179	0.560402	2852720
0.75	1	0.965762	4916200
0.674419	1	0.940075	4785440
0.751938	0.488372	0.735104	3742040
1	1	1	5090490
0.78626	1	0.97533	4964910
0.434109	1	0.796355	4053840
0.767606	1	0.970621	4940940
0.833333	0.478261	0.765186	3895170
1	0.212261	0.541253	2755240
0.446735	0.487973	0.550062	2800090
1	0.434109	0.796355	4053840
0.836538	1	0.985846	5018440
0.546341	1	0.876611	4462380
1	0.0509804	0.202714	1031910
0.655172	1	0.932217	4745440
1	0.0828065	0.289098	1471650
0.570187	0.526914	0.661721	3368480
0.681519	0.622011	0.787726	4009910
0.777128	0.505445	0.759849	3868010
0.995585	0.740751	0.962055	4897330
0.536298	0.658636	0.720809	3669270
0.538923	0.382615	0.531771	2706980
0.767695	0.419406	0.686864	3496480
0.649098	0.419859	0.62682	3190820
0.890892	0.133916	0.372956	1898530
0.743935	0.134127	0.329756	1678620
0.823452	0.0535465	0.181727	925081
1	0.052101	0.206037	1048830
0.322675	0.000500633	0.00157192	8001.85
1	0.00325349	0.0218896	111429
2.53843e-05	0.067216	2.4367e-05	124.04
0.000114944	0.21058	0.000281479	1432.87
0.0019812	0.151391	0.00273301	13912.3
0.00267248	0.158121	0.00370563	18863.5
0.189442	0.323187	0.232239	1182210
0.253528	0.838592	0.541788	2757970
0.0412267	0.831803	0.149955	763345
0.00882281	0.617287	0.0338364	172244
7.40699e-05	0.615487	0.00050129	2551.81
0.215726	0.616792	0.401432	2043490
0.00124869	0.618605	0.00630773	32109.4
0.00454582	0.801924	0.0241117	122741
0.0117863	0.801924	0.0535114	272399
0.040946	0.802298	0.145062	738438
0.168988	0.802484	0.406555	2069560
0.146963	1	0.428776	2182680
0.0240163	0.802612	0.0953939	485602
0.032711	0.804492	0.122042	621251
0.0273245	0.80164	0.105603	537569
0.341006	0.607346	0.533204	2714270
0.332633	0.802107	0.619321	3152650
0.00915165	0.802107	0.0434148	221003
0.261801	0.801558	0.537499	2736130
0.00115663	0.801558	0.00740151	37677.3
0.411176	0.807983	0.698316	3554770
0.684975	0.80735	0.880605	4482710
0.337625	0.80735	0.626888	3191170
0.154954	0.80735	0.385142	1960560
0.258418	0.842335	0.549575	2797610
0.375668	1	0.743466	3784600
0.163669	1	0.459895	2341090
0.296516	1	0.656977	3344340
0.73256	0.679992	0.845277	4302880
0.858161	0.679992	0.897861	4570550
0.808511	1	0.980369	4990560
0.830043	1	0.984662	5012410
1	0.243363	0.587284	2989560
0.547942	1	0.877576	4467290
0.660987	1	0.934649	4757820
0.782675	0.842481	0.933986	4754450
1	1	1	5090490
0.598044	0.841337	0.848752	4320560
0.105229	0.848017	0.304871	1551950
0.624773	0.710888	0.804614	4095880
0.0447295	0.851259	0.162516	827288
0.148001	0.582387	0.297469	1514260
0.377737	0.71866	0.625433	3183760
0.0735661	0.585441	0.178518	908742
0.2451	0.585441	0.422078	2148580
0.357372	0.583945	0.535681	2726880
0.574007	0.711978	0.774377	3941960
1	0.711978	0.953843	4855530
0.736285	0.711978	0.862784	4391990
0.8588	0.711978	0.912234	4643720
0.850378	0.711978	0.909255	4628550
0.249192	0.711978	0.48422	2464920
0.835293	0.711978	0.90377	4600630
1	0.49696	0.844457	4298700
0.0292762	0.855732	0.117416	597704
0.655592	0.571385	0.742413	3779250
0.256825	0.530411	0.407778	2075790
0.50809	0.530411	0.62286	3170670
0.583312	0.670133	0.758071	3858950
0.850838	0.665978	0.888509	4522940
1	0.670871	0.938668	4778280
1	0.81758	0.982246	5000110
0.586808	0.49419	0.648977	3303610
0.75522	1	0.967245	4923750
0.121659	1	0.377937	1923880
0.175279	1	0.480505	2446010
0.757942	1	0.968004	4927620
0.148847	1	0.432375	2201000
1	0.22	0.553108	2815590
1	0.0815217	0.285887	1455310
0.72	0.48	0.712791	3628450
0.311399	1	0.674702	3434560
0.606063	1	0.909562	4630120
0.976614	1	0.999724	5089090
0.803347	0.493724	0.763416	3886160
0.966476	0.892955	0.990158	5040390
1	0.361707	0.729534	3713690
0.0963218	0.752459	0.262695	1337250
0.170636	1	0.472358	2404530
0.836879	0.496454	0.780398	3972610
1	0.24111	0.584089	2973300
0.712302	0.676855	0.83386	4244760
0.763534	0.384342	0.653243	3325330
0.359328	0.589371	0.540502	2751420
0.000336815	1	0.00302998	15424.1
0.000441141	0.789676	0.00312209	15893
0.00130351	0.793878	0.00814771	41475.9
0.0899747	1	0.306654	1561020
0.245159	1	0.589816	3002450
0.066847	0.572984	0.163254	831041
0.0952624	0.572984	0.213315	1085880
0.0144864	0.560648	0.0472137	240341
0.719922	1	0.956497	4869040
0.0014535	1	0.0109503	55742.6
0.0261892	1	0.121581	618907
0.164633	1	0.461637	2349960
1	0.795772	0.97756	4976260
0.0423613	0.797173	0.148187	754342
1	0.70843	0.952629	4849350
0.918469	0.618942	0.889551	4528250
0.950221	0.713338	0.94141	4792240
1	0.719511	0.956362	4868350
0.835885	1	0.985729	5017850
0.826317	0.603864	0.845868	4305880
0.0735294	1	0.265446	1351250
0.377049	1	0.744815	3791480
0.289474	1	0.648332	3300330
0.24	1	0.582508	2965250
0.177866	1	0.484991	2468840
0.454545	1	0.812935	4138240
0.537549	1	0.871225	4434960
0.304348	1	0.666395	3392280
0.195402	1	0.514435	2618720
0.56927	1	0.889997	4530520
0.628888	1	0.920568	4686140
1	1	1	5090490
1	1	1	5090490
1	0.491228	0.840416	4278130
0.401575	0.488189	0.515482	2624060
0.508065	1	0.852099	4337600
1	1	1	5090490
1	1	1	5090490
1	0.232174	0.57121	2907740
0.68254	0.492063	0.702296	3575030
0.619048	0.492063	0.666708	3393870
1	0.489362	0.839086	4271360
1	1	1	5090490
0.601093	0.486339	0.651864	3318310
1	0.494505	0.842735	4289930
0.395833	1	0.762677	3882400
1	0.496732	0.844298	4297890
0.506329	0.487342	0.592054	3013850
0.56338	1	0.886648	4513470
0.752427	0.475728	0.725695	3694140
1	1	1	5090490
0.0712259	1	0.259398	1320460
0.424658	1	0.788365	4013160
1	1	1	5090490
0.240964	1	0.583882	2972240
1	0.494624	0.842818	4290360
0.47619	0.495238	0.576517	2934750
0.433333	1	0.795707	4050540
0.345238	0.494048	0.472231	2403890
0.674699	1	0.940185	4786000
0.61194	1	0.912477	4644950
0.587678	0.49763	0.652001	3319010
0.752381	0.495238	0.740457	3769290
0.666977	1	0.937103	4770310
0.757282	0.38835	0.654018	3329270
0.924972	1	0.997112	5075790
0.696203	1	0.948308	4827350
1	0.482759	0.834322	4247110
0.6875	1	0.945102	4811030
0.458333	1	0.815906	4153360
0.996226	0.49434	0.8413	4282630
0.579439	0.46729	0.624522	3179120
0.777778	0.444444	0.712875	3628880
1	1	1	5090490
0.586207	1	0.89929	4577830
0.793103	1	0.976946	4973140
0.637931	0.224138	0.421092	2143570
1	1	1	5090490
1	0.495495	0.843431	4293480
1	1	1	5090490
0.340349	1	0.707171	3599850
0.248646	1	0.594692	3027280
0.654624	0.611333	0.766694	3902850
1	1	1	5090490
1	0.488889	0.838748	4269640
0.53	1	0.866485	4410840
0.179397	1	0.487629	2482270
1	1	1	5090490
0.617284	1	0.915078	4658200
0.514925	1	0.856698	4361020
0.904838	0.178027	0.455199	2317190
0.860342	0.0136525	0.0639472	325522
0.46	0.44	0.525736	2676250
1	0.458333	0.815906	4153360
1	0.517737	0.858557	4370480
1	0.452174	0.811059	4128690
1	0.202288	0.525557	2675350
1	1	1	5090490
1	0.486239	0.836844	4259950
0.627451	0.431373	0.62439	3178450
0.627907	0.395349	0.594131	3024420
1	1	1	5090490
0.0333666	1	0.14682	747385
0.218855	1	0.551372	2806750
1	0.119465	0.373297	1900260
0.602094	1	0.907561	4619930
0.820276	0.387097	0.681791	3470650
0.516746	0.392344	0.526283	2679040
0.947368	1	0.99859	5083310
1	0.397059	0.76381	3888170
0.0911712	1	0.309528	1575650
0.554545	1	0.881509	4487310
0.694915	1	0.94784	4824970
1	1	1	5090490
1	1	1	5090490
1	0.495146	0.843185	4292230
1	1	1	5090490
1	0.496124	0.843872	4295720
0.708333	1	0.952595	4849180
0.483146	0.483146	0.573041	2917060
0.726066	0.209644	0.438754	2233470
0.788732	0.492958	0.756107	3848950
0.511364	1	0.854322	4348920
0.120913	1	0.376364	1915880
0.673913	0.326087	0.552736	2813700
1	1	1	5090490
0.814286	0.485714	0.762377	3880870
0.51049	0.48951	0.596421	3036080
1	1	1	5090490
1	0.489879	0.839455	4273240
0.0349022	1	0.152006	773786
1	0.49741	0.844772	4300300
1	0.490196	0.839681	4274390
0.422111	0.492462	0.534407	2720390
0.813559	1	0.981426	4995940
1	0.473214	0.827277	4211240
1	0.485507	0.836316	4257260
1	1	1	5090490
0.814634	0.487805	0.764109	3889690
0.454976	1	0.813275	4139970
0.70073	0.474453	0.69858	3556120
0.627273	0.490909	0.67064	3413890
0.618182	1	0.91551	4660400
1	0.473684	0.827628	4213030
0.629913	1	0.921042	4688560
0.831776	0.485981	0.770368	3921550
0.702615	1	0.9506	4839020
0.780952	0.466667	0.732308	3727810
0.746835	0.487342	0.731823	3725340
0.918033	0.459016	0.785556	3998860
1	0.492063	0.841009	4281150
0.617978	1	0.915412	4659900
0.35903	1	0.726802	3699780
1	1	1	5090490
0.403846	1	0.770022	3919790
1	0.48951	0.839192	4271900
1	0.494792	0.842936	4290960
1	1	1	5090490
1	0.483568	0.834911	4250110
1	0.494118	0.842462	4288540
0.789474	1	0.976096	4968810
1	0.473684	0.827628	4213030
1	0.49635	0.844031	4296530
0.50365	1	0.84909	4322290
1	0.00199067	0.0143712	73156.6
0.452055	1	0.810965	4128210
1	1	1	5090490
0.84375	0.46875	0.762375	3880860
0.81295	1	0.9813	4995300
0.78125	1	0.974109	4958700
1	1	1	5090490
0.425373	1	0.788977	4016280
0.554545	1	0.881509	4487310
1	0.242584	0.586181	2983950
0.777778	1	0.973245	4954290
1	0.472222	0.826533	4207460
0.833333	1	0.985268	5015500
0.793103	1	0.976946	4973140
0.587196	1	0.899817	4580510
0.680029	1	0.942262	4796570
0.155432	1	0.444776	2264130
0.539683	0.484127	0.611953	3115140
0.852104	1	0.98848	5031850
0.361905	0.490476	0.484369	2465680
1	0.496503	0.844138	4297080
0.0110742	1	0.0609428	310229
0.609208	1	0.911129	4638090
1	1	1	5090490
0.213261	1	0.5428	2763120
0.346842	1	0.714109	3635160
0.5	1	0.846574	4309480
0.464005	0.761928	0.721134	3670930
0.681345	0.162712	0.354701	1805600
0.803716	2.80035e-10	5.22489e-09	0.0265973
0.425532	1	0.789113	4016970
0.567797	1	0.889165	4526290
0.842857	0.485714	0.775009	3945180
0.572414	1	0.89176	4539490
0.594774	0.500353	0.658289	3351010
1	1	1	5090490
0.413284	1	0.77847	3962800
1	1	1	5090490
0.436681	1	0.798494	4064730
1	0.0476113	0.192573	980290
0.578431	1	0.895085	4556420
1	0.193119	0.510693	2599680
1	0.211091	0.539436	2746000
0.506667	1	0.85115	4332770
0.449664	1	0.80906	4118510
0.730796	0.768844	0.885779	4509050
0.251013	1	0.597976	3043990
1	1	1	5090490
1	1	1	5090490
0.916031	1	0.996372	5072020
1	0.0581424	0.223549	1137980
0.672515	1	0.939322	4781610
1	0.495413	0.843373	4293180
0.486772	0.497354	0.585494	2980450
1	1	1	5090490
1	0.455357	0.813574	4141490
0.493243	0.486486	0.582445	2964930
0.656602	1	0.93282	4748510
1	0.454545	0.812935	4138240
1	1	1	5090490
1	0.61761	0.915235	4659000
0.495575	0.486726	0.584231	2974020
0.720302	1	0.956622	4869680
0.808333	1	0.980331	4990370
1	1	1	5090490
0.805556	1	0.979735	4987330
0.912773	0.492212	0.808751	4116940
0.374499	1	0.742319	3778770
1	1	1	5090490
1	1	1	5090490
1	0.468571	0.82378	4193440
0.0832432	1	0.290185	1477180
1	1.91878e-07	3.15954e-06	16.0836
0.586045	1	0.899203	4577390
0.474893	1	0.828529	4217620
0.727687	1	0.959007	4881820
1	0.473958	0.827833	4214070
0.802395	1	0.979046	4983820
0.847222	0.486111	0.777195	3956310
0.640625	0.492188	0.679238	3457650
1	0.484848	0.835839	4254830
0.483412	1	0.834798	4249530
1	1	1	5090490
0.775194	1	0.972591	4950970
0.752809	1	0.966564	4920290
1	0.481132	0.833135	4241070
0.535519	0.497268	0.618645	3149210
0.784153	0.237705	0.499521	2542810
0.461111	1	0.818065	4164350
0.745614	1	0.964487	4909710
1	1	1	5090490
0.590909	1	0.901782	4590510
0.894839	0.613032	0.877951	4469200
1	1	1	5090490
0.52381	0.47619	0.595787	3032850
1	1	1	5090490
1	1	1	5090490
1	0.494505	0.842735	4289930
0.607378	1	0.910219	4633460
1	0.489209	0.838976	4270800
1	1	1	5090490
1	0.456647	0.814588	4146650
1	1	1	5090490
0.191955	0.832491	0.452848	2305220
0.0415596	0.698217	0.131736	670600
0.5	1	0.846574	4309480
1	0.491636	0.840705	4279600
0.694366	0.498157	0.713113	3630090
0.215369	0.894649	0.509971	2596000
0.677969	0.775175	0.863638	4396340
1	1	1	5090490
0.874374	0.851421	0.964147	4907980
0.893584	1	0.994126	5060590
0.696629	0.494382	0.711515	3621960
1	0.034164	0.149522	761139
0.825316	0.234494	0.511371	2603130
0.642098	1	0.926557	4716630
0.193548	1	0.511399	2603270
0.628049	0.47561	0.659631	3357850
0.0490482	0.444641	0.105237	535709
0.108182	0.601821	0.242959	1236780
1	0.460317	0.81745	4161220
0.738562	0.496732	0.734745	3740220
0.657658	0.495495	0.69125	3518800
1	1	1	5090490
0.817568	1	0.982243	5000100
1	1	1	5090490
0.568	1	0.88928	4526870
1	0.239636	0.581988	2962600
1	1	1	5090490
0.609091	0.481818	0.65326	3325410
0.395604	0.483516	0.507662	2584250
0.00378426	1	0.0248887	126696
1	1	1	5090490
0.716742	1	0.955445	4863680
0.406981	1	0.772853	3934200
0.00126549	1	0.00970919	49424.6
0.0213511	1	0.103481	526770
1	1	1	5090490
0.813559	1	0.981426	4995940
0.00261932	1	0.0181908	92600
0.566526	1	0.888444	4522620
2.24498e-12	0.229986	1.51239e-11	7.69882e-05
0.0393275	0.229986	0.0516057	262698
1.4959e-06	0.669946	1.48455e-05	75.571
0.789092	0.776515	0.91287	4646950
1	1	1	5090490
1	0.120298	0.375063	1909260
1	1	1	5090490
1	1	1	5090490
0.537692	1	0.871314	4435410
0.497334	0.219814	0.3513	1788290
0.753623	0.194508	0.428052	2178990
0.514286	0.485714	0.596291	3035410
1	1	1	5090490
0.786982	0.497041	0.75832	3860220
1	0.493827	0.842257	4287500
0.496403	0.47482	0.576336	2933830
0.93865	1	0.998078	5080710
1	0.472527	0.826762	4208630
1	0.183616	0.494828	2518920
1	0.185616	0.498207	2536120
0.674797	1	0.940224	4786200
1	1	1	5090490
1	1	1	5090490
0.518868	1	0.8593	4374260
1	1	1	5090490
0.782848	1	0.974502	4960690
0.72093	1	0.956828	4870720
1	0.494382	0.842648	4289490
1	1	1	5090490
0.738318	1	0.962309	4898630
0.649351	1	0.929729	4732780
0.569231	0.492308	0.636732	3241280
0.591398	0.473118	0.636177	3238450
0.802313	1	0.979028	4983730
1	1	1	5090490
0.748663	0.497326	0.740182	3767890
0.847458	1	0.987724	5028000
0.813333	1	0.98138	4995700
0.448276	1	0.807948	4112850
1	1	1	5090490
1	1	1	5090490
0.770092	1	0.971275	4944270
0.825467	1	0.983796	5008010
0.795585	1	0.977518	4976040
0.804444	1	0.979494	4986110
0.453688	1	0.812258	4134790
1	1	1	5090490
0.410094	1	0.775639	3948380
1	1	1	5090490
0.586777	0.479339	0.638038	3247930
1	1	1	5090490
0.79661	1	0.977751	4977230
1	1	1	5090490
