ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.047619	1	0.192596	980410
0.047619	1	0.192596	980410
1	1	1	5090490
1	0.441176	0.802196	4083570
1	1	1	5090490
1	1	1	5090490
0.057971	1	0.223062	1135490
0.0410959	1	0.172268	876927
0.0833333	1	0.290409	1478320
0.0909091	1	0.3089	1572450
0.0178571	1	0.0897384	456813
0.0357143	1	0.154722	787609
0.0379747	1	0.162184	825594
0.0547945	0.493151	0.124601	634281
1	0.472727	0.826912	4209390
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0677966	0.474576	0.142745	726644
0.101695	0.474576	0.194549	990352
0.136364	1	0.408059	2077220
1	0.445946	0.806073	4103310
1	1	1	5090490
1	0.471698	0.82614	4205460
0.0592492	1	0.226688	1153950
1	1	1	5090490
1	1	1	5090490
1	0.493827	0.842257	4287500
1	1	1	5090490
1	0.432432	0.794953	4046700
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0746269	1	0.268303	1365790
1	0.492958	0.841642	4284370
1	0.45	0.809328	4119880
1	0.491525	0.840627	4279210
0.125859	1	0.386714	1968570
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.421053	0.785262	3997370
1	1	1	5090490
1	0.477612	0.830546	4227890
1	1	1	5090490
1	0.485294	0.836162	4256470
1	1	1	5090490
1	1	1	5090490
0.0675676	0.459459	0.138842	706772
1	0.492958	0.841642	4284370
1	0.48	0.832305	4236840
1	4.82407e-09	9.72034e-08	0.494813
1	1	1	5090490
0.078125	1	0.2773	1411600
1	0.264516	0.616284	3137190
1	1	1	5090490
0.047619	1	0.192596	980410
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.480519	0.832686	4238780
1	1	1	5090490
1	0.459016	0.816438	4156070
1	0.453125	0.811813	4132530
1	0.424242	0.788009	4011350
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.117647	1	0.36942	1880530
0.117647	1	0.36942	1880530
0.0769231	1	0.274227	1395950
0.149038	1	0.432741	2202860
1	0.491803	0.840824	4280210
1	1	1	5090490
0.0972222	1	0.323823	1648420
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.447368	0.807219	4109140
1	0.490566	0.839945	4275730
1	0.490196	0.839681	4274390
1	1	1	5090490
0.015873	0.444444	0.042004	213821
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.208081	1	0.534732	2722050
1	1	1	5090490
1	0.466667	0.822332	4186070
1	1	1	5090490
1	0.492537	0.841345	4282860
0.0428571	1	0.177852	905355
0.157143	1	0.447951	2280290
0.0142857	1	0.0749785	381677
0.0652174	1	0.243263	1238330
1	1	1	5090490
1	0.397059	0.76381	3888170
0.163356	1	0.459328	2338210
0.39956	0.656184	0.613173	3121350
1	0.175358	0.480643	2446710
0.388235	0.172944	0.248491	1264940
0.2	0.310192	0.234505	1193750
0.601967	0.310192	0.500073	2545620
0.388235	0.172944	0.248491	1264940
1	0.172944	0.476424	2425230
0.178138	0.162833	0.131697	670402
0.358644	0.151026	0.212094	1079660
0.156695	0.447546	0.256489	1305660
0.156092	0.434877	0.25048	1275070
0.15528	0.340129	0.208142	1059540
1	0.47619	0.829494	4222530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0784314	1	0.278081	1415570
1	0.433962	0.796233	4053220
1	1	1	5090490
1	1	1	5090490
0.136821	1	0.408969	2081850
1	1	1	5090490
0.216843	1	0.548305	2791140
0.102941	1	0.336988	1715430
0.102041	1	0.334937	1704990
1	1	1	5090490
0.0625	0.458333	0.130417	663888
0.0253165	1	0.118387	602650
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0634921	0.47619	0.136017	692396
1	0.455882	0.813987	4143590
1	0.4	0.766516	3901940
1	0.454545	0.812935	4138240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0869565	0.478261	0.173835	884906
1	1	1	5090490
1	1	1	5090490
0.182796	1	0.493436	2511830
1	1	1	5090490
1	1	1	5090490
0.0754717	0.490566	0.159062	809702
0.1	1	0.330259	1681180
1	0.395833	0.762677	3882400
1	0.161734	0.456381	2323200
1	0.092375	0.312403	1590280
0.264706	0.382353	0.33304	1695340
1	1	1	5090490
1	0.48	0.832305	4236840
1	1	1	5090490
1	0.486842	0.837279	4262160
1	0.471429	0.825937	4204430
1	1	1	5090490
1	1	1	5090490
1	0.412698	0.777952	3960160
1	1	1	5090490
0.047619	0.428571	0.0998331	508199
0.106383	0.468085	0.199176	1013900
1	0.494118	0.842462	4288540
1	1	1	5090490
1	0.239726	0.582117	2963260
1	1	1	5090490
1	0.109857	0.352484	1794320
1	0.45283	0.81158	4131340
1	0.47561	0.829063	4220340
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.493827	0.842257	4287500
1	1	1	5090490
1	1	1	5090490
0.128571	1	0.392306	1997030
1	0.493671	0.842146	4286940
1	0.479452	0.831903	4234790
0.103896	0.441558	0.187258	953235
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.452381	0.811223	4129530
0.037037	0.444444	0.084062	427917
1	0.4625	0.819138	4169810
1	0.507042	0.851406	4334070
1	1	1	5090490
1	0.459016	0.816438	4156070
0.106667	1	0.345392	1758210
1	0.45614	0.81419	4144630
0.166667	1	0.465293	2368570
1	0.475	0.828609	4218030
1	1	1	5090490
1	0.425	0.788658	4014660
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.379228	1	0.746935	3802260
0.429291	1	0.792308	4033240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.47561	0.829063	4220340
1	0.435897	0.797844	4061420
1	0.0249808	0.117151	596357
1	0.491525	0.840627	4279210
1	1	1	5090490
1	0.463768	0.820114	4174780
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
0.104478	1	0.34047	1733160
1	1	1	5090490
1	1	1	5090490
1	0.475	0.828609	4218030
1	0.456522	0.814489	4146150
1	0.482143	0.833873	4244820
1	1	1	5090490
1	1	1	5090490
0.0789474	1	0.279393	1422250
0.0657895	1	0.244822	1246260
1	1	1	5090490
1	1	1	5090490
0.104478	0.492537	0.204137	1039160
1	0.492754	0.841498	4283640
1	0.428571	0.791699	4030140
1	1	1	5090490
0.0289855	0.42029	0.0658792	335357
1	0.40625	0.772195	3930850
0.161017	0.229379	0.158765	808191
1	1	1	5090490
1	1	1	5090490
0.0857143	1	0.296292	1508270
1	0.472973	0.827096	4210320
1	1	1	5090490
1	0.45122	0.810301	4124830
1	0.307692	0.670355	3412440
0.0754717	0.45283	0.149562	761342
1	1	1	5090490
0.15625	0.40625	0.238487	1214010
1	0.40625	0.772195	3930850
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.16	1	0.453213	2307080
1	0.7715	0.971642	4946130
1	1	1	5090490
0.183273	0.672498	0.38128	1940900
0.441568	0.672498	0.657509	3347040
1	0.699909	0.94964	4834130
1	0.702733	0.950642	4839230
0.377978	0.702733	0.617746	3144630
0.326241	0.702733	0.566936	2885980
1	0.71051	0.953343	4852980
0.387998	0.708436	0.629855	3206270
0.319522	0.856935	0.628482	3199280
1	0.856935	0.98924	5035720
0.573137	0.733973	0.784929	3995670
1	0.592943	0.902849	4595940
0.33222	0.721783	0.582209	2963730
1	0.719585	0.956386	4868480
0.198709	0.721636	0.421891	2147630
0.131504	0.723544	0.318968	1623710
1	0.59852	0.905737	4610650
1	0.719192	0.956257	4867820
1	0.710162	0.953224	4852380
0.00647524	0.700885	0.0290239	147746
0.48403	0.695783	0.703306	3580170
0.0472542	0.695783	0.145157	738921
0.141896	0.663317	0.316547	1611380
0.0278964	0.508585	0.0745616	379555
0.154564	0.660791	0.335151	1706090
0.219102	0.635429	0.413728	2106080
0.033094	0.633433	0.101984	519149
0.229917	0.811047	0.49965	2543460
1	1	1	5090490
0.214787	1	0.545152	2775090
0.260172	1	0.610471	3107600
0.142857	1	0.420844	2142300
0.278155	0.743096	0.532553	2710960
1	1	1	5090490
0.350679	1	0.71815	3655730
0.180459	1	0.489451	2491540
1	0.706581	0.951989	4846090
1	0.66192	0.935035	4759790
1	0.673994	0.939908	4784590
1	0.673994	0.939908	4784590
1	1	1	5090490
0.0108374	1	0.0598741	304789
1	1	1	5090490
1	1	1	5090490
0.316109	1	0.680162	3462360
0.167933	1	0.467558	2380100
0.266235	0.799727	0.542265	2760400
1	0.459133	0.816529	4156530
0.0182307	0.825213	0.0781811	397980
0.340909	1	0.707775	3602920
1.26791e-05	1	0.000155643	792.299
0.0343865	0.858304	0.133489	679524
1	1	1	5090490
0.351283	1	0.718782	3658950
1	1	1	5090490
0.143808	0.725553	0.340159	1731580
1	0.861916	0.989995	5039560
0.413042	0.597621	0.592176	3014470
1	0.60909	0.91107	4637790
1	0.49594	0.843743	4295070
0.10194	0.724248	0.26623	1355240
0.322441	0.859546	0.632791	3221220
0.432789	1	0.795252	4048220
0.634267	1	0.92304	4698730
1	0.852301	0.988512	5032010
1	0.855701	0.989049	5034740
1	1	1	5090490
1	1	1	5090490
0.595152	0.546696	0.69069	3515950
1	0.24416	0.588409	2995290
0.226642	0.350645	0.28072	1429000
1	0.543436	0.874847	4453400
0.288525	0.781874	0.561502	2858320
1	1	1	5090490
0.37782	0.749034	0.640234	3259100
1	0.749034	0.965483	4914780
1	0.187234	0.500925	2549950
1	0.605932	0.909496	4629780
1	0.494505	0.842735	4289930
1	1	1	5090490
0.0989487	1	0.327832	1668830
0.0769231	0.471154	0.156478	796551
0.0769231	0.471154	0.156478	796551
0.0769231	0.471154	0.156478	796551
0.0384615	0.471154	0.0907998	462216
1	0.477876	0.830742	4228880
1	1	1	5090490
1	0.464286	0.820511	4176810
1	0.497059	0.844526	4299050
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.43956	0.80087	4076820
1	1	1	5090490
1	1	1	5090490
0.285714	1	0.643647	3276480
1	0.409091	0.774744	3943830
1	0.382353	0.749951	3817620
1	1	1	5090490
1	0.52439	0.862894	4392560
1	0.469388	0.824398	4196590
1	0.469388	0.824398	4196590
0.252874	1	0.600541	3057050
0.257143	1	0.606375	3086740
0.257143	1	0.606375	3086740
1	1	1	5090490
0.257143	1	0.606375	3086740
1	0.44898	0.808513	4115730
1	0.490385	0.839816	4275070
1	0.491525	0.840627	4279210
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0588235	0.352941	0.101204	515179
1	1	1	5090490
1	0.444444	0.804858	4097120
1	1	1	5090490
0.0344828	0.413793	0.0749063	381310
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
1	0.447368	0.807219	4109140
1	0.465116	0.821148	4180050
1	1	1	5090490
1	1	1	5090490
1	0.440476	0.801622	4080650
1	1	1	5090490
1	0.448276	0.807948	4112850
1	0.469388	0.824398	4196590
0.174825	1	0.479715	2441980
1	1	1	5090490
1	0.488095	0.838179	4266740
0.133181	0.200913	0.123646	629419
1	1	1	5090490
1	0.490909	0.840189	4276980
0.107692	0.476923	0.203845	1037670
0.0535714	1	0.210361	1070840
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.432836	0.795291	4048420
0.176471	0.441176	0.276611	1408080
1	1	1	5090490
1	1	1	5090490
1	0.445946	0.806073	4103310
1	0.462366	0.819034	4169290
1	1	1	5090490
1	1	1	5090490
1	0.451613	0.810613	4126420
1	1	1	5090490
1	0.209135	0.536384	2730460
1	1	1	5090490
1	0.50508	0.850069	4327270
1	0.434783	0.796917	4056700
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.131148	1	0.397565	2023800
1	1	1	5090490
1	0.468085	0.823411	4191570
1	1	1	5090490
1	0.465753	0.821635	4182530
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0567288	1	0.219511	1117420
1	1	1	5090490
1	0.471264	0.825814	4203800
1	1	1	5090490
1	1	1	5090490
1	0.513569	0.855796	4356420
1	0.403509	0.769716	3918230
1	0.458333	0.815906	4153360
1	0.493333	0.841908	4285720
1	1	1	5090490
1	0.47561	0.829063	4220340
1	1	1	5090490
1	1	1	5090490
1	0.474359	0.828132	4215600
1	0.243058	0.586853	2987370
0.246154	1	0.591212	3009560
0.118415	1	0.37106	1888880
1	0.377778	0.745525	3795090
0.301408	1	0.662884	3374410
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.457143	0.814976	4148630
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492537	0.841345	4282860
1	0.466667	0.822332	4186070
1	1	1	5090490
1	1	1	5090490
0.047619	1	0.192596	980410
0.0519481	1	0.205585	1046530
1	1	1	5090490
1	0.482143	0.833873	4244820
1	0.46875	0.823915	4194130
1	1	1	5090490
1	0.438356	0.799879	4071780
1	0.4	0.766516	3901940
1	1	1	5090490
1	1	1	5090490
1	0.421875	0.785973	4000990
0.031746	1	0.141269	719131
0.236111	1	0.576926	2936840
1	1	1	5090490
0.0757576	1	0.271229	1380690
1	1	1	5090490
1	0.446809	0.806769	4106850
0.111111	0.422222	0.190443	969450
1	1	1	5090490
1	1	1	5090490
1	0.493333	0.841908	4285720
1	0.486486	0.837022	4260860
1	1	1	5090490
1	0.47561	0.829063	4220340
0.05	1	0.199787	1017010
1	1	1	5090490
1	0.438356	0.799879	4071780
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0645161	1	0.241345	1228560
1	0.493506	0.84203	4286350
1	1	1	5090490
1	0.446809	0.806769	4106850
1	1	1	5090490
0.0980392	0.45098	0.182104	926999
1	0.794543	0.977278	4974830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	0.460317	0.81745	4161220
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.478261	0.831026	4230330
1	0.434783	0.796917	4056700
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.473684	0.827628	4213030
1	0.472973	0.827096	4210320
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.28567	1	0.643591	3276190
1	0.423729	0.787568	4009110
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.486111	0.836752	4259480
1	1	1	5090490
1	1	1	5090490
0.0638298	0.404255	0.120173	611741
0.0434783	1	0.179804	915291
1	0.483333	0.83474	4249240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.432836	0.795291	4048420
1	1	1	5090490
1	0.467391	0.822884	4188880
1	1	1	5090490
1	0.49661	0.844212	4297460
1	1	1	5090490
1	0.196842	0.51678	2630660
0.109091	0.418182	0.186467	949209
1	0.425	0.788658	4014660
1	0.481481	0.83339	4242370
1	0.473684	0.827628	4213030
1	1	1	5090490
1	1	1	5090490
1	0.462963	0.819495	4171630
1	1	1	5090490
1	0.227114	0.563766	2869840
1	0.45	0.809328	4119880
1	1	1	5090490
1	1	1	5090490
1	0.494253	0.842557	4289030
1	1	1	5090490
1	0.478261	0.831026	4230330
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0746269	1	0.268303	1365790
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.135593	1	0.406521	2069390
1	0.285714	0.643647	3276480
1	1	1	5090490
1	0.474576	0.828294	4216420
1	1	1	5090490
1	0.493151	0.841779	4285070
1	1	1	5090490
1	0.438596	0.800077	4072780
1	1	1	5090490
1	0.402299	0.768616	3912630
1	1	1	5090490
1	0.472222	0.826533	4207460
1	0.483871	0.835131	4251230
1	0.492774	0.841512	4283710
1	0.45614	0.81419	4144630
1	0.443038	0.803715	4091300
1	0.477273	0.830296	4226610
1	0.449275	0.808749	4116930
1	1	1	5090490
1	0.433333	0.795707	4050540
1	0.453333	0.811978	4133370
1	1	1	5090490
0.060241	0.457831	0.126611	644513
1	0.457831	0.815514	4151370
1	0.438356	0.799879	4071780
1	1	1	5090490
1	1	1	5090490
1	0.451613	0.810613	4126420
1	0.416667	0.781445	3977940
0.15493	1	0.44384	2259360
0.240404	1	0.583084	2968180
1	1	1	5090490
1	1	1	5090490
1	0.492537	0.841345	4282860
0.0806452	1	0.283685	1444100
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.4	0.766516	3901940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.45614	0.81419	4144630
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.477612	0.830546	4227890
1	1	1	5090490
1	1	1	5090490
1	0.47619	0.829494	4222530
1	1	1	5090490
1	0.465753	0.821635	4182530
1	0.480769	0.832869	4239710
1	0.45614	0.81419	4144630
1	0.442623	0.803377	4089580
1	1	1	5090490
1	1	1	5090490
0.0923077	1	0.312243	1589470
1	0.118644	0.371549	1891370
0.188406	0.449275	0.293661	1494880
1	0.456522	0.814489	4146150
0.115013	0.231782	0.123284	627578
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.375	0.742811	3781270
1	0.388889	0.75618	3849330
0.137255	0.392157	0.211104	1074620
0.0816327	0.489796	0.168701	858773
0.114754	1	0.363193	1848830
1	0.441176	0.802196	4083570
1	0.216783	0.548214	2790680
0.0338983	0.491525	0.0848861	432112
0.0833333	1	0.290409	1478320
1	0.142857	0.420844	2142300
1	1	1	5090490
1	0.469697	0.824632	4197780
1	1	1	5090490
0.0555556	1	0.216132	1100220
0.0227273	1	0.108732	553497
1	1	1	5090490
0.0227273	1	0.108732	553497
1	0.45614	0.81419	4144630
1	1	1	5090490
0.0307692	1	0.137884	701899
1	1	1	5090490
1	0.461538	0.818395	4166030
0.230769	0.461538	0.345038	1756410
1	0.484848	0.835839	4254830
1	0.605468	0.909264	4628600
1	1	1	5090490
0.236702	1	0.577779	2941180
1	1	1	5090490
1	0.481928	0.833716	4244020
1	0.472973	0.827096	4210320
1	0.446154	0.806241	4104160
1	1	1	5090490
0.193548	0.451613	0.300438	1529380
0.352195	0.199894	0.257215	1309350
1	0.47619	0.829494	4222530
0.0625	0.458333	0.130417	663888
1	0.494898	0.843011	4291340
1	0.351852	0.719377	3661980
0.319005	1	0.683483	3479260
0.192308	0.728639	0.415497	2115090
1	0.484848	0.835839	4254830
1	0.492308	0.841182	4282030
1	0.490196	0.839681	4274390
1	0.421053	0.785262	3997370
0.0727273	0.436364	0.141233	718947
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.492063	0.841009	4281150
1	0.444444	0.804858	4097120
0.141026	1	0.417269	2124100
0.104505	1	0.340531	1733470
0.136821	1	0.408969	2081850
0.0821596	1	0.287484	1463430
0.12973	1	0.394677	2009100
0.208333	1	0.535128	2724070
1	1	1	5090490
0.097561	0.414634	0.170208	866441
1	0.414634	0.779661	3968860
1	0.4625	0.819138	4169810
0.330144	0.586808	0.511698	2604800
0.349097	0.589219	0.530972	2702910
0.244703	0.586808	0.422275	2149590
0.318782	1	0.683229	3477970
0.400071	1	0.766581	3902270
0.316341	1	0.680429	3463720
0.316341	1	0.680429	3463720
1	0.797289	0.977905	4978020
0.442252	0.797289	0.720161	3665970
0.421633	0.584055	0.591356	3010290
0.206899	0.584055	0.37621	1915100
0.208654	0.787313	0.460992	2346680
0.407253	0.786966	0.685182	3487910
1	0.787335	0.975588	4966220
1	0.494737	0.842898	4290760
0.214577	0.783557	0.467914	2381910
0.172043	0.784534	0.405282	2063080
0.158163	0.313603	0.198588	1010910
0.0816327	0.313603	0.119429	607953
0.1	0.294069	0.133111	677602
1	0.700273	0.94977	4834790
0.420677	0.689172	0.648883	3303130
0.25	1	0.596574	3036850
0.0909091	0.575758	0.206747	1052450
1	0.217391	0.549143	2795410
0.19577	1	0.515035	2621780
0.178421	1	0.48595	2473720
1	1	1	5090490
1	0.659587	0.934068	4754870
0.382613	0.663912	0.602117	3065070
1	0.669717	0.938207	4775930
0.0184246	0.521456	0.054237	276093
0.472175	0.562496	0.617718	3144490
0.378047	0.595678	0.560912	2855320
1	0.579393	0.895611	4559100
0.0839546	0.579393	0.195702	996220
0.406179	0.585077	0.579137	2948090
1	0.334962	0.701323	3570080
0.0193834	0.176113	0.0228031	116079
1	0.132274	0.399849	2035430
0.285773	0.247866	0.25836	1315180
1	0.250019	0.5966	3036990
1	0.683403	0.943554	4803150
0.432256	0.399065	0.475641	2421240
0.597944	0.39477	0.576839	2936390
0.000237503	0.390928	0.000954886	4860.84
0.511487	0.2891	0.430514	2191530
0.478948	0.293623	0.416493	2120150
0.561932	0.2891	0.457693	2329880
0.169934	0.800612	0.407436	2074050
1	0.803129	0.979207	4984640
0.367108	0.766384	0.63814	3248450
1	1	1	5090490
0.0913709	0.580471	0.208798	1062880
1	0.789751	0.976162	4969140
1	0.788391	0.97584	4967500
0.198113	0.628358	0.38386	1954040
0.207253	0.622205	0.39309	2001020
1	0.310643	0.673819	3430070
1	0.623203	0.917905	4672590
0.361048	0.625063	0.561632	2858980
1	0.626758	0.919576	4681090
0.249518	0.814442	0.52704	2682890
1	0.81476	0.981673	4997200
0.565952	0.775547	0.800346	4074150
1	1	1	5090490
0.411581	0.762057	0.677318	3447880
0.093952	0.76213	0.260394	1325540
0.237079	0.762963	0.490175	2495230
0.103805	0.761589	0.27967	1423660
0.0218547	1	0.105413	536602
0.586966	0.761428	0.806868	4107360
0.0240964	1	0.113872	579665
1	1	1	5090490
0.0740741	1	0.266866	1358480
1	0.480519	0.832686	4238780
1	1	1	5090490
0.0350877	1	0.152628	776953
1	0.464789	0.820897	4178770
1	1	1	5090490
0.1	1	0.330259	1681180
1	1	1	5090490
1	0.481481	0.83339	4242370
1	0.499561	0.846269	4307930
1	1	1	5090490
0.016129	1	0.0826957	420962
1	0.4	0.766516	3901940
1	1	1	5090490
1	0.221778	0.555793	2829260
1	0.481481	0.83339	4242370
1	0.460317	0.81745	4161220
1	0.478873	0.831477	4232630
1	0.461538	0.818395	4166030
1	0.473684	0.827628	4213030
1	0.439394	0.800733	4076130
1	0.491525	0.840627	4279210
1	1	1	5090490
0.169492	1	0.470331	2394220
1	1	1	5090490
1	0.486486	0.837022	4260860
1	0.478261	0.831026	4230330
1	1	1	5090490
0.0555556	1	0.216132	1100220
1	0.426829	0.790219	4022600
1	1	1	5090490
1	0.46875	0.823915	4194130
1	0.484375	0.835496	4253090
0.0465116	1	0.189212	963181
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0684932	0.452055	0.138557	705324
1	0.507143	0.851474	4334420
1	0.448276	0.807948	4112850
1	0.440678	0.801788	4081490
1	0.484375	0.835496	4253090
1	1	1	5090490
1	0.465753	0.821635	4182530
1	0.492063	0.841009	4281150
1	1	1	5090490
1	1	1	5090490
1	0.0533869	0.209821	1068090
1	0.00126945	0.00973565	49559.2
1	0.483333	0.83474	4249240
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	1	1	5090490
0.0909091	0.488636	0.182751	930294
1	0.482353	0.834026	4245600
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
1	1	1	5090490
1	0.483871	0.835131	4251230
0.0454545	0.409091	0.0926937	471856
0.0909091	0.409091	0.159609	812489
1	0.409091	0.774744	3943830
0.0909091	0.409091	0.159609	812489
1	1	1	5090490
0.135468	1	0.406271	2068120
1	1	1	5090490
0.0357143	1	0.154722	787609
1	1	1	5090490
1	1	1	5090490
1	0.451613	0.810613	4126420
1	0.447368	0.807219	4109140
1	0.483871	0.835131	4251230
0.0289855	0.449275	0.0695541	354064
1	1	1	5090490
1	0.46988	0.82477	4198480
1	1	1	5090490
1	0.442308	0.80312	4088270
1	0.479167	0.831693	4233720
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0163934	0.459016	0.044318	225600
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
1	0.457143	0.814976	4148630
0.201128	1	0.5237	2665890
1	1	1	5090490
1	1	1	5090490
1	0.402778	0.769052	3914850
0.0908654	1	0.308795	1571920
0.247368	1	0.592912	3018210
0.0465116	1	0.189212	963181
0.188889	1	0.50369	2564030
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.440678	0.801788	4081490
1	0.485714	0.836465	4258020
1	1	1	5090490
