ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.648649	1	0.929425	4731230
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.428571	0.791699	4030140
0.515152	0.469697	0.585304	2979490
0.617647	1	0.915253	4659090
0.84	0.46	0.753821	3837320
0.925926	0.444444	0.77691	3954850
0.800658	0.0582377	0.18957	965005
1	1	1	5090490
0.515625	1	0.857162	4363380
0.555556	1	0.882104	4490340
0.06	1	0.228805	1164730
1	1	1	5090490
1	0.0526557	0.207673	1057160
0.753623	1	0.966795	4921460
0.633803	1	0.922828	4697650
1	0.492063	0.841009	4281150
0.934426	0.459016	0.791992	4031630
1	1	1	5090490
0.686567	1	0.944752	4809250
0.690909	1	0.946371	4817490
1	1	1	5090490
1	1	1	5090490
0.179724	1	0.488189	2485120
1	1	1	5090490
1	0.490196	0.839681	4274390
1	0.490196	0.839681	4274390
0.869082	1	0.99103	5044830
0.76087	1	0.96881	4931720
1	1	1	5090490
0.660714	1	0.934537	4757250
1	0.487805	0.837971	4265680
0.939394	0.469697	0.80224	4083800
1	1	1	5090490
1	1	1	5090490
1	0.413043	0.778258	3961710
0.469388	1	0.824398	4196590
1	1	1	5090490
0.776119	1	0.972826	4952160
0.459459	1	0.816783	4157830
0.267027	1	0.619611	3154120
0.583333	1	0.897748	4569980
0.384615	1	0.75212	3828660
0.726027	1	0.958478	4879120
0.833333	1	0.985268	5015500
1	0.444444	0.804858	4097120
1	0.362069	0.729902	3715560
1	0.492063	0.841009	4281150
1	1	1	5090490
0.830508	1	0.984748	5012850
0.637931	1	0.924697	4707160
0.262137	0.624706	0.460057	2341920
0.655172	1	0.932217	4745440
1	1	1	5090490
1	1	1	5090490
0.836735	0.469388	0.75981	3867810
0.744186	1	0.964066	4907570
1	0.491228	0.840416	4278130
0.765873	1	0.970161	4938600
1	1	1	5090490
1	1	1	5090490
1	0.453333	0.811978	4133370
0.45283	0.490566	0.556343	2832060
0.796875	1	0.977811	4977540
0.714286	1	0.954623	4859500
1	0.474576	0.828294	4216420
1	0.483333	0.83474	4249240
1	1	1	5090490
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.395349	0.762227	3880110
0.840796	1	0.986595	5022250
1	1	1	5090490
1	1	1	5090490
1	0.468085	0.823411	4191570
1	0.468085	0.823411	4191570
0.763427	1	0.969505	4935260
0.530303	1	0.866678	4411820
0.79661	1	0.977751	4977230
1	1	1	5090490
0.492958	1	0.841642	4284370
1	0.454545	0.812935	4138240
1	1	1	5090490
1	0.42623	0.789708	4020000
1	0.457627	0.815355	4150550
1	1	1	5090490
1	1	1	5090490
0.0172414	1	0.087249	444140
0.490566	1	0.839945	4275730
1	0.477612	0.830546	4227890
0.788732	1	0.975921	4967920
0.818182	1	0.982367	5000730
1	1	1	5090490
1	0.436364	0.798231	4063390
1	0.44	0.801231	4078660
0.845238	1	0.987354	5026120
0.803571	0.428571	0.711501	3621890
0.574074	1	0.892683	4544200
1	1	1	5090490
1	0.492063	0.841009	4281150
1	1	1	5090490
0.130435	1	0.396115	2016420
1	1	1	5090490
0.582807	1	0.897464	4568530
0.357143	1	0.724864	3689910
1	1	1	5090490
0.777778	0.481481	0.742306	3778700
1	0.485294	0.836162	4256470
0.755556	1	0.967339	4924230
0.863033	1	0.99016	5040400
1	1	1	5090490
1	0.472222	0.826533	4207460
1	0.483871	0.835131	4251230
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.578125	0.421875	0.588037	2993400
0.703125	1	0.95078	4839940
0.456522	1	0.814489	4146150
0.753846	0.476923	0.727311	3702370
0.71875	1	0.956111	4867080
1	0.0116991	0.0637394	324465
0.8	0.418182	0.700867	3567760
0.390244	1	0.757457	3855830
0.652174	0.478261	0.675297	3437590
0.387755	1	0.755107	3843870
0.75	1	0.965762	4916200
0.837209	0.325581	0.626885	3191150
1	0.117117	0.368284	1874750
2.04281e-14	1	6.6436e-13	3.38192e-06
1	1	1	5090490
0.148148	1	0.431043	2194220
0.711538	0.403846	0.645694	3286900
0.528805	0.361424	0.5074	2582920
1	0.236189	0.577039	2937410
0.6	0.466667	0.63643	3239740
1	0.46	0.817203	4159970
0.15	0.4	0.228805	1164730
0.258621	0.465517	0.375263	1910270
0.765432	1	0.970043	4938000
0.409836	1	0.775409	3947210
1	0.479452	0.831903	4234790
0.794521	0.479452	0.748585	3810670
0.38806	1	0.755395	3845330
0.396825	1	0.763595	3887070
0.555556	1	0.882104	4490340
0.648148	1	0.929209	4730130
0.5625	1	0.886142	4510900
0.616667	0.483333	0.658844	3353840
1	0.490909	0.840189	4276980
0.766126	0.178739	0.409199	2083020
0.561404	1	0.88551	4507680
1	1	1	5090490
0.5	1	0.846574	4309480
1	1	1	5090490
0.825397	1	0.983783	5007940
0.490566	1	0.839945	4275730
0.506494	0.454545	0.568355	2893210
1	0.0212368	0.103041	524531
1	0.496563	0.844179	4297290
0.75	1	0.965762	4916200
1	0.46875	0.823915	4194130
1	0.407407	0.773235	3936150
1	1	1	5090490
0.571429	1	0.891209	4536690
0.962264	1	0.999279	5086820
1	1	1	5090490
0.468354	1	0.823615	4192610
0.468354	1	0.823615	4192610
0.921875	1	0.996866	5074530
1	0.0715909	0.260361	1325360
1	1	1	5090490
1	1	1	5090490
0.492754	1	0.841498	4283640
1	1	1	5090490
0.245098	1	0.58973	3002010
1	1	1	5090490
1	1	1	5090490
0.244952	1	0.589524	3000970
0.240644	1	0.583426	2969920
1	0.473118	0.827205	4210880
0.794118	1	0.977181	4974330
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.471429	1	0.825937	4204430
0.745455	1	0.96444	4909470
0.758592	0.503106	0.749277	3814190
0.704918	1	0.951409	4843140
1	1	1	5090490
0.694915	1	0.94784	4824970
1	0.487805	0.837971	4265680
0.111111	1	0.355247	1808380
0.589286	1	0.900926	4586160
1	0.397059	0.76381	3888170
0.767123	1	0.970494	4940290
0.303922	1	0.665888	3389700
1	0.479167	0.831693	4233720
1	1	1	5090490
1	0.205143	0.5301	2698470
0.818182	0.467532	0.750118	3818470
0.575758	0.454545	0.612534	3118100
0.807692	0.384615	0.673828	3430120
1	0.476923	0.830037	4225300
1	0.471429	0.825937	4204430
0.690594	0.00582868	0.0262252	133499
0.875	0.4	0.717438	3652110
0.9	0.4	0.727794	3704830
0.566332	0.122362	0.254277	1294390
0.760985	0.12378	0.31672	1612260
0.44163	0.123655	0.21339	1086260
0.554506	0.122914	0.251222	1278840
0.313769	0.188024	0.225971	1150310
0.743099	0.190712	0.418623	2131000
0.281049	0.131995	0.159303	810928
0.0664726	0.129409	0.0495118	252039
0.134595	0.133847	0.0903737	460047
0.00878274	0.129409	0.00884219	45011.1
0.0655278	0.134472	0.0505057	257099
0.793467	0.203277	0.455578	2319120
0.85	0.203277	0.476146	2423820
0.650533	0.69438	0.810696	4126840
0.0320554	0.682842	0.105543	537266
1	0.682842	0.943341	4802070
1	1	1	5090490
1	1	1	5090490
0.660129	0.829875	0.877505	4466930
0.608509	0.819996	0.845862	4305850
1	0.789719	0.976154	4969100
0.610011	0.483676	0.655188	3335230
0.633175	0.723278	0.815616	4151880
0.42661	0.49688	0.540807	2752970
0.304029	1	0.666015	3390350
0.596384	0.762135	0.812919	4138160
0.683049	0.776244	0.86662	4411520
1	0.778095	0.973324	4954700
0.577016	0.781838	0.810232	4124480
0.280615	0.809108	0.563668	2869340
0.183182	0.817089	0.433953	2209040
0.0410226	0.817089	0.147338	750022
0.818361	0.832142	0.942633	4798460
0.439359	0.832142	0.733482	3733780
0.578558	0.831218	0.83297	4240230
0.224936	0.534051	0.374701	1907410
0.627366	1	0.91986	4682540
0.447372	0.834862	0.741331	3773740
0.00723361	0.834862	0.0368957	187817
0.45095	0.652447	0.654178	3330090
0.0195979	0.812357	0.0818337	416574
0.0466139	0.807051	0.161021	819677
0.133259	0.809526	0.348093	1771970
0.105688	0.763476	0.283798	1444670
0.0256649	0.766011	0.0969059	493299
1	0.00491239	0.0310266	157941
0.712121	0.439394	0.676452	3443470
1	1	1	5090490
1	0.0803383	0.282912	1440160
0.433333	0.466667	0.525452	2674810
0.653061	1	0.93132	4740880
0.884808	0.22921	0.526385	2679560
1	0.208537	0.535447	2725690
0.693548	1	0.947342	4822430
0.490566	0.490566	0.583442	2970010
0.56935	0.239041	0.40753	2074530
1	1	1	5090490
1	1	1	5090490
1	0.468354	0.823615	4192610
1	1	1	5090490
1	0.001906	0.0138428	70466.7
1	0.442857	0.803568	4090550
0.681159	0.449275	0.668389	3402430
1	1	1	5090490
0.84507	1	0.987326	5025970
1	1	1	5090490
0.129032	1	0.393251	2001840
0.649123	0.421053	0.62784	3196010
0.667283	0.59175	0.761778	3877820
0.800122	0.585128	0.823479	4191910
0.80713	1	0.980074	4989060
0.833333	1	0.985268	5015500
0.600877	1	0.906943	4616780
0.66129	1	0.934775	4758460
1	1	1	5090490
1	0.513369	0.855663	4355750
0.705882	1	0.951746	4844850
0.852941	1	0.988614	5032530
0.878788	1	0.992338	5051490
0.852459	0.459016	0.758442	3860840
0.382979	0.404255	0.443638	2258330
0.435484	1	0.797501	4059670
1	0.491833	0.840846	4280320
1	0.00147306	0.011078	56392.7
1	1	1	5090490
1	1	1	5090490
1	0.484375	0.835496	4253090
0.767857	1	0.970688	4941280
1	0.481481	0.83339	4242370
0.519231	0.461538	0.582001	2962670
0.581818	0.490909	0.643528	3275870
0.568966	0.482759	0.629598	3204960
0.819672	0.442623	0.73065	3719370
1	1	1	5090490
0.761905	1	0.969092	4933160
0.40678	0.491525	0.521795	2656190
0.819672	0.491803	0.769361	3916420
1	1	1	5090490
0.793651	1	0.977073	4973780
0.510812	1	0.853952	4347040
1	1	1	5090490
1	0.474359	0.828132	4215600
1	0.474576	0.828294	4216420
0.514286	0.485714	0.596291	3035410
1	0.21041	0.538375	2740590
1	1	1	5090490
0.666667	1	0.936977	4769670
0.780488	1	0.973921	4957740
0.663871	1	0.935837	4763870
0.404612	1	0.770716	3923320
1	1	1	5090490
1	0.44	0.801231	4078660
1	1	1	5090490
1	1	1	5090490
0.794118	0.485294	0.75285	3832380
1	0.440678	0.801788	4081490
0.644444	1	0.927592	4721900
1	0.487805	0.837971	4265680
1	0.451613	0.810613	4126420
0.564516	0.451613	0.603377	3071490
1	1	1	5090490
1	0.446429	0.806462	4105290
1	0.00104811	0.00823894	41940.3
0.839286	1	0.986332	5020910
0.883401	1	0.992922	5054460
1	0.493151	0.841779	4285070
0.606557	0.459016	0.634414	3229480
0.6	1	0.906495	4614510
1	1	1	5090490
0.617978	1	0.915412	4659900
1	0.472727	0.826912	4209390
1	1	1	5090490
1	0.454545	0.812935	4138240
0.61194	1	0.912477	4644950
0.6875	1	0.945102	4811030
0.655172	0.482759	0.68037	3463420
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.486486	0.837022	4260860
0.543478	1	0.874873	4453530
0.837838	1	0.986077	5019620
0.885968	0.496483	0.801123	4078110
0.682927	1	0.943373	4802230
1	0.45	0.809328	4119880
1	1	1	5090490
1	0.474576	0.828294	4216420
0.921861	0.496488	0.815406	4150820
1	0.36	0.727794	3704830
1	0.419355	0.78379	3989880
1	1	1	5090490
1	0.451613	0.810613	4126420
0.867925	1	0.990866	5044000
1	0.441176	0.802196	4083570
1	0.453125	0.811813	4132530
0.851852	1	0.98844	5031650
1	0.5	0.846574	4309480
0.878788	0.409091	0.727288	3702250
0.843137	1	0.986998	5024300
0.892857	0.464286	0.779579	3968440
1	1	1	5090490
0.47541	0.409836	0.513516	2614050
1	1	1	5090490
1	0.434783	0.796917	4056700
0.84127	1	0.986677	5022670
0.613333	1	0.913159	4648430
1	1	1	5090490
0.127273	1	0.389636	1983440
1	0.0034481	0.0229986	117074
1	0.492308	0.841182	4282030
0.221858	1	0.555913	2829870
0.777922	1	0.973281	4954480
0.654545	1	0.931951	4744090
0.421875	1	0.785973	4000990
1	1	1	5090490
1	1	1	5090490
0.421053	1	0.785262	3997370
0.460526	1	0.817612	4162040
1	0.242548	0.586131	2983690
1	0.483333	0.83474	4249240
1	0.0438346	0.18092	920971
0.98	1	0.999799	5089470
0.187019	1	0.500565	2548120
0.469697	1	0.824632	4197780
0.694915	0.440678	0.668633	3403670
0.546875	0.484375	0.616784	3139730
1	1	1	5090490
0.784615	1	0.974933	4962890
1	1	1	5090490
1	0.222468	0.556832	2834550
1	1	1	5090490
1	0.491803	0.840824	4280210
1	0.464789	0.820897	4178770
0.68254	1	0.943225	4801480
0.645161	0.467742	0.663316	3376610
0.603448	0.482759	0.650614	3311950
0.688525	0.459016	0.680087	3461980
0.629032	0.419355	0.615314	3132250
0.795455	1	0.977488	4975890
1	0.199367	0.520868	2651470
0.0178571	1	0.0897384	456813
1	0.125	0.38493	1959480
1	0.0403226	0.169792	864325
1	0.50766	0.851825	4336210
0.5	1	0.846574	4309480
0.320755	1	0.685478	3489420
1	1	1	5090490
0.590909	0.484848	0.644632	3281490
1	1	1	5090490
0.525424	1	0.86356	4395950
1	0.442857	0.803568	4090550
1	0.485714	0.836465	4258020
0.66217	0.00457506	0.0205985	104856
1	0.492958	0.841642	4284370
0.84375	0.390625	0.695404	3539950
0.767123	0.438356	0.702754	3577360
0.868385	0.224333	0.513462	2613780
0.83871	1	0.986231	5020400
0.223684	1	0.558656	2843830
0.596137	1	0.90451	4604400
1	1	1	5090490
1	0.506352	0.850936	4331680
0.732143	0.410714	0.662036	3370090
0.858974	1	0.989552	5037310
0.677966	1	0.941463	4792510
0.542373	1	0.874197	4450090
0.135009	1	0.405352	2063440
0.0158033	1	0.0813482	414102
0.792453	0.490566	0.756049	3848660
0.537037	1	0.870907	4433340
1	0.483333	0.83474	4249240
0.52459	0.409836	0.545474	2776730
0.542857	1	0.874494	4451600
0.0547945	0.465753	0.119138	606469
0.688889	0.444444	0.668561	3403300
1	1	1	5090490
0.894737	0.421053	0.744505	3789900
0.622642	0.358491	0.557947	2840220
0.298507	1	0.659391	3356620
0.430556	1	0.793376	4038670
0.764706	0.490196	0.74267	3780550
0.276457	1	0.631898	3216670
0.430769	1	0.793556	4039590
0.483333	1	0.83474	4249240
0.0117647	1	0.0640312	325950
1	0.113193	0.359802	1831570
1	1	1	5090490
1	0.4	0.766516	3901940
0.204787	1	0.529535	2695600
0.42029	1	0.784602	3994010
0.742857	1	0.963673	4905570
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.753086	0.419753	0.680163	3462360
1	1	1	5090490
1	0.462687	0.819282	4170550
0.711538	1	0.953693	4854770
0.807692	1	0.980194	4989670
1	1	1	5090490
1	0.446429	0.806462	4105290
0.866667	1	0.990687	5043090
0.529412	0.470588	0.595373	3030740
0.45122	0.47561	0.544872	2773660
0.68254	0.47619	0.690299	3513960
0.309524	1	0.672509	3423400
1	1	1	5090490
0.714286	1	0.954623	4859500
1	0.23775	0.579286	2948850
1	0.431373	0.794063	4042170
0.764158	0.0162998	0.0670807	341474
1	0.1084	0.349258	1777890
0.870968	0.483871	0.785594	3999060
1	1	1	5090490
1	1	1	5090490
0.581818	1	0.896929	4565810
1	1	1	5090490
0.759259	1	0.968368	4929470
1	0.444444	0.804858	4097120
0.791045	0.477612	0.745559	3795260
1	0.44	0.801231	4078660
0.911765	0.352941	0.686664	3495460
1	0.454545	0.812935	4138240
1	0.492063	0.841009	4281150
0.590909	1	0.901782	4590510
0.0677966	1	0.250254	1273910
0.419355	0.483871	0.526556	2680430
1	1	1	5090490
1	0.414286	0.779354	3967290
1	0.393939	0.760917	3873440
1	1	1	5090490
0.697368	1	0.948729	4829500
0.717647	0.482353	0.713384	3631480
0.465753	1	0.821635	4182530
0.678676	1	0.941738	4793910
0.611111	1	0.912069	4642880
0.458333	1	0.815906	4153360
1	0.477612	0.830546	4227890
1	1	1	5090490
1	1	1	5090490
0.706897	0.413793	0.652078	3319400
0.0655738	1	0.244235	1243270
1	0.462687	0.819282	4170550
1	0.470588	0.825304	4201200
0.612903	0.467742	0.644855	3282630
0.611296	0.501661	0.669141	3406260
1	0.388889	0.75618	3849330
0.75	0.388889	0.651042	3314120
0.787879	1	0.975718	4966880
1	1	1	5090490
0.711864	0.491525	0.717332	3651570
1	0.00353748	0.0235042	119648
0.909091	1	0.995737	5068790
1	1	1	5090490
1	1	1	5090490
0.5	1	0.846574	4309480
0.41256	1	0.77783	3959540
1	0.550016	0.87882	4473630
0.681869	0.758686	0.858285	4369090
1	0.635486	0.923593	4701540
0.453125	0.484375	0.552324	2811600
1	0.166411	0.464834	2366230
1	0.478261	0.831026	4230330
1	1	1	5090490
0.0352782	1	0.153266	780197
1	0.100335	0.33103	1685110
0.830508	0.491525	0.773961	3939840
1	1	1	5090490
0.493151	0.479452	0.577404	2939270
0.41791	0.462687	0.511092	2601710
0.772727	1	0.971959	4947750
0.35	1	0.717438	3652110
0.660377	1	0.934397	4756540
0.561404	1	0.88551	4507680
0.428571	1	0.791699	4030140
0.548387	1	0.877844	4468660
0.37931	1	0.747014	3802670
0.00604961	1	0.0369496	188091
0.199894	1	0.521717	2655800
0.0149068	1	0.077604	395043
0.0972222	1	0.323823	1648420
0.5	0.464286	0.571165	2907510
1	1	1	5090490
0.52	0.46	0.581365	2959430
0.58	0.46	0.619311	3152600
1	0.492537	0.841345	4282860
0.626667	1	0.919533	4680880
1	0.480769	0.832869	4239710
0.528302	1	0.865405	4405330
0.526316	0.460526	0.585896	2982500
0.859649	1	0.989655	5037830
1	1	1	5090490
1	0.488372	0.838377	4267750
1	1	1	5090490
1	0.490587	0.83996	4275810
0.885246	1	0.993148	5055610
1	0.494048	0.842412	4288290
0.547826	1	0.877506	4466940
1	0.448718	0.808303	4114660
0.534247	0.39726	0.541212	2755040
0.571429	0.47619	0.626273	3188040
0.650794	0.47619	0.672952	3425650
0.0663265	1	0.246281	1253690
1	0.181731	0.491623	2502600
0.870968	1	0.991292	5046160
0.461538	1	0.818395	4166030
1	1	1	5090490
0.714286	1	0.954623	4859500
0.0689355	1	0.253309	1289470
0.0492436	0.652196	0.142545	725626
1	1	1	5090490
1	0.492537	0.841345	4282860
1	0.470588	0.825304	4201200
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.844828	1	0.987285	5025760
1	1	1	5090490
0.762712	0.474576	0.729797	3715020
1	1	1	5090490
0.3125	1	0.675985	3441090
0.410256	1	0.775784	3949120
0.171429	1	0.473758	2411660
0.830508	1	0.984748	5012850
1	1	1	5090490
0.680519	1	0.942451	4797540
1	1	1	5090490
1	0.472222	0.826533	4207460
1	1	1	5090490
1	1	1	5090490
0.428571	1	0.791699	4030140
0.714286	1	0.954623	4859500
