ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.00240707	0.46286	0.00868989	44235.8
0.437628	0.466089	0.528243	2689020
0.710346	0.611349	0.796489	4054520
0.501381	0.623798	0.676288	3442640
0.376404	0.148846	0.21749	1107130
1	0.542001	0.87397	4448930
1	0.234043	0.573931	2921590
0.169536	0.542001	0.311242	1584380
0.668661	0.0432225	0.131323	668500
0.0742728	0.0407038	0.020562	104671
0.183448	0.0720074	0.0703652	358193
0.168608	0.111437	0.093466	475788
1	0.279566	0.635878	3236930
0.295106	0.294889	0.299498	1524590
1.47665e-06	0.294889	6.81341e-06	34.6836
0.184856	0.294889	0.213106	1084810
0.0681619	0.115401	0.0459781	234051
0.0959187	0.198887	0.0946078	481600
0.332733	0.432317	0.422765	2152080
0.339981	0.313374	0.345111	1756780
0.497052	0.300731	0.433579	2207130
0.163577	0.610826	0.330068	1680210
0.0039348	1	0.0257253	130954
0.0246329	1	0.115865	589811
0.0901713	1	0.307127	1563430
0.0185611	1	0.0925583	471167
0.0581081	1	0.223452	1137480
0.0304551	1	0.136789	696325
0.0613997	1	0.232726	1184690
0.133832	1	0.402991	2051420
0.0566644	0.402897	0.10912	555473
0.283596	0.402897	0.362121	1843380
1	0.00362641	0.0240051	122198
0.0486902	1	0.195845	996949
0.111438	1	0.355964	1812030
0.41873	1	0.783247	3987110
0.506656	0.173581	0.301745	1536030
1	1	1	5090490
1	0.69683	0.948535	4828510
1	1	1	5090490
0.265235	0.265734	0.257428	1310440
0.358333	1	0.726088	3696140
0.322194	0.394856	0.389527	1982890
0.462618	0.226195	0.34084	1735040
0.447856	0.428308	0.508553	2588780
0.0492509	0.715249	0.153093	779321
0.684876	0.745988	0.854017	4347370
3.18883e-07	0.531054	2.80965e-06	14.3025
0.74173	0.531054	0.760879	3873250
0.779631	0.531054	0.779126	3966130
0.0830316	0.531054	0.181731	925101
0.315781	0.509952	0.455103	2316700
0.731752	0.728735	0.868541	4421300
0.266667	1	0.619135	3151700
1	0.482759	0.834322	4247110
0.558824	0.264706	0.430615	2192040
0.588235	0.264706	0.445292	2266750
1	6.2458e-05	0.000667115	3395.94
1	0.00045282	0.00393954	20054.2
0.590255	0.0863787	0.202729	1031990
0.460317	1	0.81745	4161220
1	1	1	5090490
0.765957	1	0.970184	4938710
1	1	1	5090490
0.538462	1	0.87179	4437840
1	0.490196	0.839681	4274390
1	0.47619	0.829494	4222530
1	0.179221	0.487326	2480730
1	0.25	0.596574	3036850
1	0.0192853	0.0954316	485794
1	0.489796	0.839396	4272940
0.538462	0.461538	0.594518	3026390
0.394737	1	0.761659	3877220
1	1	1	5090490
0.795918	1	0.977594	4976430
0.781818	1	0.974249	4959410
0.282051	0.487179	0.410139	2087810
1	0.230769	0.569155	2897280
1	0.298115	0.658916	3354210
0.769231	1	0.971049	4943120
0.490196	1	0.839681	4274390
1	1	1	5090490
1	0.436364	0.798231	4063390
1	0.470588	0.825304	4201200
1	0.473684	0.827628	4213030
1	0.395349	0.762227	3880110
1	0.0366762	0.157914	803859
1	1	1	5090490
0.665098	1	0.936339	4766420
1	1	1	5090490
1	0.369565	0.737441	3753940
1	1	1	5090490
1	0.461538	0.818395	4166030
0.783784	1	0.974731	4961860
0.348837	1	0.716215	3645890
0.319149	0.468085	0.433407	2206260
0.304348	0.456522	0.41317	2103240
0.0930233	0.465116	0.17914	911911
0.574468	0.446809	0.605742	3083520
0.270833	1	0.62461	3179570
1	1	1	5090490
0.522727	0.477273	0.595857	3033200
1	0.475	0.828609	4218030
1	1	1	5090490
1	0.504348	0.849568	4324720
1	0.0148813	0.0774965	394495
0.282609	0.478261	0.405657	2064990
0.692308	1	0.946886	4820120
1	0.00142315	0.0107517	54731.6
1	9.46457e-08	1.62536e-06	8.27389
1	0.434783	0.796917	4056700
1	0.191919	0.508717	2589620
0.741906	0.528215	0.758998	3863670
1	0.48	0.832305	4236840
1	0.487179	0.837521	4263390
0.4375	0.375	0.460607	2344710
0.40625	0.46875	0.506252	2577070
0.4	1	0.766516	3901940
1	0.000709059	0.00585085	29783.7
1	0.00198536	0.0143382	72988.5
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.788462	1	0.975856	4967590
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.692745	0.486486	0.703558	3581450
1	1	1	5090490
0.45098	1	0.81011	4123860
1	1	1	5090490
0.325581	1	0.69093	3517170
0.477273	1	0.830296	4226610
0.395349	0.465116	0.495281	2521220
1	0.0784314	0.278081	1415570
0.625	0.28125	0.48138	2450460
0.20296	1	0.526629	2680800
1	0.46875	0.823915	4194130
1	0.48	0.832305	4236840
0.6875	0.395833	0.626308	3188210
1	0.46	0.817203	4159970
1	0.413043	0.778258	3961710
1	1	1	5090490
0.490196	1	0.839681	4274390
1	0.45	0.809328	4119880
0.3125	1	0.675985	3441090
1	1	1	5090490
0.45283	0.415094	0.502152	2556200
1	0.413043	0.778258	3961710
0.571429	0.492063	0.637929	3247370
0.625352	1	0.918918	4677740
1	0.371429	0.739291	3763350
1	0.0139327	0.0734745	374021
1	0.106029	0.343963	1750940
0.68	1	0.94225	4796520
0.422222	1	0.786272	4002510
1	0.489362	0.839086	4271360
0.456522	1	0.814489	4146150
1	1	1	5090490
1	0.480769	0.832869	4239710
1	1	1	5090490
1	0.0260787	0.121178	616857
0.707692	1	0.952374	4848050
1	1	1	5090490
0.42	0.46	0.510826	2600360
0.888889	1	0.993585	5057840
1	0.490566	0.839945	4275730
0.73913	1	0.962555	4899880
0.888889	1	0.993585	5057840
0.512735	1	0.85524	4353590
0.409091	1	0.774744	3943830
0.936508	1	0.99794	5080010
1	0.223558	0.558466	2842870
0.155556	0.444444	0.253845	1292190
0.693878	1	0.947462	4823050
0.5	0.470588	0.575746	2930830
1	0.44898	0.808513	4115730
1	0.0249805	0.11715	596351
1	1	1	5090490
1	0.0844077	0.293072	1491880
1	0.392157	0.759252	3864970
1	1	1	5090490
0.578231	0.215136	0.383678	1953110
1	0.469697	0.824632	4197780
1	0.0130211	0.0695482	354034
1	0.147727	0.430239	2190130
0.0930149	1	0.313925	1598030
0.225806	0.483871	0.351167	1787610
1	0.0771488	0.274806	1398900
0.724638	0.478261	0.713816	3633670
1	0.234043	0.573931	2921590
1	1	1	5090490
1	0.481481	0.83339	4242370
0.75	1	0.965762	4916200
0.354167	0.458333	0.457459	2328690
0.429078	1	0.792128	4032320
1	1	1	5090490
1	1	1	5090490
0.634921	0.492063	0.675893	3440630
1	0.482143	0.833873	4244820
0.785714	0.47619	0.741976	3777020
1	1	1	5090490
0.534884	0.488372	0.611883	3114780
0.672414	0.482759	0.689843	3511640
1	0.322581	0.687549	3499960
0.682759	0.103448	0.257821	1312440
1	0.416667	0.781445	3977940
1	0.236842	0.57798	2942200
0.387755	0.428571	0.464422	2364140
1	1	1	5090490
0.559322	1	0.884305	4501550
1	1	1	5090490
1	1	1	5090490
0.44898	1	0.808513	4115730
0.608696	1	0.910875	4636800
0.717949	0.487179	0.717196	3650880
0.717949	0.487179	0.717196	3650880
1	0.189369	0.50449	2568100
1	1	1	5090490
1	1	1	5090490
0.698113	0.490566	0.709452	3611460
0.765625	0.46875	0.726655	3699030
1	0.436364	0.798231	4063390
0.76087	1	0.96881	4931720
0.757576	0.484848	0.735188	3742470
0.415094	0.471698	0.515082	2622020
0.5	1	0.846574	4309480
1	1	1	5090490
0.666667	1	0.936977	4769670
0.305085	0.457627	0.414498	2110000
1	1	1	5090490
0.428571	1	0.791699	4030140
0.439024	1	0.800429	4074580
1	0.105519	0.342818	1745110
0.434783	0.478261	0.53451	2720920
1	0.00591152	0.0362426	184493
0.391304	1	0.758453	3860900
1	0.464789	0.820897	4178770
0.313725	0.431373	0.406	2066740
0.438596	1	0.800077	4072780
1	1	1	5090490
0.64	0.46	0.654397	3331200
1	1	1	5090490
1	0.490566	0.839945	4275730
1	1	1	5090490
0.579545	1	0.895694	4559520
1	0.456522	0.814489	4146150
0.254545	1	0.602834	3068720
0.647059	0.411765	0.61883	3150150
1	0.393939	0.760917	3873440
0.365385	0.326923	0.37327	1900130
1	0.365854	0.733728	3735030
1	0.278788	0.634885	3231880
0.729167	0.458333	0.70049	3565840
0.735027	1	0.961304	4893510
1	0.463415	0.819842	4173400
0.71831	1	0.955966	4866330
1	1	1	5090490
1	0.238095	0.579782	2951380
1	1	1	5090490
1	0.472222	0.826533	4207460
1	1	1	5090490
1	0.418182	0.782769	3984680
1	0.439024	0.800429	4074580
0.301587	0.492063	0.431524	2196670
1	1	1	5090490
0.88	0.44	0.754581	3841190
0.0781749	1	0.277428	1412240
0.100044	1	0.330359	1681690
1	0.108138	0.348674	1774920
0.977959	0.490612	0.832157	4236090
1	1	1	5090490
1	1	1	5090490
1	0.120109	0.374664	1907220
1	0.45283	0.81158	4131340
1	1	1	5090490
1	0.0612759	0.232381	1182930
1	0.000268608	0.00247717	12610
1	1	1	5090490
0.782609	1	0.974444	4960400
1	0.375	0.742811	3781270
0.689655	1	0.945906	4815130
0.375	1	0.742811	3781270
1	0.347826	0.715149	3640460
0.809524	0.47619	0.752952	3832900
1	0.489362	0.839086	4271360
1	0.488372	0.838377	4267750
0.422222	0.444444	0.501629	2553540
1	0.48	0.832305	4236840
0.75	1	0.965762	4916200
1	0.45283	0.81158	4131340
0.731707	0.487805	0.724645	3688800
0.732143	1	0.96041	4888960
0.328358	0.477612	0.447368	2277320
1	0.105019	0.341692	1739380
0.652174	0.434783	0.640932	3262660
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
0.372881	0.474576	0.483426	2460880
0.33871	1	0.705401	3590840
0.5	1	0.846574	4309480
1	0.465116	0.821148	4180050
0.888082	0.212341	0.503169	2561380
0.516129	0.483871	0.596213	3035020
1	0.610433	0.911735	4641180
0.58529	0.610433	0.725005	3690630
0.418182	0.490909	0.530331	2699650
0.3	1	0.661192	3365790
0.520833	1	0.860586	4380810
1	0.113148	0.359705	1831070
1	0.44	0.801231	4078660
1.11022e-14	9.4007e-10	5.62722e-22	2.86453e-15
0.538462	0.435897	0.574906	2926550
1	0.0768964	0.274158	1395600
0.924528	0.471698	0.798011	4062270
0.936103	0.0121951	0.0624763	318035
1	0.000706867	0.00583495	29702.8
0.42	1	0.78435	3992730
1	1	1	5090490
0.678571	1	0.941698	4793710
1	1	1	5090490
0.6	0.46	0.63131	3213680
1	0.45614	0.81419	4144630
0.428571	0.428571	0.494926	2519420
0.796296	1	0.97768	4976870
1	0.439394	0.800733	4076130
1	1	1	5090490
1	1	1	5090490
1	0.46	0.817203	4159970
0.463415	0.487805	0.562195	2861850
0.463415	0.487805	0.562195	2861850
0.775155	0.318885	0.592656	3016910
0.681818	1	0.942949	4800070
1	0.183007	0.493794	2513660
0.0531382	1	0.209091	1064380
0.756827	1	0.967695	4926040
0.455922	1	0.814018	4143750
0.0106225	1	0.0588992	299826
0.00358395	1	0.0237662	120982
0.488107	1	0.838187	4266780
0.00510426	1	0.0320429	163114
0.443177	1	0.803828	4091880
1	1	1	5090490
1	0.196429	0.516108	2627240
1	0.441176	0.802196	4083570
0.484848	0.454545	0.553692	2818560
0.333333	0.454545	0.437435	2226760
0.727273	0.454545	0.6965	3545520
0.526316	0.473684	0.595613	3031960
0.868421	0.473684	0.776763	3954110
1	1	1	5090490
0.545455	1	0.876074	4459650
1	0.0454545	0.185956	946610
0.885714	1	0.993205	5055900
0.705882	0.470588	0.698268	3554530
0.182077	1	0.492213	2505610
0.727273	1	0.958875	4881150
0.0487589	1	0.196053	998006
1	0.0659112	0.245153	1247950
0.44	0.42	0.496831	2529120
0.754386	1	0.967011	4922560
0.69697	0.469697	0.692926	3527340
0.645833	0.458333	0.656358	3341180
0.480769	1	0.832869	4239710
1	0.242353	0.585854	2982290
0.444444	1	0.804858	4097120
1	1	1	5090490
0.333333	0.393939	0.397901	2025510
0.375	0.479167	0.488128	2484810
1	1	1	5090490
1	1	1	5090490
0.731707	1	0.960274	4888270
1	0.461538	0.818395	4166030
1	0.481481	0.83339	4242370
0.267532	1	0.620278	3157520
0.78	1	0.9738	4957120
0.426974	1	0.790343	4023230
0.68	0.44	0.660228	3360880
0.457143	1	0.814976	4148630
1	0.204204	0.52861	2690880
1	1	1	5090490
1	1	1	5090490
1	0.011233	0.0616567	313863
0.547619	0.428571	0.574876	2926400
0.3	0.46	0.411309	2093770
1	1	1	5090490
1	2.7604e-05	0.000317378	1615.61
1	1	1	5090490
0.673913	1	0.939876	4784430
1	1	1	5090490
1	0.369565	0.737441	3753940
1	0.439024	0.800429	4074580
1	0.428571	0.791699	4030140
0.388704	1	0.756005	3848440
0.4	0.48	0.50885	2590300
1	1	1	5090490
1	1	1	5090490
1	0.0806452	0.283685	1444100
1	0.183616	0.494828	2518920
1	0.0637899	0.23935	1218410
1	1	1	5090490
0.561404	0.421053	0.577315	2938820
0.645833	0.395833	0.604332	3076350
0.361702	1	0.729529	3713660
1	1	1	5090490
0.603175	1	0.908109	4622720
0.762712	1	0.969311	4934270
0.405405	0.486486	0.517401	2633820
0.25	1	0.596574	3036850
0.734873	0.0424116	0.139267	708937
0.442308	1	0.80312	4088270
0.770833	1	0.971468	4945250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.000479951	0.00414765	21113.6
1	0.469388	0.824398	4196590
0.358491	0.490566	0.481522	2451180
0.509804	0.490196	0.59644	3036170
1	1	1	5090490
1	0.435897	0.797844	4061420
1	0.452381	0.811223	4129530
0.266667	0.433333	0.364925	1857650
0.575	1	0.893197	4546810
0.178571	1	0.486208	2475040
1	0.000345729	0.00310114	15786.3
1	0.0217307	0.104938	534187
1	0.470588	0.825304	4201200
0.306122	0.489796	0.434449	2211560
1	0.458333	0.815906	4153360
1	1	1	5090490
0.692308	0.461538	0.684079	3482300
1	1	1	5090490
0.269231	1	0.622512	3168890
0.883721	0.44186	0.75768	3856960
0.795455	0.454545	0.729395	3712980
0.828125	0.484375	0.767544	3907170
0.777778	0.492063	0.7503	3819400
0.442623	1	0.803377	4089580
0.740741	1	0.96304	4902350
1	1	1	5090490
1	0.438596	0.800077	4072780
0.641026	0.461538	0.656176	3340260
1	1	1	5090490
1	0.00840336	0.0485641	247215
1	0.423077	0.787008	4006260
1	1	1	5090490
0.448276	1	0.807948	4112850
0.771429	1	0.971623	4946040
0.527273	0.472727	0.595541	3031600
0.540541	0.297297	0.454497	2313610
1	0.428571	0.791699	4030140
0.844828	0.37931	0.685133	3487670
0.509434	0.415094	0.540014	2748940
0.634146	1	0.922984	4698440
0.804878	1	0.979589	4986590
0.853659	1	0.988728	5033110
1	0.151724	0.437829	2228760
0.533333	0.4	0.542912	2763690
1	0.465116	0.821148	4180050
1	1	1	5090490
1	0.109395	0.351463	1789120
1	1	1	5090490
0.949468	0.18617	0.483083	2459130
1	1	1	5090490
1	0.000198536	0.00189097	9625.96
0.792359	0.0860767	0.251348	1279480
0.745455	0.490909	0.733825	3735530
0.552632	1	0.880377	4481550
1	0.205143	0.5301	2698470
1	0.464286	0.820511	4176810
0.617021	1	0.914951	4657550
1	1	1	5090490
1	0.502016	0.847967	4316570
0.727273	1	0.958875	4881150
1	0.490196	0.839681	4274390
0.72093	1	0.956828	4870720
0.519231	1	0.859538	4375470
1	1	1	5090490
0.375	1	0.742811	3781270
1	1	1	5090490
0.768842	0.316575	0.587331	2989800
0.000805971	0.0968542	0.000816369	4155.72
0.0267708	0.629948	0.0857134	436323
0.00382932	0.621809	0.0167634	85334
0.54283	0.621472	0.70393	3583350
0.200462	0.125013	0.117445	597852
0.811321	1	0.980961	4993570
0.631536	0.518054	0.692709	3526230
0.785714	1	0.975199	4964240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.811616	1	0.981023	4993890
0.692189	1	0.946843	4819890
0.75	0.458333	0.71082	3618420
0.795455	1	0.977488	4975890
1	0.428571	0.791699	4030140
1	0.444444	0.804858	4097120
0.358974	0.461538	0.463523	2359560
1	0.488372	0.838377	4267750
0.734682	0.427507	0.677821	3450440
0.493634	0.66812	0.695644	3541170
1	0.590062	0.901336	4588240
0.675676	1	0.940569	4787960
1	0.428571	0.791699	4030140
0.290323	1	0.649383	3305680
0.170213	1	0.47161	2400720
0.571429	1	0.891209	4536690
0.27907	1	0.635245	3233710
1	0.458333	0.815906	4153360
1	0.446809	0.806769	4106850
0.342105	1	0.70906	3609460
1	0.465517	0.821455	4181610
1	0.472727	0.826912	4209390
1	0.469388	0.824398	4196590
0.745098	0.490196	0.733114	3731910
1	0.369565	0.737441	3753940
1	0.00925047	0.0525712	267613
1	0.23588	0.576593	2935140
0.488372	1	0.838377	4267750
1	0.500891	0.847191	4312620
1	0.194805	0.513459	2613760
1	0.481481	0.83339	4242370
0.4	1	0.766516	3901940
0.773585	0.490566	0.747192	3803580
1	0.230655	0.568987	2896420
0.576271	1	0.893899	4550380
0.96	0.164706	0.449752	2289460
1	1	1	5090490
1	1	1	5090490
1	0.489362	0.839086	4271360
0.772727	1	0.971959	4947750
0.714286	1	0.954623	4859500
0.383904	1	0.751439	3825190
1	1	1	5090490
0.4	1	0.766516	3901940
1	1	1	5090490
0.357143	0.482143	0.475106	2418520
1	0.478261	0.831026	4230330
1	0.407407	0.773235	3936150
1	0.0021522	0.0153694	78238
0.56	0.38	0.542087	2759490
1	0.454545	0.812935	4138240
0.489796	0.44898	0.552969	2814890
0.265306	0.44898	0.372556	1896490
0.690909	0.454545	0.677783	3450250
1	0.502439	0.848258	4318050
1	0.434783	0.796917	4056700
0.309524	0.452381	0.4153	2114080
0.435484	0.467742	0.527799	2686760
1	0.465116	0.821148	4180050
1	0.477273	0.830296	4226610
0.681818	0.477273	0.690741	3516210
1	0.0129032	0.0690358	351426
0.433333	0.0666667	0.13128	668278
1	0.0714286	0.259933	1323180
0.678571	1	0.941698	4793710
0.384615	0.461538	0.484385	2465760
1	1	1	5090490
1	0.484848	0.835839	4254830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.83871	0.483871	0.771814	3928910
0.724138	0.482759	0.717001	3649890
0.375	1	0.742811	3781270
1	1	1	5090490
1	1	1	5090490
1	0.017674	0.0890001	453054
1	0.418605	0.783137	3986550
0.617021	1	0.914951	4657550
1	0.390244	0.757457	3855830
0.0478955	1	0.193437	984690
0.227273	1	0.564001	2871040
0.181818	1	0.491772	2503360
0.607843	0.470588	0.644059	3278580
1	0.00661129	0.0397932	202567
0.538462	0.480769	0.608722	3098700
0.818182	0.454545	0.739758	3765730
1	0.481481	0.83339	4242370
0.235123	1	0.575499	2929570
1	0.174208	0.478638	2436500
1	0.236425	0.57738	2939150
1	0.4	0.766516	3901940
0.761194	1	0.968899	4932170
1	0.423077	0.787008	4006260
1	1	1	5090490
1	1	1	5090490
0.9	1	0.994824	5064140
0.380952	1	0.748602	3810750
1	1	1	5090490
1	0.47619	0.829494	4222530
1	1	1	5090490
0.5	0.366667	0.494349	2516480
0.744681	0.446809	0.698874	3557610
1	1	1	5090490
1	1	1	5090490
0.87234	0.425532	0.739073	3762250
0.457143	0.485714	0.556189	2831270
1	0.478261	0.831026	4230330
0.888889	0.444444	0.761961	3878750
1	1	1	5090490
1	1	1	5090490
0.517241	0.172414	0.304736	1551250
1	0.521053	0.860729	4381530
1	0.425926	0.789449	4018680
1	0.4926	0.84139	4283090
1	1	1	5090490
0.790698	1	0.976385	4970280
0.763636	1	0.969561	4935540
0.92	0.4	0.735879	3745990
0.639344	1	0.925331	4710390
1	0.442308	0.80312	4088270
1	0.472222	0.826533	4207460
0.684211	1	0.943861	4804720
1	0.471698	0.82614	4205460
0.726027	1	0.958478	4879120
0.282051	1	0.639034	3253000
1	1	1	5090490
0.589744	1	0.901168	4587390
0.439024	0.439024	0.510074	2596530
0.098337	0.666172	0.244059	1242380
0.290557	0.666172	0.511419	2603370
0.745455	1	0.96444	4909470
0.344262	1	0.711367	3621210
1	0.416667	0.781445	3977940
1	1	1	5090490
0.857143	1	0.989272	5035880
1	1	1	5090490
0.5	1	0.846574	4309480
1	0.410714	0.776191	3951200
1	1.14087e-06	1.67522e-05	85.2769
1	0.206531	0.532293	2709630
0.763285	1	0.969466	4935060
0.421053	0.421053	0.483988	2463740
1	0.466667	0.822332	4186070
0.466667	1	0.822332	4186070
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.75	1	0.965762	4916200
1	0.0750988	0.269526	1372020
1	0.202899	0.526532	2680300
1	1	1	5090490
0.697674	1	0.948839	4830060
0.796296	1	0.97768	4976870
0.38491	1	0.752402	3830090
0.425532	1	0.789113	4016970
0.473684	1	0.827628	4213030
1	1	1	5090490
0.583333	0.479167	0.635811	3236590
0.730769	1	0.959981	4886770
1	1	1	5090490
1	1	1	5090490
0.241935	1	0.585262	2979270
1	0.42	0.78435	3992730
0.6	1	0.906495	4614510
0.622642	0.490566	0.6677	3398920
1	0.459016	0.816438	4156070
1	1	1	5090490
1	0.491525	0.840627	4279210
1	0.483871	0.835131	4251230
1	1	1	5090490
1	0.478261	0.831026	4230330
0.289474	0.460526	0.401941	2046070
0.645161	1	0.927906	4723500
1	0.428571	0.791699	4030140
0.555556	1	0.882104	4490340
1	0.489362	0.839086	4271360
0.762712	1	0.969311	4934270
1	1	1	5090490
1	0.487805	0.837971	4265680
0.895833	1	0.994376	5061860
1	0.00161645	0.0120062	61117.5
1	1	1	5090490
1	0.00434783	0.0279916	142491
0.520833	1	0.860586	4380810
0.356855	1	0.724567	3688400
0.822222	1	0.983168	5004810
0.648402	0.0506567	0.145045	738350
1	0.382353	0.749951	3817620
1	0.477273	0.830296	4226610
1	0.490566	0.839945	4275730
1	0.000884173	0.00710067	36145.9
1	0.48	0.832305	4236840
1	1	1	5090490
1	0.121212	0.376996	1919090
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.816327	1	0.981993	4998820
1	0.52551	0.863616	4396230
1	1	1	5090490
1	1	1	5090490
0.386364	1	0.753786	3837140
0.593277	0.489076	0.649178	3304640
0.652101	0.489076	0.683394	3478810
0.6	1	0.906495	4614510
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.136364	0.408059	2077220
0.444444	0.37037	0.461594	2349740
0.26	1	0.610239	3106420
1	1	1	5090490
0.545455	1	0.876074	4459650
1	0.468085	0.823411	4191570
1	0.0112104	0.0615555	313348
0.683333	0.483333	0.696167	3543830
1	1	1	5090490
1	1	1	5090490
1	0.472727	0.826912	4209390
0.393939	1	0.760917	3873440
0.618182	0.436364	0.623195	3172370
0.764706	0.431373	0.695718	3541550
1	0.0161172	0.0826469	420714
1	1	1	5090490
0.243243	0.157658	0.163407	831820
0.767857	1	0.970688	4941280
1	0.490909	0.840189	4276980
1	0.000579439	0.00489826	24934.5
1	0.471698	0.82614	4205460
0.246154	1	0.591212	3009560
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
0.292683	1	0.652292	3320490
0.302326	0.488372	0.430086	2189350
0.886792	0.490566	0.797123	4057750
0.395833	0.458333	0.491099	2499940
0.666667	1	0.936977	4769670
1	1	1	5090490
0.6	1	0.906495	4614510
1	1	1	5090490
1	1	1	5090490
0.333333	0.458333	0.439812	2238860
0.773585	1	0.97218	4948870
0.45098	0.45098	0.527304	2684240
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.782609	1	0.974444	4960400
0.715966	0.228571	0.45986	2340910
0.444444	1	0.804858	4097120
1	1	1	5090490
1	0.134966	0.405266	2063000
0.756757	0.405405	0.669294	3407040
1	0.413043	0.778258	3961710
0.498718	1	0.845683	4304940
1	0.489796	0.839396	4272940
0.177778	1	0.484839	2468070
