ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
1	0.494624	0.842818	4290360
1	1	1	5090490
1	0.45122	0.810301	4124830
1	1	1	5090490
0.128713	1	0.392596	1998510
1	1	1	5090490
1	0.446602	0.806602	4106000
1	1	1	5090490
0.0597015	0.477612	0.129949	661505
1	0.491803	0.840824	4280210
1	1	1	5090490
0.138783	1	0.412857	2101640
0.2	1	0.521888	2656660
0.0769231	0.203077	0.0805922	410254
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.334809	1	0.701155	3569220
0.470932	1	0.825563	4202520
1	1	1	5090490
0.344483	1	0.711602	3622400
0.519422	1	0.859664	4376110
0.276596	1	0.632076	3217580
0.321886	1	0.686762	3495960
1	0.724042	0.957839	4875870
0.227273	0.724042	0.461496	2349240
1	0.467449	0.822927	4189100
1	1	1	5090490
1	1	1	5090490
0.166317	0.584055	0.323628	1647420
0.346872	0.584055	0.526043	2677820
1	1	1	5090490
0.0394737	0.447368	0.0889409	452753
0.116883	0.441558	0.204586	1041440
0.0470588	0.411765	0.0957941	487639
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.119918	0.374257	1905150
1	0.123077	0.380916	1939050
0.2	1	0.521888	2656660
1	1	1	5090490
1	0.482759	0.834322	4247110
1	1	1	5090490
0.0989011	1	0.327722	1668270
1	0.466667	0.822332	4186070
1	0.486842	0.837279	4262160
1	0.458333	0.815906	4153360
0.130435	1	0.396115	2016420
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.465753	0.821635	4182530
0.0375	1	0.160628	817676
1	1	1	5090490
1	0.45977	0.817025	4159060
1	1	1	5090490
1	0.454545	0.812935	4138240
0.176842	1	0.483221	2459830
1	0.467532	0.822991	4189430
1	0.465909	0.821754	4183130
1	1	1	5090490
0.267532	0.490909	0.397944	2025730
1	0.446429	0.806462	4105290
1	1	1	5090490
1	1	1	5090490
0.0405405	0.486486	0.0971526	494555
1	1	1	5090490
1	0.102809	0.336686	1713900
1	0.00018578	0.0017818	9070.26
1	1	1	5090490
1	0.469136	0.824207	4195620
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.494845	0.842974	4291150
0.043956	0.472527	0.10124	515360
1	1	1	5090490
1	0.481481	0.83339	4242370
1	0.511313	0.854288	4348750
1	1	1	5090490
1	0.493269	0.841863	4285490
1	0.478723	0.831367	4232060
1	0.486842	0.837279	4262160
1	1	1	5090490
1	1	1	5090490
1	0.238806	0.580801	2956560
1	0.483871	0.835131	4251230
0.129588	1	0.394388	2007630
1	0.494737	0.842898	4290760
0.319159	1	0.68366	3480160
1	1	1	5090490
1	1	1	5090490
0.025641	1	0.119579	608713
1	0.493827	0.842257	4287500
1	0.470588	0.825304	4201200
1	0.219867	0.552907	2814570
0.075	0.475	0.154424	786094
1	1	1	5090490
1	0.485437	0.836265	4257000
1	1	1	5090490
1	0.488636	0.838567	4268720
1	1	1	5090490
1	1	1	5090490
1	0.454545	0.812935	4138240
1	0.478261	0.831026	4230330
1	0.47561	0.829063	4220340
0.0632911	0.379747	0.113642	578493
0.0659341	1	0.245215	1248270
1	0.244	0.588183	2994140
1	1	1	5090490
1	1	1	5090490
1	0.469136	0.824207	4195620
0.0526316	1	0.207602	1056800
1	1	1	5090490
0.129412	1	0.394027	2005790
1	1	1	5090490
1	1	1	5090490
1	0.480769	0.832869	4239710
1	1	1	5090490
1	0.486111	0.836752	4259480
1	1	1	5090490
1	0.118721	0.371713	1892200
1	1	1	5090490
1	0.47619	0.829494	4222530
1	0.489362	0.839086	4271360
1	1	1	5090490
1	1	1	5090490
1	0.489796	0.839396	4272940
1	0.494624	0.842818	4290360
1	0.313595	0.677256	3447570
1	1	1	5090490
1	0.481013	0.833047	4240620
1	0.49	0.839541	4273680
0.11236	1	0.357983	1822310
0.0813953	0.453488	0.158692	807821
1	1	1	5090490
1	1	1	5090490
1	0.443299	0.803927	4092390
1	0.44898	0.808513	4115730
1	0.244724	0.589204	2999340
1	0.452632	0.811422	4130540
1	1	1	5090490
0.0632911	1	0.237975	1211410
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.485294	0.836162	4256470
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0769231	0.358974	0.12673	645120
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.468085	0.823411	4191570
0.1	1	0.330259	1681180
1	0.479167	0.831693	4233720
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.457627	0.815355	4150550
1	1	1	5090490
1	0.513856	0.855987	4357400
1	0.478723	0.831367	4232060
1	1	1	5090490
1	1	1	5090490
1	0.494845	0.842974	4291150
1	0.472222	0.826533	4207460
1	0.475248	0.828793	4218970
1	0.486111	0.836752	4259480
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0493827	0.469136	0.110392	561950
1	1	1	5090490
1	0.466667	0.822332	4186070
0.203883	1	0.5281	2688290
1	1	1	5090490
0.125	1	0.38493	1959480
0.0588235	0.352941	0.101204	515179
1	0.487805	0.837971	4265680
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.466667	0.822332	4186070
0.34188	1	0.708819	3608230
1	1	1	5090490
1	0.564702	0.887405	4517330
1	0.564702	0.887405	4517330
0.36	0.564702	0.52716	2683500
1	0.765211	0.969984	4937700
1	1	1	5090490
0.734367	0.812595	0.904823	4605990
1	0.56479	0.887455	4517580
0.440981	0.568859	0.597759	3042890
1	0.459905	0.817129	4159590
1	0.588461	0.900489	4583930
0.323604	0.595515	0.510022	2596260
0.297354	0.857815	0.603557	3072400
1	0.597245	0.905082	4607310
0.548384	0.723226	0.763391	3886040
0.156501	0.223596	0.15231	775334
0.0163314	0.164994	0.0186371	94871.9
0.660979	0.236586	0.446534	2273080
2.42245e-05	0.447158	0.000134677	685.57
0.00169289	0.352133	0.00502236	25566.3
0.0209625	0.341739	0.0425433	216566
0.161975	0.187562	0.136528	694994
0.148547	0.34409	0.20311	1033930
1	0.445746	0.805912	4102490
0.116147	0.445746	0.205064	1043880
1	0.562247	0.885997	4510160
0.0946631	0.521813	0.197975	1007790
0.33086	0.66419	0.552735	2813690
0.0261613	0.824696	0.104342	531152
0.305369	0.799082	0.588204	2994250
1	0.799082	0.978309	4980080
0.531652	0.61889	0.694787	3536810
0.103308	0.415117	0.177939	905797
1	0.421993	0.786075	4001510
0.20414	0.412414	0.292534	1489140
1	0.287445	0.64581	3287490
0.310394	0.368752	0.362552	1845570
0.285534	0.359343	0.336222	1711540
0.501106	0.36793	0.496108	2525430
1	0.359504	0.727288	3702250
0.307512	0.529223	0.458215	2332540
1	0.747227	0.964959	4912110
1	0.743578	0.963886	4906650
0.314388	0.491247	0.44293	2254730
0.260562	1	0.610995	3110270
0.450232	1	0.809513	4120820
1	0.346907	0.714177	3635510
1	0.355554	0.723225	3681570
1	0.593948	0.903373	4598610
0.0281845	0.472803	0.070867	360748
0.261139	0.373923	0.32481	1653440
0.424242	0.744152	0.679691	3459960
1	0.512249	0.854915	4351940
0.578242	0.62222	0.727584	3703760
0.386294	0.626844	0.585561	2980790
0.0850676	0.416997	0.153916	783510
0.521835	0.739308	0.753247	3834400
0.425353	0.498587	0.540965	2753780
1	0.60641	0.909736	4631000
1	0.491082	0.840312	4277600
1	0.480816	0.832904	4239890
0.577803	0.853998	0.841985	4286120
1	1	1	5090490
0.000791152	1	0.00644157	32790.8
1	0.317765	0.682065	3472040
0.077488	0.462099	0.155031	789184
0.211694	0.707985	0.434333	2210970
1	1	1	5090490
0.0598813	1	0.228471	1163030
0.163585	1	0.459742	2340310
1	1	1	5090490
1	0.457143	0.814976	4148630
1	1	1	5090490
1	0.493976	0.842362	4288030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0909091	0.454545	0.17299	880603
1	0.333333	0.699537	3560990
1	1	1	5090490
0.0625	0.4375	0.125761	640186
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	0.493976	0.842362	4288030
1	1	1	5090490
1	0.471154	0.82573	4203370
1	0.217199	0.548849	2793910
1	1	1	5090490
1	1	1	5090490
0.267741	1	0.620552	3158920
1	1	1	5090490
1	1	1	5090490
1	0.483516	0.834873	4249920
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.494737	0.842898	4290760
1	0.45679	0.814699	4147220
1	1	1	5090490
1	1	1	5090490
1	0.38961	0.75686	3852790
0.129487	0.495238	0.240277	1223130
1	1	1	5090490
0.0306122	1	0.137337	699115
1	0.241935	0.585262	2979270
0.143519	1	0.42213	2148850
1	1	1	5090490
1	0.481132	0.833135	4241070
0.142857	0.488095	0.255424	1300230
1	0.444444	0.804858	4097120
1	0.466667	0.822332	4186070
0.190476	1	0.506329	2577460
1	0.493976	0.842362	4288030
1	0.488636	0.838567	4268720
1	0.48913	0.83892	4270520
1	0.47191	0.826299	4206270
1	1	1	5090490
0.1	1	0.330259	1681180
1	0.483333	0.83474	4249240
1	0.406977	0.772849	3934180
1	0.482353	0.834026	4245600
1	1	1	5090490
1	1	1	5090490
1	0.492308	0.841182	4282030
1	0.48	0.832305	4236840
1	1	1	5090490
1	1	1	5090490
1	0.431579	0.794237	4043060
1	1	1	5090490
0.091954	1	0.311399	1585170
1	0.46988	0.82477	4198480
1	1	1	5090490
0.0102041	1	0.0569895	290104
1	0.487805	0.837971	4265680
1	1	1	5090490
0.107143	1	0.346456	1763630
1	1	1	5090490
1	1	1	5090490
1	0.466667	0.822332	4186070
1	0.484375	0.835496	4253090
0.113384	1	0.360219	1833690
1	1	1	5090490
1	0.457831	0.815514	4151370
1	0.402062	0.7684	3911530
0.148851	1	0.432384	2201050
1	1	1	5090490
1	0.492537	0.841345	4282860
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.161765	0.470588	0.272175	1385500
1	0.472222	0.826533	4207460
1	1	1	5090490
1	0.476923	0.830037	4225300
1	0.494505	0.842735	4289930
1	0.478723	0.831367	4232060
1	0.495539	0.843461	4293630
0.0543478	1	0.212628	1082380
1	0.463415	0.819842	4173400
1	0.45122	0.810301	4124830
1	0.459459	0.816783	4157830
0.151899	1	0.438158	2230440
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.496134	0.843879	4295760
1	1	1	5090490
1	0.468468	0.823702	4193050
1	0.484848	0.835839	4254830
1	0.599229	0.906101	4612500
1	0.493671	0.842146	4286940
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.459184	0.816569	4156740
1	0.481481	0.83339	4242370
1	1	1	5090490
0.0833333	0.464286	0.164518	837478
0.0721649	1	0.261872	1333060
1	0.477778	0.830669	4228510
1	0.467391	0.822884	4188880
0.0481928	1	0.19434	989284
1	0.493506	0.84203	4286350
1	1	1	5090490
1	1	1	5090490
1	0.480519	0.832686	4238780
1	1	1	5090490
1	1	1	5090490
1	0.482353	0.834026	4245600
1	0.488889	0.838748	4269640
1	0.444444	0.804858	4097120
1	0.442105	0.802955	4087430
0.0875	1	0.30066	1530510
1	1	1	5090490
0.08	0.4	0.142145	723586
1	1	1	5090490
1	0.479592	0.832005	4235320
1	0.186813	0.50022	2546360
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.150685	0.493151	0.267481	1361610
1	1	1	5090490
1	0.473684	0.827628	4213030
1	1	1	5090490
1	1	1	5090490
1	0.496019	0.843799	4295350
1	0.46875	0.823915	4194130
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.395349	0.762227	3880110
1	0.496241	0.843954	4296140
1	0.449438	0.80888	4117590
1	0.240964	0.583882	2972240
1	1	1	5090490
0.495645	0.390977	0.511789	2605260
1	0.500463	0.846894	4311110
1	1	1	5090490
1	0.441176	0.802196	4083570
1	0.457143	0.814976	4148630
1	1	1	5090490
1	0.49432	0.842604	4289270
1	0.240644	0.583426	2969920
1	0.472527	0.826762	4208630
1	0.493506	0.84203	4286350
1	0.494514	0.842741	4289960
1	1	1	5090490
1	1	1	5090490
1	0.438202	0.799752	4071130
1	0.494838	0.842969	4291130
0.0526316	1	0.207602	1056800
1	0.495327	0.843313	4292880
0.0769231	1	0.274227	1395950
0.0879121	1	0.301663	1535610
1	1	1	5090490
1	0.436782	0.798577	4065150
1	1	1	5090490
1	1	1	5090490
1	0.16588	0.463883	2361390
1	0.490909	0.840189	4276980
1	0.494678	0.842856	4290550
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.491379	0.840523	4278680
1	1	1	5090490
0.0526316	1	0.207602	1056800
1	0.493506	0.84203	4286350
1	0.426829	0.790219	4022600
0.102273	0.465909	0.19269	980886
1	1	1	5090490
1	0.455696	0.813841	4142850
1	0.0904692	0.307844	1567080
1	1	1	5090490
1	1	1	5090490
1	0.431818	0.794438	4044080
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.493606	0.842101	4286710
0.108108	1	0.348608	1774590
0.101124	1	0.332839	1694320
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.469388	0.824398	4196590
1	0.235893	0.576612	2935240
1	0.499599	0.846296	4308060
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.471429	0.825937	4204430
1	0.49	0.839541	4273680
0.0652174	1	0.243263	1238330
0.327488	0.288732	0.317573	1616600
1	0.479592	0.832005	4235320
1	0.452632	0.811422	4130540
1	0.459184	0.816569	4156740
1	1	1	5090490
0.0981013	1	0.325868	1658830
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.443396	0.804007	4092790
0.0481928	1	0.19434	989284
1	0.492537	0.841345	4282860
1	1	1	5090490
1	0.487179	0.837521	4263390
1	0.486239	0.836844	4259950
1	0.47	0.824861	4198950
1	1	1	5090490
1	1	1	5090490
0.126582	0.481013	0.231296	1177410
1	0.454545	0.812935	4138240
0.190476	1	0.506329	2577460
1	1	1	5090490
1	0.4	0.766516	3901940
1	0.454545	0.812935	4138240
1	0.477273	0.830296	4226610
1	1	1	5090490
1	1	1	5090490
1	0.213406	0.543025	2764260
1	0.47191	0.826299	4206270
0.0860215	1	0.297046	1512110
1	0.423529	0.787397	4008240
1	0.479339	0.831819	4234370
1	0.462366	0.819034	4169290
1	1	1	5090490
0.0897436	0.423077	0.162163	825490
1	0.430233	0.793103	4037290
1	0.459184	0.816569	4156740
1	0.475248	0.828793	4218970
1	1	1	5090490
1	0.487179	0.837521	4263390
0.0625	1	0.235787	1200270
0.1125	1	0.35829	1823870
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.441558	0.802508	4085160
0.0941176	1	0.316537	1611330
1	1	1	5090490
1	0.375	0.742811	3781270
0.0540541	1	0.211771	1078020
1	0.489583	0.839244	4272160
1	1	1	5090490
1	1	1	5090490
0.0322581	1	0.143032	728102
1	1	1	5090490
0.1875	0.458333	0.29684	1511060
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.494787	0.842933	4290940
1	1	1	5090490
1	0.487179	0.837521	4263390
1	0.479452	0.831903	4234790
1	0.489362	0.839086	4271360
1	0.426966	0.790336	4023200
1	1	1	5090490
1	1	1	5090490
1	0.494118	0.842462	4288540
1	1	1	5090490
1	1	1	5090490
0.0757576	1	0.271229	1380690
1	1	1	5090490
1	0.419753	0.784136	3991640
1	0.472222	0.826533	4207460
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.490385	0.839816	4275070
1	1	1	5090490
1	1	1	5090490
1	0.121951	0.378553	1927020
0.0824742	0.494845	0.171361	872309
1	1	1	5090490
1	1	1	5090490
1	0.421687	0.78581	4000160
1	0.423729	0.787568	4009110
0.0768968	1	0.274159	1395610
0.0746269	1	0.268303	1365790
1	0.464789	0.820897	4178770
1	1	1	5090490
1	0.472222	0.826533	4207460
1	1	1	5090490
1	1	1	5090490
0.209677	1	0.537232	2734780
1	1	1	5090490
1	1	1	5090490
1	0.714236	0.954606	4859410
1	1	1	5090490
1	0.489796	0.839396	4272940
1	0.461538	0.818395	4166030
1	1	1	5090490
1	1	1	5090490
1	0.4375	0.799172	4068180
0.172283	0.747711	0.392812	1999610
0.0787879	1	0.278988	1420180
0.202471	1	0.525849	2676830
0.0595238	1	0.227463	1157900
1	1	1	5090490
1	1	1	5090490
1	0.462264	0.818956	4168890
1	0.440678	0.801788	4081490
1	1	1	5090490
0.0877193	0.473684	0.173719	884313
1	0.473684	0.827628	4213030
1	1	1	5090490
0.306931	1	0.669457	3407860
1	0.453488	0.8121	4133990
1	1	1	5090490
0.0422535	0.450704	0.0944767	480933
0.0704225	0.450704	0.141248	719020
1	0.494505	0.842735	4289930
1	1	1	5090490
1	0.43617	0.798071	4062570
1	0.494382	0.842648	4289490
1	1	1	5090490
1	1	1	5090490
1	0.484848	0.835839	4254830
1	1	1	5090490
1	0.493976	0.842362	4288030
0.0722892	0.493976	0.154704	787521
1	1	1	5090490
1	0.474359	0.828132	4215600
1	0.494505	0.842735	4289930
1	0.477778	0.830669	4228510
1	0.49	0.839541	4273680
1	1	1	5090490
0.111111	1	0.355247	1808380
1	1	1	5090490
0.170787	1	0.472625	2405890
1	1	1	5090490
1	0.493827	0.842257	4287500
1	0.4625	0.819138	4169810
1	1	1	5090490
1	0.593431	0.903104	4597240
0.31676	1	0.680911	3466170
0.0759494	1	0.271723	1383200
1	1	1	5090490
1	0.496519	0.844149	4297130
1	1	1	5090490
1	0.493827	0.842257	4287500
1	1	1	5090490
0.106667	1	0.345392	1758210
1	1	1	5090490
0.0714286	0.471429	0.147862	752689
0.0375	1	0.160628	817676
1	0.484211	0.835377	4252480
1	0.442105	0.802955	4087430
1	1	1	5090490
1	1	1	5090490
1	0.486111	0.836752	4259480
1	1	1	5090490
1	0.494382	0.842648	4289490
1	0.494253	0.842557	4289030
0.047619	1	0.192596	980410
1	1	1	5090490
1	1	1	5090490
1	0.483871	0.835131	4251230
0.304345	1	0.666392	3392260
1	1	1	5090490
1	0.485149	0.836057	4255940
1	0.219567	0.552452	2812250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0958904	1	0.32071	1632570
1	0.232298	0.571392	2908660
1	0.442857	0.803568	4090550
1	0.47541	0.828914	4219580
0.0465116	0.430233	0.0982828	500308
1	0.609359	0.911204	4638470
1	0.609359	0.911204	4638470
1	0.609359	0.911204	4638470
1	0.483516	0.834873	4249920
1	1	1	5090490
1	1	1	5090490
1	0.236842	0.57798	2942200
1	1	1	5090490
0.047619	0.47619	0.108537	552504
1	0.47619	0.829494	4222530
0.0784314	0.431373	0.148403	755443
0.0454545	0.409091	0.0926937	471856
0.0384615	0.442308	0.0863154	439388
0.0384615	0.442308	0.0863154	439388
0.0909091	0.454545	0.17299	880603
0.107306	1	0.34682	1765490
0.0618421	1	0.233959	1190970
0.106307	1	0.344585	1754110
0.0595238	1	0.227463	1157900
0.0506329	1	0.201679	1026640
0.0833333	1	0.290409	1478320
0.0441176	1	0.181804	925473
0.0483871	1	0.194928	992282
0.0166667	1	0.0849057	432212
0.0327869	1	0.144843	737325
0.0327869	1	0.144843	737325
0.0217391	0.456522	0.0557032	283557
1	0.456522	0.814489	4146150
0.0434783	0.456522	0.0976483	497078
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.486486	0.837022	4260860
0.139373	1	0.414021	2107570
1	1	1	5090490
0.0980392	0.470588	0.188058	957308
1	1	1	5090490
0.0285714	1	0.130153	662542
1	1	1	5090490
1	0.384615	0.75212	3828660
1	1	1	5090490
0.0588235	1	0.225483	1147820
1	0.372549	0.740399	3768990
1	0.5	0.846574	4309480
1	1	1	5090490
0.0384615	0.346154	0.0708147	360481
1	1	1	5090490
1	0.333333	0.699537	3560990
1	0.225806	0.561824	2859960
1	0.378378	0.746109	3798060
0.0273973	1	0.125954	641166
0.0410959	1	0.172268	876927
1	0.465116	0.821148	4180050
1	1	1	5090490
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.318182	0.682542	3474470
1	0.491228	0.840416	4278130
1	0.489796	0.839396	4272940
1	1	1	5090490
1	1	1	5090490
0.0882353	1	0.302448	1539610
0.271429	1	0.625387	3183530
1	1	1	5090490
1	0.44186	0.802755	4086420
1	1	1	5090490
1	0.407407	0.773235	3936150
1	1	1	5090490
0.0714286	1	0.259933	1323180
1	1	1	5090490
0.238095	1	0.579782	2951380
1	1	1	5090490
1	1	1	5090490
1	0.492754	0.841498	4283640
1	1	1	5090490
1	1	1	5090490
1	0.493506	0.84203	4286350
1	0.4	0.766516	3901940
1	1	1	5090490
0.0740741	1	0.266866	1358480
1	1	1	5090490
1	0.181818	0.491772	2503360
1	1	1	5090490
1	0.333333	0.699537	3560990
1	0.371429	0.739291	3763350
1	0.444444	0.804858	4097120
1	1	1	5090490
1	0.466667	0.822332	4186070
0.025	0.475	0.0645207	328442
1	0.487179	0.837521	4263390
0.05	0.475	0.112579	573083
0.140665	1	0.416562	2120500
1	1	1	5090490
1	0.457627	0.815355	4150550
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
0.238095	1	0.579782	2951380
1	1	1	5090490
1	0.491525	0.840627	4279210
1	0.411765	0.777125	3955950
1	0.413043	0.778258	3961710
1	0.45614	0.81419	4144630
1	1	1	5090490
1	0.460526	0.817612	4162040
1	0.484848	0.835839	4254830
1	1	1	5090490
0.0434783	1	0.179804	915291
1	0.469697	0.824632	4197780
1	1	1	5090490
1	0.10622	0.344391	1753120
1	1	1	5090490
1	0.473684	0.827628	4213030
1	1	1	5090490
1	0.240808	0.583659	2971110
1	0.136055	0.407444	2074090
1	1	1	5090490
0.0641026	0.487179	0.139483	710037
0.177419	1	0.48422	2464920
0.0806452	1	0.283685	1444100
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
0.1	0.433333	0.179349	912977
0.0333333	1	0.146707	746809
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.11236	0.47191	0.208755	1062660
1	1	1	5090490
1	1	1	5090490
0.0298507	0.447761	0.0710409	361633
1	1	1	5090490
1	0.466667	0.822332	4186070
1	0.477778	0.830669	4228510
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
0.0793651	0.444444	0.15325	780116
1	1	1	5090490
1	1	1	5090490
1	0.486111	0.836752	4259480
1	1	1	5090490
1	0.194053	0.512227	2607490
1	0.494118	0.842462	4288540
1	1	1	5090490
1	1	1	5090490
1	0.489362	0.839086	4271360
1	1	1	5090490
1	0.234494	0.574586	2924930
0.141825	1	0.418832	2132060
1	1	1	5090490
1	1	1	5090490
0.0933333	0.48	0.183929	936286
1	0.445946	0.806073	4103310
1	0.474359	0.828132	4215600
1	1	1	5090490
1	0.48913	0.83892	4270520
1	1	1	5090490
0.181818	0.393939	0.260452	1325830
1	0.393939	0.760917	3873440
1	0.455556	0.81373	4142290
1	1.42489e-07	2.38869e-06	12.1596
1	0.47561	0.829063	4220340
1	1	1	5090490
1	1	1	5090490
1	0.449541	0.808962	4118010
