ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	1	1	5090490
0.729167	0.489583	0.724704	3689100
1	1	1	5090490
1	0.402174	0.768502	3912050
0.488491	1	0.838463	4268190
0.484655	1	0.835699	4254120
0.560606	1	0.885049	4505340
0.761194	1	0.968899	4932170
1	0.000340466	0.00305916	15572.6
1	1	1	5090490
1	1	1	5090490
1	0.447059	0.80697	4107870
1	0.481481	0.83339	4242370
0.794521	1	0.977273	4974800
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.475	0.828609	4218030
1	1	1	5090490
1	0.418605	0.783137	3986550
0.862069	1	0.990017	5039670
0.871795	1	0.991406	5046740
0.787234	1	0.975564	4966100
1	1	1	5090490
1	0.0691151	0.253789	1291910
1	0.113553	0.360586	1835560
0.811321	0.490566	0.764685	3892620
0.773585	0.490566	0.747192	3803580
0.690476	1	0.94621	4816680
0.833333	1	0.985268	5015500
1	0.413793	0.77892	3965080
1	0.060208	0.229389	1167700
1	0.060208	0.229389	1167700
0.730769	0.196154	0.421789	2147110
0.456522	1	0.814489	4146150
0.875	1	0.99184	5048950
1	0.4	0.766516	3901940
0.788235	0.388235	0.668381	3402390
1	0.502739	0.848464	4319100
1	0.4375	0.799172	4068180
0.962025	0.455696	0.799908	4071920
1	1	1	5090490
0.677778	0.488889	0.697361	3549910
1	0.00135057	0.0102741	52300.3
1	1	1	5090490
1	1	1	5090490
0.676332	0.235893	0.452374	2302800
0.0106383	0.489362	0.0325787	165842
1	1	1	5090490
0.635644	0.214059	0.407464	2074190
1	1	1	5090490
0.694444	1	0.947669	4824100
1	1	1	5090490
0.795699	1	0.977544	4976180
1	0.468085	0.823411	4191570
0.816901	1	0.982109	4999420
0.694204	1	0.947581	4823650
1	1	1	5090490
1	0.488372	0.838377	4267750
0.846154	1	0.987507	5026900
0.847222	1	0.987685	5027800
1	0.448718	0.808303	4114660
1	0.242857	0.586568	2985920
1	1	1	5090490
1	1	1	5090490
0.836735	1	0.985881	5018620
0.742424	1	0.963544	4904910
0.247312	1	0.592832	3017810
1	0.253629	0.601579	3062330
1	0.488636	0.838567	4268720
1	0.452381	0.811223	4129530
1	1	1	5090490
0.18797	1	0.502157	2556220
0.791209	1	0.976505	4970890
0.692308	1	0.946886	4820120
0.790123	1	0.97625	4969590
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
0.827375	0.505107	0.782535	3983490
0.703704	1	0.950984	4840970
1	0.251918	0.599225	3050350
1	0.488636	0.838567	4268720
0.842857	1	0.98695	5024060
0.0504602	0.395666	0.0981051	499403
0.0460678	0.668501	0.137979	702380
0.691335	0.487747	0.703759	3582480
0.130859	0.808138	0.343341	1747780
0.365316	0.808138	0.655406	3336340
0.757576	1	0.967903	4927100
1	1	1	5090490
1	1	1	5090490
1	0.376812	0.744583	3790300
0.735294	0.218487	0.454407	2313160
0.851852	0.481481	0.77569	3948640
1	1	1	5090490
0.473684	1	0.827628	4213030
0.716049	0.419753	0.66187	3369240
0.639535	1	0.925416	4710820
0.621053	1	0.916884	4667390
0.909091	1	0.995737	5068790
0.685766	0.494054	0.705504	3591360
0.818966	1	0.982524	5001530
1	1	1	5090490
0.530612	0.44898	0.579981	2952390
1	1	1	5090490
1	0.60731	0.910185	4633290
1	0.404762	0.770851	3924010
1	1	1	5090490
0.623377	1	0.917987	4673010
1	0.494253	0.842557	4289030
1	0.42029	0.784602	3994010
1	0.0112495	0.0617308	314240
0.602564	0.487179	0.653365	3325950
0.893939	1	0.994165	5060790
0.878788	1	0.992338	5051490
0.771429	1	0.971623	4946040
1	0.241259	0.584301	2974380
1	1	1	5090490
0.0777778	1	0.276414	1407090
1	1	1	5090490
0.684932	1	0.944135	4806110
1	0.457944	0.815602	4151810
1	1	1	5090490
0.785714	0.459184	0.728598	3708920
1	0.445455	0.805676	4101290
0.528846	1	0.865752	4407100
1	0.471429	0.825937	4204430
1	0.222468	0.556832	2834550
0.85	0.45	0.750093	3818340
0.697674	0.44186	0.671041	3415930
0.75	0.409091	0.669324	3407190
1	0.409091	0.774744	3943830
0.885914	1	0.99323	5056030
1	1	1	5090490
0.361429	1	0.729251	3712250
1	1	1	5090490
0.225153	1	0.560851	2855010
0.615142	1	0.914041	4652920
0.559046	1	0.884144	4500730
0.128395	1	0.391945	1995190
0.0573502	1	0.22129	1126480
0.443435	1	0.804038	4092950
0.108126	0.789073	0.29532	1503320
0.442564	0.796576	0.72009	3665610
0.370495	0.796576	0.655286	3335730
0.24486	0.801326	0.515756	2625450
0.402508	0.801326	0.687503	3499730
0.74339	0.619495	0.817612	4162040
0.607328	0.624009	0.746692	3801030
0.811431	0.624009	0.850928	4331640
0.0209434	0.624009	0.0697553	355089
0.781658	0.624009	0.837939	4265520
1	0.622746	0.917689	4671490
0.581502	0.811252	0.826175	4205640
0.53858	0.811252	0.798696	4065750
0.146092	0.814179	0.37219	1894630
0.476664	0.634336	0.66403	3380240
0.0738461	0.814336	0.229186	1166670
0.789221	1	0.976037	4968510
0.245614	1	0.590454	3005700
0.148021	1	0.430801	2192990
0.757201	1	0.967799	4926570
0.694718	0.532915	0.738098	3757280
0.506743	0.741182	0.743389	3784210
0.361404	1	0.729226	3712120
0.727884	1	0.95907	4882140
1	0.438776	0.800224	4073540
0.23303	1	0.572458	2914090
1	0.500784	0.847116	4312240
0.39505	0.497426	0.516236	2627900
0.675325	0.441558	0.659014	3354700
1	0.473684	0.827628	4213030
1	0.465909	0.821754	4183130
1	1	1	5090490
0.842281	1	0.986851	5023560
0.836066	1	0.985762	5018010
0.639344	1	0.925331	4710390
0.721311	1	0.956953	4871360
1	0.487805	0.837971	4265680
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.00760103	0.0446901	227494
1	0.499599	0.846296	4308060
1	0.472222	0.826533	4207460
1	0.475	0.828609	4218030
1	0.477273	0.830296	4226610
1	0.438356	0.799879	4071780
0.849462	1	0.988054	5029680
1	0.455882	0.813987	4143590
1	1	1	5090490
0.5	1	0.846574	4309480
1	1	1	5090490
1	1	1	5090490
0.638298	0.404255	0.607585	3092910
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.711756	1	0.953768	4855140
1	1	1	5090490
1	1	1	5090490
0.833333	1	0.985268	5015500
0.140845	1	0.416915	2122300
0.0761905	0.457143	0.151764	772552
0.79798	1	0.978061	4978810
0.0761905	0.495238	0.16139	821557
1	0.469136	0.824207	4195620
1	0.172158	0.475044	2418210
1	1	1	5090490
0.857143	1	0.989272	5035880
1	1	1	5090490
1	0.483871	0.835131	4251230
1	1	1	5090490
1	0.488889	0.838748	4269640
1	0.493151	0.841779	4285070
0.874684	0.498734	0.798124	4062840
1	0.493333	0.841908	4285720
0.75641	1	0.967578	4925450
0.255319	1	0.603891	3074100
0.797619	0.369048	0.654347	3330950
0.634409	0.462366	0.653085	3324520
1	1	1	5090490
0.803907	0.231013	0.498371	2536950
0.661017	1	0.934662	4757890
0.833333	1	0.985268	5015500
1	1	1	5090490
1	1	1	5090490
1	0.487179	0.837521	4263390
1	1	1	5090490
1	0.192833	0.510223	2597290
1	0.443299	0.803927	4092390
0.813187	1	0.981349	4995550
1	1	1	5090490
1	1	1	5090490
1	0.487805	0.837971	4265680
1	1	1	5090490
1	0.471264	0.825814	4203800
0.529412	1	0.866112	4408930
1	1	1	5090490
1	0.497424	0.844782	4300350
0.585106	1	0.898701	4574830
0.813333	1	0.98138	4995700
1	0.225064	0.560718	2854330
1	0.454545	0.812935	4138240
0.808989	1	0.98047	4991080
0.875	1	0.99184	5048950
1	1	1	5090490
1	1	1	5090490
0.831169	0.467532	0.755905	3847930
1	1	1	5090490
0.83871	1	0.986231	5020400
0.699115	0.469027	0.693528	3530400
0.697248	1	0.948685	4829270
1	0.495056	0.843122	4291900
1	1	1	5090490
1	1	1	5090490
1	0.477612	0.830546	4227890
1	0.465116	0.821148	4180050
1	0.478723	0.831367	4232060
0.843373	0.481928	0.77237	3931740
1	0.487179	0.837521	4263390
1	1	1	5090490
1	1	1	5090490
0.156627	1	0.446995	2275420
0.0114943	0.494253	0.0350557	178451
0.139535	1	0.414341	2109200
0.156627	1	0.446995	2275420
1	0.439394	0.800733	4076130
0.0952381	0.495238	0.191213	973370
0.715909	1	0.955167	4862270
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.645161	0.408602	0.615083	3131070
0.655172	1	0.932217	4745440
1	0.210759	0.53892	2743370
0.940238	0.240964	0.562949	2865690
1	0.438356	0.799879	4071780
0.384211	1	0.751733	3826690
0.76315	1	0.96943	4934870
1	1	1	5090490
1	1	1	5090490
0.0804598	1	0.283218	1441720
1	0.469136	0.824207	4195620
0.816327	1	0.981993	4998820
0.632911	0.468354	0.656869	3343780
1	0.494737	0.842898	4290760
0.818182	0.465909	0.74884	3811960
0.914634	1	0.996248	5071390
0.127907	0.406977	0.205902	1048140
1	1	1	5090490
0.810526	0.452632	0.734748	3740230
1	0.453333	0.811978	4133370
0.691489	0.43617	0.663122	3375620
1	0.426829	0.790219	4022600
1	1	1	5090490
0.242449	1	0.58599	2982980
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.494737	0.842898	4290760
1	0.415584	0.780496	3973110
1	1	1	5090490
0.871795	0.435897	0.747695	3806130
1	0.394366	0.761314	3875460
0.22921	1	0.566862	2885610
1	1	1	5090490
1	1	1	5090490
0.649485	0.474227	0.670721	3414300
1	0.47	0.824861	4198950
0.722222	1	0.95725	4872870
1	1	1	5090490
1	0.467391	0.822884	4188880
1	0.462366	0.819034	4169290
0.606742	1	0.909901	4631840
0.804348	0.445652	0.726217	3696800
1	0.468085	0.823411	4191570
0.623904	1	0.918236	4674270
0.625	1	0.918752	4676900
1	1	1	5090490
1	0.482759	0.834322	4247110
1	1	1	5090490
0.986842	1	0.999913	5090050
0.011236	1	0.0616701	313931
1	1	1	5090490
1	0.47619	0.829494	4222530
1	0.457364	0.815149	4149510
1	1	1	5090490
0.797753	1	0.97801	4978550
0.731343	0.41791	0.667925	3400070
1	0.419643	0.78404	3991150
1	1	1	5090490
0.780822	0.452055	0.720548	3667940
1	0.203762	0.527907	2687300
1	1	1	5090490
1	0.428571	0.791699	4030140
0.823529	1	0.983423	5006100
1	0.460526	0.817612	4162040
1	0.432099	0.794673	4045280
0.761905	0.428571	0.691994	3522590
1	1	1	5090490
0.858824	1	0.989529	5037190
1	1	1	5090490
0.896552	0.482759	0.795276	4048350
0.849462	0.44086	0.742314	3778750
1	0.482353	0.834026	4245600
0.857143	1	0.989272	5035880
0.808219	0.465753	0.744212	3788400
0.78481	0.417722	0.693448	3529990
1	0.423077	0.787008	4006260
1	0.458824	0.816288	4155310
1	1	1	5090490
0.838868	0.105463	0.303016	1542500
1	0.466667	0.822332	4186070
1	0.472527	0.826762	4208630
0.804598	1	0.979528	4986280
0.838384	1	0.986174	5020110
1	0.484375	0.835496	4253090
1	0.472527	0.826762	4208630
1	0.104698	0.340967	1735690
0.829787	1	0.984614	5012170
0.590817	1	0.901734	4590270
1	0.443299	0.803927	4092390
0.764045	0.483146	0.737023	3751810
0.552511	1	0.880306	4481190
1	0.144737	0.42449	2160860
1	0.492958	0.841642	4284370
0.705628	0.175824	0.382985	1949580
1	1	1	5090490
1	0.444444	0.804858	4097120
0.211424	1	0.539953	2748630
1	0.460526	0.817612	4162040
1	0.458824	0.816288	4155310
1	1	1	5090490
0.843137	0.460784	0.755816	3847480
1	0.493151	0.841779	4285070
0.729412	0.364706	0.61828	3147350
0.793478	0.467391	0.738732	3760510
0.739969	0.649504	0.832754	4239130
1	0.388235	0.755562	3846180
1	1	1	5090490
0.629213	1	0.920718	4686910
0.10989	0.428571	0.191	972285
1	1	1	5090490
0.806452	1	0.979929	4988320
1	0.46988	0.82477	4198480
0.787879	1	0.975718	4966880
0.675741	1	0.940595	4788090
1	0.165768	0.463681	2360360
0.855072	1	0.98895	5034240
0.861111	1	0.989875	5038950
0.686047	1	0.944556	4808250
0.467391	0.48913	0.565986	2881150
1	0.458333	0.815906	4153360
1	0.482759	0.834322	4247110
0.642202	1	0.926603	4716860
1	0.4875	0.837752	4264570
1	1	1	5090490
1	1	1	5090490
1	0.46	0.817203	4159970
1	1	1	5090490
0.876404	1	0.992026	5049900
1	1	1	5090490
1	0.475	0.828609	4218030
0.329897	1	0.695744	3541680
0.565217	0.48913	0.631908	3216720
1	0.451613	0.810613	4126420
0.361192	0.65285	0.576483	2934580
0.570872	1	0.890897	4535100
0.803717	0.475697	0.749925	3817490
0.781609	1	0.974198	4959150
0.793103	0.45977	0.73251	3728840
0.753086	1	0.966643	4920690
0.677083	1	0.941119	4790760
1	1	1	5090490
1	0.489796	0.839396	4272940
0.881239	0.493976	0.797357	4058940
0.663511	1	0.93569	4763120
1	0.46988	0.82477	4198480
1	1	1	5090490
0.833333	1	0.985268	5015500
0.38835	0.456311	0.483854	2463060
0.5625	1	0.886142	4510900
0.529412	1	0.866112	4408930
0.8	1	0.978515	4981120
0.770833	0.489583	0.745145	3793150
0.605263	1	0.909161	4628080
1	0.177596	0.484525	2466470
1	0.473214	0.827277	4211240
1	0.498734	0.845695	4305000
0.914634	0.47561	0.797105	4057660
1	0.494624	0.842818	4290360
0.486616	1	0.837116	4261330
1	1	1	5090490
1	0.46988	0.82477	4198480
0.176471	1	0.482577	2456550
0.736597	1	0.961785	4895960
0.65	0.425	0.631632	3215310
1	1	1	5090490
0.615385	1	0.914159	4653520
1	0.494893	0.843007	4291320
0.694118	1	0.94755	4823490
0.851852	1	0.98844	5031650
1	0.460784	0.817812	4163060
0.813187	1	0.981349	4995550
0.8	0.477778	0.749826	3816980
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.235227	1	0.575648	2930330
0.251291	1	0.59836	3045950
1	1	1	5090490
0.867347	1	0.990784	5043580
0.746667	0.493333	0.736235	3747800
1	0.458333	0.815906	4153360
1	0.481013	0.833047	4240620
1	0.0672122	0.248678	1265890
1	1	1	5090490
0.409938	1	0.7755	3947670
1	1	1	5090490
1	0.428571	0.791699	4030140
0.72	0.466667	0.702456	3575850
0.382394	1	0.749991	3817820
0.520719	1	0.860512	4380430
0.802083	1	0.978977	4983470
0.522727	1	0.861818	4387080
1	1	1	5090490
1	1	1	5090490
0.747126	0.45977	0.71056	3617100
0.0555556	1	0.216132	1100220
1	1	1	5090490
1	1	1	5090490
1	0.493976	0.842362	4288030
1	0.493912	0.842316	4287800
1	0.0672052	0.24866	1265800
1	0.212677	0.541897	2758520
1	0.366618	0.734496	3738940
0.893443	0.45082	0.769055	3914870
0.892827	0.469803	0.783875	3990310
1	0.469803	0.824712	4198190
1	0.251828	0.599101	3049720
0.775495	0.635981	0.841814	4285250
0.0710273	0.740118	0.207417	1055850
0.108521	0.740118	0.282862	1439910
0.380947	0.695683	0.616951	3140590
0.232642	0.696444	0.456907	2325880
0.511188	0.696444	0.7237	3683990
0.0468947	0.701427	0.145207	739174
0.0118843	0.696444	0.0479581	244130
5.52984e-07	0.696444	6.07327e-06	30.9159
2.11928e-06	0.560574	1.73964e-05	88.5561
0.0620069	0.560574	0.151527	771346
0.359715	0.660406	0.57901	2947450
0.869864	0.660406	0.892899	4545290
0.38199	0.660406	0.599708	3052810
0.136958	0.660406	0.307793	1566820
0.0798839	0.660406	0.207968	1058660
0.1456	0.652943	0.318779	1622740
0.182517	0.652943	0.372675	1897100
0.367541	0.65042	0.581159	2958390
0.30042	0.503572	0.436997	2224530
0.015824	0.400437	0.0384083	195517
0.235459	1	0.575984	2932040
0.884839	1	0.993099	5055360
0.866183	1	0.990618	5042730
0.860172	1	0.989734	5038230
0.363903	1	0.731761	3725020
0.0770767	0.78917	0.231125	1176540
0.0485347	0.78917	0.163253	831040
0.491304	1	0.84047	4278410
0.0708126	0.769604	0.213064	1084600
0.0396145	0.757009	0.135156	688012
0.65625	1	0.932671	4747760
1	1	1	5090490
1	0.487179	0.837521	4263390
0.222577	1	0.556994	2835380
0.0225021	1	0.107879	549155
0.359603	1	0.727389	3702770
0.515853	0.776192	0.766883	3903810
0.60896	1	0.911006	4637470
0.359194	1	0.72697	3700640
0.186862	1	0.500302	2546780
0.0567623	1	0.219607	1117910
0.00175098	1	0.0128654	65491.4
0.00257287	1	0.0179142	91192
0.000314	1	0.00284676	14491.4
0.0432776	1	0.179175	912086
0.818705	1	0.982472	5001260
0.6068	1	0.909931	4631990
0.785124	1	0.975056	4963510
0.585681	0.868059	0.852329	4338780
1	0.867973	0.990873	5044030
0.723946	1	0.957809	4875720
0.585603	1	0.898967	4576180
0.101904	0.617994	0.237104	1206980
0.0429383	1	0.178108	906656
0.331196	0.444994	0.429575	2186750
1	0.667709	0.937399	4771820
0.144153	0.668193	0.321721	1637720
0.109774	0.427264	0.190409	969274
0.0159521	0.426947	0.040791	207646
0.0299726	0.584692	0.0883972	449985
0.0130331	0.584692	0.0447843	227974
0.000176349	0.58905	0.00105668	5379.02
0.000283824	0.581752	0.00160308	8160.48
0.00752628	0.579967	0.028085	142966
0.0113913	0.416966	0.0301595	153527
0.275248	0.415226	0.362188	1843710
0.167716	0.411887	0.253695	1291430
0.70765	0.290039	0.530262	2699300
0.834371	0.421171	0.718918	3659650
0.0457991	0.284708	0.0696273	354437
0.111048	0.411887	0.186835	951081
0.14362	0.416637	0.228347	1162400
0.0412885	0.415549	0.0869077	442403
0.0281695	0.279183	0.0459708	234014
0.190901	0.279183	0.209555	1066740
0.247561	0.279183	0.253789	1291910
0.117769	0.285195	0.147569	751197
1	0.163021	0.458721	2335120
0.695652	0.405797	0.639341	3254560
0.264593	0.159017	0.175381	892774
0.0571787	0.20823	0.0646594	329148
0.742046	0.156228	0.365728	1861730
0.0658457	0.120063	0.0461704	235030
0.0133702	0.824696	0.0607273	309132
0.0181856	0.513142	0.0529515	269549
0.495442	0.513142	0.602405	3066530
0.868918	0.516024	0.808034	4113290
0.882074	0.51525	0.812891	4138010
1	0.465116	0.821148	4180050
0.816924	1	0.982114	4999440
0.0665912	1	0.246999	1257350
0.499195	0.79577	0.763982	3889040
0.365923	0.790751	0.648183	3299570
0.55201	1	0.880008	4479680
0.689613	1	0.94589	4815050
0.701581	1	0.950235	4837160
0.127215	1	0.389517	1982830
0.565809	1	0.888036	4520540
0.514699	1	0.856548	4360250
1	1	1	5090490
0.404671	1	0.770769	3923590
0.548616	0.851788	0.822818	4188550
0.105268	0.865168	0.309297	1574470
0.622047	0.735522	0.815278	4150160
0.635811	0.884718	0.88615	4510940
0.0390525	1	0.165694	843463
0.538828	1	0.872017	4438990
0.176408	0.649316	0.362738	1846520
0.654674	0.742429	0.836707	4259250
0.915663	0.463855	0.788431	4013500
0.374459	0.172246	0.241298	1228330
0.0117184	0.230526	0.0186774	95077.1
0.126798	0.119767	0.0787765	401011
1	0.46875	0.823915	4194130
0.482759	1	0.834322	4247110
0.490385	1	0.839816	4275070
0.494845	0.463918	0.567389	2888290
0.727273	1	0.958875	4881150
0.780822	1	0.974004	4958160
0.631579	1	0.92181	4692460
1	1	1	5090490
0.915493	1	0.996324	5071780
0.656716	1	0.932868	4748750
1	1	1	5090490
1	0.11706	0.368161	1874120
1	1	1	5090490
1	1	1	5090490
0.0930233	0.476744	0.182523	929134
0.872093	0.476744	0.780655	3973920
1	0.492976	0.841656	4284440
0.780822	0.493151	0.752547	3830830
1	0.482759	0.834322	4247110
1	1	1	5090490
0.871287	1	0.991336	5046390
0.236874	1	0.578027	2942440
1	1	1	5090490
1	0.232174	0.57121	2907740
1	1	1	5090490
1	1	1	5090490
1	0.193574	0.51144	2603480
0.777778	0.444444	0.712875	3628880
0.781609	1	0.974198	4959150
1	0.00250845	0.0175293	89232.5
0.824742	1	0.983657	5007300
1	0.48913	0.83892	4270520
1	0.484536	0.835613	4253680
1	0.465347	0.821324	4180940
1	0.457143	0.814976	4148630
0.66367	1	0.935755	4763450
0.884058	1	0.993003	5054870
0.84058	1	0.986558	5022060
0.695652	1	0.948108	4826340
0.804124	1	0.979424	4985750
0.539326	1	0.872325	4440560
0.635294	1	0.923506	4701100
0.574257	0.49505	0.641853	3267350
1	0.375	0.742811	3781270
0.52	0.4	0.534605	2721400
0.0666667	1	0.247203	1258390
0.897436	0.384615	0.712331	3626120
0.843137	0.470588	0.763544	3886810
1	0.417722	0.782367	3982630
1	0.426829	0.790219	4022600
0.473684	1	0.827628	4213030
0.245763	1	0.590663	3006770
0.423077	0.442308	0.500751	2549070
0.0123035	1	0.0664127	338073
1	0.47	0.824861	4198950
1	0.495575	0.843487	4293760
0.5	1	0.846574	4309480
1	0.464789	0.820897	4178770
0.878788	0.484848	0.78958	4019350
0.414477	1	0.779522	3968150
1	1	1	5090490
1	1	1	5090490
0.71875	1	0.956111	4867080
0.593023	1	0.902891	4596160
1	1	1	5090490
0.692308	0.461538	0.684079	3482300
1	0.617462	0.915164	4658630
1	0.237061	0.578296	2943810
1	0.471264	0.825814	4203800
0.86651	1	0.990665	5042970
1	1	1	5090490
1	1	1	5090490
0.603158	0.142456	0.296805	1510890
0.146667	1	0.428207	2179780
0.843885	8.75542e-06	9.46888e-05	482.012
1	2.51718e-06	3.49697e-05	178.013
0.725275	1	0.958236	4877890
1	1	1	5090490
0.779817	0.495413	0.753755	3836980
0.0886076	0.493671	0.180633	919512
1	0.217762	0.549709	2798290
0.6	0.494737	0.657373	3346350
1	1	1	5090490
1	0.423077	0.787008	4006260
0.673913	0.423913	0.643604	3276260
0.833333	1	0.985268	5015500
1	0.461538	0.818395	4166030
0.56962	0.468354	0.61929	3152490
1	0.494382	0.842648	4289490
1	1	1	5090490
0.168539	0.460674	0.276067	1405320
1	0.483871	0.835131	4251230
0.534247	1	0.869165	4424470
1	1	1	5090490
0.608696	0.48913	0.658452	3351840
0.720196	0.221131	0.451852	2300150
1	1	1	5090490
1	1	1	5090490
1	0.495381	0.84335	4293070
1	0.475	0.828609	4218030
1	0.247368	0.592912	3018210
1	0.00502931	0.0316468	161098
1	1	1	5090490
0.776786	0.4375	0.706627	3597080
0.8125	1	0.981207	4994830
1	1	1	5090490
0.670213	1	0.938405	4776940
1	1	1	5090490
1	0.435484	0.797501	4059670
1	0.00107617	0.00843112	42918.6
0.840909	0.409091	0.711096	3619830
1	0.477778	0.830669	4228510
1	0.485714	0.836465	4258020
0.457447	0.457447	0.536576	2731440
1	1	1	5090490
0.64	1	0.925624	4711880
0.505263	1	0.850194	4327910
1	1	1	5090490
0.816327	0.489796	0.766364	3901170
1	1	1	5090490
0.882353	0.411765	0.731173	3722030
0.878049	0.463415	0.77278	3933830
1	1	1	5090490
0.842697	0.494382	0.781399	3977710
0.759425	1	0.968414	4929700
0.810811	1	0.980854	4993030
0.0697674	1	0.255529	1300770
0.776596	1	0.972947	4952780
0.608696	1	0.910875	4636800
0.931034	0.471264	0.800214	4073480
1	1	1	5090490
1	0.489796	0.839396	4272940
0.570782	0.114428	0.243525	1239660
0.230592	1	0.568895	2895960
0.420455	1	0.784744	3994730
1	1	1	5090490
1	0.485714	0.836465	4258020
0.643678	0.482759	0.673934	3430650
0.715789	0.484211	0.713844	3633820
0.552668	0.49658	0.629302	3203460
0.905882	1	0.995425	5067200
1	7.8229e-10	1.7186e-08	0.087485
1	0.462366	0.819034	4169290
1	1	1	5090490
0.72	1	0.956523	4869170
1	1	1	5090490
1	0.240526	0.583258	2969070
1	0.495726	0.843593	4294300
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.871429	1	0.991356	5046490
0.8	0.48	0.751531	3825660
0.68	0.493333	0.701874	3572880
1	0.489796	0.839396	4272940
0.2085	1	0.53539	2725400
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.220923	0.554504	2822700
1	1	1	5090490
1	0.188291	0.502693	2558960
1	1	1	5090490
1	1	1	5090490
1	0.48913	0.83892	4270520
0.83871	1	0.986231	5020400
1	1	1	5090490
1	1	1	5090490
0.694444	0.430556	0.659982	3359630
1	1	1	5090490
0.880597	0.477612	0.784856	3995300
1	0.494118	0.842462	4288540
1	1	1	5090490
1	0.467532	0.822991	4189430
1	0.460674	0.817726	4162630
1	0.434783	0.796917	4056700
1	0.475	0.828609	4218030
0.752294	0.486239	0.733668	3734730
1	0.470588	0.825304	4201200
1	0.4375	0.799172	4068180
1	0.242912	0.586647	2986320
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.7875	1	0.975627	4966420
0.149425	0.494253	0.266292	1355560
1	1	1	5090490
1	0.485714	0.836465	4258020
1	0.471429	0.825937	4204430
1	0.488095	0.838179	4266740
0.864865	1	0.990428	5041760
1	1	1	5090490
0.784091	1	0.974806	4962240
1	0.456522	0.814489	4146150
0.68932	0.446602	0.670543	3413390
1	0.42268	0.786667	4004520
1	1	1	5090490
0.101124	0.47191	0.192907	981993
1	1	1	5090490
1	0.49505	0.843118	4291880
0.691489	1	0.946585	4818580
1	1	1	5090490
0.910112	0.483146	0.800999	4077480
0.447619	0.466667	0.535999	2728500
0.515464	0.494845	0.603558	3072410
0.77907	0.453488	0.720886	3669660
1	0.454545	0.812935	4138240
1	0.458824	0.816288	4155310
1	0.0396331	0.167572	853025
0.717949	1	0.955846	4865730
1	1	1	5090490
1	0.470588	0.825304	4201200
0.730337	1	0.959845	4886080
0.777065	1	0.973065	4953380
