ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.097176	0.489914	0.192562	980237
0.048715	0.260595	0.0681279	346804
1	1	1	5090490
1	0.77209	0.971794	4946910
0.169094	0.202052	0.149527	761167
1	0.183961	0.495412	2521890
1	0.709191	0.952891	4850680
1	0.711219	0.953585	4854210
1	0.713209	0.95426	4857650
1	0.614765	0.913858	4651980
0.00504987	0.427653	0.0154148	78469
0.200709	0.351572	0.257645	1311540
1	0.398273	0.76493	3893870
0.303369	0.38305	0.366326	1864780
0.179645	1	0.488055	2484440
0.25593	0.737196	0.503326	2562180
0.573529	0.737196	0.786773	4005060
0.00520406	0.721336	0.0247192	125833
1	0.717683	0.955758	4865280
1	0.703567	0.950936	4840730
0.346154	0.682838	0.577295	2938720
1	0.167665	0.467079	2377660
1	0.182803	0.493448	2511890
1	0.182803	0.493448	2511890
1	0.117294	0.368663	1876680
1	0.117294	0.368663	1876680
1	0.117294	0.368663	1876680
0.605932	0.117294	0.258991	1318390
0.605932	0.117294	0.258991	1318390
1	0.117294	0.368663	1876680
1	0.117294	0.368663	1876680
1	0.117294	0.368663	1876680
0.605932	0.117294	0.258991	1318390
0.483333	0.117294	0.219405	1116880
0.145547	0.117294	0.0865594	440630
0.0205878	0.117294	0.0169668	86369.6
0.00404131	0.117294	0.00410229	20882.7
0.00404131	0.117294	0.00410229	20882.7
0.0205878	0.117294	0.0169668	86369.6
0.111503	0.255317	0.129787	660681
0.24067	0.367318	0.302854	1541680
1	1	1	5090490
0.0204082	1	0.0998331	508199
0.589868	0.400443	0.577067	2937560
1	0.41374	0.778873	3964850
1	0.464286	0.820511	4176810
1	0.464286	0.820511	4176810
1	1	1	5090490
1	1	1	5090490
0.00024362	0.450032	0.00110934	5647.09
1	0.683001	0.943401	4802380
0.867975	1	0.990874	5044030
0.9996	0.403088	0.769188	3915540
0.709267	0.483907	0.710253	3615540
0.913339	0.486414	0.804709	4096360
1	0.665014	0.936305	4766250
0.30623	0.562687	0.475314	2419580
1	0.102734	0.336517	1713040
1	0.139284	0.413847	2106680
1	0.141587	0.418367	2129690
1	0.122509	0.379725	1932990
1	0.210875	0.5391	2744290
1	1	1	5090490
0.0330579	1	0.145768	742033
1	1	1	5090490
1	1	1	5090490
1	0.494845	0.842974	4291150
1	0.468468	0.823702	4193050
1	0.411215	0.776637	3953460
1	0.478723	0.831367	4232060
0.0194175	1	0.095953	488448
1	0.491071	0.840305	4277560
1	1	1	5090490
1	1	1	5090490
1	0.238275	0.58004	2952690
1	0.193119	0.510693	2599680
1	0.481481	0.83339	4242370
1	0.497502	0.844836	4300630
1	0.498645	0.845633	4304680
1	1	1	5090490
1	0.490196	0.839681	4274390
1	0.484848	0.835839	4254830
1	1	1	5090490
0.0681818	1	0.251289	1279190
0.0909091	1	0.3089	1572450
1	1	1	5090490
0.289132	0.138756	0.169137	860991
1	0.0338016	0.148296	754899
1	1	1	5090490
1	0.318841	0.683296	3478310
0.185616	0.522475	0.323258	1645540
1	1	1	5090490
1	0.44086	0.801937	4082250
0.105263	0.473684	0.199372	1014900
1	1	1	5090490
1	1	1	5090490
1	0.45283	0.81158	4131340
1	1	1	5090490
1	1	1	5090490
1	0.469388	0.824398	4196590
0.0485437	1	0.195402	994695
1	0.474227	0.828033	4215090
1	0.481818	0.833636	4243620
1	1	1	5090490
1	0.495146	0.843185	4292230
1	1	1	5090490
1	0.237576	0.579036	2947580
1	0.496134	0.843879	4295760
1	1	1	5090490
1	1	1	5090490
1	0.232871	0.572227	2912920
1	1	1	5090490
0.06	1	0.228805	1164730
1	1	1	5090490
1	0.482456	0.834102	4245990
1	0.453782	0.812332	4135170
1	0.464286	0.820511	4176810
1	1	1	5090490
1	0.479592	0.832005	4235320
1	0.481481	0.83339	4242370
1	1	1	5090490
1	1	1	5090490
0.110236	0.496063	0.213606	1087360
0.125	1	0.38493	1959480
1	0.428571	0.791699	4030140
1	0.495056	0.843122	4291900
0.0679612	0.456311	0.138726	706186
1	1	1	5090490
1	1	1	5090490
0.0825688	1	0.288506	1468640
1	0.465517	0.821455	4181610
1	1	1	5090490
1	1	1	5090490
1	0.462366	0.819034	4169290
1	0.442308	0.80312	4088270
1	0.239969	0.582463	2965020
1	1	1	5090490
1	1	1	5090490
1	0.464286	0.820511	4176810
1	0.483516	0.834873	4249920
1	0.46789	0.823263	4190810
1	0.490909	0.840189	4276980
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.485714	0.836465	4258020
1	1	1	5090490
1	1	1	5090490
1	0.488372	0.838377	4267750
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.027027	1	0.124619	634374
1	0.489362	0.839086	4271360
1	1	1	5090490
0.11697	1	0.367968	1873140
1	0.461538	0.818395	4166030
1	0.465347	0.821324	4180940
1	1	1	5090490
1	0.227318	0.564068	2871380
1	0.491071	0.840305	4277560
1	1	1	5090490
1	0.0760422	0.271962	1384420
1	1	1	5090490
1	0.453608	0.812195	4134470
0.151515	0.474747	0.261258	1329930
1	1	1	5090490
1	0.487179	0.837521	4263390
1	0.487179	0.837521	4263390
0.0512821	1	0.203611	1036480
1	1	1	5090490
1	0.486239	0.836844	4259950
1	0.422222	0.786272	4002510
0.175926	0.453704	0.281599	1433480
1	1	1	5090490
1	0.479592	0.832005	4235320
1	1	1	5090490
1	1	1	5090490
1	0.495753	0.843611	4294400
1	1	1	5090490
0.0926134	1	0.312971	1593170
1	0.480519	0.832686	4238780
1	0.465347	0.821324	4180940
1	0.454545	0.812935	4138240
0.4	1	0.766516	3901940
1	0.413333	0.778514	3963020
1	0.465517	0.821455	4181610
1	0.455446	0.813644	4141850
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.468085	0.823411	4191570
1	1	1	5090490
0.0540541	1	0.211771	1078020
1	0.490741	0.840069	4276370
1	0.468085	0.823411	4191570
1	0.435484	0.797501	4059670
1	1	1	5090490
1	1	1	5090490
1	0.0562845	0.218234	1110920
0.280729	1	0.637358	3244460
0.429688	0.46875	0.524162	2668240
1	0.476744	0.829904	4224620
1	1	1	5090490
1	0.46789	0.823263	4190810
1	0.494845	0.842974	4291150
1	0.475248	0.828793	4218970
1	1	1	5090490
0.0957447	1	0.320368	1630830
1	0.494253	0.842557	4289030
0.0540541	0.432432	0.111173	565923
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.111024	1	0.355056	1807410
1	0.477273	0.830296	4226610
1	1	1	5090490
1	1	1	5090490
1	0.463636	0.820013	4174270
1	1	1	5090490
1	1	1	5090490
0.122449	0.428571	0.20715	1054500
1	1	1	5090490
1	1	1	5090490
1	0.455446	0.813644	4141850
1	1	1	5090490
1	0.460526	0.817612	4162040
1	0.455696	0.813841	4142850
1	1	1	5090490
1	1	1	5090490
1	0.489362	0.839086	4271360
0.0566038	1	0.219152	1115590
1	1	1	5090490
1	0.473214	0.827277	4211240
1	1	1	5090490
1	0.483051	0.834535	4248190
1	0.488	0.838111	4266390
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.106383	0.468085	0.199176	1013900
1	1	1	5090490
0.164835	1	0.462002	2351810
1	0.47619	0.829494	4222530
1	0.234398	0.574447	2924220
1	0.472527	0.826762	4208630
1	0.494949	0.843047	4291520
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.495146	0.843185	4292230
1	1	1	5090490
1	0.495212	0.843232	4292460
1	0.4375	0.799172	4068180
1	1	1	5090490
1	0.457944	0.815602	4151810
1	0.496432	0.844088	4296820
1	1	1	5090490
0.0594059	1	0.22713	1156210
1	0.488889	0.838748	4269640
1	1	1	5090490
1	0.430233	0.793103	4037290
1	0.430233	0.793103	4037290
0.175824	1	0.481454	2450840
1	1	1	5090490
1	0.49505	0.843118	4291880
1	1	1	5090490
1	0.483871	0.835131	4251230
1	1	1	5090490
1	0.461538	0.818395	4166030
1	0.214059	0.544032	2769390
1	1	1	5090490
1	0.2	0.521888	2656660
1	1	1	5090490
1	0.206597	0.532397	2710160
1	0.442308	0.80312	4088270
0.157374	1	0.44838	2282470
1	0.463636	0.820013	4174270
1	1	1	5090490
1	0.495146	0.843185	4292230
1	1	1	5090490
0.0900901	1	0.306932	1562430
0.0674157	1	0.249228	1268690
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0661157	0.495868	0.144836	737286
0.0840336	0.462185	0.165001	839937
0.212258	1	0.541248	2755220
0.175841	1	0.481483	2450990
1	1	1	5090490
1	0.47191	0.826299	4206270
1	0.48913	0.83892	4270520
1	1	1	5090490
1	0.494624	0.842818	4290360
1	1	1	5090490
0.0714286	1	0.259933	1323180
1	1	1	5090490
1	1	1	5090490
0.217054	0.496124	0.347668	1769800
1	1	1	5090490
0.101974	1	0.334784	1704210
1	0.425532	0.789113	4016970
1	1	1	5090490
1	0.488095	0.838179	4266740
1	1	1	5090490
0.168987	1	0.469434	2389650
1	1	1	5090490
0.0697674	1	0.255529	1300770
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.455357	0.813574	4141490
1	1	1	5090490
0.263581	1	0.615039	3130850
1	1	1	5090490
1	1	1	5090490
1	0.495146	0.843185	4292230
1	0.240506	0.58323	2968930
1	0.493827	0.842257	4287500
1	0.495495	0.843431	4293480
1	0.222841	0.557391	2837390
0.0578512	1	0.22272	1133760
0.0761905	1	0.272344	1386370
1	0.467391	0.822884	4188880
0.130435	1	0.396115	2016420
1	0.446429	0.806462	4105290
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.239636	0.581988	2962600
1	0.494949	0.843047	4291520
1	0.435185	0.797252	4058400
1	0.457944	0.815602	4151810
1	1	1	5090490
1	0.000163949	0.00159292	8108.76
1	1	1	5090490
0.0714286	1	0.259933	1323180
1	1	1	5090490
1	1	1	5090490
0.025	1	0.117222	596717
1	0.494737	0.842898	4290760
1	1	1	5090490
1	1	1	5090490
1	0.490385	0.839816	4275070
1	0.474747	0.828421	4217070
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.495238	0.84325	4292560
1	0.478992	0.831564	4233070
0.113402	0.453608	0.20408	1038870
0.150943	0.481132	0.263077	1339190
1	1	1	5090490
1	1	1	5090490
1	0.221725	0.555713	2828850
0.032967	1	0.145459	740456
1	1	1	5090490
1	0.417476	0.782153	3981540
0.03	1	0.135197	688218
1	1	1	5090490
1	0.4	0.766516	3901940
1	1	1	5090490
1	1	1	5090490
1	0.491379	0.840523	4278680
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0740741	1	0.266866	1358480
1	0.473684	0.827628	4213030
0.113636	1	0.360767	1836480
1	1	1	5090490
1	0.495146	0.843185	4292230
1	0.477612	0.830546	4227890
1	1	1	5090490
1	0.466667	0.822332	4186070
1	0.465909	0.821754	4183130
1	1	1	5090490
1	1	1	5090490
1	0.478261	0.831026	4230330
1	1	1	5090490
1	0.122167	0.379006	1929330
1	1	1	5090490
1	0.496683	0.844263	4297710
1	1	1	5090490
0.016129	0.483871	0.0456795	232531
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0849057	1	0.294301	1498140
1	0.499903	0.846506	4309130
1	0.47	0.824861	4198950
0.138158	1	0.411622	2095360
1	0.216011	0.547032	2784660
0.140351	1	0.415945	2117370
0.100917	0.46789	0.191374	974190
0.0733945	0.449541	0.14555	740922
1	0.412371	0.777662	3958680
1	1	1	5090490
1	0.495857	0.843684	4294770
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.470588	0.825304	4201200
0.0326087	0.434783	0.0745192	379339
1	1	1	5090490
1	8.10443e-12	2.1508e-10	0.00109486
1	1	1	5090490
1	1	1	5090490
1	0.491071	0.840305	4277560
0.020202	1	0.0990298	504110
1	0.438776	0.800224	4073540
1	1	1	5090490
1	0.453608	0.812195	4134470
1	0.494949	0.843047	4291520
1	0.465198	0.82121	4180360
1	0.469821	0.824726	4198260
1	1	1	5090490
0.0625	1	0.235787	1200270
1	0.00947893	0.0536383	273045
0.209091	0.490909	0.336313	1712000
0.21	0.46	0.322371	1641030
1	1	1	5090490
0.0672269	1	0.248718	1266100
1	0.447619	0.807421	4110170
1	1	1	5090490
1	0.496296	0.843993	4296340
1	1	1	5090490
1	0.180952	0.490294	2495840
0.0588235	1	0.225483	1147820
1	0.469388	0.824398	4196590
1	0.486957	0.837361	4262580
1	0.490566	0.839945	4275730
0.059322	1	0.226893	1155000
1	1	1	5090490
0.118812	1	0.371907	1893190
0.0744681	1	0.26789	1363690
0.0510204	1	0.202833	1032520
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.49	0.839541	4273680
1	1	1	5090490
1	1	1	5090490
0.0555458	1	0.216103	1100070
0.0736842	1	0.26585	1353310
1	0.494949	0.843047	4291520
1	0.489796	0.839396	4272940
0.397582	0.387686	0.44236	2251830
1	0.463415	0.819842	4173400
1	0.455696	0.813841	4142850
1	0.474747	0.828421	4217070
1	1	1	5090490
1	1	1	5090490
1	0.495935	0.843739	4295050
1	0.492958	0.841642	4284370
1	1	1	5090490
1	1	1	5090490
1	0.495413	0.843373	4293180
1	1	1	5090490
0.15625	1	0.446297	2271870
0.0625	1	0.235787	1200270
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.49505	0.843118	4291880
1	1	1	5090490
1	1	1	5090490
1	0.476744	0.829904	4224620
1	0.504294	0.849532	4324530
1	1	1	5090490
1	0.479592	0.832005	4235320
0.0784314	1	0.278081	1415570
1	0.431034	0.793779	4040720
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0555556	0.458333	0.118926	605389
1	1	1	5090490
1	0.507025	0.851394	4334010
1	1	1	5090490
1	1	1	5090490
1	0.472222	0.826533	4207460
1	0.2	0.521888	2656660
0.0776699	1	0.276139	1405680
1	0.461538	0.818395	4166030
1	0.506211	0.85084	4331200
1	0.494737	0.842898	4290760
1	0.495575	0.843487	4293760
1	1	1	5090490
0.0546875	1	0.213616	1087410
0.0824742	1	0.28827	1467430
1	1	1	5090490
0.079646	0.486726	0.164763	838724
1	0.579491	0.895664	4559370
0.0842105	0.473684	0.168398	857230
1	0.495332	0.843316	4292890
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.46729	0.822806	4188490
1	1	1	5090490
1	1	1	5090490
1	0.461538	0.818395	4166030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.46875	0.823915	4194130
0.0841121	1	0.292341	1488160
1	1	1	5090490
1	1	1	5090490
0.0408163	1	0.171374	872380
0.0756303	0.487395	0.158527	806981
1	0.478873	0.831477	4232630
1	0.244906	0.589459	3000640
1	1	1	5090490
1	0.491667	0.840728	4279720
1	0.491667	0.840728	4279720
1	0.461538	0.818395	4166030
1	0.217105	0.548706	2793180
0.479028	0.817102	0.758557	3861430
0.188513	0.841051	0.450547	2293510
0.38796	1	0.755301	3844850
1	1	1	5090490
0.298889	0.840015	0.598056	3044400
0.0101665	0.729425	0.0437836	222880
1	1	1	5090490
1	1	1	5090490
0.427261	0.865748	0.737774	3755630
0.136694	1	0.408716	2080560
0.494892	1	0.843007	4291320
0.115865	1	0.365593	1861050
1	0.864121	0.990319	5041210
0.476321	0.863343	0.776648	3953520
0.572832	0.644709	0.737186	3752640
0.0950093	0.752183	0.260027	1323670
1	0.87347	0.991634	5047910
1	0.411769	0.777129	3955970
1	0.510921	0.854025	4347410
1	0.410518	0.776017	3950310
0.392032	0.859746	0.703598	3581660
1	0.247501	0.593096	3019150
0.104256	0.628914	0.244218	1243190
0.496176	0.628914	0.675463	3438440
0.419564	0.811887	0.707484	3601440
0.385609	0.627135	0.585111	2978500
0.099865	0.62686	0.236068	1201700
1	0.640112	0.925674	4712130
0.239093	0.47466	0.360444	1834840
0.380492	0.339729	0.393725	2004250
0.0594085	0.465195	0.126814	645543
1	0.462462	0.819109	4169660
0.16	0.463654	0.267154	1359940
0.467032	0.321932	0.435236	2215570
0.21988	0.322688	0.258675	1316780
1	0.461863	0.818646	4167310
0.177096	0.462764	0.286969	1460810
0.579881	0.582221	0.704218	3584810
0.395844	0.298838	0.370801	1887560
1	0.366613	0.73449	3738920
0.262085	0.393386	0.337351	1717280
0.0816311	0.313841	0.119498	608305
0.273472	0.226992	0.23461	1194280
0.454158	0.31226	0.418813	2131970
1	0.854091	0.988796	5033460
0.27811	0.589487	0.46039	2343610
0.304054	0.478118	0.425719	2167120
0.00863534	1	0.0496695	252842
0.510775	1	0.853927	4346910
0.200011	0.733178	0.428163	2179560
0.43295	0.742302	0.686188	3493030
0.331949	1	0.698013	3553230
0.396914	1	0.763676	3887490
1	1	1	5090490
0.172267	1	0.475235	2419180
1	1	1	5090490
0.328567	1	0.694267	3534160
0.140514	0.851545	0.373698	1902300
0.115008	1	0.363741	1851620
1	1	1	5090490
1	1	1	5090490
0.143354	0.763081	0.351453	1789070
1	1	1	5090490
1	1	1	5090490
1	0.356164	0.723855	3684780
1	0.0418033	0.17452	888391
1	0.052684	0.207756	1057580
1	1	1	5090490
1	0.250158	0.596792	3037970
0.0294118	0.470588	0.0730814	372020
1	0.495327	0.843313	4292880
1	1.06117e-05	0.000132153	672.725
1	1	1	5090490
1	1	1	5090490
1	0.206593	0.532392	2710140
1	1	1	5090490
1	0.439252	0.800617	4075530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0617284	1	0.233643	1189360
1	0.449438	0.80888	4117590
1	1	1	5090490
0.113402	0.443299	0.200598	1021140
0.0515464	0.443299	0.109197	555868
1	1	1	5090490
0.12	1	0.374432	1906040
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.484536	0.835613	4253680
1	0.495146	0.843185	4292230
0.038961	1	0.165397	841953
1	1	1	5090490
1	0.455446	0.813644	4141850
1	1	1	5090490
1	0.475248	0.828793	4218970
1	0.485149	0.836057	4255940
0.130157	1	0.39555	2013540
1	0.464286	0.820511	4176810
1	1	1	5090490
1	1	1	5090490
0.0454545	1	0.185956	946610
1	0.492896	0.841599	4284150
1	1	1	5090490
0.0434783	1	0.179804	915291
1	1	1	5090490
0.0588235	0.460784	0.124901	635806
1	1	1	5090490
1	0.475248	0.828793	4218970
1	0.494744	0.842903	4290790
1	1	1	5090490
1	0.476744	0.829904	4224620
1	0.471429	0.825937	4204430
1	0.242424	0.585955	2982800
1	0.47619	0.829494	4222530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.482353	0.834026	4245600
1	0.189702	0.505044	2570920
1	1	1	5090490
1	1	1	5090490
0.213495	1	0.543162	2764960
0.288462	0.480769	0.412661	2100650
1	1	1	5090490
1	1	1	5090490
1	0.453782	0.812332	4135170
1	0.435185	0.797252	4058400
1	1	1	5090490
0.100945	1	0.33243	1692230
1	1	1	5090490
0.114583	1	0.362823	1846950
1	0.0252764	0.11824	601900
1	1	1	5090490
1	1	1	5090490
1	0.442623	0.803377	4089580
1	1	1	5090490
0.0636364	1	0.238927	1216260
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.473684	0.827628	4213030
1	0.472973	0.827096	4210320
1	0.47541	0.828914	4219580
0.106383	0.489362	0.205915	1048210
1	0.489362	0.839086	4271360
1	0.489362	0.839086	4271360
1	0.473684	0.827628	4213030
1	1	1	5090490
1	0.495146	0.843185	4292230
1	0.462366	0.819034	4169290
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.423077	0.787008	4006260
0.030303	0.363636	0.0606954	308969
