ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.244039	0.588239	2994420
1	0.000530085	0.00452824	23051
0.785714	1	0.975199	4964240
1	1	1	5090490
0.669565	0.495652	0.697928	3552800
0.666667	1	0.936977	4769670
0.102564	0.435897	0.183641	934823
0.574713	0.45977	0.615911	3135290
1	1	1	5090490
1	1	1	5090490
0.873563	1	0.991647	5047970
1	1	1	5090490
0.730337	1	0.959845	4886080
0.792	0.48	0.747837	3806860
0.75	0.461538	0.713379	3631450
0.64539	0.496454	0.685082	3487400
0.743363	0.451327	0.701911	3573070
0.523438	1	0.862278	4389420
1	0.0594885	0.227363	1157390
1	1	1	5090490
1	0.49635	0.844031	4296530
1	0.0153057	0.0792763	403555
1	0.461538	0.818395	4166030
0.675676	0.486486	0.694423	3534950
1	0.0457881	0.186986	951852
0.770833	1	0.971468	4945250
0.809524	1	0.980584	4991650
1	0.479339	0.831819	4234370
0.797956	1	0.978056	4978790
0.905263	0.494737	0.80762	4111180
0.709091	0.4	0.641036	3263190
0.653061	1	0.93132	4740880
0.72449	0.438776	0.682206	3472760
1	0.0117523	0.0639759	325669
0.511811	0.456693	0.573492	2919360
1	0.491935	0.840918	4280690
0.823529	0.470588	0.754906	3842840
0.723684	1	0.957724	4875280
0.436893	0.456311	0.520855	2651410
0.814815	1	0.981684	4997260
1	0.44086	0.801937	4082250
0.625	0.480769	0.66177	3368740
0.647327	1	0.928852	4728310
0.644444	1	0.927592	4721900
1	1	1	5090490
1	1	1	5090490
0.923077	1	0.996962	5075030
1	0.47	0.824861	4198950
0.719424	1	0.956334	4868210
0.609756	1	0.9114	4639470
1	0.500733	0.847081	4312060
1	0.470085	0.824925	4199270
0.90625	0.46875	0.788491	4013810
1	0.482759	0.834322	4247110
0.574793	0.243802	0.415522	2115210
1	0.485149	0.836057	4255940
1	0.483333	0.83474	4249240
0.797101	1	0.977863	4977800
0.51773	0.460993	0.580606	2955570
1	1	1	5090490
0.740044	0.226138	0.46652	2374810
1	0.46281	0.819377	4171030
0.555556	1	0.882104	4490340
1	1	1	5090490
0.109375	0.460938	0.201028	1023330
1	0.463636	0.820013	4174270
0.841727	0.489209	0.777138	3956020
0.686275	0.480392	0.695505	3540460
1	1	1	5090490
0.110039	1	0.352887	1796370
1	0.495238	0.84325	4292560
1	0.497446	0.844797	4300430
0.806403	0.103786	0.291303	1482880
0.601695	1	0.907359	4618900
0.827273	1	0.984141	5009760
1	0.192629	0.509887	2595570
1	0.485437	0.836265	4257000
0.68228	1	0.943126	4800970
0.625806	0.483871	0.664561	3382940
1	1	1	5090490
1	0.498703	0.845673	4304890
1	1	1	5090490
0.625	1	0.918752	4676900
0.77451	0.490196	0.747354	3804400
1	1	1	5090490
0.452991	1	0.811707	4131990
0.695313	1	0.947985	4825710
0.608134	0.0157125	0.0539937	274855
0.0740741	0.308642	0.109242	556098
0.669355	1	0.938061	4775190
1	1	1	5090490
0.717647	1	0.955746	4865220
0.57732	1	0.894475	4553320
0.70229	1	0.950486	4838440
1	1	1	5090490
0.747748	1	0.96511	4912880
1	1	1	5090490
0.305935	0.496258	0.438015	2229710
0.801527	0.458015	0.73499	3741460
1	0.426829	0.790219	4022600
1	0.423077	0.787008	4006260
0.342658	1	0.709652	3612480
1	1	1	5090490
1	1	1	5090490
1	0.490385	0.839816	4275070
1	0.495957	0.843755	4295130
1	1	1	5090490
1	1	1	5090490
1	0.000599195	0.00504518	25682.4
0.484848	0.454545	0.553692	2818560
0.444444	0.454545	0.525129	2673160
1	0.466019	0.821838	4183560
0.393939	0.484848	0.507199	2581890
0.40404	0.484848	0.515244	2622840
1	0.491379	0.840523	4278680
0.786885	1	0.97548	4965670
1	1	1	5090490
1	0.445946	0.806073	4103310
1	0.448276	0.807948	4112850
0.92233	0.466019	0.792758	4035530
1	0.50099	0.847259	4312960
1	0.0319446	0.141954	722615
1	1	1	5090490
1	0.45977	0.817025	4159060
1	0.418182	0.782769	3984680
0.709402	1	0.952963	4851050
1	1	1	5090490
1	0.473684	0.827628	4213030
0.583942	1	0.898075	4571650
0.748092	0.48855	0.733351	3733120
1	0.48855	0.838505	4268400
1	0.476923	0.830037	4225300
1	0.471154	0.82573	4203370
1	0.490909	0.840189	4276980
0.869919	1	0.991147	5045420
0.855932	1	0.989085	5034930
0.793103	0.491379	0.756959	3853290
1	0.477612	0.830546	4227890
1	0.483871	0.835131	4251230
1	0.232381	0.571512	2909280
1	1	1	5090490
0.80597	1	0.979825	4987790
1	1	1	5090490
0.495327	1	0.843313	4292880
1	0.0518943	0.205426	1045720
1	0.0536466	0.210581	1071960
0.590791	0.0864116	0.202925	1032990
0.661037	0.0853112	0.218548	1112520
0.61576	0.131471	0.284464	1448060
0.19126	0.0865738	0.0844608	429947
0.035485	0.138555	0.0310491	158055
0.765201	0.091873	0.256949	1308000
0.811465	0.477397	0.754762	3842110
0.46616	0.594335	0.632666	3220580
0.0211894	0.595642	0.0678062	345167
0.0224105	0.382506	0.049369	251312
0.00956978	0.479592	0.0292998	149150
0.0368272	0.251582	0.0526395	267961
0.790924	0.41049	0.689902	3511940
0.424244	0.620292	0.614471	3127960
0.514192	0.417243	0.544777	2773180
0.000592542	0.458123	0.00250058	12729.2
2.31258e-07	0.331819	1.33389e-06	6.79015
0.0140166	0.406156	0.035117	178763
0.0505443	0.865607	0.18066	919647
0.40644	1	0.772365	3931720
0.0928474	0.862708	0.282311	1437100
0.0295034	0.863084	0.118929	605407
0.154343	1	0.442744	2253780
0.390113	0.731907	0.643412	3275280
0.0463036	0.86355	0.168708	858808
0.0422085	0.568182	0.113446	577497
0.82906	0.495726	0.776434	3952430
0.0334406	0.171575	0.0353476	179936
0.104303	0.171575	0.089894	457605
0.00952246	0.167457	0.0118656	60401.9
0.0918233	0.171575	0.081146	413073
0.0412383	0.324732	0.0711505	362191
0.0159866	0.32558	0.0325732	165813
0.0371134	0.55837	0.101056	514425
0.0172736	0.231016	0.0260333	132522
0.0333617	0.319099	0.0590048	300363
0.0403738	0.316074	0.0684168	348275
0.000701877	0.308753	0.00204505	10410.3
0.245618	0.313759	0.27459	1397800
0.233063	0.308753	0.26133	1330300
0.422438	0.305632	0.393411	2002660
0.755747	0.570382	0.793804	4040850
0.219589	0.691519	0.438066	2229970
0.119664	0.691519	0.288957	1470930
1.22117e-06	0.842934	1.52208e-05	77.4813
0.0224404	0.690873	0.0801015	407756
0.1218	0.691519	0.292625	1489610
0.659718	0.354022	0.573222	2917980
0.00075669	0.383189	0.00265187	13499.3
0.000308926	0.383189	0.0011887	6051.05
0.000159253	0.615157	0.00100228	5102.07
0.0389715	0.507113	0.0973117	495364
0.0434749	0.861218	0.160435	816695
0.0149798	0.720192	0.059652	303658
0.0136347	0.71769	0.0550614	280289
0.00703686	0.713918	0.0316173	160948
0.0574764	0.71769	0.17276	879433
0.000282634	0.322203	0.000938332	4776.57
0.0206257	0.324451	0.0401979	204627
0.00110913	0.323052	0.00320117	16295.5
0.000205954	0.323052	0.000706443	3596.14
0.00136658	0.428942	0.00494851	25190.3
0.00053261	0.326967	0.00168148	8559.58
0.000326064	1	0.00294384	14985.6
0.000982394	1	0.00778598	39634.5
0.000845044	1	0.00682468	34741
0.00557945	1	0.0345294	175771
0.0013188	1	0.0100638	51229.8
0.00509741	1	0.0320067	162930
0.00209141	1	0.0149952	76333.1
0.000330369	1	0.00297838	15161.4
0.0775529	1	0.27584	1404160
0.577987	0.570928	0.695846	3542200
0.821712	0.0832148	0.251818	1281880
0.375103	0.0604659	0.108556	552604
0.823762	0.0210902	0.0877842	446865
0.636411	0.00846033	0.033513	170598
0.358836	0.00384449	0.0104652	53273
0.0981025	0.000717821	0.000743708	3785.84
0.050122	0.00101778	0.000555198	2826.23
0.122174	0.00316534	0.0034255	17437.5
0.703571	1	0.950937	4840740
0.0249358	1	0.116985	595511
0.0064319	1	0.0388904	197971
0.00411105	1	0.0266975	135903
0.000316203	1	0.00286453	14581.8
1	1	1	5090490
0.450125	1	0.809428	4120390
0.268916	0.841099	0.562387	2862830
0.425154	0.842594	0.725984	3695620
0.58023	0.560281	0.690381	3514380
0.166636	0.443846	0.266571	1356980
0.267665	0.440663	0.370067	1883830
0.231222	0.333955	0.274983	1399800
0.76016	0.699995	0.86782	4417630
0.826673	1	0.984027	5009180
0.868565	1	0.990957	5044460
0.639993	0.606655	0.75558	3846270
0.349265	0.729439	0.603138	3070270
0.0385828	0.593896	0.109438	557093
0.685584	0.583945	0.766831	3903550
0.479009	0.560201	0.621343	3162940
0.148841	0.30212	0.184449	938938
0.0441911	0.37619	0.084732	431327
0.251004	0.278593	0.255957	1302950
0.855859	0.278593	0.580271	2953870
0.0267148	0.271192	0.0429436	218604
0.187743	0.238157	0.183657	934902
0.0606777	0.235591	0.0750184	381880
0.427317	0.342095	0.427277	2175050
0.0528847	0.323784	0.0867689	441696
0.527056	0.312126	0.461411	2348810
1	1	1	5090490
0.000115152	0.370539	0.000471999	2402.71
0.0819025	0.370539	0.136415	694420
0.00772092	0.370539	0.0196161	99855.6
0.816671	0.431408	0.719864	3664460
0.862746	0.861358	0.963755	4905980
1	0.862732	0.990115	5040170
0.618527	0.503505	0.67474	3434760
1	0.0726884	0.263246	1340050
0.0288462	1	0.131128	667507
0.542857	0.466667	0.601172	3060260
1	0.459184	0.816569	4156740
1	0.474227	0.828033	4215090
0.184804	0.106446	0.096953	493538
0.11255	0.10229	0.0629086	320236
0.648775	0.361777	0.574903	2926540
0.043512	0.35969	0.080715	410879
0.0786879	0.361777	0.129783	660659
0.0412502	0.160595	0.0398598	202906
0.115142	0.10745	0.0667141	339607
0.00136214	0.157133	0.00202253	10295.6
0.636699	0.153995	0.325746	1658210
0.0257859	0.240362	0.0377055	191939
0.461701	0.239752	0.354329	1803710
0.263453	0.236776	0.235452	1198570
0.479034	0.0842843	0.16996	865182
0.641509	0.490566	0.678539	3454100
0.536364	1	0.870488	4431210
1	1	1	5090490
0.596639	1	0.904769	4605720
1	1	1	5090490
1	1	1	5090490
0.427273	0.481818	0.531246	2704300
1	1	1	5090490
0.257732	0.494845	0.390181	1986210
0.790214	0.617945	0.838332	4267520
0.544715	0.430894	0.574907	2926560
0.694915	0.474576	0.695626	3541080
1	0.495146	0.843185	4292230
0.875	0.491071	0.792643	4034940
1	1	1	5090490
0.551724	0.439655	0.58616	2983840
0.610169	0.457627	0.635449	3234750
1	0.455357	0.813574	4141490
0.768519	1	0.970862	4942170
1	1	1	5090490
1	1	1	5090490
0.106557	0.483607	0.204352	1040250
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.742424	1	0.963544	4904910
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.72043	1	0.956664	4869890
1	0.24428	0.588577	2996150
0.783784	0.495495	0.755681	3846790
1	1	1	5090490
1	0.487179	0.837521	4263390
1	0.486239	0.836844	4259950
1	0.489362	0.839086	4271360
1	0.487805	0.837971	4265680
0.646356	0.0779225	0.200881	1022580
1	0.500857	0.847167	4312490
1	0.000193226	0.00184563	9395.16
1	0.000231145	0.0021664	11028
1	1	1	5090490
0.841667	1	0.986746	5023020
1	1	1	5090490
1	1	1	5090490
0.0716783	1	0.260591	1326540
0.274301	1	0.629117	3202510
1	1	1	5090490
0.787402	0.488189	0.751915	3827610
1	0.117754	0.369649	1881700
0.578512	1	0.89513	4556650
0.721311	1	0.956953	4871360
1	1	1	5090490
0.336207	1	0.702682	3577000
1	0.0379971	0.162257	825967
0.663265	0.459184	0.666648	3393570
0.684783	0.413043	0.640038	3258110
0.395604	1	0.762464	3881320
1	0.461538	0.818395	4166030
0.508929	1	0.852683	4340580
0.645455	0.463636	0.660295	3361230
1	1	1	5090490
1	0.494253	0.842557	4289030
0.612903	1	0.912949	4647360
0.813084	0.495327	0.76902	3914690
1	0.495413	0.843373	4293180
1	1	1	5090490
0.915254	0.227318	0.53469	2721830
1	0.469565	0.824532	4197270
0.811966	1	0.981096	4994260
0.646552	1	0.928514	4726590
0.838622	0.0229052	0.0951293	484255
0.702381	1	0.950518	4838600
1	0.483333	0.83474	4249240
1	0.460177	0.817341	4160670
1	0.401961	0.768308	3911070
1	0.401961	0.768308	3911070
1	1	1	5090490
1	0.464789	0.820897	4178770
1	1	1	5090490
1	0.474138	0.827967	4214760
1	0.228305	0.565528	2878820
0.717647	0.294118	0.539407	2745850
1	1	1	5090490
0.846746	0.00501469	0.0274376	139671
0.83	1	0.984654	5012370
0.923913	1	0.997029	5075370
0.695652	0.434783	0.664141	3380800
1	1	1	5090490
0.807339	1	0.980119	4989290
0.857143	1	0.989272	5035880
0.71028	0.476636	0.705222	3589930
0.652632	1	0.931137	4739950
1	1	1	5090490
0.467391	0.478261	0.558432	2842690
0.846774	1	0.987611	5027420
1	1	1	5090490
0.820313	0.421875	0.713289	3630990
0.729323	1	0.959526	4884460
0.486111	0.472222	0.567367	2888180
0.536232	1	0.870405	4430790
0.528986	0.485507	0.605944	3084550
0.415493	0.478873	0.520225	2648200
0.982143	1	0.99984	5089670
0.745283	0.45283	0.704075	3584090
0.487013	1	0.837402	4262780
0.106383	1	0.344756	1754980
0.832061	1	0.985035	5014310
0.48062	1	0.83276	4239160
0.454545	1	0.812935	4138240
0.185185	1	0.497481	2532420
1	0.469565	0.824532	4197270
1	1	1	5090490
0.71223	1	0.953928	4855960
0.729081	0.498043	0.730962	3720960
1	1	1	5090490
0.659794	1	0.934154	4755310
1	0.0847195	0.293842	1495800
1	0.449541	0.808962	4118010
0.773913	1	0.972264	4949300
1	9.24282e-06	0.000116382	592.444
1	3.16562e-05	0.000359632	1830.71
1	5.47496e-06	7.18059e-05	365.527
0.738382	0.180723	0.402207	2047430
0.807873	0.0305286	0.115977	590382
1	0.179163	0.487226	2480220
0.457627	1	0.815355	4150550
0.369748	0.495798	0.494327	2516370
0.097561	0.471545	0.187653	955244
0.492188	0.46875	0.569072	2896860
0.356589	1	0.724294	3687010
0.527559	1	0.86493	4402920
1	0.244	0.588183	2994140
0.135593	1	0.406521	2069390
0.831933	0.436975	0.731387	3723120
0.496	1	0.843785	4295280
1	0.465116	0.821148	4180050
0.5	0.452381	0.562395	2862870
1	0.146733	0.428334	2180430
0.590909	1	0.901782	4590510
1	0.416667	0.781445	3977940
1	0.388235	0.755562	3846180
1	0.0125163	0.0673468	342828
1	0.203762	0.527907	2687300
0.650794	1	0.93035	4735940
1	1	1	5090490
1	0.0644271	0.2411	1227320
1	0.496711	0.844283	4297810
0.923077	1	0.996962	5075030
1	1	1	5090490
1	0.447154	0.807047	4108270
0.8125	1	0.981207	4994830
0.764151	1	0.9697	4936250
0.830357	1	0.98472	5012710
0.825	1	0.983707	5007550
0.886179	1	0.993262	5056190
0.854839	1	0.988914	5034060
0.575207	1	0.893311	4547390
0.590705	1	0.901675	4589970
0.739728	1	0.962736	4900800
0.565077	1	0.887619	4518420
0.76762	1	0.970625	4940960
0.780551	1	0.973937	4957820
0.785427	1	0.97513	4963890
0.637953	1	0.924707	4707210
0.817161	1	0.982161	4999680
0.747899	1	0.965154	4913110
0.868132	1	0.990896	5044150
0.590909	1	0.901782	4590510
0.789474	1	0.976096	4968810
1	0.464646	0.820788	4178210
1	0.480392	0.832593	4238310
1	1	1	5090490
0.0840336	1	0.292146	1487170
0.110169	1	0.353174	1797830
0.58871	1	0.900621	4584600
0.440678	1	0.801788	4081490
1	0.440299	0.801476	4079910
0.753623	1	0.966795	4921460
1	1	1	5090490
1	1	1	5090490
0.657534	1	0.933211	4750500
1	1	1	5090490
1	1	1	5090490
0.413223	0.446281	0.496179	2525790
0.557522	0.477876	0.618817	3150080
1	0.495238	0.84325	4292560
0.784483	0.431034	0.704783	3587690
0.451613	0.451613	0.528213	2688860
0.831683	1	0.984965	5013960
1	1	1	5090490
0.617284	0.493827	0.66697	3395210
0.83871	0.494624	0.779847	3969800
1	0.242777	0.586455	2985350
0.845663	0.122103	0.337708	1719100
0.72973	1	0.959654	4885110
0.5	0.482759	0.584472	2975250
0.75	1	0.965762	4916200
1	1	1	5090490
0.81982	1	0.982694	5002390
0.824561	1	0.983622	5007120
0.803922	0.480392	0.753628	3836340
1	0.477477	0.830447	4227380
0.796875	1	0.977811	4977540
0.746269	1	0.964679	4910690
0.759615	0.451923	0.710326	3615910
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.614605	1	0.91378	4651590
1	0.497059	0.844526	4299050
1	1	1	5090490
0.663934	1	0.935863	4764000
0.572816	1	0.891984	4540630
0.732673	0.485149	0.723123	3681050
0.555556	1	0.882104	4490340
1	0.000102886	0.00104758	5332.69
1	1	1	5090490
1	1	1	5090490
0.90625	1	0.995461	5067390
1	0.219193	0.551884	2809360
1	0.00618203	0.0376245	191527
0.211508	1	0.540085	2749300
1	1	1	5090490
1	0.4994	0.846158	4307360
0.663655	0.595677	0.762204	3879990
1	0.48	0.832305	4236840
1	0.459259	0.816627	4157030
0.414141	0.474747	0.516407	2628760
1	1	1	5090490
0.608696	1	0.910875	4636800
0.587413	0.433566	0.603021	3069670
0.879518	0.373494	0.694186	3533750
0.625	0.428571	0.620706	3159700
0.137097	0.443548	0.231075	1176290
1	1	1	5090490
1	1	1	5090490
1	0.243478	0.587447	2990390
0.776786	1	0.972995	4953020
0.535714	1	0.870083	4429150
0.475248	1	0.828793	4218970
1	0.478992	0.831564	4233070
0.522523	1	0.861685	4386400
1	0.495413	0.843373	4293180
1	1	1	5090490
0.684783	1	0.944078	4805820
1	1	1	5090490
0.748031	1	0.965193	4913300
1	1	1	5090490
0.774442	0.247123	0.507829	2585100
0.619798	0.498563	0.671903	3420320
0.93	1	0.997491	5077720
0.563636	1	0.886795	4514220
0.419847	1	0.784218	3992050
1	1	1	5090490
1	0.429825	0.792759	4035530
0.483871	1	0.835131	4251230
0.720721	0.486486	0.718089	3655430
1	1	1	5090490
0.813575	1	0.98143	4995960
0.747899	0.445378	0.699279	3559670
0.548148	1	0.8777	4467920
1	0.495798	0.843644	4294560
1	0.000818603	0.00663716	33786.4
1	1	1	5090490
1	1	1	5090490
0.577236	0.463415	0.620234	3157300
1	1	1	5090490
0.778947	0.494737	0.752844	3832340
0.516447	1	0.857706	4366150
1	0.494852	0.842979	4291180
1	1	1	5090490
0.590476	1	0.901554	4589350
0.771775	1	0.971713	4946490
0.947395	0.105713	0.330609	1682960
0.803279	1	0.97924	4984810
1	0.381818	0.749437	3815000
0.222294	1	0.556569	2833210
0.683544	0.443038	0.664593	3383100
0.670886	0.443038	0.657842	3348740
0.517986	0.467626	0.585671	2981350
1	1	1	5090490
1	1	1	5090490
1	0.486486	0.837022	4260860
