ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1.02141e-14	1	3.3926e-13	1.727e-06
1.45439e-14	1	4.77937e-13	2.43293e-06
0.0305163	1	0.137003	697411
5.9952e-15	1	2.02325e-13	1.02993e-06
6.94617e-05	1	0.00073454	3739.17
0.884615	1	0.993071	5055220
0.128218	0.529335	0.250452	1274920
0.0156582	0.755446	0.0643165	327402
0.144677	0.757985	0.352056	1792140
0.836066	0.459016	0.751309	3824530
1	0.459016	0.816438	4156070
0.875	1	0.99184	5048950
0.16369	1	0.459932	2341280
0.510136	0.188458	0.321293	1635540
1	0.214806	0.545181	2775240
0.0103714	0.582378	0.036901	187844
0.00360241	0.589979	0.0152043	77397.6
0.308191	0.0722239	0.106954	544447
0.760111	0.0426559	0.143599	730987
0.411063	0.483236	0.519695	2645500
0.862724	0.487455	0.784817	3995100
1	0.447368	0.807219	4109140
0.487464	1	0.837726	4264440
0.224103	1	0.559282	2847020
0.888889	0.481481	0.791201	4027600
1	0.481481	0.83339	4242370
0.237025	1	0.578244	2943550
0.507692	0.569231	0.647737	3297300
0.455241	0.609366	0.633119	3222890
0.547072	0.612839	0.701656	3571770
0.432551	1	0.795053	4047210
0.412735	0.612839	0.600632	3057510
0.465726	1	0.821614	4182420
0.663856	1	0.935831	4763840
0.553702	1	0.881011	4484780
0.566349	1	0.888344	4522110
0.509897	1	0.853337	4343900
1	1	1	5090490
0.545455	1	0.876074	4459650
0.361627	0.622016	0.560529	2853370
0.34181	0.622016	0.541795	2758000
0.16774	0.622016	0.340152	1731540
0.25	1	0.596574	3036850
0.777273	1	0.973117	4953650
1	1	1	5090490
0.846154	1	0.987507	5026900
1	1	1	5090490
0.802675	0.526682	0.786731	4004850
0.413769	0.378399	0.44689	2274890
0.270878	0.571082	0.443399	2257120
0.830535	0.202276	0.467672	2380680
0.310693	0.202276	0.236745	1205150
1	0.126401	0.387835	1974270
0.901639	0.47541	0.791764	4030470
0.885246	1	0.993148	5055610
0.0269284	0.162653	0.0281664	143381
0.667579	1	0.937346	4771550
0.74145	0.494118	0.73424	3737640
0.761364	1	0.968945	4932410
0.742163	0.495298	0.735471	3743910
0.608911	1	0.910981	4637340
0.596127	1	0.904504	4604370
0.719502	0.609923	0.800278	4073810
0.813207	0.607848	0.842595	4289220
0.681089	1	0.94267	4798650
0.00376549	0.494389	0.0135643	69049
0.0877182	0.494389	0.179455	913513
1	0.607985	0.910521	4635000
0.535291	0.614251	0.694529	3535490
0.304839	0.737465	0.560336	2852390
0.741259	1	0.963196	4903140
0.802054	0.619314	0.844291	4297860
1	0.437487	0.799161	4068120
0.0796459	0.686764	0.213646	1087560
0.205102	0.528357	0.349184	1777520
0.7308	1	0.95999	4886820
0.116291	1	0.36651	1865720
0.153418	1	0.441014	2244980
0.322808	0.777685	0.598017	3044200
0.0549443	1	0.214362	1091210
1	1	1	5090490
1	1	1	5090490
0.387002	1	0.754393	3840230
0.642308	1	0.926649	4717100
0.744939	1	0.964289	4908700
0.813417	1	0.981397	4995790
0.713805	1	0.954461	4858680
0.597015	1	0.904963	4606710
0.647496	1	0.928925	4728690
1	0.410256	0.775784	3949120
1	1	1	5090490
0.857143	0.47619	0.773913	3939600
0.00744048	1	0.0439049	223498
0.59089	1	0.901772	4590460
1	1	1	5090490
1	1	1	5090490
1	0.46875	0.823915	4194130
1	1	1	5090490
0.859375	0.46875	0.769101	3915100
0.708333	1	0.952595	4849180
0.914286	1	0.996217	5071230
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.436364	0.798231	4063390
0.898551	1	0.994671	5063360
1	0.4875	0.837752	4264570
0.957447	0.446809	0.791041	4026790
0.87373	0.49492	0.794948	4046680
0.685185	1	0.94423	4806600
0.704918	1	0.951409	4843140
1	0.392157	0.759252	3864970
1	1	1	5090490
0.914894	0.404255	0.737725	3755380
1	0.421875	0.785973	4000990
1	1	1	5090490
0.854839	1	0.988914	5034060
0.870968	0.435484	0.746997	3802580
1	0.496673	0.844256	4297680
0.84353	0.610978	0.856999	4362540
0.820513	0.487179	0.766275	3900720
1	1	1	5090490
0.957447	1	0.999081	5085820
1	0.0527619	0.207986	1058750
0.684486	1	0.943966	4805250
0.803922	1	0.97938	4985530
0.452381	1	0.811223	4129530
0.903846	0.480769	0.796716	4055680
0.811321	1	0.980961	4993570
1	1	1	5090490
1	0.454545	0.812935	4138240
0.851064	1	0.988313	5031000
0.792453	1	0.976795	4972370
0.734694	1	0.961201	4892990
0.838235	1	0.986147	5019970
0.846154	1	0.987507	5026900
0.769231	1	0.971049	4943120
1	0.112853	0.35906	1827790
0.811594	1	0.981018	4993870
1	1	1	5090490
1	1	1	5090490
0.604167	0.395833	0.581292	2959060
1	0.492308	0.841182	4282030
1	1	1	5090490
1	0.479452	0.831903	4234790
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.250397	0.597123	3039650
1	1	1	5090490
1	1	1	5090490
0.736842	0.45614	0.702569	3576420
0.980392	1	0.999806	5089510
0.704787	1	0.951364	4842910
0.827586	0.465517	0.752731	3831770
1	0.491525	0.840627	4279210
1	0.221858	0.555913	2829870
1	0.44898	0.808513	4115730
1	1	1	5090490
0.857143	0.464286	0.764641	3892400
1	0.492063	0.841009	4281150
0.891304	1	0.993866	5059270
0.795455	0.477273	0.747342	3804340
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.769231	1	0.971049	4943120
0.884615	1	0.993071	5055220
0.836364	0.490909	0.776071	3950580
1	1	1	5090490
1	0.464286	0.820511	4176810
0.901961	0.431373	0.756361	3850250
0.244898	1	0.589448	3000580
1	1	1	5090490
0.833333	1	0.985268	5015500
1	0.492754	0.841498	4283640
1	1	1	5090490
0.884615	1	0.993071	5055220
1	0.473684	0.827628	4213030
1	1	1	5090490
1	0.482143	0.833873	4244820
0.609412	1	0.91123	4638610
1	0.45	0.809328	4119880
1	0.461538	0.818395	4166030
0.931818	0.454545	0.787418	4008340
0.711879	1	0.953809	4855360
1	0.0785188	0.278303	1416700
0.746154	1	0.964645	4910520
0.6853	1	0.944274	4806820
1	1	1	5090490
0.655738	1	0.932455	4746660
0.791045	1	0.976466	4970690
1	1	1	5090490
0.827586	0.465517	0.752731	3831770
0.893617	1	0.994129	5060610
1	0.487179	0.837521	4263390
0.881119	1	0.992636	5053000
0.833333	1	0.985268	5015500
1	1	1	5090490
0.79661	1	0.977751	4977230
0.921569	0.490196	0.810722	4126970
1	1	1	5090490
0.0163647	1	0.0836666	425904
0.9375	0.484375	0.812585	4136460
1	1	1	5090490
1	1	1	5090490
0.846154	1	0.987507	5026900
0.842105	1	0.986821	5023400
0.867925	1	0.990866	5044000
1	0.492308	0.841182	4282030
1	0.472727	0.826912	4209390
1	1	1	5090490
1	0.219925	0.552994	2815010
0.744681	0.382979	0.642998	3273180
1	0.375	0.742811	3781270
1	0.227922	0.564962	2875930
1	0.236842	0.57798	2942200
0.831169	0.480519	0.765959	3899110
0.741935	1	0.963398	4904170
0.759259	1	0.968368	4929470
0.866667	0.444444	0.752664	3831430
1	0.496503	0.844138	4297080
1	1	1	5090490
0.743902	1	0.963983	4907140
0.964912	1	0.999377	5087320
0.909091	0.436364	0.763474	3886460
1	0.478261	0.831026	4230330
0.693548	1	0.947342	4822430
0.837209	1	0.985966	5019050
0.92	1	0.996711	5073750
0.754717	0.490566	0.73811	3757340
0.759259	1	0.968368	4929470
0.883861	0.493213	0.797872	4061560
0.969697	0.439394	0.78958	4019350
1	0.508036	0.85208	4337500
1	1	1	5090490
1	1	1	5090490
0.73913	0.478261	0.721092	3670710
1	0.200846	0.523247	2663580
0.857143	0.428571	0.735226	3742660
1	1	1	5090490
0.757143	0.542857	0.776464	3952580
0.747748	1	0.96511	4912880
0.657143	1	0.933047	4749670
1	1	1	5090490
0.810811	0.351351	0.6426	3271150
1	1	1	5090490
0.85	1	0.988141	5030120
1	1	1	5090490
1	0.492063	0.841009	4281150
1	0.0736572	0.26578	1352950
1	1	1	5090490
1	0.414634	0.779661	3968860
1	0.46	0.817203	4159970
1	1	1	5090490
0.82	1	0.98273	5002580
1	0.491228	0.840416	4278130
0.711538	1	0.953693	4854770
0.90625	0.421875	0.749924	3817480
0.738234	1	0.962284	4898500
0.704267	1	0.951181	4841980
1	1	1	5090490
0.821429	0.464286	0.749012	3812840
0.901468	0.192872	0.478043	2433470
0.830508	1	0.984748	5012850
0.735294	1	0.961386	4893930
1	0.484848	0.835839	4254830
1	0.457627	0.815355	4150550
1	1	1	5090490
1	1	1	5090490
0.764706	0.431373	0.695718	3541550
0.971429	0.4	0.75588	3847800
0.852941	1	0.988614	5032530
1	0.459016	0.816438	4156070
0.663842	0.155932	0.338289	1722060
1	1	1	5090490
0.826087	1	0.983915	5008610
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.788732	1	0.975921	4967920
0.838235	1	0.986147	5019970
1	0.477273	0.830296	4226610
0.920635	1	0.996764	5074020
0.846154	1	0.987507	5026900
0.650943	0.235849	0.441213	2245990
0.781818	0.418182	0.692454	3524930
0.75	0.446429	0.701169	3569290
0.69389	1	0.947466	4823070
1	1	1	5090490
1	1	1	5090490
0.108108	1	0.348608	1774590
1	1	1	5090490
0.964912	0.438596	0.78712	4006830
1	1	1	5090490
1	0.464286	0.820511	4176810
1	1	1	5090490
1	0.428571	0.791699	4030140
0.891304	0.456522	0.772779	3933830
1	1	1	5090490
0.662162	1	0.935135	4760300
0.792453	0.490566	0.756049	3848660
1	0.239362	0.581596	2960610
0.867925	0.490566	0.78932	4018030
0.864407	1	0.990361	5041420
1	1	1	5090490
1	1	1	5090490
0.890411	0.465753	0.779729	3969210
0.9	1	0.994824	5064140
0.00528821	1	0.0330104	168039
1	0.380952	0.748602	3810750
1	1	1	5090490
1	1	1	5090490
0.686047	1	0.944556	4808250
1	0.502407	0.848236	4317940
1	0.478261	0.831026	4230330
0.891304	1	0.993866	5059270
0.77027	1	0.971321	4944500
0.905405	1	0.995378	5066960
0.849057	0.471698	0.766973	3904270
1	1	1	5090490
1	1	1	5090490
1	0.408163	0.773913	3939600
0.606025	1	0.909543	4630020
1	0.212341	0.541377	2755870
1	0.44186	0.802755	4086420
1	1	1	5090490
0.684211	0.473684	0.689264	3508690
0.702128	1	0.950428	4838150
0.933333	1	0.997727	5078920
0.708333	1	0.952595	4849180
1	1	1	5090490
0.859375	1	0.989613	5037620
1	1	1	5090490
1	1	1	5090490
0.830508	1	0.984748	5012850
0.722222	1	0.95725	4872870
0.604131	1	0.908591	4625180
0.7	1	0.949672	4834300
0.71875	1	0.956111	4867080
0.901961	1	0.995029	5065190
0.714286	1	0.954623	4859500
0.910448	1	0.995865	5069440
0.93617	1	0.997918	5079890
0.755556	0.444444	0.702241	3574750
1	1	1	5090490
0.666667	0.428571	0.643647	3276480
0.854839	0.451613	0.753494	3835650
0.857143	0.452381	0.755107	3843870
1	1	1	5090490
0.806452	1	0.979929	4988320
1	1	1	5090490
0.868421	1	0.990937	5044350
1	1	1	5090490
1	0.449275	0.808749	4116930
1	1	1	5090490
0.890909	1	0.993821	5059030
0.692308	0.410256	0.641524	3265670
0.602572	1	0.907804	4621170
1	0.480519	0.832686	4238780
0.853333	1	0.988676	5032850
0.865385	0.442308	0.750348	3819640
1	1	1	5090490
0.914894	0.404255	0.737725	3755380
0.702128	1	0.950428	4838150
0.933333	1	0.997727	5078920
0.803279	1	0.97924	4984810
0.898305	0.40678	0.733283	3732770
1	1	1	5090490
1	1	1	5090490
0.913043	0.492754	0.809253	4119500
0.703704	1	0.950984	4840970
1	0.47541	0.828914	4219580
1	1	1	5090490
0.909091	0.381818	0.714389	3636590
0.770492	1	0.971379	4944800
1	1	1	5090490
0.918367	0.44898	0.777624	3958490
0.833333	1	0.985268	5015500
1	0.473684	0.827628	4213030
0.0027137	1	0.0187502	95447.6
0.962264	1	0.999279	5086820
0.678261	0.223188	0.43718	2225460
1	0.483871	0.835131	4251230
0.861538	1	0.989938	5039270
1	1	1	5090490
1	0.375	0.742811	3781270
0.878788	1	0.992338	5051490
1	1	1	5090490
0.663265	1	0.935589	4762610
0.813776	1	0.981471	4996170
0.867827	1	0.990853	5043930
1	0.412698	0.777952	3960160
1	1	1	5090490
1	1	1	5090490
0.784615	0.430769	0.704619	3586860
0.833333	1	0.985268	5015500
1	1	1	5090490
1	0.491558	0.840651	4279320
0.846154	1	0.987507	5026900
1	0.478873	0.831477	4232630
1	0.464286	0.820511	4176810
0.67395	1	0.93989	4784500
0.591837	1	0.90227	4593000
0.681818	1	0.942949	4800070
1	1	1	5090490
0.15	0.45	0.249455	1269850
0.779175	1	0.973595	4956070
0.148936	1	0.432546	2201870
0.653962	1	0.931704	4742830
0.401089	1	0.767513	3907020
1	0.489362	0.839086	4271360
0.82	0.48	0.760601	3871830
0.96	1	0.999189	5086360
0.888889	0.444444	0.761961	3878750
0.9	1	0.994824	5064140
0.813953	0.395349	0.68666	3495440
1	1	1	5090490
1	0.255319	0.603891	3074100
1	0.457627	0.815355	4150550
0.795455	1	0.977488	4975890
0.931818	1	0.997621	5078380
0.779661	0.423729	0.696263	3544320
0.94	0.42	0.761718	3877520
0.772727	1	0.971959	4947750
0.844444	1	0.98722	5025430
0.854167	1	0.988808	5033520
0.755102	1	0.967212	4923580
1	1	1	5090490
0.914894	1	0.996271	5071510
0.847826	0.413043	0.717636	3653120
0.978723	1	0.999772	5089330
1	1	1	5090490
0.769231	0.461538	0.722682	3678810
1	1	1	5090490
0.793708	0.196612	0.44593	2270000
0.666667	0.444444	0.65671	3342970
0.885714	1	0.993205	5055900
1	0.472727	0.826912	4209390
1	1	1	5090490
1	0.493151	0.841779	4285070
1	0.496855	0.844384	4298330
0.689655	0.448276	0.672077	3421200
1	0.470588	0.825304	4201200
0.813953	1	0.981507	4996360
0.818182	0.441558	0.729095	3711450
1	0.480769	0.832869	4239710
0.0142857	0.457143	0.0393878	200503
0.921569	0.431373	0.764254	3890430
0.0324812	1	0.143797	732000
0.836364	1	0.985815	5018280
0.933333	0.45	0.78435	3992730
1	0.388889	0.75618	3849330
1	1	1	5090490
1	0.444444	0.804858	4097120
1	0.462963	0.819495	4171630
0.161139	0.201738	0.143889	732464
0.681436	1	0.942803	4799330
0.85	1	0.988141	5030120
0.948276	1	0.998639	5083560
1	1	1	5090490
0.745455	0.454545	0.705545	3591570
1	1	1	5090490
1	1	1	5090490
1	0.241845	0.585134	2978620
1	0.496563	0.844179	4297290
1	1	1	5090490
1	0.474576	0.828294	4216420
0.875	1	0.99184	5048950
1	0.471698	0.82614	4205460
0.909091	1	0.995737	5068790
0.833421	0.505024	0.785128	3996690
1	1	1	5090490
0.730769	0.480769	0.718833	3659210
0.365385	1	0.733256	3732630
0.888889	1	0.993585	5057840
0.0526316	1	0.207602	1056800
0.928571	0.446429	0.779579	3968440
1	0.426667	0.790081	4021900
1	1	1	5090490
1	1	1	5090490
0.808884	1	0.980448	4990960
0.793103	0.431034	0.708791	3608100
0.916667	1	0.996427	5072300
1	1	1	5090490
0.743243	1	0.963787	4906150
1	1	1	5090490
0.794118	1	0.977181	4974330
0.843137	1	0.986998	5024300
0.0307692	0.476923	0.0766253	390060
0.767978	1	0.97072	4941440
0.682331	1	0.943145	4801070
0.844444	1	0.98722	5025430
0.787879	1	0.975718	4966880
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.830508	0.457627	0.747743	3806380
1	1	1	5090490
1	0.491228	0.840416	4278130
0.929577	1	0.99746	5077560
1	0.433962	0.796233	4053220
0.796733	1	0.977779	4977380
1	0.0472726	0.19154	975034
0.725	1	0.958148	4877440
0.76	1	0.968572	4930510
0.814286	1	0.981576	4996700
1	1	1	5090490
1	1	1	5090490
0.878788	0.454545	0.766011	3899370
1	0.491265	0.840442	4278260
0.897059	1	0.99451	5062540
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.493269	0.841863	4285490
1	1	1	5090490
0.816667	0.466667	0.748755	3811530
0.776942	1	0.973034	4953220
1	1	1	5090490
0.929825	0.438596	0.773604	3938020
0.863732	0.227114	0.515679	2625060
0.692308	1	0.946886	4820120
0.816327	0.428571	0.717285	3651330
1	1	1	5090490
0.75188	0.219925	0.462941	2356600
0.890909	1	0.993821	5059030
1	1	1	5090490
1	1	1	5090490
0.887324	0.450704	0.766444	3901570
0.866667	0.433333	0.743355	3784040
0.287879	1	0.64635	3290240
0.813559	1	0.981426	4995940
0.788462	1	0.975856	4967590
1	0.439024	0.800429	4074580
1	0.478261	0.831026	4230330
0.886792	1	0.993336	5056570
1	1	1	5090490
1	0.455882	0.813987	4143590
0.9	1	0.994824	5064140
0.697674	0.488372	0.707576	3601910
0.843137	1	0.986998	5024300
0.692308	1	0.946886	4820120
1	1	1	5090490
0.840909	1	0.986615	5022350
0.681818	1	0.942949	4800070
0.762156	0.489429	0.740865	3771370
0.792453	0.490566	0.756049	3848660
0.866667	1	0.990687	5043090
1	0.492958	0.841642	4284370
0.725	1	0.958148	4877440
1	1	1	5090490
0.7	1	0.949672	4834300
1	0.416667	0.781445	3977940
1	0.505495	0.850352	4328710
0.257143	1	0.606375	3086740
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.521053	0.860729	4381530
0.605263	0.521053	0.679314	3458040
1	0.521053	0.860729	4381530
1	0.521053	0.860729	4381530
0.905263	0.521053	0.826133	4205420
1	0.490196	0.839681	4274390
1	0.490196	0.839681	4274390
1	0.189277	0.504337	2567330
0.858974	0.174359	0.434131	2209940
0.75	1	0.965762	4916200
0.883721	0.44186	0.75768	3856960
1	0.463415	0.819842	4173400
0.826087	1	0.983915	5008610
0.8	1	0.978515	4981120
1	0.488372	0.838377	4267750
0.911111	1	0.995927	5069760
0.85	0.45	0.750093	3818340
0.9125	0.4375	0.7658	3898300
0.819277	0.457831	0.7429	3781730
1	0.430769	0.793556	4039590
1	1	1	5090490
1	1	1	5090490
1	0.474576	0.828294	4216420
0.9	0.471429	0.788046	4011540
0.854545	0.472727	0.770132	3920350
1	1	1	5090490
1	0.490909	0.840189	4276980
0.850939	1	0.988293	5030900
1	0.476923	0.830037	4225300
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.431373	0.794063	4042170
0.826667	1	0.984026	5009170
0.885714	1	0.993205	5055900
0.901408	1	0.994972	5064890
0.839273	0.490566	0.777084	3955740
0.85	1	0.988141	5030120
0.8	1	0.978515	4981120
1	1	1	5090490
0.75	1	0.965762	4916200
0.756757	1	0.967675	4925940
0.833333	1	0.985268	5015500
0.757143	0.485714	0.735635	3744740
0.808219	0.479452	0.754868	3842650
0.878049	1	0.992242	5051000
0.790323	1	0.976297	4969830
0.901639	0.491803	0.804033	4092920
1	1	1	5090490
0.840909	0.409091	0.711096	3619830
0	0.44898	0	0
1	1	1	5090490
0.807018	1	0.98005	4988940
0.789474	1	0.976096	4968810
0.883333	1	0.992913	5054420
0.913793	1	0.996173	5071010
0.862069	1	0.990017	5039670
0.758621	1	0.968192	4928570
0.912281	0.491228	0.807838	4112290
0.842105	0.491228	0.778807	3964510
0.705882	1	0.951746	4844850
1	1	1	5090490
0.803922	1	0.97938	4985530
1	1	1	5090490
0.843137	1	0.986998	5024300
0.672414	1	0.939282	4781410
