ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
1	0.486486	0.837022	4260860
1	1	1	5090490
0.0843373	1	0.292898	1490990
1	0.475	0.828609	4218030
1	1	1	5090490
1	1	1	5090490
0.0849057	1	0.294301	1498140
1	1	1	5090490
0.128205	1	0.391554	1993200
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.173077	1	0.476657	2426420
1	1	1	5090490
1	1	1	5090490
0.1	1	0.330259	1681180
0.0978261	0.445652	0.180174	917176
0.0326087	0.445652	0.0760233	386996
0.0412371	1	0.172718	879220
1	0.483871	0.835131	4251230
1	0.456522	0.814489	4146150
1	0.467391	0.822884	4188880
1	0.487805	0.837971	4265680
1	1	1	5090490
1	1	1	5090490
1	0.494253	0.842557	4289030
1	0.474227	0.828033	4215090
0.0654206	0.476636	0.139318	709195
1	1	1	5090490
1	0.488095	0.838179	4266740
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
1	0.444444	0.804858	4097120
0.0941176	1	0.316537	1611330
1	1	1	5090490
1	1	1	5090490
1	0.443182	0.803832	4091900
0.0888889	1	0.304033	1547680
0.146341	1	0.427582	2176600
1	0.496528	0.844155	4297160
1	1	1	5090490
0.0935169	1	0.315116	1604090
0.167224	1	0.466291	2373650
1	0.479452	0.831903	4234790
0.42029	0.492754	0.533189	2714190
1	0.4875	0.837752	4264570
0.115789	1	0.365429	1860220
1	1	1	5090490
1	1	1	5090490
0.189109	1	0.504057	2565900
1	1	1	5090490
1	0.479452	0.831903	4234790
1	0.418182	0.782769	3984680
0.0897436	1	0.306097	1558190
1	0.493827	0.842257	4287500
1	1	1	5090490
1	1	1	5090490
0.0568182	1	0.219767	1118720
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0993184	1	0.328687	1673180
1	0.219342	0.552111	2810510
1	0.458333	0.815906	4153360
1	1	1	5090490
1	1	1	5090490
1	0.421687	0.78581	4000160
1	0.456522	0.814489	4146150
0.145253	1	0.425487	2165940
1	0.293621	0.653443	3326350
1	1	1	5090490
1	0.47191	0.826299	4206270
0.0952381	0.488095	0.189131	962769
1	0.459459	0.816783	4157830
1	1	1	5090490
1	0.414894	0.779889	3970020
1	1	1	5090490
1	1	1	5090490
0.294118	1	0.654052	3329440
1	1	1	5090490
1	0.494737	0.842898	4290760
1	1	1	5090490
1	0.475248	0.828793	4218970
1	1	1	5090490
1	1	1	5090490
0.0416667	0.489583	0.0997986	508024
1	0.407407	0.773235	3936150
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.455696	0.813841	4142850
1	0.204479	0.529047	2693110
1	1	1	5090490
1	0.489583	0.839244	4272160
1	0.470588	0.825304	4201200
1	0.493976	0.842362	4288030
1	0.430233	0.793103	4037290
1	0.43038	0.793227	4037920
1	1	1	5090490
0.0666667	1	0.247203	1258390
1	0.492537	0.841345	4282860
1	0.494737	0.842898	4290760
1	0.470588	0.825304	4201200
1	0.470588	0.825304	4201200
1	0.198135	0.518878	2641340
1	1	1	5090490
0.0625	0.484375	0.136154	693092
0.166667	0.416667	0.254669	1296390
0.0449438	0.426966	0.0950531	483867
1	0.414634	0.779661	3968860
1	1	1	5090490
1	1	1	5090490
1	0.472527	0.826762	4208630
1	1.42389e-10	3.3707e-09	0.0171585
1	1	1	5090490
1	0.46988	0.82477	4198480
1	0.479167	0.831693	4233720
1	0.484211	0.835377	4252480
1	1	1	5090490
1	1	1	5090490
0.0969136	1	0.323104	1644760
0.140665	1	0.416562	2120500
1	0.494505	0.842735	4289930
0.16092	1	0.454896	2315640
0.0224719	1	0.107764	548571
1	1	1	5090490
1	1	1	5090490
0.512466	0.701427	0.72724	3702010
1	1	1	5090490
1	0.44086	0.801937	4082250
1	1	1	5090490
1	0.501582	0.847668	4315050
1	0.432099	0.794673	4045280
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.482143	0.833873	4244820
1	0.495652	0.843541	4294040
1	0.478873	0.831477	4232630
1	1	1	5090490
1	0.452381	0.811223	4129530
1	0.47561	0.829063	4220340
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.511722	0.854562	4350140
0.0309278	1	0.138436	704707
0.0515464	1	0.204396	1040470
1	1	1	5090490
0.0882353	1	0.302448	1539610
0.0681818	1	0.251289	1279190
0.0454545	1	0.185956	946610
0.234568	1	0.574694	2925470
0.238559	1	0.580447	2954760
1	1	1	5090490
1	0.499218	0.846031	4306710
0.0681818	0.477273	0.144003	733048
0.0574713	0.482759	0.127202	647519
0.0821918	1	0.287564	1463840
0.248712	1	0.594784	3027740
0.345113	1	0.712273	3625820
0.147905	1	0.430578	2191860
1	0.492537	0.841345	4282860
1	1	1	5090490
1	0.485714	0.836465	4258020
1	1	1	5090490
1	1	1	5090490
1	0.472527	0.826762	4208630
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.487395	0.837676	4264180
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0537634	0.494624	0.123047	626372
0.0645161	0.494624	0.141839	722029
0.0733945	0.486239	0.154631	787150
0.0686275	0.480392	0.145462	740475
1	0.480392	0.832593	4238310
0.206931	1	0.532923	2712840
0.0780198	1	0.277032	1410230
0.115842	1	0.365542	1860790
0.0642202	1	0.240533	1224430
1	0.461538	0.818395	4166030
1	0.492754	0.841498	4283640
1	1	1	5090490
0.0799704	1	0.281983	1435430
1	0.484211	0.835377	4252480
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0309278	1	0.138436	704707
1	0.491071	0.840305	4277560
1	1	1	5090490
0.191139	1	0.507427	2583060
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.494365	1	0.842636	4289430
1	0.715974	0.955189	4862380
1	0.468468	0.823702	4193050
1	1	1	5090490
1	0.460526	0.817612	4162040
1	1	1	5090490
1	0.480519	0.832686	4238780
1	1	1	5090490
0.394203	1	0.761162	3874690
1	1	1	5090490
1	1	1	5090490
1	0.480392	0.832593	4238310
1	1	1	5090490
1	0.489796	0.839396	4272940
1	0.240964	0.583882	2972240
1	0.487805	0.837971	4265680
1	0.489583	0.839244	4272160
1	1	1	5090490
1	0.469388	0.824398	4196590
1	0.460674	0.817726	4162630
1	1	1	5090490
1	0.47	0.824861	4198950
1	1	1	5090490
1	0.491525	0.840627	4279210
1	0.225064	0.560718	2854330
1	0.474747	0.828421	4217070
1	0.454545	0.812935	4138240
1	1	1	5090490
1	0.468468	0.823702	4193050
1	0.46789	0.823263	4190810
1	0.483607	0.834939	4250250
0.112245	1	0.357733	1821030
1	1	1	5090490
1	0.477778	0.830669	4228510
1	0.417722	0.782367	3982630
1	0.489796	0.839396	4272940
1	0.460674	0.817726	4162630
0.043956	0.461538	0.0993627	505805
0.0434783	1	0.179804	915291
0.148618	1	0.431941	2198790
1	1	1	5090490
1	0.494624	0.842818	4290360
1	1	1	5090490
0.152174	1	0.438676	2233080
0.0989011	1	0.327722	1668270
0.076087	1	0.272078	1385010
0.0909091	1	0.3089	1572450
1	1	1	5090490
1	0.493506	0.84203	4286350
1	0.44186	0.802755	4086420
0.0675676	0.472973	0.141999	722843
1	0.241758	0.585011	2977990
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.0206186	1	0.100651	512362
0.212389	1	0.541451	2756250
1	0.46875	0.823915	4194130
1	1	1	5090490
0.12049	1	0.375469	1911320
1	0.421687	0.78581	4000160
0.179099	1	0.487117	2479660
0.0873786	1	0.300364	1529000
0.0891089	0.485149	0.179028	911342
1	1	1	5090490
0.144578	1	0.424183	2159300
1	0.247566	0.593187	3019610
1	0.455556	0.81373	4142290
0.173077	1	0.476657	2426420
1	0.486486	0.837022	4260860
0.231012	1	0.569511	2899090
0.214991	1	0.545467	2776690
1	1	1	5090490
1	1	1	5090490
0.208672	1	0.535659	2726770
1	1	1	5090490
1	1	1	5090490
1	0.498096	0.84525	4302740
0.0631579	0.463158	0.132565	674819
0.137931	0.494253	0.251265	1279060
0.0952381	1	0.319179	1624780
1	0.468354	0.823615	4192610
0.0705882	1	0.25771	1311870
1	1	1	5090490
0.103093	1	0.337333	1717190
1	0.42	0.78435	3992730
0.0625	1	0.235787	1200270
0.0645161	1	0.241345	1228560
0.122984	1	0.380721	1938060
0.0652174	1	0.243263	1238330
0.0652174	1	0.243263	1238330
1	0.44898	0.808513	4115730
0.175084	1	0.480166	2444280
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.453333	0.811978	4133370
1	1	1	5090490
1	1	1	5090490
0.0617284	1	0.233643	1189360
1	1	1	5090490
1	0.481132	0.833135	4241070
0.0879121	0.43956	0.164363	836687
1	0.449438	0.80888	4117590
0.0555556	0.486111	0.124544	633991
1	0.463918	0.820229	4175370
1	0.481928	0.833716	4244020
1	1	1	5090490
0.191011	1	0.507216	2581980
1	1	1	5090490
1	0.4625	0.819138	4169810
1	1	1	5090490
1	1	1	5090490
0.0588235	1	0.225483	1147820
0.178947	1	0.486856	2478330
1	0.483607	0.834939	4250250
1	0.492308	0.841182	4282030
1	0.47619	0.829494	4222530
1	0.248429	0.594391	3025740
1	1	1	5090490
1	0.488636	0.838567	4268720
1	0.370968	0.738834	3761030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.48	0.832305	4236840
1	0.499141	0.845977	4306440
1	0.45	0.809328	4119880
1	0.432099	0.794673	4045280
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.4625	0.819138	4169810
1	0.455696	0.813841	4142850
1	1	1	5090490
1	1	1	5090490
0.148851	1	0.432384	2201050
1	1	1	5090490
1	0.468085	0.823411	4191570
1	1	1	5090490
0.0306122	1	0.137337	699115
0.14	1	0.415256	2113860
1	0.457831	0.815514	4151370
0.0561798	1	0.217932	1109380
1	0.482759	0.834322	4247110
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	0.457831	0.815514	4151370
0.0490196	1	0.19684	1002010
1	0.419753	0.784136	3991640
1	0.49	0.839541	4273680
1	1	1	5090490
1	1	1	5090490
0.0526316	0.484211	0.119006	605797
1	1	1	5090490
1	0.104143	0.339715	1729310
1	0.46875	0.823915	4194130
1	1	1	5090490
0.101124	1	0.332839	1694320
1	0.44898	0.808513	4115730
1	1	1	5090490
0.056338	0.492958	0.1273	648021
1	1	1	5090490
1	0.421687	0.78581	4000160
1	1	1	5090490
1	1	1	5090490
1	0.445652	0.805836	4102100
1	1	1	5090490
1	0.45977	0.817025	4159060
1	1	1	5090490
1	0.472222	0.826533	4207460
1	1	1	5090490
1	0.489362	0.839086	4271360
0.179099	1	0.487117	2479660
1	0.639115	0.925228	4709870
0.30841	0.635495	0.515398	2623630
0.137416	0.617753	0.294261	1497930
1	0.617146	0.915011	4657860
0.0210526	1	0.102331	520916
0.102564	1	0.33613	1711070
0.0930233	0.453488	0.17573	894550
1	0.113718	0.360944	1837380
0.165049	1	0.462386	2353770
0.0825688	1	0.288506	1468640
0.0619469	1	0.234251	1192450
0.046729	1	0.189878	966573
0.0849057	1	0.294301	1498140
1	1	1	5090490
1	1	1	5090490
1	0.466667	0.822332	4186070
1	0.221053	0.554699	2823690
1	1	1	5090490
0.0990099	1	0.327974	1669550
0.0675676	0.472973	0.141999	722843
0.0519481	1	0.205585	1046530
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.121212	1	0.376996	1919090
1	0.492958	0.841642	4284370
1	0.466667	0.822332	4186070
0.0769231	1	0.274227	1395950
1	1	1	5090490
1	0.466667	0.822332	4186070
1	1	1	5090490
1	1	1	5090490
1	0.495495	0.843431	4293480
1	0.0481227	0.194127	988202
1	0.492754	0.841498	4283640
1	0.00854961	0.0492617	250766
1	1	1	5090490
1	1	1	5090490
0.0229885	0.494253	0.0622357	316810
1	0.494382	0.842648	4289490
1	1	1	5090490
0.112245	1	0.357733	1821030
0.0375	1	0.160628	817676
0.0824742	0.494845	0.171361	872309
0.0487805	1	0.196118	998338
0.0987654	1	0.327408	1666670
1	0.494128	0.842469	4288580
0.0686275	1	0.252485	1285270
0.047619	1	0.192596	980410
0.046875	1	0.190325	968849
0.078125	1	0.2773	1411600
0.078125	1	0.2773	1411600
0.0625	0.416667	0.121043	616169
1	1	1	5090490
0.04	1	0.168755	859046
1	0.493506	0.84203	4286350
1	1	1	5090490
1	0.428571	0.791699	4030140
0.0673981	1	0.24918	1268450
0.179605	1	0.487986	2484090
0.0909091	0.467532	0.176735	899668
1	0.49901	0.845886	4305980
1	0.476636	0.829824	4224210
1	1	1	5090490
1	1.18456e-06	1.73492e-05	88.316
1	1	1	5090490
1	0.0938678	0.315947	1608320
1	0.477778	0.830669	4228510
1	0.481481	0.83339	4242370
0.167224	1	0.466291	2373650
0.383299	1	0.75086	3822250
0.151941	1	0.438237	2230840
1	1	1	5090490
1	0.490196	0.839681	4274390
1	0.49	0.839541	4273680
1	1	1	5090490
1	0.465347	0.821324	4180940
1	0.444444	0.804858	4097120
1	1	1	5090490
1	1	1	5090490
0.1	1	0.330259	1681180
0.0526316	1	0.207602	1056800
0.047619	1	0.192596	980410
0.0952381	1	0.319179	1624780
0.0952381	1	0.319179	1624780
0.0952381	1	0.319179	1624780
0.047619	1	0.192596	980410
0.047619	1	0.192596	980410
1	1	1	5090490
0.047619	1	0.192596	980410
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.142857	1	0.420844	2142300
1	1	1	5090490
0.047619	1	0.192596	980410
0.047619	1	0.192596	980410
1	0.473684	0.827628	4213030
1	1	1	5090490
1	1	1	5090490
1	1	1	5090490
0.103448	1	0.33814	1721300
0.137931	1	0.411173	2093070
0.0344828	1	0.150596	766610
